Month,Year,Label,Sample_Number,GreenAlgae_2ug_L,Bluegreen_3ug_L,Diatoms_4ug_L,Cryptophyta_5ug_L,GreenAlgae_14cells_mL,Bluegreen_15cells_mL,Diatoms_16cells_mL,Cryptophyta_17cells_mL,Temp_degC,Time,Date,DOSAT_%SAT,DO_mg_L,FLUORRFU_RFU,FLUOR_ug_L,FNU_FNU,pH,SPC_uS_cm,WT_C,PAR1_umol_m-2_s-1,PAR2_umol_m-2_s-1,Latitude,Longitude,Region
April,2021,Suisun Bay/Sacramento River,9,0.84,2.03,1.75,0.22,444.62,2030.76,786.9,6.76,14.81,9:58,4/7/2021,96.83333333,9.646666667,0.521666667,2.19,11.63333333,7.906666667,760.1666667,15.46083333,,,-121.7624585,38.02886528,Confluence
April,2021,Suisun Bay/Sacramento River,10,0.72,2.06,1.91,0.08,379.62,2063.71,860.76,2.24,14.8,9:59,4/7/2021,96.625,9.63,0.545833333,2.2825,12.10833333,7.895833333,800.5833333,15.43416667,,,-121.7677392,38.02880403,Confluence
April,2021,Suisun Bay/Sacramento River,11,0.75,2.04,1.92,0.1,399.67,2045.57,864.9,3.05,14.86,10:00,4/7/2021,96.8,9.63,0.560833333,2.346666667,12.05833333,7.888333333,843.5,15.51416667,,,-121.7735314,38.02755417,Confluence
April,2021,Suisun Bay/Sacramento River,12,0.72,2.1,1.91,0.11,382.9,2096.67,859.33,3.19,14.83,10:01,4/7/2021,96.4,9.599166667,0.579166667,2.414166667,13.5,7.89,843.3333333,15.46583333,,,-121.7794451,38.0263825,Confluence
April,2021,Suisun Bay/Sacramento River,13,0.9,2.03,1.86,0.29,474.14,2027.81,838.57,8.67,14.94,10:02,4/7/2021,97.18333333,9.6575,0.574166667,2.3975,11.60833333,7.903333333,865.25,15.55583333,,,-121.7853304,38.02522986,Confluence
April,2021,Suisun Bay/Sacramento River,14,0.77,2.1,2.01,0.16,409.62,2095.57,904.62,4.67,14.91,10:03,4/7/2021,96.84166667,9.631666667,0.610833333,2.538333333,13.46666667,7.9,889.8333333,15.53333333,,,-121.7912868,38.02423583,Confluence
April,2021,Suisun Bay/Sacramento River,15,0.94,2.07,2.26,0.21,495.71,2070.62,1015.05,6.14,14.88,10:04,4/7/2021,96.85,9.628333333,0.644166667,2.678333333,13.125,7.89,980.25,15.52916667,,,-121.7973004,38.02321208,Confluence
April,2021,Suisun Bay/Sacramento River,16,0.81,2.06,2.41,0.14,432,2058.48,1086.14,4.14,14.84,10:05,4/7/2021,96.61666667,9.611666667,0.689166667,2.86,13.30833333,7.881666667,1118.5,15.47333333,,,-121.803249,38.02229861,Confluence
April,2021,Suisun Bay/Sacramento River,17,0.95,2.16,2.97,0.05,502.38,2160.76,1335.76,1.62,14.76,10:06,4/7/2021,96.15833333,9.576666667,0.855833333,3.518333333,19.65,7.865,1274.75,15.39083333,,,-121.8090118,38.02179333,Confluence
April,2021,Suisun Bay/Sacramento River,18,1.09,2.14,3.41,0.05,579.95,2141.62,1535.95,1.62,14.78,10:07,4/7/2021,96.675,9.619166667,0.986666667,4.049166667,17.41666667,7.8775,1305.666667,15.42416667,,,-121.8122757,38.02196292,Confluence
April,2021,Suisun Bay/Sacramento River,19,1.15,2.09,3.78,0.03,611.43,2087.19,1702.48,1.05,14.77,10:08,4/7/2021,96.71666667,9.63,1.219166667,4.974166667,19.25833333,7.874166667,1479.5,15.37916667,,,-121.8143193,38.02221194,Confluence
April,2021,Suisun Bay/Sacramento River,20,1.06,2.04,3.88,0.02,563.43,2038.71,1745.33,0.71,14.77,10:09,4/7/2021,96.675,9.6225,1.204166667,4.9175,16.875,7.875,1583.916667,15.385,,,-121.8165656,38.02274764,Confluence
April,2021,Suisun Bay/Sacramento River,21,1.18,2.06,4.59,0.02,626.1,2062.19,2065.05,0.43,14.73,10:10,4/7/2021,96.725,9.625,1.380833333,5.619166667,18.59166667,7.8725,1745.083333,15.36416667,,,-121.818631,38.02378083,Confluence
April,2021,Suisun Bay/Sacramento River,22,1.25,2.03,5.2,0.01,662.95,2027,2337.81,0.29,14.71,10:11,4/7/2021,97.14545455,9.661818182,1.576363636,6.403636364,19.74545455,7.88,1971.454545,15.35272727,,,-121.8206076,38.02518636,Confluence
April,2021,Suisun Bay/Sacramento River,23,1.31,1.98,5.23,0.01,696.05,1984.57,2353.05,0.29,14.7,10:12,4/7/2021,97.56666667,9.703333333,1.666666667,6.765833333,19.1,7.895,2045.333333,15.34666667,,,-121.8228207,38.02661972,Confluence
April,2021,Suisun Bay/Sacramento River,24,1.12,1.97,4.13,0.04,590.86,1971.19,1856.62,1.38,14.76,10:13,4/7/2021,97.61666667,9.709166667,1.421666667,5.790833333,16.725,7.9175,1862.416667,15.37416667,,,-121.8257175,38.02808236,Confluence
April,2021,Suisun Bay/Sacramento River,25,0.99,1.99,3.37,0.08,527.43,1989.62,1517.48,2.48,14.8,10:14,4/7/2021,97.08333333,9.653333333,1.0125,4.148333333,13.95,7.933333333,1486,15.43583333,,,-121.8290761,38.02913319,Confluence
April,2021,Suisun Bay/Sacramento River,26,0.92,1.96,3.26,0.07,487.14,1957.62,1468.67,2.14,14.81,10:15,4/7/2021,96.88333333,9.636666667,0.951666667,3.9,13.80833333,7.925833333,1470.916667,15.43166667,,,-121.8326843,38.02933681,Confluence
April,2021,Suisun Bay/Sacramento River,27,1.04,1.96,3.54,0.03,549.52,1960.48,1590.81,1,14.75,10:16,4/7/2021,96.58333333,9.609166667,1.051666667,4.306666667,13.96666667,7.905833333,1594,15.39666667,,,-121.8344682,38.02926181,Confluence
April,2021,Suisun Bay/Sacramento River,28,1.07,1.98,3.59,0.03,567.76,1976.38,1613.76,1,14.79,10:17,4/7/2021,96.725,9.616666667,1.03,4.21,14.25833333,7.908333333,1635.25,15.4125,,,-121.8352183,38.0293232,Confluence
April,2021,Suisun Bay/Sacramento River,29,1.14,1.97,3.84,0.01,602.71,1971.67,1726.95,0.38,14.76,10:18,4/7/2021,96.74166667,9.625,1.129166667,4.610833333,14.98333333,7.905,1673.75,15.38,,,-121.8356333,38.02933403,Confluence
April,2021,Suisun Bay/Sacramento River,30,1.24,1.96,4.02,0.01,658.7,1960.75,1811.05,0.3,14.74,10:19,4/7/2021,96.79166667,9.63,1.183333333,4.825833333,15.95,7.904166667,1718.416667,15.365,,,-121.8357197,38.02937542,Confluence
April,2021,Suisun Bay/Sacramento River,31,1.24,1.96,3.96,0.03,654.67,1961.9,1780.24,0.76,14.71,10:20,4/7/2021,96.675,9.625,1.313333333,5.3525,16.21666667,7.9,1731.416667,15.34333333,,,-121.8350289,38.02960569,Confluence
April,2021,Suisun Bay/Sacramento River,32,1.17,1.98,3.8,0.02,617.86,1983.62,1710.76,0.76,14.75,10:21,4/7/2021,96.76666667,9.628333333,1.1375,4.6475,15.05833333,7.9,1700.5,15.3775,,,-121.8347613,38.02974076,Confluence
April,2021,Suisun Bay/Sacramento River,33,1.15,1.96,4.24,0,608.48,1958.24,1908.29,0,14.77,10:22,4/7/2021,96.78333333,9.628333333,1.219166667,4.976666667,15.60833333,7.9,1714.333333,15.37666667,,,-121.8369404,38.02943208,Confluence
April,2021,Suisun Bay/Sacramento River,34,1.67,1.95,6.8,0,883.29,1954.1,3060.71,0,14.7,10:23,4/7/2021,97.58333333,9.693333333,1.97,7.9775,22.375,7.873333333,2526.916667,15.33083333,,,-121.8402931,38.02831778,Confluence
April,2021,Suisun Bay/Sacramento River,35,2.01,1.8,8.16,0,1065.62,1800.9,3673.57,0,14.72,10:24,4/7/2021,98.55,9.768333333,2.780833333,11.225,22.09166667,7.876666667,3215.25,15.325,,,-121.8426633,38.02780055,Confluence
April,2021,Suisun Bay/Sacramento River,36,1.96,1.79,8.04,0,1037.24,1788.05,3616,0,14.66,10:25,4/7/2021,98.64166667,9.775833333,2.780833333,11.22083333,22.825,7.884166667,3477.25,15.29083333,,,-121.8457868,38.02873375,Confluence
April,2021,Suisun Bay/Sacramento River,37,1.82,1.86,8.09,0,966.29,1860.38,3639.48,0,14.59,10:26,4/7/2021,98.15833333,9.728333333,2.775,11.19833333,25.89166667,7.88,3694.583333,15.24833333,,,-121.8513332,38.03051042,Confluence
April,2021,Suisun Bay/Sacramento River,38,1.88,1.8,8.12,0,995.95,1795.71,3655.14,0,14.63,10:27,4/7/2021,98.60833333,9.755833333,2.715833333,10.96583333,25.34166667,7.8875,4174.833333,15.265,,,-121.8575271,38.03118153,Confluence
April,2021,Suisun Bay/Sacramento River,39,2.07,1.93,8.42,0,1096.67,1926.9,3790.71,0,14.61,10:28,4/7/2021,98.625,9.744166667,2.88,11.62083333,31.975,7.8925,4539.833333,15.24583333,,,-121.8638656,38.03182278,Confluence
April,2021,Suisun Bay/Sacramento River,40,1.92,1.92,7.55,0,1014.95,1925.05,3398.57,0,14.62,10:29,4/7/2021,98.7,9.744166667,2.7025,10.90833333,32.85833333,7.901666667,4857,15.24166667,,,-121.8700782,38.03291778,Confluence
April,2021,Suisun Bay/Sacramento River,41,1.76,1.84,6.88,0,933,1842.81,3097.14,0,14.59,10:30,4/7/2021,98.4,9.699166667,2.371666667,9.5825,30.50833333,7.894166667,5461.916667,15.2075,,,-121.8737901,38.03439278,Confluence
April,2021,Suisun Bay/Sacramento River,42,1.82,1.8,6.63,0,962.86,1805.57,2983.67,0,14.58,10:31,4/7/2021,98.48333333,9.703333333,2.3025,9.316666667,27.81666667,7.91,5593.583333,15.21,,,-121.8752788,38.03527806,Confluence
April,2021,Suisun Bay/Sacramento River,43,1.81,1.81,6.65,0,957.57,1812.62,2994.76,0,14.59,10:32,4/7/2021,98.425,9.6975,2.324166667,9.4,27.89166667,7.914166667,5669.083333,15.2075,,,-121.8774693,38.03623889,Confluence
April,2021,Suisun Bay/Sacramento River,44,1.68,1.9,6.13,0,890.81,1897.62,2759.71,0,14.55,10:33,4/7/2021,98.16666667,9.664166667,2.071666667,8.383333333,30.30833333,7.910833333,5944,15.18916667,,,-121.8799918,38.03728583,Confluence
April,2021,Suisun Bay/Sacramento River,45,1.77,1.92,6.84,0,939,1918.1,3079.14,0,14.62,10:34,4/7/2021,98.68333333,9.713333333,2.235,9.043333333,32.45,7.929166667,5794.916667,15.2325,,,-121.882199,38.03907514,Confluence
April,2021,Suisun Bay/Sacramento River,46,1.82,1.9,6.97,0,967,1895.57,3137,0,14.66,10:35,4/7/2021,99.26666667,9.768333333,2.285,9.244166667,30.51666667,7.948333333,5594.333333,15.2725,,,-121.8841693,38.04138903,Confluence
April,2021,Suisun Bay/Sacramento River,47,1.75,1.93,6.33,0,929.24,1926.57,2847.86,0,14.64,10:36,4/7/2021,98.95,9.730833333,2.228333333,9.009166667,34.44166667,7.939166667,5835.5,15.2525,,,-121.8874331,38.04414757,Confluence
April,2021,Suisun Bay/Sacramento River,48,1.39,1.71,4.68,0,738.14,1715.71,2108.19,0,14.64,10:37,4/7/2021,98.58181818,9.655454545,1.474545455,5.996363636,26.27272727,7.919090909,7089.727273,15.24,,,-121.8926085,38.04561242,Confluence
April,2021,Suisun Bay/Sacramento River,49,1.32,1.66,4.49,0,698.57,1663.95,2020.38,0,14.69,10:38,4/7/2021,99.075,9.689166667,1.290833333,5.264166667,21.20833333,7.93,7093.833333,15.30083333,,,-121.898204,38.04579306,Confluence
April,2021,Suisun Bay/Sacramento River,50,1.3,1.64,4.42,0,687.52,1641.1,1988.57,0.05,14.73,10:39,4/7/2021,99.16666667,9.695833333,1.196666667,4.88,19.61666667,7.94,7044.416667,15.33333333,,,-121.9040456,38.04564347,Confluence
April,2021,Suisun Bay/Sacramento River,51,1.33,1.64,4.57,0,707.24,1641.24,2056.24,0,14.72,10:40,4/7/2021,99.01666667,9.6775,1.269166667,5.173333333,20.36666667,7.938333333,7189.666667,15.3275,,,-121.9098532,38.04568646,Confluence
April,2021,Suisun Bay/Sacramento River,52,1.5,1.67,4.76,0,794.76,1666.57,2142.95,0,14.72,10:41,4/7/2021,98.76666667,9.65,1.381666667,5.625833333,21.61666667,7.936666667,7318.916667,15.3075,,,-121.9157531,38.04576847,Confluence
April,2021,Suisun Bay/Sacramento River,53,1.49,1.65,4.8,0,788.38,1653.43,2157.52,0,14.72,10:42,4/7/2021,99.28333333,9.696666667,1.394166667,5.671666667,21.83333333,7.95,7156.25,15.355,,,-121.9215869,38.04615097,Confluence
April,2021,Suisun Bay/Sacramento River,54,1.48,1.67,4.77,0,785.57,1668.29,2148,0,14.68,10:43,4/7/2021,99.10833333,9.686666667,1.423333333,5.7975,22.31666667,7.95,7195.416667,15.31166667,,,-121.9271976,38.04752972,Confluence
April,2021,Suisun Bay/Sacramento River,55,1.58,1.71,4.8,0,839.38,1713,2160.33,0,14.64,10:44,4/7/2021,98.84166667,9.671666667,1.5125,6.155833333,24.70833333,7.953333333,7188.083333,15.26666667,,,-121.9328488,38.04889778,Confluence
April,2021,Suisun Bay/Sacramento River,56,1.24,1.55,3.2,0.01,657.95,1548.52,1439.43,0.24,14.63,10:45,4/7/2021,98.64166667,9.6025,1.025,4.2025,20.44166667,7.930833333,8632.666667,15.26583333,,,-121.9384681,38.05023972,Suisun Bay
April,2021,Suisun Bay/Sacramento River,57,1.21,1.54,3.1,0,642.33,1541.14,1394.95,0.14,14.59,10:46,4/7/2021,97.76666667,9.48,0.820833333,3.38,18.45833333,7.91,9897.666667,15.21833333,,,-121.9439994,38.05196153,Suisun Bay
April,2021,Suisun Bay/Sacramento River,58,1.28,1.51,3.07,0,677.43,1514.1,1381.57,0.1,14.59,10:47,4/7/2021,97.8,9.464166667,0.846666667,3.4875,18.68333333,7.91,10394.33333,15.22833333,,,-121.9492618,38.0539825,Suisun Bay
April,2021,Suisun Bay/Sacramento River,59,1.33,1.46,3.08,0.01,704.76,1455.76,1382.86,0.33,14.67,10:48,4/7/2021,97.925,9.443333333,0.751666667,3.11,16.2,7.91,11145.16667,15.26083333,,,-121.9546825,38.05554028,Suisun Bay
April,2021,Suisun Bay/Sacramento River,60,1.35,1.49,3.03,0,718.19,1488.48,1363.86,0,14.7,10:49,4/7/2021,98.03333333,9.423333333,0.730833333,3.024166667,17.46666667,7.910833333,11763.58333,15.31166667,,,-121.9603803,38.05653667,Suisun Bay
April,2021,Suisun Bay/Sacramento River,61,1.32,1.52,3.13,0.01,700,1516.29,1410.48,0.38,14.72,10:50,4/7/2021,98.375,9.460833333,0.740833333,3.07,17.86666667,7.926666667,11515.75,15.32833333,,,-121.9662015,38.05721444,Suisun Bay
April,2021,Suisun Bay/Sacramento River,62,1.35,1.55,3.14,0.02,715.38,1553.38,1411.57,0.48,14.69,10:51,4/7/2021,98.70833333,9.510833333,0.719166667,2.975833333,18.93333333,7.9475,11136.41667,15.2975,,,-121.9721732,38.05773722,Suisun Bay
April,2021,Suisun Bay/Sacramento River,63,1.54,1.58,3.35,0.02,818.43,1579.43,1507.48,0.71,14.64,10:52,4/7/2021,98.75,9.525833333,0.808333333,3.335,20.41666667,7.955,11156.16667,15.24916667,,,-121.9781468,38.0583132,Suisun Bay
April,2021,Suisun Bay/Sacramento River,64,1.62,1.55,3.43,0.03,857.52,1545.33,1545.71,0.81,14.68,10:53,4/7/2021,99.15,9.554166667,0.816666667,3.364166667,20.48333333,7.961666667,11256.66667,15.28,,,-121.9841753,38.05874194,Suisun Bay
April,2021,Suisun Bay/Sacramento River,65,1.66,1.49,3.4,0.03,879.14,1493.62,1529.33,0.76,14.71,10:54,4/7/2021,99.23333333,9.54,0.835833333,3.440833333,19.36666667,7.96,11566.41667,15.33,,,-121.99026,38.05883597,Suisun Bay
April,2021,Suisun Bay/Sacramento River,66,1.63,1.48,3.29,0.01,863.14,1475.95,1482.52,0.29,14.73,10:55,4/7/2021,99.41666667,9.569166667,0.761666667,3.15,17.875,7.97,11182.33333,15.35083333,,,-121.9963935,38.05941903,Suisun Bay
April,2021,Suisun Bay/Sacramento River,67,1.73,1.41,3.76,0.03,914.14,1408.95,1692.43,0.76,14.74,10:56,4/7/2021,98.38333333,9.348333333,0.875833333,3.601666667,19.875,7.919166667,14598.58333,15.35083333,,,-122.00239,38.06016319,Suisun Bay
April,2021,Suisun Bay/Sacramento River,68,1.66,1.37,3.51,0.02,880.95,1368.05,1577.29,0.43,14.78,10:57,4/7/2021,97.65,9.2225,0.801666667,3.305,16.85,7.901666667,16027.66667,15.37333333,,,-122.0083072,38.06058569,Suisun Bay
April,2021,Suisun Bay/Sacramento River,69,1.76,1.36,3.68,0.04,930.9,1356.95,1655.52,1,14.83,10:58,4/7/2021,98.20833333,9.259166667,0.816666667,3.3675,16.08333333,7.9175,16272.58333,15.415,,,-122.0142614,38.06100875,Suisun Bay
April,2021,Suisun Bay/Sacramento River,70,1.92,1.36,3.75,0.06,1015.95,1357.33,1686.24,1.81,14.86,10:59,4/7/2021,99.28333333,9.3675,0.788333333,3.253333333,15.25833333,7.948333333,15757.58333,15.46333333,,,-122.0202693,38.06115778,Suisun Bay
April,2021,Suisun Bay/Sacramento River,71,1.69,1.37,3.48,0.05,894.38,1374.14,1568.24,1.33,14.82,11:00,4/7/2021,98.83333333,9.295,0.764166667,3.158333333,15.9,7.933333333,16742,15.44,,,-122.026369,38.0610084,Suisun Bay
April,2021,Suisun Bay/Sacramento River,72,1.72,1.42,3.47,0.04,913.71,1422.67,1560.81,1.24,14.81,11:01,4/7/2021,98.35,9.24,0.729166667,3.0075,17.6,7.93,17069.75,15.42333333,,,-122.032529,38.06116875,Suisun Bay
April,2021,Suisun Bay/Sacramento River,73,1.78,1.39,3.6,0.06,943.76,1391.86,1620.14,1.81,14.86,11:02,4/7/2021,99.75454545,9.400909091,0.715454545,2.958181818,17.03636364,7.968181818,16232.36364,15.43,,,-122.0383359,38.06153167,Suisun Bay
April,2021,Suisun Bay/Sacramento River,74,1.78,1.33,3.46,0.08,944.38,1328.38,1558.38,2.43,14.95,11:03,4/7/2021,99.6,9.3325,0.71,2.94,15.78333333,7.9575,17064.33333,15.55666667,,,-122.0441979,38.06123583,Suisun Bay
April,2021,Suisun Bay/Sacramento River,75,1.82,1.3,3.54,0.08,962.9,1303.1,1591.86,2.43,14.92,11:04,4/7/2021,99.3,9.286666667,0.678333333,2.811666667,14.44166667,7.9525,17791.66667,15.51416667,,,-122.0502063,38.06010875,Suisun Bay
April,2021,Suisun Bay/Sacramento River,76,1.99,1.22,3.43,0.21,1054.1,1220.86,1544.38,6.43,14.9,11:05,4/7/2021,99.56666667,9.2625,0.713333333,2.953333333,13.59166667,7.95,19204.41667,15.49583333,,,-122.056301,38.05894528,Suisun Bay
April,2021,Suisun Bay/Sacramento River,77,2.25,1.1,3.62,0.32,1191.95,1099.24,1628.24,9.62,15.01,11:06,4/7/2021,99.00833333,9.094166667,0.795833333,3.28,11,7.930833333,22068.33333,15.54833333,,,-122.0623579,38.05766972,Suisun Bay
April,2021,Suisun Bay/Sacramento River,78,1.99,1.12,3.07,0.33,1053.57,1117.67,1382,10,15.01,11:07,4/7/2021,99.11666667,9.086666667,0.6775,2.810833333,10.84166667,7.939166667,22102.25,15.6325,,,-122.0682847,38.05641625,Suisun Bay
April,2021,Suisun Bay/Sacramento River,79,2.19,1.07,3.09,0.42,1160.95,1071.55,1392,12.7,14.98,11:08,4/7/2021,98.7,9.020833333,0.659166667,2.7425,10.38333333,7.93,23330.25,15.55583333,,,-122.0740583,38.05504986,Suisun Bay
April,2021,Suisun Bay/Sacramento River,80,2.02,1.12,3.13,0.32,1072.62,1123,1407,9.67,14.97,11:09,4/7/2021,98.64166667,9.0125,0.669166667,2.771666667,10.875,7.936666667,23176.25,15.595,,,-122.0798556,38.05364708,Suisun Bay
April,2021,Suisun Bay/Sacramento River,81,1.88,1.13,2.99,0.35,998.57,1131.05,1343.9,10.43,14.97,11:10,4/7/2021,98.23333333,8.983333333,0.6225,2.594166667,12.1,7.931666667,23187.5,15.5525,,,-122.0859514,38.05262701,Suisun Bay
April,2021,Suisun Bay/Sacramento River,82,1.87,1.08,2.88,0.43,989.86,1082.19,1295.05,13.1,15,11:11,4/7/2021,97.99166667,8.896666667,0.62,2.578333333,11.58333333,7.93,24822.33333,15.58,,,-122.0919835,38.05130208,Suisun Bay
April,2021,Suisun Bay/Sacramento River,83,1.94,0.94,2.86,0.6,1026.57,936.57,1287.48,17.95,15.09,11:12,4/7/2021,98.4,8.8975,0.634166667,2.6425,9.225,7.939166667,25376.08333,15.67083333,,,-122.0968775,38.04993514,Suisun Bay
April,2021,Suisun Bay/Sacramento River,84,1.97,0.98,2.76,0.47,1042.86,979.38,1244.43,14.24,15.08,11:13,4/7/2021,98.2,8.860833333,0.604166667,2.5175,8.508333333,7.94,25996.66667,15.64916667,,,-122.0992804,38.04904292,Suisun Bay
April,2021,Suisun Bay/Sacramento River,85,1.57,1.11,2.43,0.23,835.19,1108.48,1092.24,6.86,14.98,11:14,4/7/2021,97.8,8.8225,0.5475,2.295,9.3,7.936666667,26412.25,15.57666667,,,-122.1015549,38.04825833,Suisun Bay
April,2021,Suisun Bay/Sacramento River,86,1.74,1.02,2.51,0.4,920.67,1016.62,1131.38,11.95,14.99,11:15,4/7/2021,97.78333333,8.82,0.540833333,2.264166667,8.666666667,7.94,26426.58333,15.575,,,-122.1038781,38.04753764,Suisun Bay
April,2021,Suisun Bay/Sacramento River,87,1.74,0.99,2.47,0.43,920.33,987,1111.86,12.9,15.05,11:16,4/7/2021,98.01666667,8.839166667,0.525,2.1975,7.95,7.948333333,26311.33333,15.61583333,,,-122.1077746,38.04674167,Suisun Bay
April,2021,Suisun Bay/Sacramento River,88,1.88,0.98,2.65,0.5,993.33,979.14,1195,15,15.01,11:17,4/7/2021,98.21666667,8.861666667,0.549166667,2.295833333,8.258333333,7.95,26223.33333,15.605,,,-122.1130328,38.04674722,Suisun Bay
April,2021,Suisun Bay/Sacramento River,89,1.83,1.01,2.48,0.43,969.1,1009.29,1115.67,12.86,14.93,11:18,4/7/2021,98.375,8.89,0.545833333,2.281666667,8.591666667,7.953333333,26225.75,15.53083333,,,-122.1182315,38.04666583,Suisun Bay
April,2021,Suisun Bay/Sacramento River,90,1.82,1.03,2.54,0.39,963.95,1027.33,1141.67,11.76,14.91,11:19,4/7/2021,98.125,8.863333333,0.51,2.1425,8.783333333,7.9525,26568,15.48083333,,,-122.1214383,38.04633139,Suisun Bay
April,2021,Suisun Bay/Sacramento River,91,1.95,1.06,2.64,0.38,1034.9,1059.43,1189.29,11.38,14.94,11:20,4/7/2021,98.6,8.924166667,0.54,2.259166667,9.408333333,7.96,25836.5,15.52083333,,,-122.1220068,38.04638951,Suisun Bay
April,2021,Suisun Bay/Sacramento River,92,1.78,1.09,2.69,0.34,945.24,1089.86,1212.76,10,14.89,11:21,4/7/2021,97.44782609,8.813043478,0.59,2.407826087,9.656521739,7.940869565,27322.78261,15.27956522,,,-122.1217414,38.0467026,Suisun Bay
April,2021,Suisun Bay/Sacramento River,93,1.92,1.08,2.8,0.35,1015.38,1075.81,1258.19,10.52,14.87,11:22,4/7/2021,97.04583333,8.801111111,0.587916667,2.36,8.486111111,7.938333333,26856.63889,15.23388889,,,-122.1215226,38.04687045,Suisun Bay
April,2021,Suisun Bay/Sacramento River,94,1.88,1.08,2.64,0.35,994.95,1079,1188.57,10.57,14.91,11:23,4/7/2021,97.52083333,8.847222222,0.585,2.345833333,8.218055556,7.946388889,26499.875,15.28847222,,,-122.1212271,38.0471168,Suisun Bay
April,2021,Suisun Bay/Sacramento River,95,1.89,1.07,2.72,0.36,1001.81,1067.29,1221.9,10.86,14.89,11:24,4/7/2021,95.48888889,8.580277778,0.540138889,2.169027778,15.2875,7.929722222,29699.97222,15.12013889,,,-122.1209705,38.04737297,Suisun Bay
April,2021,Suisun Bay/Sacramento River,96,2.08,1.02,2.75,0.46,1101.1,1024.24,1235.57,13.86,14.94,11:25,4/7/2021,95.78076923,8.615,0.529615385,2.160384615,14.57307692,7.944230769,28824.15385,15.24038462,,,-122.1207149,38.04756769,Suisun Bay
April,2021,Suisun Bay/Sacramento River,97,2.06,0.99,2.82,0.49,1093.62,991.62,1271.43,14.57,14.99,11:26,4/7/2021,98.675,8.916666667,0.550833333,2.303333333,8.675,7.97,25956.08333,15.5775,,,-122.120244,38.04782764,Suisun Bay
April,2021,Suisun Bay/Sacramento River,98,1.94,0.99,2.73,0.45,1026.81,985.86,1231,13.71,14.97,11:27,4/7/2021,98.64545455,8.903636364,0.571818182,2.388181818,8.609090909,7.962727273,26427.54545,15.54636364,,,-122.1197179,38.04822773,Suisun Bay
April,2021,Suisun Bay/Sacramento River,99,1.89,1.01,2.6,0.43,1001.67,1012.86,1168.9,12.76,15.04,11:28,4/7/2021,98.96666667,8.9275,0.494166667,2.0825,8.433333333,7.968333333,26307.83333,15.595,,,-122.1189114,38.04901708,Suisun Bay
April,2021,Suisun Bay/Sacramento River,100,1.78,1.08,2.6,0.33,940.76,1081.86,1168.67,9.62,15.11,11:29,4/7/2021,98.66666667,8.911666667,0.495833333,2.086666667,9.516666667,7.97,25680.83333,15.66583333,,,-122.1180419,38.04975181,Suisun Bay
April,2021,Suisun Bay/Sacramento River,101,1.78,1.09,2.51,0.28,940.81,1093.05,1127.24,8.48,15.1,11:30,4/7/2021,98.45833333,8.8875,0.459166667,1.935833333,9.783333333,7.97,25748.75,15.68083333,,,-122.1172047,38.05044139,Suisun Bay
April,2021,Suisun Bay/Sacramento River,102,1.73,1.08,2.53,0.31,919.14,1083.38,1140.67,9.14,15.13,11:31,4/7/2021,98.36666667,8.870833333,0.475833333,2.0025,10.025,7.966666667,25960.25,15.6825,,,-122.1164615,38.05110361,Suisun Bay
April,2021,Suisun Bay/Sacramento River,103,1.62,1.09,2.53,0.31,857.29,1093.76,1137.29,9.38,15.13,11:32,4/7/2021,98.275,8.850833333,0.4625,1.946666667,9.958333333,7.96,26192.33333,15.70583333,,,-122.1158461,38.05170958,Suisun Bay
April,2021,Suisun Bay/Sacramento River,104,1.66,1.09,2.55,0.32,880.05,1091.71,1146.38,9.57,15.1,11:33,4/7/2021,98.2,8.841666667,0.480833333,2.0225,10.06666667,7.96,26334.83333,15.66416667,,,-122.1151613,38.05233806,Suisun Bay
April,2021,Suisun Bay/Sacramento River,105,1.73,1.09,2.58,0.3,917.76,1093.95,1160.52,8.9,15.16,11:34,4/7/2021,98.23333333,8.8375,0.4825,2.029166667,10.05,7.964166667,26373.83333,15.7025,,,-122.1142612,38.05284056,Suisun Bay
April,2021,Suisun Bay/Sacramento River,106,1.8,1.07,2.6,0.34,952.71,1071.48,1170.9,10.14,15.13,11:35,4/7/2021,98.25,8.840833333,0.486666667,2.041666667,9.891666667,7.965,26391,15.69583333,,,-122.113411,38.05342,Suisun Bay
April,2021,Suisun Bay/Sacramento River,107,1.97,1.02,2.57,0.4,1042.38,1025.05,1156.81,12.05,15.17,11:36,4/7/2021,98.49166667,8.865833333,0.520833333,2.180833333,9.866666667,7.97,26185.33333,15.74833333,,,-122.1126092,38.05400215,Suisun Bay
April,2021,Suisun Bay/Sacramento River,108,1.89,1.07,2.62,0.32,1002.1,1067.81,1181,9.67,15.16,11:37,4/7/2021,98.5,8.865833333,0.510833333,2.138333333,9.958333333,7.97,26208.83333,15.72833333,,,-122.11186,38.05457528,Suisun Bay
