Station,Date,Time,Sampling_Depth,Analyte,Result_Value,Result_Unit,Detection_Status,MRL,Analysis_Method,QC_Flag,Field_Comment
C3A,2025-03-04,09:15:00.000[PST],3,Total Kjeldahl Nitrogen,0.278,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
C3A,2025-03-04,09:15:00.000[PST],3,Total Organic Carbon,1.9,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
C3A,2025-03-04,09:15:00.000[PST],3,Total Phosphorus,0.055,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
C3A,2025-03-04,09:15:00.000[PST],3,Total Suspended Solids,31.2,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
C3A,2025-03-04,09:15:00.000[PST],3,Turbidity,20.51,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,Field crew sampled 20 mins off tide window; chla 500 mL
C3A,2025-03-04,09:15:00.000[PST],3,Volatile Suspended Solids,3.1,mg/L,Detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
C3A,2025-03-04,09:15:00.000[PST],3,Water Temperature,11.81,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,Field crew sampled 20 mins off tide window; chla 500 mL
C3A,2025-03-04,09:15:00.000[PST],NA,Wave Scale,1,NA,Detected,NA,NA,NA,Field crew sampled 20 mins off tide window; chla 500 mL
C3A,2025-03-04,09:15:00.000[PST],NA,Wind Velocity,8,mph,Detected,NA,NA,NA,Field crew sampled 20 mins off tide window; chla 500 mL
C3A,2025-03-04,09:15:00.000[PST],3,pH,7.33,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,Field crew sampled 20 mins off tide window; chla 500 mL
C9,2025-03-04,11:00:00.000[PST],12.4,(Bottom) Chlorophyll Fluorescence RFU,0.72,RFU,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],12.4,(Bottom) Chlorophyll Fluorescence ug/L,2.98,ug/L,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],12.4,(Bottom) Dissolved Oxygen % Saturation,93.3,% Saturation,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],12.4,(Bottom) Dissolved Oxygen mg/L,9.65,mg/L,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],12.4,(Bottom) Specific Conductance,254,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],12.4,(Bottom) Turbidity,7.55,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],12.4,(Bottom) Water Temperature,13.78,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],12.4,(Bottom) pH,7.52,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],NA,Air Temperature,56,degF,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],3,Chlorophyll Fluorescence RFU,0.69,RFU,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],3,Chlorophyll Fluorescence ug/L,2.85,ug/L,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],3,Chlorophyll a,0.93,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Dissolved Ammonia,NA,mg/L,Not detected,0.05,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Dissolved Calcium,15.1,mg/L,Detected,1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Dissolved Chloride,26.1,mg/L,Detected,1,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Dissolved Nitrate + Nitrite,0.517,mg/L,Detected,0.05,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Dissolved Organic Carbon,4.9,mg/L,Detected,0.5,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Dissolved Organic Nitrogen,0.45,mg/L,Detected,0.1,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Dissolved Orthophosphate,0.066,mg/L,Detected,0.05,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Dissolved Oxygen % Saturation,93.5,% Saturation,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],3,Dissolved Oxygen mg/L,9.67,mg/L,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],3,Dissolved Silica,14.5,mg/L,Detected,0.1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],0,MVI,1,NA,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],3,Pheophytin a,0.97,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],NA,Rain,None,NA,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],NA,Sky Conditions,Cloudy,NA,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],3,Specific Conductance,254,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],3,Total Alkalinity,62.8,mg/L,Detected,20,Std Method 2320 B;Alkalinity by Titration;Standard Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Total Dissolved Solids,150,mg/L,Detected,2.5,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Total Kjeldahl Nitrogen,0.494,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Total Organic Carbon,4.7,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Total Phosphorus,0.067,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Total Suspended Solids,6.2,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Turbidity,6.55,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],3,Volatile Suspended Solids,NA,mg/L,Not detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
C9,2025-03-04,11:00:00.000[PST],3,Water Temperature,13.8,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],NA,Wave Scale,1,NA,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],NA,Wind Velocity,5,mph,Detected,NA,NA,NA,Chla 500 mL
C9,2025-03-04,11:00:00.000[PST],3,pH,7.53,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,Chla 500 mL
D12,2025-03-05,08:25:00.000[PST],35.4,(Bottom) Chlorophyll Fluorescence RFU,0.81,RFU,Detected,NA,NA,NA,NA
D12,2025-03-05,08:25:00.000[PST],35.4,(Bottom) Chlorophyll Fluorescence ug/L,3.36,ug/L,Detected,NA,NA,NA,NA
D12,2025-03-05,08:25:00.000[PST],35.4,(Bottom) Dissolved Oxygen % Saturation,92.7,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D12,2025-03-05,08:25:00.000[PST],35.4,(Bottom) Dissolved Oxygen mg/L,9.83,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D12,2025-03-05,08:25:00.000[PST],35.4,(Bottom) Specific Conductance,186,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],35.4,(Bottom) Turbidity,22.4,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],35.4,(Bottom) Water Temperature,12.69,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],35.4,(Bottom) pH,7.52,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],NA,Air Temperature,52.2,degF,Detected,NA,NA,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Chlorophyll Fluorescence RFU,0.76,RFU,Detected,NA,NA,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Chlorophyll Fluorescence ug/L,3.13,ug/L,Detected,NA,NA,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Chlorophyll a,3.22,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Dissolved Ammonia,NA,mg/L,Not detected,0.05,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Dissolved Calcium,13.6,mg/L,Detected,1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Dissolved Chloride,8.31,mg/L,Detected,1,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Dissolved Nitrate + Nitrite,0.24,mg/L,Detected,0.05,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Dissolved Organic Carbon,2.5,mg/L,Detected,0.5,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Dissolved Organic Nitrogen,0.22,mg/L,Detected,0.1,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Dissolved Orthophosphate,0.052,mg/L,Detected,0.05,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Dissolved Oxygen % Saturation,91.4,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Dissolved Oxygen mg/L,9.69,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Dissolved Silica,18.4,mg/L,Detected,0.1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],0,MVI,1,NA,Detected,NA,NA,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Pheophytin a,1.28,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],NA,Rain,None,NA,Detected,NA,NA,NA,NA
D12,2025-03-05,08:25:00.000[PST],NA,Secchi Depth,56,cm,Detected,NA,NA,NA,NA
D12,2025-03-05,08:25:00.000[PST],NA,Sky Conditions,Cloudy,NA,Detected,NA,NA,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Specific Conductance,184,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Total Alkalinity,69.4,mg/L,Detected,20,Std Method 2320 B;Alkalinity by Titration;Standard Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Total Dissolved Solids,113,mg/L,Detected,2.5,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Total Kjeldahl Nitrogen,0.295,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Total Organic Carbon,2.5,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Total Phosphorus,0.057,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Total Suspended Solids,21.4,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Turbidity,21.1,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Volatile Suspended Solids,3.1,mg/L,Detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,Water Temperature,12.7,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
D12,2025-03-05,08:25:00.000[PST],NA,Wave Scale,1,NA,Detected,NA,NA,NA,NA
D12,2025-03-05,08:25:00.000[PST],NA,Wind Velocity,4.4,mph,Detected,NA,NA,NA,NA
D12,2025-03-05,08:25:00.000[PST],3,pH,7.78,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],7.8,(Bottom) Chlorophyll Fluorescence RFU,0.5,RFU,Detected,NA,NA,NA,NA
D19,2025-03-05,09:55:00.000[PST],7.8,(Bottom) Chlorophyll Fluorescence ug/L,2.1,ug/L,Detected,NA,NA,NA,NA
D19,2025-03-05,09:55:00.000[PST],7.8,(Bottom) Dissolved Oxygen % Saturation,93.2,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D19,2025-03-05,09:55:00.000[PST],7.8,(Bottom) Dissolved Oxygen mg/L,9.87,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D19,2025-03-05,09:55:00.000[PST],7.8,(Bottom) Specific Conductance,166,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],7.8,(Bottom) Turbidity,12.5,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],7.8,(Bottom) Water Temperature,12.77,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],7.8,(Bottom) pH,7.58,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],NA,Air Temperature,52.2,degF,Detected,NA,NA,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Chlorophyll Fluorescence RFU,0.46,RFU,Detected,NA,NA,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Chlorophyll Fluorescence ug/L,1.95,ug/L,Detected,NA,NA,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Chlorophyll a,1.18,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Dissolved Ammonia,NA,mg/L,Not detected,0.05,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Dissolved Bromide,NA,mg/L,Not detected,0.1,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Dissolved Calcium,12.6,mg/L,Detected,1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Dissolved Chloride,8.04,mg/L,Detected,1,EPA 300.0;Determination of Inorganic Anions by Ion Chromatography;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Dissolved Nitrate + Nitrite,0.292,mg/L,Detected,0.05,"Std Method 4500-NO3-, F;Nitrate by Automated Cadmium Reduction Method;Standard Methods",NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Dissolved Organic Carbon,2.7,mg/L,Detected,0.5,Std Method 5310 C (D);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Dissolved Organic Nitrogen,0.23,mg/L,Detected,0.1,EPA 351.2/EPA 350.1;Calculation of Dissolved Organic Nitrogen from Total Kjeldahl Nitrogen by Semi-Automated Colorimetry and Ammonia by Automated Colorimetry;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Dissolved Orthophosphate,0.052,mg/L,Detected,0.05,EPA 365.1;Phosphorus (all forms) by Semi-Automated Colorimetry;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Dissolved Oxygen % Saturation,91.7,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Dissolved Oxygen mg/L,9.7,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Dissolved Silica,18.1,mg/L,Detected,0.1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],0,MVI,1,NA,Detected,NA,NA,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Pheophytin a,0.57,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],NA,Rain,None,NA,Detected,NA,NA,NA,NA
D19,2025-03-05,09:55:00.000[PST],NA,Secchi Depth,84,cm,Detected,NA,NA,NA,NA
D19,2025-03-05,09:55:00.000[PST],NA,Sky Conditions,Sunny,NA,Detected,NA,NA,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Specific Conductance,166,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Total Alkalinity,61.2,mg/L,Detected,20,Std Method 2320 B;Alkalinity by Titration;Standard Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Total Dissolved Solids,104,mg/L,Detected,2.5,Std Method 2540 C;Total Dissolved Solids Dried at 180 degC;Standard Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Total Kjeldahl Nitrogen,0.274,mg/L,Detected,0.1,EPA 351.2;Determination of Total Kjeldahl Nitrogen by Semi-Automated Colorimetry;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Total Organic Carbon,2.6,mg/L,Detected,0.5,Std Method 5310 C (T);Total Organic Carbon by Persulfate-UV or Heated-Persulfate Oxidation Method;Standard Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Total Phosphorus,0.049,mg/L,Detected,0.01,EPA 365.4;Phosphorus by Automated Colorimetry;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Total Suspended Solids,10.1,mg/L,Detected,2.5,Std Method 2540 D;Total Suspended Solids Dried at 103-105 degC;Standard Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Turbidity,12.7,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Volatile Suspended Solids,NA,mg/L,Not detected,2.5,Std Method 2540 E;Fixed and Volatile Solids Ignited at 550 degC;Standard Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,Water Temperature,12.77,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
D19,2025-03-05,09:55:00.000[PST],NA,Wave Scale,2,NA,Detected,NA,NA,NA,NA
D19,2025-03-05,09:55:00.000[PST],NA,Wind Velocity,7.8,mph,Detected,NA,NA,NA,NA
D19,2025-03-05,09:55:00.000[PST],3,pH,7.76,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
D28A,2025-03-05,10:55:00.000[PST],17,(Bottom) Chlorophyll Fluorescence RFU,0.71,RFU,Detected,NA,NA,NA,NA
D28A,2025-03-05,10:55:00.000[PST],17,(Bottom) Chlorophyll Fluorescence ug/L,2.95,ug/L,Detected,NA,NA,NA,NA
D28A,2025-03-05,10:55:00.000[PST],17,(Bottom) Dissolved Oxygen % Saturation,91.9,% Saturation,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D28A,2025-03-05,10:55:00.000[PST],17,(Bottom) Dissolved Oxygen mg/L,9.56,mg/L,Detected,NA,ASTM Method D888-09-C;Dissolved Oxygen in Water by Instrumental Probe Procedure (Luminescence-Based Sensor);ASTM International,NA,NA
D28A,2025-03-05,10:55:00.000[PST],17,(Bottom) Specific Conductance,182,uS/cm,Detected,NA,EPA 120.1;Conductance by Conductivity Meter;EPA Methods,NA,NA
D28A,2025-03-05,10:55:00.000[PST],17,(Bottom) Turbidity,8,FNU,Detected,NA,EPA 180.1;Turbidity by Turbidimeter;EPA Methods,NA,NA
D28A,2025-03-05,10:55:00.000[PST],17,(Bottom) Water Temperature,13.55,degC,Detected,NA,EPA 170.1;Temperature by Thermometer;EPA Methods,NA,NA
D28A,2025-03-05,10:55:00.000[PST],17,(Bottom) pH,7.52,unitless,Detected,NA,EPA 150.1;pH in Water by Electrometric Method;EPA Methods,NA,NA
D28A,2025-03-05,10:55:00.000[PST],NA,Air Temperature,52.7,degF,Detected,NA,NA,NA,NA
D28A,2025-03-05,10:55:00.000[PST],3,Chlorophyll Fluorescence RFU,0.73,RFU,Detected,NA,NA,NA,NA
D28A,2025-03-05,10:55:00.000[PST],3,Chlorophyll Fluorescence ug/L,3.04,ug/L,Detected,NA,NA,NA,NA
D28A,2025-03-05,10:55:00.000[PST],3,Chlorophyll a,0.91,ug/L,Detected,0.5,Std Method 10200 H;Spectrophotometric Determination of Chlorophyll;Standard Methods,NA,NA
D28A,2025-03-05,10:55:00.000[PST],3,Dissolved Ammonia,NA,mg/L,Not detected,0.05,EPA 350.1;Ammonia by Automated Colorimetry;EPA Methods,NA,NA
D28A,2025-03-05,10:55:00.000[PST],3,Dissolved Calcium,12.9,mg/L,Detected,1,EPA 200.7;Determination of Metals and Trace Elements in Water and Wastes by Inductively Coupled Plasma-Atomic Emission Spectrometry;EPA Methods,NA,NA
