DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1221B0319,12/28/2021 14:47,Pheophytin a,0,4.37,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1221B0319,12/28/2021 14:47,Total Phosphorus,7723-14-0,0.256,0.01,mg/L as P,EPA 365.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1221B0319,12/28/2021 14:47,Dissolved Silica (SiO2),14808-60-7,14.7,0.1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1221B0319,12/28/2021 14:47,Total Dissolved Solids,0,303,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1221B0319,12/28/2021 14:47,Total Suspended Solids,0,84.8,2.5,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1221B0319,12/28/2021 14:47,Volatile Suspended Solids,0,12.4,2.5,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1221B0319,12/28/2021 14:47,Total Kjeldahl Nitrogen,TKN,0.932,0.1,mg/L as N,EPA 351.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1221B0319,12/28/2021 14:47,Field Chlorophyll Volume,0,300,1,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,-
330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1221B0319,12/28/2021 14:47,Field Specific Conductance,0,518,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,-
330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1221B0319,12/28/2021 14:47,Field Water Temperature,0,8.4,0.1,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,-
"
",,,,,,,,,,,,,,,,,,,
"*Codes in brackets ([]) following the analyte name refer to the Method Comparibility Code.  For more information, please refer to https://cdowr-dev.outsystemsenterprise.com/WaterDataLibrary/MTCCodes.aspx.",,,,,,,,,,,,,,,,,,,
