SampleID,Genus,BV.per.mL,,Year,Month,Season,StationCode,Region,RegionAbbreviation
D16.Mar.2019,Eucapsis,141817.77,,2019,Mar,Spring,D16,Central Delta,CED
D16.Mar.2019,Microcystis,23908.38,,2019,Mar,Spring,D16,Central Delta,CED
D16.Mar.2019,Chlorella,22662.29,,2019,Mar,Spring,D16,Central Delta,CED
D16.Mar.2019,Nitzschia,236052.85,,2019,Mar,Spring,D16,Central Delta,CED
D26.Mar.2019,Eucapsis,66041,,2019,Mar,Spring,D26,Central Delta,CED
D26.Mar.2019,Planktolyngbya,9261.77,,2019,Mar,Spring,D26,Central Delta,CED
D26.Mar.2019,Chlorella,12949.88,,2019,Mar,Spring,D26,Central Delta,CED
MD10A.Mar.2019,Cyclotella,102464.49,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
MD10A.Mar.2019,Cryptomonas,819715.89,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
MD10A.Mar.2019,Plagioselmis,40922.68,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
MD10A.Mar.2019,Eucapsis,46476.73,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
MD10A.Mar.2019,Chlorella,2312.48,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
MD10A.Mar.2019,Monoraphidium,5811.71,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
MD10A.Mar.2019,Nitzschia,11542.88,,2019,Mar,Spring,MD10A,Southern Interior Delta,SID
P8.Mar.2019,Cyclotella,25154.29,,2019,Mar,Spring,P8,Southern Interior Delta,SID
P8.Mar.2019,Eucapsis,28617.27,,2019,Mar,Spring,P8,Southern Interior Delta,SID
P8.Mar.2019,Chlorella,9565.25,,2019,Mar,Spring,P8,Southern Interior Delta,SID
P8.Mar.2019,Scenedesmus,31117.89,,2019,Mar,Spring,P8,Southern Interior Delta,SID
P8.Mar.2019,Pseudostaurosira,260056.62,,2019,Mar,Spring,P8,Southern Interior Delta,SID
EZ6.Mar.2019,Eucapsis,65229.69,,2019,Mar,Spring,EZ6,Low Salinity Zone,LSZ
EZ6.Mar.2019,Chlorella,12949.88,,2019,Mar,Spring,EZ6,Low Salinity Zone,LSZ
EZ6.Mar.2019,Nitzschia,11742.43,,2019,Mar,Spring,EZ6,Low Salinity Zone,LSZ
EZ6.Mar.2019,Pseudostaurosira,315009.06,,2019,Mar,Spring,EZ6,Low Salinity Zone,LSZ
EZ2.Mar.2019,Eucapsis,66527.79,,2019,Mar,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.Mar.2019,Chlorella,6474.94,,2019,Mar,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.Mar.2019,Pseudostaurosira,101955.53,,2019,Mar,Spring,EZ2,Low Salinity Zone,LSZ
D8.Mar.2019,Eucapsis,149642.45,,2019,Mar,Spring,D8,Grizzly.Suisun Bay,GSB
D8.Mar.2019,Chlorella,21583.13,,2019,Mar,Spring,D8,Grizzly.Suisun Bay,GSB
D10.Mar.2019,Eucapsis,148921.28,,2019,Mar,Spring,D10,Confluence,CON
D10.Mar.2019,Chlorella,7194.38,,2019,Mar,Spring,D10,Confluence,CON
D6.Mar.2019,Eucapsis,149642.45,,2019,Mar,Spring,D6,San Pablo Bay,SPB
D6.Mar.2019,Chlorella,10791.57,,2019,Mar,Spring,D6,San Pablo Bay,SPB
D7.Mar.2019,Cyclotella,138152.2,,2019,Mar,Spring,D7,Grizzly.Suisun Bay,GSB
D7.Mar.2019,Eucapsis,144233.69,,2019,Mar,Spring,D7,Grizzly.Suisun Bay,GSB
D7.Mar.2019,Microcystis,26564.87,,2019,Mar,Spring,D7,Grizzly.Suisun Bay,GSB
D7.Mar.2019,Chlorella,10791.57,,2019,Mar,Spring,D7,Grizzly.Suisun Bay,GSB
D7.Mar.2019,Drepanochloris,2644.4,,2019,Mar,Spring,D7,Grizzly.Suisun Bay,GSB
D7.Mar.2019,Nitzschia,68301.66,,2019,Mar,Spring,D7,Grizzly.Suisun Bay,GSB
NZ032.Mar.2019,Eucapsis,284933.65,,2019,Mar,Spring,NZ032,Grizzly.Suisun Bay,GSB
NZ032.Mar.2019,Chlorella,64749.4,,2019,Mar,Spring,NZ032,Grizzly.Suisun Bay,GSB
D41A.Mar.2019,Eucapsis,59299.71,,2019,Mar,Spring,D41A,San Pablo Bay,SPB
D41A.Mar.2019,Chlorella,19130.51,,2019,Mar,Spring,D41A,San Pablo Bay,SPB
D41A.Mar.2019,Nitzschia,7435,,2019,Mar,Spring,D41A,San Pablo Bay,SPB
D41.Mar.2019,Plagioselmis,185176.99,,2019,Mar,Spring,D41,San Pablo Bay,SPB
D41.Mar.2019,Eucapsis,33379.8,,2019,Mar,Spring,D41,San Pablo Bay,SPB
D41.Mar.2019,Planktothrix,281777.34,,2019,Mar,Spring,D41,San Pablo Bay,SPB
D41.Mar.2019,Chlamydomonas,67694.26,,2019,Mar,Spring,D41,San Pablo Bay,SPB
D41.Mar.2019,Chlorella,4624.96,,2019,Mar,Spring,D41,San Pablo Bay,SPB
D41.Mar.2019,Achnanthidium,36259.29,,2019,Mar,Spring,D41,San Pablo Bay,SPB
NZ325.Mar.2019,Cyclotella,36569.7,,2019,Mar,Spring,NZ325,San Pablo Bay,SPB
NZ325.Mar.2019,Eucapsis,75977.22,,2019,Mar,Spring,NZ325,San Pablo Bay,SPB
NZ325.Mar.2019,Chlorella,30470.31,,2019,Mar,Spring,NZ325,San Pablo Bay,SPB
NZ002.Mar.2019,Eucapsis,107093.51,,2019,Mar,Spring,NZ002,San Pablo Bay,SPB
NZ002.Mar.2019,Chlorella,12451.81,,2019,Mar,Spring,NZ002,San Pablo Bay,SPB
NZ002.Mar.2019,Monoraphidium,7976.85,,2019,Mar,Spring,NZ002,San Pablo Bay,SPB
NZ002.Mar.2019,Nitzschia,37779.86,,2019,Mar,Spring,NZ002,San Pablo Bay,SPB
NZ004.Mar.2019,Cyclotella,83261.37,,2019,Mar,Spring,NZ004,San Pablo Bay,SPB
NZ004.Mar.2019,Eucapsis,169159.07,,2019,Mar,Spring,NZ004,San Pablo Bay,SPB
NZ004.Mar.2019,Chlorella,24281.03,,2019,Mar,Spring,NZ004,San Pablo Bay,SPB
NZ004.Mar.2019,Nitzschia,50055.85,,2019,Mar,Spring,NZ004,San Pablo Bay,SPB
NZS42.Mar.2019,Eucapsis,183125.27,,2019,Mar,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZS42.Mar.2019,Chlorella,64749.4,,2019,Mar,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZ004.May.2019,Skeletonema,29941.12,,2019,May,Spring,NZ004,San Pablo Bay,SPB
NZ004.May.2019,Eucapsis,99116.8,,2019,May,Spring,NZ004,San Pablo Bay,SPB
NZ004.May.2019,Chlorella,2359.88,,2019,May,Spring,NZ004,San Pablo Bay,SPB
NZ004.May.2019,Monoraphidium,2062.27,,2019,May,Spring,NZ004,San Pablo Bay,SPB
C3A.May.2019,Cyclotella,27945.05,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Skeletonema,8780.03,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Plagioselmis,24398.45,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Eucapsis,21747.35,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Gymnodinium,90264.1,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Chlorella,7814.11,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Monoraphidium,1872.84,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Achnanthidium,24594.49,,2019,May,Spring,C3A,Northern Interior Delta,NID
C3A.May.2019,Asterionella,75117.58,,2019,May,Spring,C3A,Northern Interior Delta,NID
C9.May.2019,Eucapsis,35819.5,,2019,May,Spring,C9,Southern Interior Delta,SID
C9.May.2019,Chlorella,7009.18,,2019,May,Spring,C9,Southern Interior Delta,SID
C9.May.2019,Navicula,578899.2,,2019,May,Spring,C9,Southern Interior Delta,SID
C10A.May.2019,Cyclotella,480055.98,,2019,May,Spring,C10A,Southern Interior Delta,SID
C10A.May.2019,Skeletonema,72665.02,,2019,May,Spring,C10A,Southern Interior Delta,SID
C10A.May.2019,Eucapsis,44377.83,,2019,May,Spring,C10A,Southern Interior Delta,SID
C10A.May.2019,Chlorella,17756.59,,2019,May,Spring,C10A,Southern Interior Delta,SID
C10A.May.2019,Achnanthidium,92318.46,,2019,May,Spring,C10A,Southern Interior Delta,SID
C10A.May.2019,Encyonema,35373.09,,2019,May,Spring,C10A,Southern Interior Delta,SID
C10A.May.2019,Navicula,418819.25,,2019,May,Spring,C10A,Southern Interior Delta,SID
C10A.May.2019,Nitzschia,138918.07,,2019,May,Spring,C10A,Southern Interior Delta,SID
C10A.May.2019,Tryblionella,805148.83,,2019,May,Spring,C10A,Southern Interior Delta,SID
D4.May.2019,Aulacoseira,245463.25,,2019,May,Spring,D4,Confluence,CON
D4.May.2019,Cyclotella,62748.63,,2019,May,Spring,D4,Confluence,CON
D4.May.2019,Eucapsis,74239.04,,2019,May,Spring,D4,Confluence,CON
D4.May.2019,Chlorella,7341.85,,2019,May,Spring,D4,Confluence,CON
D22.May.2019,Cyclotella,50150.45,,2019,May,Spring,D22,Confluence,CON
D22.May.2019,Skeletonema,29941.12,,2019,May,Spring,D22,Confluence,CON
D22.May.2019,Eucapsis,47843.37,,2019,May,Spring,D22,Confluence,CON
D22.May.2019,Chlorella,8063.81,,2019,May,Spring,D22,Confluence,CON
D22.May.2019,Monoraphidium,5434.36,,2019,May,Spring,D22,Confluence,CON
NZ068.May.2019,Cyclotella,34385.51,,2019,May,Spring,NZ068,Northern Interior Delta,NID
NZ068.May.2019,Plagioselmis,26141.2,,2019,May,Spring,NZ068,Northern Interior Delta,NID
NZ068.May.2019,Eucapsis,24187.81,,2019,May,Spring,NZ068,Northern Interior Delta,NID
NZ068.May.2019,Chlorella,7552.72,,2019,May,Spring,NZ068,Northern Interior Delta,NID
NZ068.May.2019,Nitzschia,41148.85,,2019,May,Spring,NZ068,Northern Interior Delta,NID
D12.May.2019,Cyclotella,56049.1,,2019,May,Spring,D12,Confluence,CON
D12.May.2019,Eucapsis,36647.45,,2019,May,Spring,D12,Confluence,CON
D12.May.2019,Chlorella,869.43,,2019,May,Spring,D12,Confluence,CON
D19.May.2019,Skeletonema,13972.52,,2019,May,Spring,D19,Central Delta,CED
D19.May.2019,Eucapsis,43549.89,,2019,May,Spring,D19,Central Delta,CED
D19.May.2019,Chlorella,25397.93,,2019,May,Spring,D19,Central Delta,CED
D19.May.2019,Desmodesmus,32531.27,,2019,May,Spring,D19,Central Delta,CED
D28A.May.2019,Melosira,3469505.4,,2019,May,Spring,D28A,Central Delta,CED
D28A.May.2019,Plagioselmis,100586.73,,2019,May,Spring,D28A,Central Delta,CED
D28A.May.2019,Eucapsis,29281.08,,2019,May,Spring,D28A,Central Delta,CED
D28A.May.2019,Chlorella,20602.08,,2019,May,Spring,D28A,Central Delta,CED
D16.May.2019,Skeletonema,15542.12,,2019,May,Spring,D16,Central Delta,CED
D16.May.2019,Plagioselmis,193973.51,,2019,May,Spring,D16,Central Delta,CED
D16.May.2019,Eucapsis,66852.31,,2019,May,Spring,D16,Central Delta,CED
D16.May.2019,Chlorella,35612.17,,2019,May,Spring,D16,Central Delta,CED
D16.May.2019,Fragilaria,201239.05,,2019,May,Spring,D16,Central Delta,CED
D26.May.2019,Eucapsis,19274.87,,2019,May,Spring,D26,Central Delta,CED
D26.May.2019,Chlorella,6867.36,,2019,May,Spring,D26,Central Delta,CED
D26.May.2019,Sphaerocystis,3622.48,,2019,May,Spring,D26,Central Delta,CED
D26.May.2019,Nitzschia,14273.13,,2019,May,Spring,D26,Central Delta,CED
MD10A.May.2019,Cryptomonas,274263.99,,2019,May,Spring,MD10A,Southern Interior Delta,SID
MD10A.May.2019,Plagioselmis,159818.74,,2019,May,Spring,MD10A,Southern Interior Delta,SID
MD10A.May.2019,Eucapsis,28460.6,,2019,May,Spring,MD10A,Southern Interior Delta,SID
MD10A.May.2019,Chlorella,12081.39,,2019,May,Spring,MD10A,Southern Interior Delta,SID
MD10A.May.2019,Monoraphidium,4021.11,,2019,May,Spring,MD10A,Southern Interior Delta,SID
MD10A.May.2019,Chrysochromulina,2202.88,,2019,May,Spring,MD10A,Southern Interior Delta,SID
P8.May.2019,Cyclotella,143450.28,,2019,May,Spring,P8,Southern Interior Delta,SID
P8.May.2019,Skeletonema,44225.52,,2019,May,Spring,P8,Southern Interior Delta,SID
P8.May.2019,Plagioselmis,444709.65,,2019,May,Spring,P8,Southern Interior Delta,SID
P8.May.2019,Eucapsis,64093.84,,2019,May,Spring,P8,Southern Interior Delta,SID
P8.May.2019,Chlorella,6474.94,,2019,May,Spring,P8,Southern Interior Delta,SID
P8.May.2019,Drepanochloris,16751.39,,2019,May,Spring,P8,Southern Interior Delta,SID
P8.May.2019,Nitzschia,69109.57,,2019,May,Spring,P8,Southern Interior Delta,SID
D6.May.2019,Eucapsis,187761.35,,2019,May,Spring,D6,San Pablo Bay,SPB
D6.May.2019,Chlorella,46249.57,,2019,May,Spring,D6,San Pablo Bay,SPB
EZ6.May.2019,Eucapsis,278443.13,,2019,May,Spring,EZ6,Low Salinity Zone,LSZ
EZ6.May.2019,Chlorella,104909.33,,2019,May,Spring,EZ6,Low Salinity Zone,LSZ
EZ6.May.2019,Monoraphidium,22151.11,,2019,May,Spring,EZ6,Low Salinity Zone,LSZ
EZ2.May.2019,Cyclotella,437433.71,,2019,May,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.May.2019,Cryptomonas,434829.94,,2019,May,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.May.2019,Eucapsis,88900.56,,2019,May,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.May.2019,Chlorella,16646.8,,2019,May,Spring,EZ2,Low Salinity Zone,LSZ
EZ2.May.2019,Chrysochromulina,15249.03,,2019,May,Spring,EZ2,Low Salinity Zone,LSZ
D8.May.2019,Cyclotella,98623.63,,2019,May,Spring,D8,Grizzly.Suisun Bay,GSB
D8.May.2019,Eucapsis,53243.21,,2019,May,Spring,D8,Grizzly.Suisun Bay,GSB
D8.May.2019,Snowella,569.12,,2019,May,Spring,D8,Grizzly.Suisun Bay,GSB
D8.May.2019,Chlamydomonas,141521.15,,2019,May,Spring,D8,Grizzly.Suisun Bay,GSB
D8.May.2019,Chlorella,4066.85,,2019,May,Spring,D8,Grizzly.Suisun Bay,GSB
D8.May.2019,Monoraphidium,9898.12,,2019,May,Spring,D8,Grizzly.Suisun Bay,GSB
D10.May.2019,Cyclotella,119029.58,,2019,May,Spring,D10,Confluence,CON
D10.May.2019,Eucapsis,48730.46,,2019,May,Spring,D10,Confluence,CON
D10.May.2019,Chlorella,4756.23,,2019,May,Spring,D10,Confluence,CON
D10.May.2019,Scenedesmus,9191.11,,2019,May,Spring,D10,Confluence,CON
D10.May.2019,Nitzschia,89057.28,,2019,May,Spring,D10,Confluence,CON
D7.May.2019,Cyclotella,3421414.69,,2019,May,Spring,D7,Grizzly.Suisun Bay,GSB
D7.May.2019,Eucapsis,164760.99,,2019,May,Spring,D7,Grizzly.Suisun Bay,GSB
D7.May.2019,Snowella,1479.72,,2019,May,Spring,D7,Grizzly.Suisun Bay,GSB
D7.May.2019,Chlorella,24398.45,,2019,May,Spring,D7,Grizzly.Suisun Bay,GSB
D7.May.2019,Monoraphidium,16171.38,,2019,May,Spring,D7,Grizzly.Suisun Bay,GSB
D7.May.2019,Aneumastus,7484685.67,,2019,May,Spring,D7,Grizzly.Suisun Bay,GSB
D7.May.2019,Nitzschia,79580.2,,2019,May,Spring,D7,Grizzly.Suisun Bay,GSB
NZS42.May.2019,Cyclotella,332791.52,,2019,May,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZS42.May.2019,Eucapsis,319586.64,,2019,May,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZS42.May.2019,Monoraphidium,19475.22,,2019,May,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZS42.May.2019,Navicula,775475.04,,2019,May,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZS42.May.2019,Nitzschia,61438.09,,2019,May,Spring,NZS42,Grizzly.Suisun Bay,GSB
NZ032.May.2019,Cyclotella,36597.67,,2019,May,Spring,NZ032,Grizzly.Suisun Bay,GSB
NZ032.May.2019,Thalassiosira,699893.94,,2019,May,Spring,NZ032,Grizzly.Suisun Bay,GSB
NZ032.May.2019,Eucapsis,169894.24,,2019,May,Spring,NZ032,Grizzly.Suisun Bay,GSB
NZ032.May.2019,Chlorella,31721.4,,2019,May,Spring,NZ032,Grizzly.Suisun Bay,GSB
NZ032.May.2019,Nitzschia,77606.01,,2019,May,Spring,NZ032,Grizzly.Suisun Bay,GSB
D41A.May.2019,Cyclotella,682021.21,,2019,May,Spring,D41A,San Pablo Bay,SPB
D41A.May.2019,Eucapsis,90349.46,,2019,May,Spring,D41A,San Pablo Bay,SPB
D41A.May.2019,Chrysochromulina,6608.63,,2019,May,Spring,D41A,San Pablo Bay,SPB
D41.May.2019,Cyclotella,41445.66,,2019,May,Spring,D41,San Pablo Bay,SPB
D41.May.2019,Eucapsis,50950.55,,2019,May,Spring,D41,San Pablo Bay,SPB
D41.May.2019,Chlorella,6293.38,,2019,May,Spring,D41,San Pablo Bay,SPB
NZ325.May.2019,Plagioselmis,73195.35,,2019,May,Spring,NZ325,San Pablo Bay,SPB
NZ325.May.2019,Eucapsis,66980.72,,2019,May,Spring,NZ325,San Pablo Bay,SPB
NZ325.May.2019,Chlorella,6658.72,,2019,May,Spring,NZ325,San Pablo Bay,SPB
NZ002.May.2019,Cyclotella,4258638.43,,2019,May,Spring,NZ002,San Pablo Bay,SPB
NZ002.May.2019,Eucapsis,62095.85,,2019,May,Spring,NZ002,San Pablo Bay,SPB
