Year,Month,Season,DateTime,StationCode,Region,RegionAbbreviation,AlgalType,Genus,BV.per.mL
2019,Jul 19,Summer,2019-07-09T16:40:00Z,D12,Confluence,CON,Pennate Diatom,Staurosira,34806.55
2019,Jul 19,Summer,2019-07-09T17:45:00Z,D19,Central Delta,CED,Centric Diatom,Cyclotella,24665.39
2019,Jul 19,Summer,2019-07-09T17:45:00Z,D19,Central Delta,CED,Cryptophyte,Plagioselmis,24728.16
2019,Jul 19,Summer,2019-07-09T17:45:00Z,D19,Central Delta,CED,Cyanobacterium,Eucapsis,21164.34
2019,Jul 19,Summer,2019-07-09T17:45:00Z,D19,Central Delta,CED,Green Alga,Chlorella,11152.06
2019,Jul 19,Summer,2019-07-09T18:25:00Z,D28A,Central Delta,CED,Cryptophyte,Plagioselmis,31782.78
2019,Jul 19,Summer,2019-07-09T18:25:00Z,D28A,Central Delta,CED,Cyanobacterium,Eucapsis,19877.21
2019,Jul 19,Summer,2019-07-09T18:25:00Z,D28A,Central Delta,CED,Cyanobacterium,Microcystis,7471.37
2019,Jul 19,Summer,2019-07-09T18:25:00Z,D28A,Central Delta,CED,Green Alga,Chlorella,25798.59
2019,Jul 19,Summer,2019-07-10T16:25:00Z,D16,Central Delta,CED,Centric Diatom,Cyclotella,372761.87
2019,Jul 19,Summer,2019-07-10T16:25:00Z,D16,Central Delta,CED,Centric Diatom,Skeletonema,21902.08
2019,Jul 19,Summer,2019-07-10T16:25:00Z,D16,Central Delta,CED,Cyanobacterium,Eucapsis,31343.62
2019,Jul 19,Summer,2019-07-10T16:25:00Z,D16,Central Delta,CED,Green Alga,Chlorella,15349.14
2019,Jul 19,Summer,2019-07-10T17:30:00Z,D26,Central Delta,CED,Centric Diatom,Skeletonema,13985.85
2019,Jul 19,Summer,2019-07-10T17:30:00Z,D26,Central Delta,CED,Cyanobacterium,Chroococcus,5395.78
2019,Jul 19,Summer,2019-07-10T17:30:00Z,D26,Central Delta,CED,Cyanobacterium,Eucapsis,37050.03
2019,Jul 19,Summer,2019-07-10T17:30:00Z,D26,Central Delta,CED,Green Alga,Chlamydomonas,23025.37
2019,Jul 19,Summer,2019-07-10T17:30:00Z,D26,Central Delta,CED,Green Alga,Chlorella,27271.3
2019,Jul 19,Summer,2019-07-10T17:30:00Z,D26,Central Delta,CED,Green Alga,Lagerheimia,4728.42
2019,Jul 19,Summer,2019-07-10T17:30:00Z,D26,Central Delta,CED,Green Alga,Scenedesmus,3502.53
2019,Jul 19,Summer,2019-07-10T18:45:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,Plagioselmis,48462.93
2019,Jul 19,Summer,2019-07-10T18:45:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,Chroococcus,56655.73
2019,Jul 19,Summer,2019-07-10T18:45:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,36509.15
2019,Jul 19,Summer,2019-07-10T18:45:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Chlorella,52608.89
2019,Jul 19,Summer,2019-07-10T18:45:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Drepanochloris,743.74
2019,Jul 19,Summer,2019-07-10T18:45:00Z,MD10A,Southern Interior Delta,SID,Pennate Diatom,Cocconeis,1695158.33
2019,Jul 19,Summer,2019-07-10T20:10:00Z,P8,Southern Interior Delta,SID,Cryptophyte,Plagioselmis,666105.27
2019,Jul 19,Summer,2019-07-10T20:10:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,Chroococcus,16187.35
2019,Jul 19,Summer,2019-07-10T20:10:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,77683.36
2019,Jul 19,Summer,2019-07-10T20:10:00Z,P8,Southern Interior Delta,SID,Green Alga,Chlorella,44515.22
2019,Jul 19,Summer,2019-07-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,125212.87
2019,Jul 19,Summer,2019-07-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,8093.68
2019,Jul 19,Summer,2019-07-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Drepanochloris,2891.31
2019,Jul 19,Summer,2019-07-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Pennate Diatom,Entomoneis,10842386.4
2019,Jul 19,Summer,2019-07-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Pennate Diatom,Gomphonema,124496.49
2019,Jul 19,Summer,2019-07-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Pennate Diatom,Nitzschia,41591.880000000005
2019,Jul 19,Summer,2019-07-11T18:35:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,126565.06
2019,Jul 19,Summer,2019-07-11T18:35:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,Chlorella,13489.46
2019,Jul 19,Summer,2019-07-11T18:50:00Z,D10,Confluence,CON,Centric Diatom,Cyclotella,143450.28
2019,Jul 19,Summer,2019-07-11T18:50:00Z,D10,Confluence,CON,Cyanobacterium,Eucapsis,70584.36
2019,Jul 19,Summer,2019-07-11T18:50:00Z,D10,Confluence,CON,Green Alga,Chlorella,4856.21
2019,Jul 19,Summer,2019-07-11T18:50:00Z,D10,Confluence,CON,Green Alga,Monoraphidium,9456.82
2019,Jul 19,Summer,2019-07-11T18:50:00Z,D10,Confluence,CON,Pennate Diatom,Entomoneis,4166764.35
2019,Jul 19,Summer,2019-07-11T19:20:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,116017.97
2019,Jul 19,Summer,2019-07-11T19:20:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,Chlorella,24281.03
2019,Jul 19,Summer,2019-07-12T17:05:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,43202.5
2019,Jul 19,Summer,2019-07-12T17:05:00Z,D6,San Pablo Bay,SPB,Green Alga,Chlorella,2023.42
2019,Jul 19,Summer,2019-07-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,114124.91
2019,Jul 19,Summer,2019-07-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,5437.48
2019,Jul 19,Summer,2019-07-12T19:20:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,301808.99
2019,Jul 19,Summer,2019-07-12T19:20:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,19424.82
2019,Jul 19,Summer,2019-07-12T19:20:00Z,NZS42,Grizzly.Suisun Bay,GSB,Pennate Diatom,Entomoneis,9863040.1
2019,Jul 19,Summer,2019-07-12T20:10:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,243394.35
2019,Jul 19,Summer,2019-07-12T20:10:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,26978.92
2019,Jul 19,Summer,2019-07-15T18:15:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,312842.87
2019,Jul 19,Summer,2019-07-15T18:15:00Z,D41A,San Pablo Bay,SPB,Pennate Diatom,Achnanthidium,208312.02
2019,Jul 19,Summer,2019-07-15T19:10:00Z,D41,San Pablo Bay,SPB,Centric Diatom,Cyclotella,127259.37
2019,Jul 19,Summer,2019-07-15T19:10:00Z,D41,San Pablo Bay,SPB,Centric Diatom,Thalassiosira,935481.46
2019,Jul 19,Summer,2019-07-15T19:10:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,20651.64
2019,Jul 19,Summer,2019-07-15T19:10:00Z,D41,San Pablo Bay,SPB,Green Alga,Chlorella,1962.1
2019,Jul 19,Summer,2019-07-15T19:55:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,47867.55
2019,Jul 19,Summer,2019-07-15T19:55:00Z,NZ325,San Pablo Bay,SPB,Euglenoid,Euglena,2425111.34
2019,Jul 19,Summer,2019-07-15T20:10:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,62544.97
2019,Jul 19,Summer,2019-07-15T20:25:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,53796.39
2019,Jul 19,Summer,2019-07-15T20:25:00Z,NZ004,San Pablo Bay,SPB,Euglenoid,Euglena,660331.08
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Chrysophyte,Pseudokephyrion,5833.31
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,26589.76
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Green Alga,Chlorella,10244.19
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Achnanthidium,10130.81
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Encyonema,65340.15
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Navicula,117461.32
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Nitzschia,19140.91
2019,Jun,Summer,2019-06-06T14:00:00Z,C3A,Northern Interior Delta,NID,Pennate Diatom,Staurosira,370809.27
2019,Jun,Summer,2019-06-06T16:10:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,24093.19
2019,Jun,Summer,2019-06-06T16:10:00Z,C9,Southern Interior Delta,SID,Green Alga,Chlorella,11721.16
2019,Jun,Summer,2019-06-06T16:10:00Z,C9,Southern Interior Delta,SID,Pennate Diatom,Cocconeis,60677.01
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Cyclotella,303348.27
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Melosira,2275622.42
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Skeletonema,20906.53
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Cryptophyte,Cryptomonas,88721.63
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,29881.28
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Pseudanabaena,61650.44
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Chlamydomonas,203509.07
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Chlorella,46633.46
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Desmodesmus,22314.84
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Drepanochloris,1044.12
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Green Alga,Monoraphidium,1640.44
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Geissleria,69408.96
2019,Jun,Summer,2019-06-06T18:00:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Gomphonema,137797.95
2019,Jun,Summer,2019-06-07T13:50:00Z,D12,Confluence,CON,Centric Diatom,Cyclotella,71725.14
2019,Jun,Summer,2019-06-07T13:50:00Z,D12,Confluence,CON,Cyanobacterium,Eucapsis,68474.94
2019,Jun,Summer,2019-06-07T13:50:00Z,D12,Confluence,CON,Green Alga,Chlorella,24281.03
2019,Jun,Summer,2019-06-07T13:50:00Z,D12,Confluence,CON,Haptophyte,Chrysochromulina,11954.19
2019,Jun,Summer,2019-06-07T14:55:00Z,D19,Central Delta,CED,Centric Diatom,Cyclotella,100600.92
2019,Jun,Summer,2019-06-07T14:55:00Z,D19,Central Delta,CED,Cryptophyte,Plagioselmis,22203.03
2019,Jun,Summer,2019-06-07T14:55:00Z,D19,Central Delta,CED,Cyanobacterium,Eucapsis,53546.76
2019,Jun,Summer,2019-06-07T14:55:00Z,D19,Central Delta,CED,Green Alga,Chlorella,17531.55
2019,Jun,Summer,2019-06-07T14:55:00Z,D19,Central Delta,CED,Pennate Diatom,Cocconeis,132878.35
2019,Jun,Summer,2019-06-07T15:35:00Z,D28A,Central Delta,CED,Cyanobacterium,Eucapsis,30992.21
2019,Jun,Summer,2019-06-07T15:35:00Z,D28A,Central Delta,CED,Green Alga,Chlorella,16187.35
2019,Jun,Summer,2019-06-10T15:20:00Z,D16,Central Delta,CED,Cyanobacterium,Eucapsis,47056.24
2019,Jun,Summer,2019-06-10T15:20:00Z,D16,Central Delta,CED,Green Alga,Chlorella,16187.35
2019,Jun,Summer,2019-06-10T16:10:00Z,D26,Central Delta,CED,Centric Diatom,Thalassiosira,3873157.57
2019,Jun,Summer,2019-06-10T16:10:00Z,D26,Central Delta,CED,Cyanobacterium,Eucapsis,45866.31
2019,Jun,Summer,2019-06-10T16:10:00Z,D26,Central Delta,CED,Green Alga,Chlorella,8633.25
2019,Jun,Summer,2019-06-10T16:10:00Z,D26,Central Delta,CED,Pennate Diatom,Nitzschia,11118.01
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Centric Diatom,Cyclotella,153207.63999999998
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Cryptophyte,Cryptomonas,85724.28
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,Chroococcus,4955.75
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,29723.21
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Chlorella,56875.49
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Drepanochloris,607.19
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Monoraphidium,4779.45
2019,Jun,Summer,2019-06-10T17:25:00Z,MD10A,Southern Interior Delta,SID,Green Alga,Scenedesmus,3999.37
2019,Jun,Summer,2019-06-10T18:45:00Z,P8,Southern Interior Delta,SID,Cryptophyte,Cryptomonas,1356727.12
2019,Jun,Summer,2019-06-10T18:45:00Z,P8,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,43218.71
2019,Jun,Summer,2019-06-10T18:45:00Z,P8,Southern Interior Delta,SID,Green Alga,Chlorella,31074.03
2019,Jun,Summer,2019-06-10T18:45:00Z,P8,Southern Interior Delta,SID,Green Alga,Monoraphidium,6419.81
2019,Jun,Summer,2019-06-10T18:45:00Z,P8,Southern Interior Delta,SID,Pennate Diatom,Staurosirella,18463.69
2019,Jun,Summer,2019-06-11T16:45:00Z,EZ6,Low Salinity Zone,LSZ,Centric Diatom,Skeletonema,79694.6
2019,Jun,Summer,2019-06-11T16:45:00Z,EZ6,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,155772.38
2019,Jun,Summer,2019-06-11T16:45:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,Chlorella,21583.13
2019,Jun,Summer,2019-06-11T16:45:00Z,EZ6,Low Salinity Zone,LSZ,Green Alga,Monoraphidium,9838.12
2019,Jun,Summer,2019-06-11T17:25:00Z,EZ2,Low Salinity Zone,LSZ,Centric Diatom,Cyclotella,62168.49
2019,Jun,Summer,2019-06-11T17:25:00Z,EZ2,Low Salinity Zone,LSZ,Cryptophyte,Plagioselmis,741847.49
2019,Jun,Summer,2019-06-11T17:25:00Z,EZ2,Low Salinity Zone,LSZ,Cyanobacterium,Eucapsis,127863.16
2019,Jun,Summer,2019-06-11T17:25:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,Chlamydomonas,82891.32
2019,Jun,Summer,2019-06-11T17:25:00Z,EZ2,Low Salinity Zone,LSZ,Green Alga,Chlorella,35612.17
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Centric Diatom,Aulacoseira,76785.49
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Centric Diatom,Thalassiosira,368929.53
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Cryptophyte,Cryptomonas,251745.29
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Cryptophyte,Plagioselmis,126723.13
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,56251.14
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,37760.26
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Green Alga,Drepanochloris,6032.5
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Pennate Diatom,Fragilaria,104599.16
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Pennate Diatom,Nitzschia,32813.16
2019,Jun,Summer,2019-06-11T18:00:00Z,D8,Grizzly.Suisun Bay,GSB,Pennate Diatom,Synedra,211259.21
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Centric Diatom,Cyclotella,180635.77
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Centric Diatom,Skeletonema,11643.77
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Cryptophyte,Cryptomonas,150440.17
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Cryptophyte,Plagioselmis,263848.91
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Cyanobacterium,Eucapsis,36613.55
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Green Alga,Chlorella,57338.98
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Haptophyte,Chrysochromulina,3881.26
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Pennate Diatom,Nitzschia,115601.51999999999
2019,Jun,Summer,2019-06-11T18:45:00Z,D10,Confluence,CON,Pennate Diatom,Staurosirella,15386.41
2019,Jun,Summer,2019-06-11T19:30:00Z,D4,Confluence,CON,Centric Diatom,Cyclotella,91694.68
2019,Jun,Summer,2019-06-11T19:30:00Z,D4,Confluence,CON,Centric Diatom,Skeletonema,32853.12
2019,Jun,Summer,2019-06-11T19:30:00Z,D4,Confluence,CON,Cryptophyte,Plagioselmis,25085.8
2019,Jun,Summer,2019-06-11T19:30:00Z,D4,Confluence,CON,Cyanobacterium,Eucapsis,48198.21
2019,Jun,Summer,2019-06-11T19:30:00Z,D4,Confluence,CON,Green Alga,Chlorella,33489.03
2019,Jun,Summer,2019-06-11T19:30:00Z,D4,Confluence,CON,Pennate Diatom,Nitzschia,34718.48
2019,Jun,Summer,2019-06-11T20:15:00Z,D22,Confluence,CON,Centric Diatom,Cyclotella,74783.01
2019,Jun,Summer,2019-06-11T20:15:00Z,D22,Confluence,CON,Cyanobacterium,Eucapsis,51653.69
2019,Jun,Summer,2019-06-11T20:15:00Z,D22,Confluence,CON,Green Alga,Chlorella,25498.79
2019,Jun,Summer,2019-06-11T20:15:00Z,D22,Confluence,CON,Green Alga,Monoraphidium,2160.4
2019,Jun,Summer,2019-06-11T20:15:00Z,D22,Confluence,CON,Pennate Diatom,Achnanthidium,28422.86
2019,Jun,Summer,2019-06-11T20:15:00Z,D22,Confluence,CON,Pennate Diatom,Ulnaria,1692316.87
2019,Jun,Summer,2019-06-11T21:05:00Z,NZ068,Northern Interior Delta,NID,Centric Diatom,Cyclotella,8145.75
2019,Jun,Summer,2019-06-11T21:05:00Z,NZ068,Northern Interior Delta,NID,Centric Diatom,Thalassiosira,136008.8
2019,Jun,Summer,2019-06-11T21:05:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,39546.53
2019,Jun,Summer,2019-06-11T21:05:00Z,NZ068,Northern Interior Delta,NID,Cyanobacterium,Synechococcus,3886.86
2019,Jun,Summer,2019-06-11T21:05:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Chlorella,10496.05
2019,Jun,Summer,2019-06-11T21:05:00Z,NZ068,Northern Interior Delta,NID,Green Alga,Desmodesmus,24879.53
2019,Jun,Summer,2019-06-12T17:30:00Z,D6,San Pablo Bay,SPB,Centric Diatom,Skeletonema,16122.14
2019,Jun,Summer,2019-06-12T17:30:00Z,D6,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,50823.06
2019,Jun,Summer,2019-06-12T17:30:00Z,D6,San Pablo Bay,SPB,Green Alga,Chlorella,19060.56
2019,Jun,Summer,2019-06-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Centric Diatom,Cyclotella,201526.78
2019,Jun,Summer,2019-06-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Centric Diatom,Skeletonema,24401.08
2019,Jun,Summer,2019-06-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,106868.55
2019,Jun,Summer,2019-06-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,30882.62
2019,Jun,Summer,2019-06-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,Monoraphidium,12439.53
2019,Jun,Summer,2019-06-12T18:20:00Z,D7,Grizzly.Suisun Bay,GSB,Green Alga,Scenedesmus,9898.12
2019,Jun,Summer,2019-06-12T19:10:00Z,NZS42,Grizzly.Suisun Bay,GSB,Centric Diatom,Cyclotella,373360.87
2019,Jun,Summer,2019-06-12T19:10:00Z,NZS42,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,106868.55
2019,Jun,Summer,2019-06-12T19:10:00Z,NZS42,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,5082.82
2019,Jun,Summer,2019-06-12T19:10:00Z,NZS42,Grizzly.Suisun Bay,GSB,Haptophyte,Chrysochromulina,8133.69
2019,Jun,Summer,2019-06-12T20:05:00Z,NZ032,Grizzly.Suisun Bay,GSB,Centric Diatom,Cyclotella,292290.08
2019,Jun,Summer,2019-06-12T20:05:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cryptophyte,Plagioselmis,548965.11
2019,Jun,Summer,2019-06-12T20:05:00Z,NZ032,Grizzly.Suisun Bay,GSB,Cyanobacterium,Eucapsis,193076.69
2019,Jun,Summer,2019-06-12T20:05:00Z,NZ032,Grizzly.Suisun Bay,GSB,Green Alga,Chlorella,17843.29
2019,Jun,Summer,2019-06-13T16:05:00Z,D41A,San Pablo Bay,SPB,Centric Diatom,Cyclotella,945662.68
2019,Jun,Summer,2019-06-13T16:05:00Z,D41A,San Pablo Bay,SPB,Chrysophyte,Kephyrion,14476.04
2019,Jun,Summer,2019-06-13T16:05:00Z,D41A,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,116464.21
2019,Jun,Summer,2019-06-13T16:05:00Z,D41A,San Pablo Bay,SPB,Green Alga,Chlorella,2753.19
2019,Jun,Summer,2019-06-13T17:00:00Z,D41,San Pablo Bay,SPB,Centric Diatom,Cyclotella,41032.28
2019,Jun,Summer,2019-06-13T17:00:00Z,D41,San Pablo Bay,SPB,Cryptophyte,Plagioselmis,47485.45
2019,Jun,Summer,2019-06-13T17:00:00Z,D41,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,33788.03
2019,Jun,Summer,2019-06-13T17:00:00Z,D41,San Pablo Bay,SPB,Dinoflagellate,Peridinium,1394197.11
2019,Jun,Summer,2019-06-13T17:00:00Z,D41,San Pablo Bay,SPB,Green Alga,Chlorella,3170.82
2019,Jun,Summer,2019-06-13T17:00:00Z,D41,San Pablo Bay,SPB,Green Alga,Drepanochloris,843.02
2019,Jun,Summer,2019-06-13T17:40:00Z,NZ325,San Pablo Bay,SPB,Centric Diatom,Cyclotella,168505.51
2019,Jun,Summer,2019-06-13T17:40:00Z,NZ325,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,89004.05
2019,Jun,Summer,2019-06-13T17:40:00Z,NZ325,San Pablo Bay,SPB,Dinoflagellate,Gymnodinium,289018.7
2019,Jun,Summer,2019-06-13T17:40:00Z,NZ325,San Pablo Bay,SPB,Green Alga,Chlamydomonas,192679.13
2019,Jun,Summer,2019-06-13T18:05:00Z,NZ002,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,166806.26
2019,Jun,Summer,2019-06-13T18:05:00Z,NZ002,San Pablo Bay,SPB,Green Alga,Chlorella,12949.88
2019,Jun,Summer,2019-06-13T18:05:00Z,NZ002,San Pablo Bay,SPB,Pennate Diatom,Navicula,510181.22
2019,Jun,Summer,2019-06-13T18:30:00Z,NZ004,San Pablo Bay,SPB,Centric Diatom,Cyclotella,119541.9
2019,Jun,Summer,2019-06-13T18:30:00Z,NZ004,San Pablo Bay,SPB,Centric Diatom,Skeletonema,25903.54
2019,Jun,Summer,2019-06-13T18:30:00Z,NZ004,San Pablo Bay,SPB,Cyanobacterium,Eucapsis,122778.93
2019,Jun,Summer,2019-06-13T18:30:00Z,NZ004,San Pablo Bay,SPB,Green Alga,Chlorella,24281.03
2019,Jun,Summer,2019-06-13T18:30:00Z,NZ004,San Pablo Bay,SPB,Haptophyte,Chrysochromulina,19923.65
2019,Mar,Spring,2019-03-11T14:45:00Z,C3A,Northern Interior Delta,NID,Cyanobacterium,Eucapsis,111150.09
2019,Mar,Spring,2019-03-11T14:45:00Z,C3A,Northern Interior Delta,NID,Green Alga,Chlorella,8093.68
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Centric Diatom,Cyclotella,61488.26
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Centric Diatom,Thalassiosira,135696.21
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Cryptophyte,Cryptomonas,534006.11
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,38762.8
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Microcystis,19923.65
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Cyanobacterium,Planktolyngbya,31477.9
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Green Alga,Chlorella,10488.96
2019,Mar,Spring,2019-03-11T16:45:00Z,C9,Southern Interior Delta,SID,Green Alga,Raphidocelis,11409.89
2019,Mar,Spring,2019-03-11T18:15:00Z,C10A,Southern Interior Delta,SID,Centric Diatom,Cyclotella,275337.43
2019,Mar,Spring,2019-03-11T18:15:00Z,C10A,Southern Interior Delta,SID,Cyanobacterium,Eucapsis,63607.06
2019,Mar,Spring,2019-03-11T18:15:00Z,C10A,Southern Interior Delta,SID,Green Alga,Chlorella,37328.61
2019,Mar,Spring,2019-03-11T18:15:00Z,C10A,Southern Interior Delta,SID,Haptophyte,Chrysochromulina,23908.38
2019,Mar,Spring,2019-03-11T18:15:00Z,C10A,Southern Interior Delta,SID,Pennate Diatom,Cocconeis,81417.73
2019,Mar,Spring,2019-03-12T14:25:00Z,D4,Confluence,CON,Cryptophyte,Cryptomonas,1373158.57
2019,Mar,Spring,2019-03-12T14:25:00Z,D4,Confluence,CON,Cyanobacterium,Eucapsis,93880.68
2019,Mar,Spring,2019-03-12T14:25:00Z,D4,Confluence,CON,Green Alga,Chlorella,23124.79
