SampleDate,StationCode,Month,Year,Region,RegionAbbv,AlgalType,Units.per.mL,BV.um3.per.mL
2022-12-20,D41A,Dec,2022,San Pablo Bay,SPB,Cyanobacterium,47913.75,17248.95
2022-12-20,D41A,Dec,2022,San Pablo Bay,SPB,Green Alga,2555.4,62428.422
2022-12-20,D41A,Dec,2022,San Pablo Bay,SPB,Pennate Diatom,127.77,217072.2861
2022-12-20,NZ002,Dec,2022,San Pablo Bay,SPB,Centric Diatom,843.26,1555678.2452
2022-12-20,NZ002,Dec,2022,San Pablo Bay,SPB,Cryptophyte,76.66,6042.341199999999
2022-12-20,NZ002,Dec,2022,San Pablo Bay,SPB,Cyanobacterium,27367.62,10787.5952
2022-12-20,NZ002,Dec,2022,San Pablo Bay,SPB,Green Alga,2453.12,50485.209599999995
2022-12-20,NZ004,Dec,2022,San Pablo Bay,SPB,Centric Diatom,589.7,123406.51900000001
2022-12-20,NZ004,Dec,2022,San Pablo Bay,SPB,Cyanobacterium,45760.72,16473.8592
2022-12-20,NZ004,Dec,2022,San Pablo Bay,SPB,Green Alga,943.52,4576.071999999999
2022-12-20,NZ325,Dec,2022,San Pablo Bay,SPB,Centric Diatom,505.5,207730.16999999998
2022-12-20,NZ325,Dec,2022,San Pablo Bay,SPB,Cryptophyte,202.2,140735.7495
2022-12-20,NZ325,Dec,2022,San Pablo Bay,SPB,Cyanobacterium,19158.45,6897.0419999999995
2022-12-20,NZ325,Dec,2022,San Pablo Bay,SPB,Green Alga,303.29999999999995,1270.827
2022-12-20,NZ325,Dec,2022,San Pablo Bay,SPB,Pennate Diatom,50.55,5413.905
