SampleDate,StationCode,Month,Year,Region,RegionAbbv,Genus,Units.per.mL,BV.um3.per.mL
2022-05-26,D41A,May,2022,San Pablo Bay,SPB,Chlorella,2214.6800000000003,14107.511600000002
2022-05-26,D41A,May,2022,San Pablo Bay,SPB,Cyclotella,2214.6800000000003,410933.87400000007
2022-05-26,D41A,May,2022,San Pablo Bay,SPB,Entomoneis,170.36,1524713.4820000003
2022-05-26,D41A,May,2022,San Pablo Bay,SPB,Eucapsis,64225.72000000001,23121.2592
2022-05-26,D41A,May,2022,San Pablo Bay,SPB,Plagioselmis,170.36,57476.056800000006
2022-05-26,D41A,May,2022,San Pablo Bay,SPB,Skeletonema,1192.52,502372.90040000004
2022-05-26,NZ002,May,2022,San Pablo Bay,SPB,Cyclotella,541.12,183791.408
2022-05-26,NZ002,May,2022,San Pablo Bay,SPB,Eucapsis,26582.52,9569.707199999999
2022-05-26,NZ002,May,2022,San Pablo Bay,SPB,Gyrosigma,67.64,91086.05320000001
2022-05-26,NZ002,May,2022,San Pablo Bay,SPB,Skeletonema,270.56,163621.16
2022-05-26,NZ004,May,2022,San Pablo Bay,SPB,Cyclotella,109.53,22022.1018
2022-05-26,NZ004,May,2022,San Pablo Bay,SPB,Eucapsis,14604,5257.44
2022-05-26,NZ004,May,2022,San Pablo Bay,SPB,Fragilaria,36.51,40891.5651
2022-05-26,NZ004,May,2022,San Pablo Bay,SPB,Gyrosigma,36.51,17337.1386
2022-05-26,NZ004,May,2022,San Pablo Bay,SPB,Peridinium,36.51,233648.6658
2022-05-26,NZ004,May,2022,San Pablo Bay,SPB,Plagioselmis,36.51,5809.8363
2022-05-26,NZ004,May,2022,San Pablo Bay,SPB,Planktolyngbya,36.51,802.4898
2022-05-26,NZ004,May,2022,San Pablo Bay,SPB,Skeletonema,73.02,33272.2932
2022-05-26,NZ004,May,2022,San Pablo Bay,SPB,Thalassiosira,36.51,846126.1868999999
2022-05-26,NZ325,May,2022,San Pablo Bay,SPB,Cyclotella,699.93,236716.326
2022-05-26,NZ325,May,2022,San Pablo Bay,SPB,Diatoma,99.99,37774.2222
2022-05-26,NZ325,May,2022,San Pablo Bay,SPB,Eucapsis,39396.06,14182.5816
2022-05-27,D7,May,2022,Grizzly and Suisun Bay,GSB,Chlorella,676.4499999999999,5533.361
2022-05-27,D7,May,2022,Grizzly and Suisun Bay,GSB,Cocconeis,135.29,36909.8178
2022-05-27,D7,May,2022,Grizzly and Suisun Bay,GSB,Coscinodiscus,135.29,7527411.1332
2022-05-27,D7,May,2022,Grizzly and Suisun Bay,GSB,Cyclotella,405.87,272716.2291
2022-05-27,D7,May,2022,Grizzly and Suisun Bay,GSB,Eucapsis,54116,19481.76
2022-05-27,D7,May,2022,Grizzly and Suisun Bay,GSB,Tryblionella,135.29,345388.60549999995
2022-05-27,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Cocconeis,127.77,21237.9294
2022-05-27,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Cyclotella,383.31,79007.8572
2022-05-27,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Eucapsis,50852.46,18306.885599999998
2022-05-27,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Monoraphidium,127.77,3573.7268999999997
2022-05-27,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Nitzschia,383.31,176144.9997
2022-05-27,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Cyclotella,968.36,295156.128
2022-05-27,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Entomoneis,242.09,381248.1738
2022-05-27,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Eucapsis,95141.37,34250.8932
2022-05-27,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Navicula,242.09,162510.1752
2022-05-27,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Nitzschia,242.09,20618.8053
2022-05-27,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Staurosira,242.09,20935.9432
2022-06-11,D12,Jun,2022,Confluence,CON,Cocconeis,41.07,23044.7877
2022-06-11,D12,Jun,2022,Confluence,CON,Cryptomonas,41.07,27526.346100000002
2022-06-11,D12,Jun,2022,Confluence,CON,Cyclotella,205.35,64165.71450000001
2022-06-11,D12,Jun,2022,Confluence,CON,Eucapsis,15154.83,5463.131399999999
2022-06-11,D12,Jun,2022,Confluence,CON,Monoraphidium,41.07,434.9313
2022-06-11,D12,Jun,2022,Confluence,CON,Navicula,82.14,8435.778
2022-06-11,D12,Jun,2022,Confluence,CON,Plagioselmis,1191.03,338371.6230000001
2022-06-11,D12,Jun,2022,Confluence,CON,Planktolyngbya,82.14,1869.9171000000001
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Achnanthidium,31.72,2636.8835999999997
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Chlorella,444.08,2477.9664000000002
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Cocconeis,95.16,29373.0372
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Cyclotella,348.91999999999996,33185.7812
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Desmodesmus,63.44,6602.2008
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Diploneis,63.44,32103.811999999998
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Dolichospermum,31.72,12160.4964
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Encyonema,63.44,7980.7519999999995
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Eucapsis,10816.52,3893.9471999999996
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Kirchneriella,31.72,969.9975999999999
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Melosira,31.72,128536.7356
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Monoraphidium,158.6,4830.956
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Navicula,126.88,69371.64
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Nitzschia,63.44,18784.584000000003
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Plagioselmis,63.44,25556.804
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Sellaphora,31.72,26165.827999999998
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Skeletonema,444.08,63321.3672
2022-06-20,C10A,Jun,2022,Southern Interior Delta,SID,Tetraedron,31.72,2664.48
2022-06-20,C3A,Jun,2022,Northern Interior Delta,NID,Ankistrodesmus,115,6276.7
2022-06-20,C3A,Jun,2022,Northern Interior Delta,NID,Eucapsis,22827.5,8217.9
2022-06-20,C3A,Jun,2022,Northern Interior Delta,NID,Gomphonema,57.5,55754.299999999996
2022-06-20,C3A,Jun,2022,Northern Interior Delta,NID,Plagioselmis,57.5,16925.7
2022-06-20,C3A,Jun,2022,Northern Interior Delta,NID,Ulnaria,57.5,540346.475
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Aphanocapsa,36.51,1171.971
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Chlamydomonas,36.51,6931.7886
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Cocconeis,36.51,8542.9749
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Cyclotella,365.09999999999997,58065.50399999999
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Eucapsis,6206.7,2234.412
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Lagerheimia,36.51,197.8842
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Microcystis,36.51,190858.21559999997
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Monoraphidium,182.55,2150.0739
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Navicula,36.51,10219.8792
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Plagioselmis,146.04,51444.05039999999
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Planktolyngbya,36.51,542.1735
2022-06-20,C9,Jun,2022,Southern Interior Delta,SID,Teleaulax,328.59,22577.418899999997
2022-06-21,D16,Jun,2022,Central Delta,CED,Chlamydomonas,28.57,11268.8651
2022-06-21,D16,Jun,2022,Central Delta,CED,Chlorella,85.71000000000001,883.6701
2022-06-21,D16,Jun,2022,Central Delta,CED,Chrysochromulina,28.57,778.2468
2022-06-21,D16,Jun,2022,Central Delta,CED,Cryptomonas,28.57,29932.789
2022-06-21,D16,Jun,2022,Central Delta,CED,Cyclotella,685.6800000000001,91860.5496
2022-06-21,D16,Jun,2022,Central Delta,CED,Eucapsis,9285.25,3342.69
2022-06-21,D16,Jun,2022,Central Delta,CED,Microcystis,28.57,1363.0747000000001
2022-06-21,D16,Jun,2022,Central Delta,CED,Monoraphidium,171.42000000000002,970.2372
2022-06-21,D16,Jun,2022,Central Delta,CED,Nitzschia,142.85,14913.54
2022-06-21,D16,Jun,2022,Central Delta,CED,Plagioselmis,657.11,249478.3826
2022-06-21,D16,Jun,2022,Central Delta,CED,Teleaulax,314.27,25396.158700000004
2022-06-21,D19,Jun,2022,Central Delta,CED,Cocconeis,49.47,12154.778999999997
2022-06-21,D19,Jun,2022,Central Delta,CED,Cyclotella,412.24999999999994,32101.907499999998
2022-06-21,D19,Jun,2022,Central Delta,CED,Drepanochloris,115.42999999999999,614.0876
2022-06-21,D19,Jun,2022,Central Delta,CED,Eucapsis,5276.799999999999,1899.6479999999997
2022-06-21,D19,Jun,2022,Central Delta,CED,Lagerheimia,65.96,480.84839999999997
2022-06-21,D19,Jun,2022,Central Delta,CED,Monoraphidium,280.33,1586.6678
2022-06-21,D19,Jun,2022,Central Delta,CED,Nitzschia,32.98,3688.1533999999997
2022-06-21,D19,Jun,2022,Central Delta,CED,Ochromonas,49.47,12406.086599999999
2022-06-21,D19,Jun,2022,Central Delta,CED,Plagioselmis,412.24999999999994,116262.745
2022-06-21,D19,Jun,2022,Central Delta,CED,Teleaulax,478.21,53951.65219999999
2022-06-21,D28A,Jun,2022,Central Delta,CED,Chlorella,261.3,1664.481
2022-06-21,D28A,Jun,2022,Central Delta,CED,Cocconeis,78.39,19676.673899999998
2022-06-21,D28A,Jun,2022,Central Delta,CED,Cryptomonas,52.26,48617.477999999996
2022-06-21,D28A,Jun,2022,Central Delta,CED,Cyclotella,679.38,80866.6014
2022-06-21,D28A,Jun,2022,Central Delta,CED,Drepanochloris,287.43,1511.8817999999999
2022-06-21,D28A,Jun,2022,Central Delta,CED,Eucapsis,7682.219999999999,2765.5991999999997
2022-06-21,D28A,Jun,2022,Central Delta,CED,Monoraphidium,104.52,739.7403
2022-06-21,D28A,Jun,2022,Central Delta,CED,Nitzschia,52.26,6993.9558
2022-06-21,D28A,Jun,2022,Central Delta,CED,Plagioselmis,731.64,471666.35879999993
2022-06-21,D28A,Jun,2022,Central Delta,CED,Teleaulax,783.9,59207.967
2022-06-21,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Chlorella,54.11,1434.9972
2022-06-21,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Cocconeis,54.11,10239.7764
2022-06-21,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Cryptomonas,54.11,31855.6392
2022-06-21,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Cyclotella,162.32999999999998,11194.2768
2022-06-21,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Eucapsis,21211.12,7636.0032
2022-06-21,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Monoraphidium,108.22,1513.9978
2022-06-21,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Nitzschia,216.44,17934.218399999998
2022-06-21,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Plagioselmis,324.65999999999997,94927.33739999999
2022-06-21,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Skeletonema,54.11,1702.8417
2022-06-21,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Cryptomonas,61.33,22860.1442
2022-06-21,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Cyclotella,61.33,9759.4429
2022-06-21,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Eucapsis,23796.04,8456.1804
2022-06-21,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Plagioselmis,858.62,251051.9018
2022-06-21,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Scenedesmus,61.33,1716.0134
2022-06-21,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Skeletonema,122.66,13452.1222
2022-06-22,D26,Jun,2022,Central Delta,CED,Cyclotella,202.95000000000002,25591.995
2022-06-22,D26,Jun,2022,Central Delta,CED,Drepanochloris,90.2,479.86400000000003
2022-06-22,D26,Jun,2022,Central Delta,CED,Eucapsis,7689.55,2764.179
2022-06-22,D26,Jun,2022,Central Delta,CED,Gomphonema,22.55,254390.3835
2022-06-22,D26,Jun,2022,Central Delta,CED,Monoraphidium,22.55,196.63600000000002
2022-06-22,D26,Jun,2022,Central Delta,CED,Nitzschia,90.2,9063.296
2022-06-22,D26,Jun,2022,Central Delta,CED,Plagioselmis,518.65,139770.9885
2022-06-22,D26,Jun,2022,Central Delta,CED,Staurosira,22.55,1295.723
2022-06-22,D26,Jun,2022,Central Delta,CED,Teleaulax,360.8,23881.352
2022-06-22,MD10A,Jun,2022,Southern Interior Delta,SID,Chlorella,726.24,5257.9776
2022-06-22,MD10A,Jun,2022,Southern Interior Delta,SID,Cyclotella,332.86,44413.5098
2022-06-22,MD10A,Jun,2022,Southern Interior Delta,SID,Eucapsis,9259.560000000001,3333.4416
2022-06-22,MD10A,Jun,2022,Southern Interior Delta,SID,Lagerheimia,30.26,905.0766000000001
2022-06-22,MD10A,Jun,2022,Southern Interior Delta,SID,Microcystis,121.04,8662.2276
2022-06-22,MD10A,Jun,2022,Southern Interior Delta,SID,Monoraphidium,30.26,127.6972
2022-06-22,MD10A,Jun,2022,Southern Interior Delta,SID,Plagioselmis,1785.3400000000001,1596779.0464
2022-06-22,MD10A,Jun,2022,Southern Interior Delta,SID,Ulnaria,30.26,70970.291
2022-06-22,P8,Jun,2022,Southern Interior Delta,SID,Chroococcus,459.99,44396.701499999996
2022-06-22,P8,Jun,2022,Southern Interior Delta,SID,Cocconeis,51.11,19326.735399999998
2022-06-22,P8,Jun,2022,Southern Interior Delta,SID,Cryptomonas,153.32999999999998,72962.08050000001
2022-06-22,P8,Jun,2022,Southern Interior Delta,SID,Cyclotella,204.44,63881.3668
2022-06-22,P8,Jun,2022,Southern Interior Delta,SID,Desmodesmus,51.11,2512.5676
2022-06-22,P8,Jun,2022,Southern Interior Delta,SID,Eucapsis,19524.02,7028.647199999999
2022-06-22,P8,Jun,2022,Southern Interior Delta,SID,Monoraphidium,153.32999999999998,4721.0307
2022-06-22,P8,Jun,2022,Southern Interior Delta,SID,Plagioselmis,511.1,137644.341
2022-06-22,P8,Jun,2022,Southern Interior Delta,SID,Teleaulax,51.11,3902.2484999999997
2022-06-22,P8,Jun,2022,Southern Interior Delta,SID,Tetraedron,51.11,49067.6444
2022-06-23,D22,Jun,2022,Confluence,CON,Chlamydomonas,90.2,26675.748000000003
2022-06-23,D22,Jun,2022,Confluence,CON,Cyclotella,541.2,122414.02799999999
2022-06-23,D22,Jun,2022,Confluence,CON,Eucapsis,16326.2,5877.432
2022-06-23,D22,Jun,2022,Confluence,CON,Nitzschia,90.2,9480.922
2022-06-23,D22,Jun,2022,Confluence,CON,Ochromonas,45.1,18688.087
2022-06-23,D22,Jun,2022,Confluence,CON,Plagioselmis,766.7,176801.02
2022-06-23,D22,Jun,2022,Confluence,CON,Skeletonema,180.4,7625.508000000001
2022-06-23,D22,Jun,2022,Confluence,CON,Teleaulax,270.6,15900.456
2022-06-23,D4,Jun,2022,Confluence,CON,Cocconeis,85.18,32209.965200000002
2022-06-23,D4,Jun,2022,Confluence,CON,Cryptomonas,85.18,31749.993200000004
2022-06-23,D4,Jun,2022,Confluence,CON,Cyclotella,170.36,180961.50280000002
2022-06-23,D4,Jun,2022,Confluence,CON,Entomoneis,170.36,542942.4308000001
2022-06-23,D4,Jun,2022,Confluence,CON,Eucapsis,33646.100000000006,12112.596
2022-06-23,D4,Jun,2022,Confluence,CON,Nitzschia,85.18,10203.712200000002
2022-06-23,D4,Jun,2022,Confluence,CON,Plagioselmis,170.36,27109.3868
2022-06-23,EZ2,Jun,2022,Entrapment Zone,EZ,Achnanthidium,41.07,954.8775
2022-06-23,EZ2,Jun,2022,Entrapment Zone,EZ,Cocconeis,82.14,14598.742199999999
2022-06-23,EZ2,Jun,2022,Entrapment Zone,EZ,Cryptomonas,41.07,24178.7304
2022-06-23,EZ2,Jun,2022,Entrapment Zone,EZ,Cyclotella,164.28,38236.17
2022-06-23,EZ2,Jun,2022,Entrapment Zone,EZ,Eucapsis,16222.65,5840.1539999999995
2022-06-23,EZ2,Jun,2022,Entrapment Zone,EZ,Nitzschia,41.07,1067.82
2022-06-23,EZ2,Jun,2022,Entrapment Zone,EZ,Plagioselmis,410.7,138561.96600000001
2022-06-23,EZ2,Jun,2022,Entrapment Zone,EZ,Skeletonema,82.14,3027.6804
2022-06-23,EZ6,Jun,2022,Entrapment Zone,EZ,Cyclotella,139.38,34758.5844
2022-06-23,EZ6,Jun,2022,Entrapment Zone,EZ,Eucapsis,26760.96,9633.945600000001
2022-06-23,EZ6,Jun,2022,Entrapment Zone,EZ,Monoraphidium,69.69,974.9630999999999
2022-06-23,EZ6,Jun,2022,Entrapment Zone,EZ,Nitzschia,139.38,25777.634099999996
2022-06-23,EZ6,Jun,2022,Entrapment Zone,EZ,Plagioselmis,1184.73,299819.6211
2022-06-23,EZ6,Jun,2022,Entrapment Zone,EZ,Rhodomonas,69.69,59379.364499999996
2022-06-23,EZ6,Jun,2022,Entrapment Zone,EZ,Skeletonema,69.69,8979.556499999999
2022-06-23,NZ068,Jun,2022,Northern Interior Delta,NID,Chlorella,43.81,1161.8412
2022-06-23,NZ068,Jun,2022,Northern Interior Delta,NID,Cocconeis,175.24,88294.67400000001
2022-06-23,NZ068,Jun,2022,Northern Interior Delta,NID,Cryptomonas,350.48,280541.716
2022-06-23,NZ068,Jun,2022,Northern Interior Delta,NID,Cyclotella,175.24,19188.780000000002
2022-06-23,NZ068,Jun,2022,Northern Interior Delta,NID,Entomoneis,43.81,649985.7507
2022-06-23,NZ068,Jun,2022,Northern Interior Delta,NID,Eucapsis,16122.080000000002,6119.380800000001
2022-06-23,NZ068,Jun,2022,Northern Interior Delta,NID,Melosira,43.81,107577.64550000001
2022-06-23,NZ068,Jun,2022,Northern Interior Delta,NID,Monoraphidium,43.81,1076.4117
2022-06-23,NZ068,Jun,2022,Northern Interior Delta,NID,Navicula,87.62,18180.273800000003
2022-06-23,NZ068,Jun,2022,Northern Interior Delta,NID,Plagioselmis,525.72,177367.4136
2022-06-24,D10,Jun,2022,Confluence,CON,Cryptomonas,57.5,33851.4
2022-06-24,D10,Jun,2022,Confluence,CON,Cyclotella,115,26766.25
2022-06-24,D10,Jun,2022,Confluence,CON,Eucapsis,22712.5,8176.499999999999
2022-06-24,D10,Jun,2022,Confluence,CON,Gyrosigma,57.5,116443.25
2022-06-24,D10,Jun,2022,Confluence,CON,Plagioselmis,230,43591.9
2022-06-24,D6,Jun,2022,San Pablo Bay,SPB,Cyclotella,209.08,22894.260000000002
2022-06-24,D6,Jun,2022,San Pablo Bay,SPB,Eucapsis,41920.54,15091.3944
2022-06-24,D6,Jun,2022,San Pablo Bay,SPB,Peridinium,104.54,103385.87840000002
2022-06-24,D6,Jun,2022,San Pablo Bay,SPB,Sellaphora,104.54,52952.6462
2022-06-24,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Achnanthidium,40.35,4030.965
2022-06-24,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Chlamydomonas,40.35,2852.3415
2022-06-24,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Coscinodiscus,40.35,82826.84850000001
2022-06-24,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Cyclotella,242.10000000000002,34291.043999999994
2022-06-24,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Eucapsis,15333,5519.879999999999
2022-06-24,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Glenodinium,40.35,122747.121
2022-06-24,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,968.4,413582.658
2022-06-24,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Teleaulax,121.05000000000001,8724.073499999999
2022-06-27,D7,Jun,2022,Grizzly and Suisun Bay,GSB,Cyclotella,799.96,152920.3536
2022-06-27,D7,Jun,2022,Grizzly and Suisun Bay,GSB,Eucapsis,80595.97,29014.549199999998
2022-06-27,NZ032,Jun,2022,Grizzly and Suisun Bay,GSB,Cyclotella,405.87,182751.0849
2022-06-27,NZ032,Jun,2022,Grizzly and Suisun Bay,GSB,Eucapsis,54116,19481.76
2022-06-27,NZ032,Jun,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,405.87,79566.7548
2022-06-27,NZ032,Jun,2022,Grizzly and Suisun Bay,GSB,Planktolyngbya,270.58,2973.6742
2022-06-27,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Chlorella,843.26,5371.5662
2022-06-27,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Cyclotella,76.66,7964.207399999999
2022-06-27,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Eucapsis,29897.399999999998,10763.064
2022-06-27,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Teleaulax,306.64,19168.0664
2022-06-28,D41,Jun,2022,San Pablo Bay,SPB,Cyclotella,1022.08,118919.008
2022-06-28,D41,Jun,2022,San Pablo Bay,SPB,Eucapsis,24529.920000000002,8830.771200000001
2022-06-28,D41,Jun,2022,San Pablo Bay,SPB,Nitzschia,63.88,20068.540800000002
2022-06-28,D41,Jun,2022,San Pablo Bay,SPB,Peridinium,63.88,81841.77840000001
2022-06-28,D41,Jun,2022,San Pablo Bay,SPB,Plagioselmis,319.40000000000003,50826.122
2022-06-28,D41,Jun,2022,San Pablo Bay,SPB,Planktolyngbya,63.88,1002.916
2022-06-28,D41,Jun,2022,San Pablo Bay,SPB,Skeletonema,127.76,24177.3024
2022-06-28,D41A,Jun,2022,San Pablo Bay,SPB,Cyclotella,2299.86,2575229.904
2022-06-28,D41A,Jun,2022,San Pablo Bay,SPB,Eucapsis,100938.3,36337.78799999999
2022-06-28,D41A,Jun,2022,San Pablo Bay,SPB,Nitzschia,255.54,26946.693
2022-06-28,D41A,Jun,2022,San Pablo Bay,SPB,Plagioselmis,511.08,123676.2492
2022-06-28,D41A,Jun,2022,San Pablo Bay,SPB,Skeletonema,766.62,156543.80399999997
2022-06-28,NZ002,Jun,2022,San Pablo Bay,SPB,Chlamydomonas,156.81,35864.015100000004
2022-06-28,NZ002,Jun,2022,San Pablo Bay,SPB,Cyclotella,627.24,91119.15480000002
2022-06-28,NZ002,Jun,2022,San Pablo Bay,SPB,Eucapsis,20176.22,7263.439200000001
2022-06-28,NZ002,Jun,2022,San Pablo Bay,SPB,Monoraphidium,52.27,2167.6369
2022-06-28,NZ002,Jun,2022,San Pablo Bay,SPB,Plagioselmis,209.08,183999.80860000002
2022-06-28,NZ002,Jun,2022,San Pablo Bay,SPB,Staurosira,52.27,9733.7194
2022-06-28,NZ004,Jun,2022,San Pablo Bay,SPB,Chlorella,547.6,3055.6079999999997
2022-06-28,NZ004,Jun,2022,San Pablo Bay,SPB,Cyclotella,657.12,69135.5952
2022-06-28,NZ004,Jun,2022,San Pablo Bay,SPB,Eucapsis,42055.68,15140.0448
2022-06-28,NZ004,Jun,2022,San Pablo Bay,SPB,Monoraphidium,109.52,1284.6696
2022-06-28,NZ004,Jun,2022,San Pablo Bay,SPB,Teleaulax,547.6,41360.227999999996
2022-06-28,NZ325,Jun,2022,San Pablo Bay,SPB,Cryptomonas,85.18,391813.51940000005
2022-06-28,NZ325,Jun,2022,San Pablo Bay,SPB,Cyclotella,340.72,54218.7736
2022-06-28,NZ325,Jun,2022,San Pablo Bay,SPB,Eucapsis,34157.18,12296.5848
2022-06-28,NZ325,Jun,2022,San Pablo Bay,SPB,Nitzschia,85.18,41320.81800000001
2022-06-28,NZ325,Jun,2022,San Pablo Bay,SPB,Plagioselmis,170.36,50147.16960000001
2022-06-28,NZ325,Jun,2022,San Pablo Bay,SPB,Planktolyngbya,85.18,1738.5238000000002
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Chlamydomonas,93.87,9991.522799999999
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Chlorella,3129,28786.799999999996
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Cocconeis,125.16,40790.8956
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Cyclotella,688.38,150658.8468
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Desmodesmus,31.29,2418.0912
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Encyonema,93.87,13304.195099999997
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Eucapsis,8010.24,2883.6863999999996
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Mayamaea,31.29,7156.3359
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Microcystis,31.29,1492.8459
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Monoraphidium,93.87,9760.9155
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Navicula,125.16,75430.17719999999
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Nitzschia,93.87,31759.9758
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Ochromonas,31.29,2800.1420999999996
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Plagioselmis,62.58,14450.3478
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Sellaphora,31.29,32239.651499999996
2022-07-18,C10A,Jul,2022,Southern Interior Delta,SID,Teleaulax,93.87,6690.1149
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Achnanthidium,23,2690.77
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Chlorella,1334,8497.58
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Cyanodictyon,46,192.27999999999997
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Cyclotella,207,29035.890000000003
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Drepanochloris,92,473.8
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Encyonema,23,2645
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Eucapsis,7360,2649.6
2022-07-18,C3A,Jul,2022,Northern Interior Delta,NID,Lagerheimia,23,178.25
