SampleDate,StationCode,Taxon,Algal Type,Genus,Organisms per mL
4/21/2025,D4,Chlorella sp.,Green Alga,Chlorella,662.0769555
4/21/2025,D4,Desmodesmus bicaudatus,Green Alga,Desmodesmus,34.84615555
4/21/2025,D4,Monoraphidium contortum,Green Alga,Monoraphidium,34.84615555
4/21/2025,D4,Monoraphidium sp.,Green Alga,Monoraphidium,4.437274011
4/21/2025,D4,Scenedesmus sp.,Green Alga,Scenedesmus,4.437274011
4/21/2025,D4,Tetrastrum sp.,Green Alga,Tetrastrum,34.84615555
4/21/2025,D4,Synura sp.,Synurophyte,Synura,8.874548023
4/21/2025,D4,Cryptomonas sp.,Cryptophyte,Cryptomonas,69.69231111
4/21/2025,D4,Plagioselmis lacustris,Cryptophyte,Plagioselmis,174.2307778
4/21/2025,D4,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,731.7692666
4/21/2025,D4,Teleaulax amphioxeia,Cryptophyte,Teleaulax,975.6923555
4/21/2025,D4,Eucapsis microscopica,Cyanobacterium,Eucapsis,10349.3082
4/21/2025,D4,Merismopedia sp.,Cyanobacterium,Merismopedia,4.437274011
4/21/2025,D4,Mesodinium sp.,Ciliate,Mesodinium,34.84615555
4/24/2025,D41A,Cocconeis pediculus,Pennate Diatom,Cocconeis,65.70989333
4/24/2025,D41A,Coscinodiscus sp.,Centric Diatom,Coscinodiscus,65.70989333
4/24/2025,D41A,cf. Cyclotella sp.,Centric Diatom,Cyclotella,42.59783051
4/24/2025,D41A,Cyclotella sp.,Centric Diatom,Cyclotella,53.24728814
4/24/2025,D41A,Encyonema sp.,Pennate Diatom,Encyonema,10.64945763
4/24/2025,D41A,Epithemia sp.,Pennate Diatom,Epithemia,10.64945763
4/24/2025,D41A,cf. Leptocylindrus sp.,Centric Diatom,Leptocylindrus,10.64945763
4/24/2025,D41A,Nitzschia sp.,Pennate Diatom,Nitzschia,21.29891525
4/24/2025,D41A,Thalassiosira sp.,Centric Diatom,Thalassiosira,42.59783051
4/24/2025,D41A,Tryblionella sp.,Pennate Diatom,Tryblionella,21.29891525
4/24/2025,D41A,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,127.7934915
4/24/2025,D41A,Chlorella sp.,Green Alga,Chlorella,2365.55616
4/24/2025,D41A,Monoraphidium sp.,Green Alga,Monoraphidium,10.64945763
4/24/2025,D41A,Pyramimonas sp.,Green Alga,Pyramimonas,65.70989333
4/24/2025,D41A,Dinobryon sp.,Chrysophyte,Dinobryon,10.64945763
4/24/2025,D41A,Cryptomonas sp.,Cryptophyte,Cryptomonas,31.94837288
4/24/2025,D41A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,74.54620339
4/24/2025,D41A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,351.4321017
4/24/2025,D41A,Teleaulax amphioxeia,Cryptophyte,Teleaulax,328.5494666
4/24/2025,D41A,Eucapsis microscopica,Cyanobacterium,Eucapsis,24115.53085
4/24/2025,D41A,cf. Microcystis sp.,Cyanobacterium,Microcystis,21.29891525
4/24/2025,D41A,Gymnodinium sp.,Dinoflagellate,Gymnodinium,31.94837288
4/24/2025,D41A,Heterocapsa sp.,Dinoflagellate,Heterocapsa,53.24728814
4/22/2025,D8,Achnanthidium sp.,Pennate Diatom,Achnanthidium,43.80659555
4/22/2025,D8,Asterionella formosa,Pennate Diatom,Asterionella,31.94837288
4/22/2025,D8,Aulacoseira alpigena,Centric Diatom,Aulacoseira,49.69746893
4/22/2025,D8,Cocconeis placentula,Pennate Diatom,Cocconeis,14.19927684
4/22/2025,D8,Coscinodiscus sp.,Centric Diatom,Coscinodiscus,3.549819209
4/22/2025,D8,Cyclotella sp.,Centric Diatom,Cyclotella,1095.164889
4/22/2025,D8,Entomoneis sp.,Pennate Diatom,Entomoneis,7.099638418
4/22/2025,D8,Fragilaria crotonensis,Pennate Diatom,Fragilaria,78.0960226
4/22/2025,D8,Fragilaria sp.,Pennate Diatom,Fragilaria,7.099638418
4/22/2025,D8,Gomphonema spp.,Pennate Diatom,Gomphonema,7.099638418
4/22/2025,D8,Melosira varians,Centric Diatom,Melosira,3.549819209
4/22/2025,D8,Navicula sp.,Pennate Diatom,Navicula,3.549819209
4/22/2025,D8,Nitzschia sp.,Pennate Diatom,Nitzschia,10.64945763
4/22/2025,D8,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,7.099638418
4/22/2025,D8,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,3.549819209
4/22/2025,D8,Skeletonema sp.,Centric Diatom,Skeletonema,110.0443955
4/22/2025,D8,Tryblionella sp.,Pennate Diatom,Tryblionella,3.549819209
4/22/2025,D8,Ulnaria sp.,Pennate Diatom,Ulnaria,3.549819209
4/22/2025,D8,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,306.6461689
4/22/2025,D8,Chlamydomonas sp.,Green Alga,Chlamydomonas,53.24728814
4/22/2025,D8,Chlorella sp.,Green Alga,Chlorella,1401.811058
4/22/2025,D8,Monoraphidium contortum,Green Alga,Monoraphidium,35.49819209
4/22/2025,D8,Scenedesmus sp.,Green Alga,Scenedesmus,3.549819209
4/22/2025,D8,Dinobryon sp.,Chrysophyte,Dinobryon,3.549819209
4/22/2025,D8,Cryptomonas sp.,Cryptophyte,Cryptomonas,42.59783051
4/22/2025,D8,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,2234.136373
4/22/2025,D8,Plagioselmis sp.,Cryptophyte,Plagioselmis,262.8395733
4/22/2025,D8,Eucapsis microscopica,Cyanobacterium,Eucapsis,12222.04016
4/22/2025,D8,Gymnodinium sp.,Dinoflagellate,Gymnodinium,10.64945763
4/24/2025,D41,Chaetoceros sp.,Centric Diatom,Chaetoceros,22.18637006
4/24/2025,D41,Cocconeis placentula,Pennate Diatom,Cocconeis,4.437274011
4/24/2025,D41,Cyclostephanos sp.,Centric Diatom,Cyclostephanos,2.218637006
4/24/2025,D41,Cyclotella sp.,Centric Diatom,Cyclotella,711.8571777
4/24/2025,D41,Eucampia sp.,Pennate Diatom,Eucampia,8.874548023
4/24/2025,D41,Fragilaria sp.,Pennate Diatom,Fragilaria,11.09318503
4/24/2025,D41,Nitzschia reversa,Pennate Diatom,Nitzschia,2.218637006
4/24/2025,D41,Nitzschia spp.,Pennate Diatom,Nitzschia,4.437274011
4/24/2025,D41,Nupela sp.,Pennate Diatom,Nupela,2.218637006
4/24/2025,D41,Paralia sulcata,Centric Diatom,Paralia,6.655911017
4/24/2025,D41,Planothidium sp.,Pennate Diatom,Planothidium,54.75824444
4/24/2025,D41,Skeletonema sp.,Centric Diatom,Skeletonema,11.09318503
4/24/2025,D41,Staurosira venter,Pennate Diatom,Staurosira,4.437274011
4/24/2025,D41,Thalassiosira sp.,Centric Diatom,Thalassiosira,8.874548023
4/24/2025,D41,Chlamydomonas sp.,Green Alga,Chlamydomonas,547.5824444
4/24/2025,D41,Chlorella sp.,Green Alga,Chlorella,1259.439622
4/24/2025,D41,Chloromonas sp.,Green Alga,Chloromonas,657.0989333
4/24/2025,D41,Drepanochloris nannoselene,Green Alga,Drepanochloris,6.655911017
4/24/2025,D41,Pyramimonas cf. orientalis,Green Alga,Pyramimonas,328.5494666
4/24/2025,D41,Pyramimonas sp.,Green Alga,Pyramimonas,6.655911017
4/24/2025,D41,Scenedesmus sp.,Green Alga,Scenedesmus,2.218637006
4/24/2025,D41,Chrysochromulina sp.,Haptophyte,Chrysochromulina,19.96773305
4/24/2025,D41,Cryptomonas sp.,Cryptophyte,Cryptomonas,2.218637006
4/24/2025,D41,Plagioselmis sp.,Cryptophyte,Plagioselmis,1916.538555
4/24/2025,D41,Teleaulax sp.,Cryptophyte,Teleaulax,3285.494666
4/24/2025,D41,cf. Dolichospermum sp.,Cyanobacterium,Dolichospermum,15.53045904
4/24/2025,D41,Eucapsis microscopica,Cyanobacterium,Eucapsis,14127.62707
4/24/2025,D41,Unidentified Ciliate sp. #1,Ciliate,Unidentified Ciliate,54.75824444
4/24/2025,D41,Eutreptia sp.,Euglenoid,Eutreptia,6.655911017
4/24/2025,D41,Heterocapsa rotundata,Dinoflagellate,Heterocapsa,219.0329778
4/24/2025,D41,Karlodinium sp.,Dinoflagellate,Karlodinium,42.15410311
4/24/2025,D41,Peridinium sp.,Dinoflagellate,Peridinium,8.874548023
4/24/2025,D41,cf. Scrippsiella sp. ,Dinoflagellate,Scrippsiella,4.437274011
4/24/2025,D41,Tintinnidium sp.,Ciliate,Tintinnidium,4.437274011
5/21/2025,D26,Achnanthidium sp.,Pennate Diatom,Achnanthidium,16.56582298
5/21/2025,D26,Aulacoseira sp. ,Centric Diatom,Aulacoseira,28.39855367
5/21/2025,D26,Cocconeis sp.,Pennate Diatom,Cocconeis,26.03200753
5/21/2025,D26,Cyclotella sp.,Centric Diatom,Cyclotella,516.4567055
5/21/2025,D26,Diatoma sp.,Pennate Diatom,Diatoma,1.18327307
5/21/2025,D26,Nitzschia spp.,Pennate Diatom,Nitzschia,20.11564218
5/21/2025,D26,Thalassiosira sp.,Centric Diatom,Thalassiosira,10.64945763
5/21/2025,D26,Chlamydomonas sp.,Green Alga,Chlamydomonas,32.27854409
5/21/2025,D26,Chlorella sp.,Green Alga,Chlorella,693.988698
5/21/2025,D26,Monoraphidium sp.,Green Alga,Monoraphidium,9.466184557
5/21/2025,D26,Scenedesmus sp.,Green Alga,Scenedesmus,2.366546139
5/21/2025,D26,Chrysochromulina sp.,Haptophyte,Chrysochromulina,193.6712645
5/21/2025,D26,Cryptomonas sp.,Cryptophyte,Cryptomonas,209.8105366
5/21/2025,D26,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,984.4955948
5/21/2025,D26,Eucapsis microscopica,Cyanobacterium,Eucapsis,4938.617246
5/9/2025,D6,Aulacoseira sp. ,Centric Diatom,Aulacoseira,350.4527644
5/9/2025,D6,Cyclotella sp.,Centric Diatom,Cyclotella,143.767678
5/9/2025,D6,Entomoneis sp.,Pennate Diatom,Entomoneis,127.7934915
5/9/2025,D6,Fragilaria sp.,Pennate Diatom,Fragilaria,143.767678
5/9/2025,D6,Navicula sp.,Pennate Diatom,Navicula,5.324728814
5/9/2025,D6,Nitzschia spp.,Pennate Diatom,Nitzschia,26.62364407
5/9/2025,D6,Thalassiosira sp.,Centric Diatom,Thalassiosira,26.62364407
5/9/2025,D6,Tryblionella sp.,Pennate Diatom,Tryblionella,15.97418644
5/9/2025,D6,Chlamydomonas sp.,Green Alga,Chlamydomonas,5.324728814
5/9/2025,D6,Chrysochromulina sp.,Haptophyte,Chrysochromulina,131.4197867
5/9/2025,D6,Chrysococcus sp.,Chrysophyte,Chrysococcus,10.64945763
5/9/2025,D6,Plagioselmis lacustris,Cryptophyte,Plagioselmis,43.80659555
5/9/2025,D6,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,131.4197867
5/9/2025,D6,Eucapsis microscopica,Cyanobacterium,Eucapsis,17259.79865
5/19/2025,C3A,Aulacoseira sp. ,Centric Diatom,Aulacoseira,258.2283527
5/19/2025,C3A,Cocconeis placentula,Pennate Diatom,Cocconeis,21.29891525
5/19/2025,C3A,Cyclotella sp.,Centric Diatom,Cyclotella,145.2534484
5/19/2025,C3A,Gomphonema sp.,Pennate Diatom,Gomphonema,1.774909605
5/19/2025,C3A,Melosira sp.,Centric Diatom,Melosira,40.8229209
5/19/2025,C3A,Navicula spp.,Pennate Diatom,Navicula,26.62364407
5/19/2025,C3A,Nitzschia spp.,Pennate Diatom,Nitzschia,96.83563227
5/19/2025,C3A,Skeletonema sp.,Centric Diatom,Skeletonema,67.44656497
5/19/2025,C3A,Chlamydomonas sp.,Green Alga,Chlamydomonas,80.69636023
5/19/2025,C3A,Chlorella sp.,Green Alga,Chlorella,1097.470499
5/19/2025,C3A,Monoraphidium sp.,Green Alga,Monoraphidium,16.13927205
5/19/2025,C3A,Scenedesmus sp.,Green Alga,Scenedesmus,16.13927205
5/19/2025,C3A,Chrysochromulina sp.,Haptophyte,Chrysochromulina,16.13927205
5/19/2025,C3A,Cryptomonas sp.,Cryptophyte,Cryptomonas,1.774909605
5/19/2025,C3A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,468.0388893
5/19/2025,C3A,Eucapsis microscopica,Cyanobacterium,Eucapsis,4615.831805
5/19/2025,C10A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,8.874548023
5/19/2025,C10A,Asterionella formosa,Pennate Diatom,Asterionella,17.74909605
5/19/2025,C10A,Aulacoseira sp. ,Centric Diatom,Aulacoseira,17.74909605
5/19/2025,C10A,Cocconeis placentula,Pennate Diatom,Cocconeis,58.97041709
5/19/2025,C10A,Cocconeis spp.,Pennate Diatom,Cocconeis,22.18637006
5/19/2025,C10A,Cyclotella sp.,Centric Diatom,Cyclotella,1739.627304
5/19/2025,C10A,Cymbella sp.,Pennate Diatom,Cymbella,4.437274011
5/19/2025,C10A,Encyonema sp.,Pennate Diatom,Encyonema,13.31182203
5/19/2025,C10A,Fragilaria sp.,Pennate Diatom,Fragilaria,84.30820621
5/19/2025,C10A,Gomphonema sp.,Pennate Diatom,Gomphonema,8.874548023
5/19/2025,C10A,Melosira sp.,Centric Diatom,Melosira,53.24728814
5/19/2025,C10A,Navicula sp.,Pennate Diatom,Navicula,88.45562563
5/19/2025,C10A,Nitzschia reversa,Pennate Diatom,Nitzschia,147.4260427
5/19/2025,C10A,Nitzschia sp.,Pennate Diatom,Nitzschia,206.3964598
5/19/2025,C10A,Nupela sp.,Pennate Diatom,Nupela,8.874548023
5/19/2025,C10A,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,147.4260427
5/19/2025,C10A,Sellaphora sp.,Pennate Diatom,Sellaphora,4.437274011
5/19/2025,C10A,Skeletonema sp.,Centric Diatom,Skeletonema,589.7041709
5/19/2025,C10A,cf. Thalassiosira sp.,Centric Diatom,Thalassiosira,29.48520854
5/19/2025,C10A,Tryblionella sp.,Pennate Diatom,Tryblionella,58.97041709
5/19/2025,C10A,Ulnaria sp.,Pennate Diatom,Ulnaria,4.437274011
5/19/2025,C10A,Actinastrum sp.,Green Alga,Actinastrum,13.31182203
5/19/2025,C10A,Chlamydomonas sp.,Green Alga,Chlamydomonas,147.4260427
5/19/2025,C10A,Chlorella sp.,Green Alga,Chlorella,855.0710478
5/19/2025,C10A,Closteriopsis cf. acicularis,Green Alga,Closteriopsis,13.31182203
5/19/2025,C10A,Coelastrum sp.,Green Alga,Coelastrum,29.48520854
5/19/2025,C10A,Desmodesmus sp.,Green Alga,Desmodesmus,206.3964598
5/19/2025,C10A,Dictyosphaerium sp.,Green Alga,Dictyosphaerium,29.48520854
5/19/2025,C10A,Drepanochloris nannoselene,Green Alga,Drepanochloris,117.9408342
5/19/2025,C10A,Elakatothrix sp.,Green Alga,Elakatothrix,8.874548023
5/19/2025,C10A,cf. Koliella sp.,Green Alga,Koliella,29.48520854
5/19/2025,C10A,Monoraphidium sp.,Green Alga,Monoraphidium,88.45562563
5/19/2025,C10A,cf. Pyramimonas sp.,Green Alga,Pyramimonas,4.437274011
5/19/2025,C10A,Scenedesmus sp.,Green Alga,Scenedesmus,4.437274011
5/19/2025,C10A,cf. Sphaerocystis sp.,Green Alga,Sphaerocystis,29.48520854
5/19/2025,C10A,Tetradesmus sp.,Green Alga,Tetradesmus,29.48520854
5/19/2025,C10A,Tetraedron sp.,Green Alga,Tetraedron,4.437274011
5/19/2025,C10A,Dinobryon sp.,Chrysophyte,Dinobryon,4.437274011
5/19/2025,C10A,cf. Ochromonas sp.,Chrysophyte,Ochromonas,88.45562563
5/19/2025,C10A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,17.74909605
5/19/2025,C10A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,35.49819209
5/19/2025,C10A,Plagioselmis sp.,Cryptophyte,Plagioselmis,31.06091808
5/19/2025,C10A,Aphanizomenon sp.,Cyanobacterium,Aphanizomenon,4.437274011
5/19/2025,C10A,Dolichospermum sp.,Cyanobacterium,Dolichospermum,147.4260427
5/19/2025,C10A,Eucapsis microscopica,Cyanobacterium,Eucapsis,7577.698596
5/19/2025,C10A,Merismopedia sp.,Cyanobacterium,Merismopedia,29.48520854
5/19/2025,C10A,Phormidium sp.,Cyanobacterium,Phormidium,4.437274011
5/19/2025,C10A,Planktolyngbya limnetica,Cyanobacterium,Planktolyngbya,4.437274011
5/19/2025,C10A,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,8.874548023
5/19/2025,C10A,Mesodinium sp.,Ciliate,Mesodinium,4.437274011
5/22/2025,D4,Aulacoseira sp. ,Centric Diatom,Aulacoseira,110.9318503
5/22/2025,D4,Cocconeis placentula,Pennate Diatom,Cocconeis,170.3589827
5/22/2025,D4,Cyclotella sp.,Centric Diatom,Cyclotella,724.0256765
5/22/2025,D4,Epithemia sorex,Pennate Diatom,Epithemia,4.437274011
5/22/2025,D4,Melosira sp.,Centric Diatom,Melosira,128.6809463
5/22/2025,D4,Nitzschia spp.,Pennate Diatom,Nitzschia,66.55911017
5/22/2025,D4,Thalassiosira sp.,Centric Diatom,Thalassiosira,48.81001412
5/22/2025,D4,Chlorella sp.,Green Alga,Chlorella,2597.974486
5/22/2025,D4,Scenedesmus sp.,Green Alga,Scenedesmus,8.874548023
5/22/2025,D4,Cryptomonas sp.,Cryptophyte,Cryptomonas,42.58974568
5/22/2025,D4,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,936.9744049
5/22/2025,D4,Eucapsis microscopica,Cyanobacterium,Eucapsis,13713.89811
5/20/2025,D19,Cocconeis placentula,Pennate Diatom,Cocconeis,88.74548023
5/20/2025,D19,Cocconeis sp.,Pennate Diatom,Cocconeis,21.90329778
5/20/2025,D19,cf. Cyclotella sp.,Centric Diatom,Cyclotella,65.70989333
5/20/2025,D19,Cyclotella sp.,Centric Diatom,Cyclotella,10.64945763
5/20/2025,D19,Gomphonema sp.,Pennate Diatom,Gomphonema,43.80659555
5/20/2025,D19,Nitzschia spp.,Pennate Diatom,Nitzschia,14.19927684
5/20/2025,D19,Nupela sp.,Pennate Diatom,Nupela,7.099638418
5/20/2025,D19,Planothidium sp.,Pennate Diatom,Planothidium,3.549819209
5/20/2025,D19,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,43.80659555
5/20/2025,D19,Chlamydomonas sp.,Green Alga,Chlamydomonas,3.549819209
5/20/2025,D19,Chlorella sp.,Green Alga,Chlorella,744.7121244
5/20/2025,D19,Drepanochloris nannoselene,Green Alga,Drepanochloris,3.549819209
5/20/2025,D19,Monoraphidium sp.,Green Alga,Monoraphidium,65.70989333
5/20/2025,D19,cf. Spermatozopsis sp.,Green Alga,Spermatozopsis,43.80659555
5/20/2025,D19,cf. Ochromonas sp.,Chrysophyte,Ochromonas,7.099638418
5/20/2025,D19,Cryptomonas sp.,Cryptophyte,Cryptomonas,3.549819209
5/20/2025,D19,Plagioselmis lacustris,Cryptophyte,Plagioselmis,109.5164889
5/20/2025,D19,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,220.088791
5/20/2025,D19,Plagioselmis sp.,Cryptophyte,Plagioselmis,131.4197867
5/20/2025,D19,Eucapsis microscopica,Cyanobacterium,Eucapsis,7644.250924
5/20/2025,D19,cf. Microcystis sp.,Cyanobacterium,Microcystis,10.64945763
5/20/2025,D19,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,3.549819209
5/21/2025,P8,cf. Cyclotella sp.,Centric Diatom,Cyclotella,110.9318503
5/21/2025,P8,Cyclotella sp.,Centric Diatom,Cyclotella,104.5384667
5/21/2025,P8,Gomphoneis sp.,Pennate Diatom,Gomphoneis,4.437274011
5/21/2025,P8,Navicula sp.,Pennate Diatom,Navicula,8.874548023
5/21/2025,P8,Nitzschia spp.,Pennate Diatom,Nitzschia,31.06091808
5/21/2025,P8,Planothidium sp.,Pennate Diatom,Planothidium,4.437274011
5/21/2025,P8,Skeletonema sp.,Centric Diatom,Skeletonema,141.9927684
5/21/2025,P8,Chlamydomonas sp.,Green Alga,Chlamydomonas,174.2307778
5/21/2025,P8,Chlorella sp.,Green Alga,Chlorella,2230.153955
5/21/2025,P8,Drepanochloris nannoselene,Green Alga,Drepanochloris,34.84615555
5/21/2025,P8,Monoraphidium sp.,Green Alga,Monoraphidium,26.62364407
5/21/2025,P8,Spermatozopsis sp.,Green Alga,Spermatozopsis,174.2307778
5/21/2025,P8,Chrysochromulina sp.,Haptophyte,Chrysochromulina,69.69231111
5/21/2025,P8,Kephyrion sp.,Chrysophyte,Kephyrion,4.437274011
5/21/2025,P8,Cryptomonas sp.,Cryptophyte,Cryptomonas,557.5384888
5/21/2025,P8,Plagioselmis lacustris,Cryptophyte,Plagioselmis,383.3077111
5/21/2025,P8,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,766.6154222
5/21/2025,P8,Plagioselmis sp.,Cryptophyte,Plagioselmis,1080.230822
5/21/2025,P8,Eucapsis microscopica,Cyanobacterium,Eucapsis,8746.385044
5/21/2025,P8,Merismopedia sp.,Cyanobacterium,Merismopedia,4.437274011
5/21/2025,P8,Peridinium sp.,Dinoflagellate,Peridinium,4.437274011
5/20/2025,D28A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,1.18327307
5/20/2025,D28A,Aulacoseira sp. ,Centric Diatom,Aulacoseira,2.366546139
5/20/2025,D28A,Cocconeis sp.,Pennate Diatom,Cocconeis,47.17633367
5/20/2025,D28A,cf. Cyclotella sp.,Centric Diatom,Cyclotella,47.17633367
5/20/2025,D28A,Cyclotella sp.,Centric Diatom,Cyclotella,4.733092279
5/20/2025,D28A,Gomphonema spp.,Pennate Diatom,Gomphonema,3.549819209
5/20/2025,D28A,Gyrosigma sp.,Pennate Diatom,Gyrosigma,1.18327307
5/20/2025,D28A,Melosira sp.,Centric Diatom,Melosira,2.366546139
5/20/2025,D28A,Navicula spp.,Pennate Diatom,Navicula,3.549819209
5/20/2025,D28A,Nitzschia cf. amphibia,Pennate Diatom,Nitzschia,1.18327307
5/20/2025,D28A,Nitzschia sp.,Pennate Diatom,Nitzschia,23.58816684
5/20/2025,D28A,Planothidium sp.,Pennate Diatom,Planothidium,23.58816684
5/20/2025,D28A,Skeletonema sp.,Centric Diatom,Skeletonema,63.89674576
5/20/2025,D28A,Thalassiosira sp.,Centric Diatom,Thalassiosira,1.18327307
5/20/2025,D28A,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,47.17633367
5/20/2025,D28A,Chlamydomonas sp.,Green Alga,Chlamydomonas,1.18327307
5/20/2025,D28A,Chlorella sp.,Green Alga,Chlorella,1037.879341
5/20/2025,D28A,Desmodesmus sp.,Green Alga,Desmodesmus,2.366546139
5/20/2025,D28A,Monoraphidium contortum,Green Alga,Monoraphidium,23.58816684
5/20/2025,D28A,Monoraphidium sp.,Green Alga,Monoraphidium,1.18327307
5/20/2025,D28A,Cryptomonas sp.,Cryptophyte,Cryptomonas,1.18327307
5/20/2025,D28A,Plagioselmis lacustris,Cryptophyte,Plagioselmis,141.529001
5/20/2025,D28A,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,259.4698352
5/20/2025,D28A,Plagioselmis sp.,Cryptophyte,Plagioselmis,424.587003
5/20/2025,D28A,Eucapsis microscopica,Cyanobacterium,Eucapsis,7477.448887
5/20/2025,D28A,Pseudanabaena sp.,Cyanobacterium,Pseudanabaena,1.18327307
5/20/2025,D28A,Strombidium sp.,Ciliate,Strombidium,23.58816684
5/23/2025,D7,Aulacoseira sp. ,Centric Diatom,Aulacoseira,55.46592514
5/23/2025,D7,Cocconeis sp.,Pennate Diatom,Cocconeis,26.62364407
5/23/2025,D7,Cyclotella sp.,Centric Diatom,Cyclotella,646.8317624
5/23/2025,D7,Entomoneis sp.,Pennate Diatom,Entomoneis,15.53045904
5/23/2025,D7,Epithemia sorex,Pennate Diatom,Epithemia,2.218637006
5/23/2025,D7,Navicula sp.,Pennate Diatom,Navicula,2.218637006
5/23/2025,D7,Nitzschia spp.,Pennate Diatom,Nitzschia,79.8709322
5/23/2025,D7,Tryblionella sp.,Pennate Diatom,Tryblionella,2.218637006
5/23/2025,D7,Chlorella sp.,Green Alga,Chlorella,1545.20921
5/23/2025,D7,Drepanochloris nannoselene,Green Alga,Drepanochloris,35.93509791
5/23/2025,D7,Monoraphidium sp.,Green Alga,Monoraphidium,35.93509791
5/23/2025,D7,Tetraedron sp.,Green Alga,Tetraedron,35.93509791
5/23/2025,D7,Cryptomonas sp.,Cryptophyte,Cryptomonas,107.8052937
5/23/2025,D7,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,682.7668604
5/23/2025,D7,Eucapsis microscopica,Cyanobacterium,Eucapsis,12541.34917
5/12/2025,D41,Cocconeis sp.,Pennate Diatom,Cocconeis,6.655911017
5/12/2025,D41,cf. Cyclotella sp.,Centric Diatom,Cyclotella,6.655911017
5/12/2025,D41,Cyclotella sp.,Centric Diatom,Cyclotella,53.24728814
5/12/2025,D41,Ditylum sp.,Centric Diatom,Ditylum,6.655911017
5/12/2025,D41,Epithemia sp.,Pennate Diatom,Epithemia,33.82126862
5/12/2025,D41,Navicula sp.,Pennate Diatom,Navicula,33.82126862
5/12/2025,D41,Rhizosolenia setigera,Pennate Diatom,Rhizosolenia,6.655911017
5/12/2025,D41,Skeletonema sp.,Centric Diatom,Skeletonema,59.90319915
5/12/2025,D41,Thalassiosira sp.,Centric Diatom,Thalassiosira,6.655911017
5/12/2025,D41,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,19.96773305
5/12/2025,D41,Chlorella sp.,Green Alga,Chlorella,1251.386939
5/12/2025,D41,Monoraphidium sp.,Green Alga,Monoraphidium,33.82126862
5/12/2025,D41,Pyramimonas sp.,Green Alga,Pyramimonas,33.82126862
5/12/2025,D41,Cryptomonas sp.,Cryptophyte,Cryptomonas,13.31182203
5/12/2025,D41,Plagioselmis lacustris,Cryptophyte,Plagioselmis,199.6773305
5/12/2025,D41,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,173.0536864
5/12/2025,D41,Teleaulax sp.,Cryptophyte,Teleaulax,608.7828352
5/12/2025,D41,Eucapsis microscopica,Cyanobacterium,Eucapsis,11702.15894
5/12/2025,D41,Eutreptia sp.,Euglenoid,Eutreptia,6.655911017
5/12/2025,D41,Trachelomonas sp.,Euglenoid,Trachelomonas,19.96773305
5/12/2025,D41,Gymnodinium sp.,Dinoflagellate,Gymnodinium,6.655911017
5/12/2025,D41,cf. Heterocapsa sp.,Dinoflagellate,Heterocapsa,33.27955508
5/12/2025,D41,Strombidium sp.,Ciliate,Strombidium,6.655911017
5/21/2025,MD10A,Achnanthidium sp.,Pennate Diatom,Achnanthidium,45.42906205
5/21/2025,MD10A,Cocconeis placentula,Pennate Diatom,Cocconeis,147.6444517
5/21/2025,MD10A,Cocconeis sp.,Pennate Diatom,Cocconeis,10.64945763
5/21/2025,MD10A,Cyclotella sp.,Centric Diatom,Cyclotella,113.5726551
5/21/2025,MD10A,Diatoma sp.,Pennate Diatom,Diatoma,7.099638418
5/21/2025,MD10A,Gomphonema sp.,Pennate Diatom,Gomphonema,11.35726551
5/21/2025,MD10A,Melosira varians,Centric Diatom,Melosira,3.549819209
5/21/2025,MD10A,Navicula sp.,Pennate Diatom,Navicula,10.64945763
5/21/2025,MD10A,Nitzschia inconspicua,Pennate Diatom,Nitzschia,45.42906205
5/21/2025,MD10A,Nitzschia sp.,Pennate Diatom,Nitzschia,7.099638418
5/21/2025,MD10A,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,3.549819209
