SampleDate,StationCode
3/10/1998,D7
4/17/1998,C10
4/17/1998,C3
4/20/1998,D26
4/20/1998,D28A
4/20/1998,MD10A
4/20/1998,P8
4/22/1998,D6
4/22/1998,D8
4/23/1998,D4
4/23/1998,D41
5/15/1998,C10
5/15/1998,C3
5/18/1998,D26
5/18/1998,D28A
5/18/1998,P8
5/20/1998,D6
5/20/1998,D8
5/21/1998,D4
5/21/1998,D41
5/21/1998,D7
6/15/1998,C10
6/15/1998,C3
6/16/1998,D26
6/16/1998,D28A
6/16/1998,MD10A
6/16/1998,P8
6/18/1998,D6
6/18/1998,D8
6/19/1998,D4
6/19/1998,D7
7/13/1998,C10
7/13/1998,C3
7/15/1998,D26
7/15/1998,D28A
7/15/1998,MD10A
7/15/1998,P8
7/17/1998,D6
7/17/1998,D8
7/17/1998,P8
7/20/1998,D4
7/20/1998,D41
8/10/1998,C10
8/10/1998,C3
8/11/1998,D26
8/11/1998,P8
8/14/1998,D4
8/14/1998,D41
8/14/1998,D7
9/9/1998,C10
9/9/1998,C3
9/10/1998,D26
9/10/1998,MD10A
9/10/1998,P8
9/14/1998,D6
9/15/1998,D41
10/9/1998,C10
10/9/1998,C3
10/13/1998,D26
10/13/1998,D28A
10/13/1998,MD10A
10/13/1998,P8
10/16/1998,D4
10/16/1998,D41
11/9/1998,C10
11/9/1998,C3
11/12/1998,D26
11/12/1998,D28A
11/12/1998,MD10A
11/12/1998,P8
11/16/1998,D4
11/16/1998,D6
11/16/1998,D8
11/17/1998,D41
11/17/1998,D7
12/7/1998,C10
12/11/1998,D26
12/11/1998,D28A
12/11/1998,MD10A
12/11/1998,P8
12/15/1998,D6
12/15/1998,D8
12/16/1998,D4
12/16/1998,D41
12/16/1998,D7
1/5/1999,C10
1/5/1999,C3
1/7/1999,D28A
1/7/1999,MD10A
1/7/1999,P8
1/11/1999,D6
1/11/1999,D7
1/12/1999,D4
1/12/1999,D41
2/4/1999,C10
2/4/1999,C3
2/8/1999,D26
2/8/1999,D28A
2/8/1999,MD10A
2/8/1999,P8
2/10/1999,D6
2/11/1999,D4
2/11/1999,D41
2/11/1999,D7
3/5/1999,C10
3/5/1999,C3
3/9/1999,D26
3/9/1999,D28A
3/9/1999,MD10A
3/9/1999,P8
3/10/1999,D7
3/11/1999,D6
3/11/1999,D8
3/12/1999,D41
4/5/1999,C10
4/5/1999,C3
4/8/1999,D26
4/8/1999,D28A
4/8/1999,MD10A
4/8/1999,P8
4/9/1999,D7
4/12/1999,D4
4/12/1999,D6
4/12/1999,D8
4/13/1999,D41
5/4/1999,C10
5/4/1999,C3
5/7/1999,MD10A
5/7/1999,P8
5/10/1999,D7
5/11/1999,D4
5/11/1999,D6
5/11/1999,D8
5/12/1999,D26
5/12/1999,D41
5/24/1999,D28A
6/3/1999,C10
6/3/1999,C3
6/7/1999,D28A
6/7/1999,MD10A
6/7/1999,P8
6/8/1999,D7
6/9/1999,D4
6/9/1999,D6
6/9/1999,D8
6/10/1999,D41
7/1/1999,C10
7/1/1999,C3
7/6/1999,D26
7/6/1999,D28A
7/6/1999,MD10A
7/6/1999,P8
7/7/1999,D7
7/8/1999,D4
7/8/1999,D6
7/8/1999,D8
7/12/1999,D41
8/2/1999,C10
8/2/1999,C3
8/3/1999,D28A
8/3/1999,MD10A
8/3/1999,P8
8/5/1999,D6
8/5/1999,D8
8/9/1999,D41
9/13/1999,C10
9/13/1999,C3
9/16/1999,D26
9/16/1999,D28A
9/16/1999,MD10A
9/16/1999,P8
9/20/1999,D4
9/20/1999,D6
9/21/1999,D41
10/12/1999,C10
10/12/1999,C3
10/15/1999,D28A
10/15/1999,MD10A
10/18/1999,D7
10/19/1999,D4
10/19/1999,D6
10/20/1999,D41
11/12/1999,C10
11/16/1999,D26
11/16/1999,D28A
11/16/1999,MD10A
11/16/1999,P8
11/17/1999,D7
11/18/1999,D4
11/18/1999,D8
11/22/1999,D41
12/13/1999,C10
12/13/1999,C3
12/16/1999,D26
12/16/1999,D28A
12/16/1999,MD10A
12/16/1999,P8
12/20/1999,D4
12/20/1999,D6
12/20/1999,D8
12/21/1999,D41
1/10/2000,C10
1/10/2000,C3
1/13/2000,D26
1/13/2000,D28A
1/13/2000,MD10A
1/13/2000,P8
1/14/2000,D7
1/18/2000,D4
1/18/2000,D6
1/18/2000,D8
2/10/2000,C10
2/10/2000,C3
2/14/2000,D26
2/15/2000,D28A
2/15/2000,MD10A
2/15/2000,P8
2/16/2000,D4
2/16/2000,D6
2/16/2000,D8
2/17/2000,D41
2/18/2000,D7
3/13/2000,C10
3/13/2000,D26
3/13/2000,D28A
3/13/2000,MD10A
3/13/2000,P8
3/14/2000,D7
3/15/2000,D4
3/15/2000,D6
3/15/2000,D8
3/16/2000,D41
3/16/2000,IDON
4/7/2000,C10
4/7/2000,C3
4/10/2000,IDON
4/11/2000,D26
4/11/2000,D28A
4/11/2000,MD10A
4/11/2000,P8
4/12/2000,D7
4/13/2000,D4
4/13/2000,D6
4/13/2000,D8
4/14/2000,D41
5/8/2000,C10
5/8/2000,C3
5/9/2000,D26
5/9/2000,D28A
5/9/2000,MD10A
5/9/2000,P8
5/10/2000,D7
5/11/2000,D8
5/11/2000,IDON
5/12/2000,D41
5/15/2000,D4
5/15/2000,D6
6/6/2000,C10
6/6/2000,C3
6/8/2000,D28A
6/8/2000,P8
6/9/2000,D7
6/12/2000,D4
6/12/2000,D6
6/12/2000,D8
6/13/2000,D41
6/13/2000,IDON
6/14/2000,IDON
7/5/2000,C10
7/5/2000,C3
7/6/2000,D26
7/6/2000,D28A
7/6/2000,MD10A
7/6/2000,P8
7/10/2000,D4
7/10/2000,D6
7/10/2000,D8
7/11/2000,D41
8/3/2000,C10
8/3/2000,C3
8/4/2000,D26
8/4/2000,D28A
8/4/2000,MD10A
8/4/2000,P8
8/7/2000,D7
8/8/2000,D4
8/8/2000,D6
8/8/2000,D8
8/9/2000,D41
9/1/2000,C10
9/1/2000,C3
9/5/2000,D26
9/5/2000,D28A
9/5/2000,D7
9/5/2000,MD10A
9/5/2000,P8
9/7/2000,D6
9/7/2000,D8
9/8/2000,D41
10/3/2000,D26
10/3/2000,D28A
10/3/2000,MD10A
10/3/2000,P8
10/4/2000,D7
10/5/2000,D4
10/5/2000,D8
10/6/2000,D41
10/19/2000,C10
10/19/2000,C3
11/1/2000,C10
11/1/2000,C3
11/2/2000,D28A
11/2/2000,MD10A
11/2/2000,P8
11/3/2000,D7
11/6/2000,D6
11/6/2000,D8
11/7/2000,D41
12/1/2000,C10
12/1/2000,C3
12/4/2000,D28A
12/4/2000,MD10A
12/4/2000,P8
12/5/2000,D7
12/6/2000,D4
12/6/2000,D6
12/6/2000,D8
12/7/2000,D41
1/2/2001,C10
1/2/2001,C3
1/3/2001,D26
1/3/2001,D28A
1/3/2001,MD10A
1/3/2001,P8
1/4/2001,D7
1/5/2001,D6
1/5/2001,D8
1/8/2001,D41
2/1/2001,D26
2/1/2001,D28A
2/1/2001,MD10A
2/1/2001,P8
2/2/2001,D7
2/5/2001,D4
2/6/2001,D41
2/6/2001,D6
2/6/2001,D8
2/13/2001,C3
2/16/2001,C10
3/13/2001,C10
3/13/2001,C3
3/15/2001,D28A
3/15/2001,MD10A
3/15/2001,P8
3/19/2001,D4
3/19/2001,D6
3/20/2001,D41
4/11/2001,C10
4/11/2001,C3
4/13/2001,D26
4/13/2001,D28A
4/13/2001,MD10A
4/13/2001,P8
4/16/2001,D7
4/17/2001,D4
4/17/2001,D6
4/17/2001,D8
4/18/2001,D41
5/14/2001,C10
5/14/2001,C3
5/15/2001,D26
5/15/2001,D28A
5/15/2001,MD10A
5/15/2001,P8
5/17/2001,D4
5/17/2001,D6
5/17/2001,D8
5/18/2001,D41
6/11/2001,C10
6/11/2001,C3
6/12/2001,D26
6/12/2001,D28A
6/12/2001,MD10A
6/12/2001,P8
6/14/2001,D4
6/14/2001,D6
6/14/2001,D8
6/15/2001,D41
7/10/2001,C10
7/10/2001,C3
7/12/2001,D26
7/12/2001,D28A
7/12/2001,MD10A
7/12/2001,P8
7/13/2001,D7
7/16/2001,D4
7/16/2001,D6
7/17/2001,D41
8/9/2001,C3
8/10/2001,D26
8/10/2001,D28A
8/10/2001,P8
8/14/2001,C10
8/14/2001,D4
8/14/2001,D6
8/14/2001,D8
8/15/2001,D41
9/7/2001,C10
9/7/2001,C3
9/10/2001,D26
9/10/2001,D28A
9/10/2001,MD10A
9/10/2001,P8
9/11/2001,D7
9/12/2001,D4
9/12/2001,D6
9/12/2001,D8
9/13/2001,D41
10/5/2001,C10
10/5/2001,C3
10/9/2001,D26
10/9/2001,D28A
10/9/2001,MD10A
10/9/2001,P8
10/10/2001,D7
10/11/2001,D4
10/11/2001,D6
10/11/2001,D8
10/12/2001,D41
11/5/2001,C10
11/5/2001,C3
11/8/2001,D26
11/8/2001,D28A
11/8/2001,MD10A
11/8/2001,P8
11/9/2001,D7
11/13/2001,D6
11/14/2001,D41
12/3/2001,C10
12/6/2001,D28A
12/6/2001,MD10A
12/6/2001,P8
12/7/2001,D7
12/10/2001,D4
12/10/2001,D6
12/11/2001,D41
1/3/2002,C10
1/3/2002,C3
1/7/2002,D26
1/7/2002,D28A
1/7/2002,MD10A
1/7/2002,P8
1/8/2002,D7
1/9/2002,D4
1/9/2002,D6
1/9/2002,D8
1/10/2002,D41
2/5/2002,D28A
2/5/2002,MD10A
2/5/2002,P8
2/6/2002,D7
2/7/2002,D4
2/7/2002,D6
2/8/2002,D41
2/22/2002,C10
2/22/2002,C3
3/4/2002,C10
3/4/2002,C3
3/5/2002,D28A
3/5/2002,MD10A
3/5/2002,P8
3/6/2002,D7
3/7/2002,D4
3/7/2002,D6
3/7/2002,D8
3/8/2002,D41
4/4/2002,D26
4/4/2002,D28A
4/4/2002,MD10A
4/4/2002,P8
4/8/2002,C3
4/8/2002,D4
4/8/2002,D6
4/8/2002,D8
4/9/2002,C10
4/9/2002,D41
5/1/2002,C10
5/1/2002,C3
5/4/2002,D26
5/4/2002,D28A
5/4/2002,MD10A
5/8/2002,D4
5/8/2002,D6
5/8/2002,D8
5/9/2002,D41
6/3/2002,D26
6/3/2002,D28A
6/3/2002,MD10A
6/3/2002,P8
6/4/2002,D7
6/5/2002,D4
6/5/2002,D8
6/6/2002,D41
6/7/2002,C10
6/7/2002,C3
7/15/2002,C3
7/16/2002,D26
7/16/2002,D28A
7/16/2002,MD10A
7/16/2002,P8
7/17/2002,D7
7/18/2002,D4
7/19/2002,D41
8/13/2002,C10
8/13/2002,C3
8/14/2002,D26
8/14/2002,D28A
8/14/2002,MD10A
8/14/2002,P8
8/16/2002,D4
8/16/2002,D6
8/16/2002,D8
9/12/2002,D26
9/12/2002,D28A
9/12/2002,MD10A
9/12/2002,P8
9/16/2002,D4
9/16/2002,D6
9/16/2002,D8
9/17/2002,D41
9/20/2002,C10
9/20/2002,C3
10/10/2002,D26
10/10/2002,MD10A
10/10/2002,P8
10/11/2002,D7
10/15/2002,C10
10/15/2002,C3
10/15/2002,D4
10/15/2002,D6
10/15/2002,D8
10/16/2002,D41
11/12/2002,C10
11/12/2002,C3
11/12/2002,D26
11/12/2002,MD10A
11/12/2002,P8
11/14/2002,D4
11/14/2002,D6
11/15/2002,D41
12/9/2002,C10
12/9/2002,C3
12/10/2002,D26
12/10/2002,D28A
12/10/2002,MD10A
12/10/2002,P8
12/11/2002,D7
12/12/2002,D6
12/13/2002,D41
1/9/2003,D28A
1/9/2003,MD10A
1/9/2003,P8
1/10/2003,D7
1/11/2003,C10
1/11/2003,C3
1/13/2003,D4
1/13/2003,D6
1/13/2003,D8
1/14/2003,D41
2/4/2003,C10
2/4/2003,C3
2/6/2003,D26
2/6/2003,D28A
2/6/2003,MD10A
2/6/2003,P8
2/7/2003,D7
2/10/2003,D4
2/10/2003,D6
2/10/2003,D8
2/11/2003,D41
3/11/2003,D26
3/11/2003,D28A
3/11/2003,MD10A
3/11/2003,P8
3/12/2003,C10
3/12/2003,C3
3/12/2003,D7
3/13/2003,D4
3/13/2003,D6
3/13/2003,D8
3/14/2003,D41
4/8/2003,C10
4/8/2003,C3
4/9/2003,D26
4/9/2003,D28A
4/9/2003,MD10A
4/9/2003,P8
4/10/2003,D7
4/11/2003,D4
4/11/2003,D6
4/11/2003,D8
4/14/2003,D41
4/16/2003,P8
5/8/2003,D26
5/8/2003,D28A
5/8/2003,MD10A
5/8/2003,P8
5/9/2003,D7
5/12/2003,D4
5/12/2003,D6
5/12/2003,D8
5/13/2003,D41
5/23/2003,C10
5/23/2003,C3
6/5/2003,C10
6/5/2003,C3
6/6/2003,D26
6/6/2003,D28A
6/6/2003,MD10A
6/6/2003,P8
6/9/2003,D7
6/10/2003,D4
6/10/2003,D6
6/10/2003,D8
6/11/2003,D41
7/17/2003,C10
7/17/2003,C3
7/17/2003,C3A
7/18/2003,D26
7/18/2003,D28A
7/18/2003,MD10A
7/18/2003,P8
7/21/2003,D7
7/22/2003,D4
7/22/2003,D6
7/22/2003,D8
7/23/2003,D41
8/4/2003,C10
8/4/2003,C3
8/4/2003,C3A
8/5/2003,D26
8/5/2003,D28A
8/5/2003,MD10A
8/5/2003,P8
8/6/2003,D7
8/7/2003,D4
8/7/2003,D6
8/7/2003,D8
8/8/2003,D41
8/11/2003,TB
9/2/2003,D26
9/2/2003,D28A
9/2/2003,MD10A
9/2/2003,P8
9/3/2003,D7
9/4/2003,D4
9/4/2003,D6
9/4/2003,D8
9/5/2003,D41
9/12/2003,C10
9/12/2003,C3
9/12/2003,C3A
10/15/2003,C10
10/15/2003,C3
10/15/2003,C3A
10/16/2003,D26
10/16/2003,D28A
10/16/2003,MD10A
10/16/2003,P8
10/17/2003,D7
10/20/2003,D4
10/20/2003,D6
10/20/2003,D8
10/21/2003,D41
10/21/2003,D41A
11/17/2003,D26
11/17/2003,D28A
11/17/2003,MD10A
11/17/2003,P8
11/19/2003,D4
11/20/2003,D41
11/27/2003,C10
11/27/2003,C3
11/27/2003,C3A
12/16/2003,D26
12/16/2003,D28A
12/16/2003,MD10A
12/16/2003,P8
12/18/2003,D4
12/18/2003,D6
12/18/2003,D8
12/23/2003,C10
12/23/2003,C3
12/23/2003,C3A
1/13/2004,C10
1/13/2004,C3
1/13/2004,C3A
1/15/2004,D26
1/15/2004,D28A
1/15/2004,MD10A
1/15/2004,P8
1/16/2004,D7
1/21/2004,D41
1/22/2004,D4
2/11/2004,C10
2/11/2004,C3
2/11/2004,C3A
2/19/2004,D4
2/19/2004,D6
2/20/2004,D41
2/23/2004,D7
2/26/2004,D26
2/26/2004,D28A
2/26/2004,MD10A
2/26/2004,P8
3/11/2004,C10
3/11/2004,C3
3/11/2004,C3A
3/15/2004,D26
3/15/2004,D28A
3/15/2004,MD10A
3/15/2004,P8
3/17/2004,D4
3/17/2004,D8
3/18/2004,D41
4/9/2004,C10
4/9/2004,C3
4/9/2004,C3A
4/12/2004,D26
4/12/2004,D28A
4/12/2004,MD10A
4/12/2004,P8
4/14/2004,D4
4/14/2004,D6
4/14/2004,D8
4/15/2004,D41
5/10/2004,D19
5/10/2004,D26
5/10/2004,D28A
5/11/2004,MD10A
5/11/2004,P8
5/13/2004,D4
5/13/2004,D8
5/19/2004,D41
5/19/2004,D41A
5/20/2004,C10
5/20/2004,C3
5/20/2004,C3A
6/7/2004,D19
6/7/2004,D26
6/7/2004,D28A
6/7/2004,MD10A
6/7/2004,P8
6/9/2004,D4
6/9/2004,D8
6/10/2004,D41
6/11/2004,C10
6/11/2004,C3
6/11/2004,C3A
7/6/2004,D19
7/6/2004,D26
7/6/2004,D28A
7/6/2004,MD10A
7/6/2004,P8
7/8/2004,D6
7/8/2004,D8
7/30/2004,C10
7/30/2004,C3
8/19/2004,C10
8/19/2004,C3
8/19/2004,D19
8/19/2004,D26
8/19/2004,D28A
8/20/2004,MD10A
8/20/2004,P8
8/23/2004,D7
8/24/2004,D4
8/24/2004,D6
8/25/2004,D41
8/25/2004,D41A
9/17/2004,C10
9/17/2004,C3
9/20/2004,D19
9/20/2004,D26
9/20/2004,D28A
9/21/2004,MD10A
9/21/2004,P8
9/22/2004,D7
9/23/2004,D6
9/23/2004,D8
9/24/2004,D41
9/24/2004,D41A
10/18/2004,D19
10/18/2004,D26
10/18/2004,D28A
10/19/2004,MD10A
10/19/2004,P8
10/20/2004,C10
10/20/2004,C3
10/20/2004,D7
10/21/2004,D4
10/21/2004,D6
10/22/2004,D41
10/22/2004,D41A
11/16/2004,C10
11/16/2004,C3A
11/17/2004,D19
11/17/2004,D26
11/17/2004,D28A
11/18/2004,MD10A
11/18/2004,P8
11/19/2004,D7
11/22/2004,D4
11/22/2004,D6
11/22/2004,D8
11/23/2004,D41
11/23/2004,D41A
12/14/2004,C10
12/14/2004,C3A
12/16/2004,D19
12/16/2004,D26
12/16/2004,D28A
12/17/2004,MD10A
12/17/2004,P8
12/20/2004,D7
12/21/2004,D4
12/21/2004,D6
12/21/2004,D8
12/22/2004,D41
12/22/2004,D41A
1/13/2005,C10
1/13/2005,C10A
1/14/2005,D26
1/14/2005,D28A
1/18/2005,MD10A
1/18/2005,P8
1/19/2005,D7
1/21/2005,D41
1/21/2005,D41A
2/14/2005,D26
2/14/2005,D28A
2/15/2005,MD10A
2/15/2005,P8
2/16/2005,D7
2/17/2005,D6
2/18/2005,D41
2/18/2005,D41A
2/25/2005,C10
2/25/2005,C10A
2/25/2005,C3A
3/15/2005,C10
3/15/2005,C10A
3/15/2005,C3A
3/17/2005,D19
3/17/2005,D26
3/17/2005,D28A
3/18/2005,MD10A
3/18/2005,P8
3/21/2005,D7
3/22/2005,D4
3/22/2005,D6
3/22/2005,D8
3/23/2005,D41
3/23/2005,D41A
4/13/2005,C10
4/13/2005,C10A
4/13/2005,C3A
4/14/2005,D19
4/14/2005,D26
4/14/2005,D28A
4/15/2005,MD10A
4/15/2005,P8
4/18/2005,D7
4/19/2005,D4
4/19/2005,D6
4/19/2005,D8
4/20/2005,D41
4/20/2005,D41A
5/11/2005,C10
5/11/2005,C10A
5/11/2005,C3A
5/16/2005,D19
5/16/2005,D26
5/16/2005,D28A
5/17/2005,MD10A
5/17/2005,P8
5/18/2005,D7
5/19/2005,D4
5/19/2005,D6
5/19/2005,D8
5/20/2005,D41
5/20/2005,D41A
6/9/2005,C10
6/9/2005,C10A
6/9/2005,C3A
6/13/2005,D19
6/13/2005,D26
6/13/2005,D28A
6/14/2005,MD10A
6/14/2005,P8
6/15/2005,D7
6/16/2005,D4
6/16/2005,D6
6/16/2005,D8
6/17/2005,D41
6/17/2005,D41A
7/7/2005,C10
7/7/2005,C10A
7/7/2005,C3A
7/11/2005,D19
7/11/2005,D26
7/11/2005,D28A
7/12/2005,P8
7/13/2005,D7
7/14/2005,D4
7/14/2005,D8
7/15/2005,D41A
7/21/2005,MD10A
8/8/2005,C10
8/8/2005,C10A
8/8/2005,C3A
8/8/2005,D19
8/8/2005,D26
8/8/2005,D28A
8/9/2005,MD10A
8/9/2005,P8
8/10/2005,D7
8/11/2005,D8
8/12/2005,D41
8/12/2005,D41A
9/21/2005,D19
9/21/2005,D26
9/21/2005,D28A
9/23/2005,D7
9/26/2005,D4
9/26/2005,D6
9/26/2005,D8
9/27/2005,D41
9/27/2005,D41A
9/30/2005,C10A
9/30/2005,C3A
10/20/2005,D26
10/20/2005,D28A
10/21/2005,MD10A
10/21/2005,P8
10/25/2005,D8
10/26/2005,D41
10/31/2005,C10A
10/31/2005,C3A
11/16/2005,C10A
11/16/2005,C3A
11/17/2005,D19
11/17/2005,D26
11/17/2005,D28A
11/18/2005,MD10A
11/18/2005,P8
11/21/2005,D7
11/22/2005,D6
11/23/2005,D41
11/23/2005,D41A
12/16/2005,C10A
12/19/2005,D26
12/19/2005,D28A
12/20/2005,D19
12/20/2005,MD10A
12/20/2005,P8
12/22/2005,D4
12/23/2005,D41
12/23/2005,D41A
1/18/2006,C10A
1/19/2006,D19
1/20/2006,D26
1/20/2006,MD10A
1/20/2006,P8
1/23/2006,D7
1/24/2006,D4
1/24/2006,D6
1/24/2006,D8
1/25/2006,D41
1/25/2006,D41A
2/15/2006,C10A
2/16/2006,D19
2/16/2006,D28A
2/17/2006,D26
2/17/2006,MD10A
2/17/2006,P8
2/22/2006,D4
2/22/2006,D6
2/22/2006,D8
2/23/2006,D41
2/23/2006,D41A
3/17/2006,C10A
3/17/2006,C3A
3/20/2006,D28A
3/21/2006,D26
3/21/2006,MD10A
3/21/2006,P8
3/22/2006,D7
3/23/2006,D4
3/23/2006,D6
3/23/2006,D8
3/24/2006,D41
3/24/2006,D41A
4/18/2006,C10A
4/18/2006,C3A
4/19/2006,D19
4/19/2006,D26
4/19/2006,D28A
4/19/2006,MD10A
4/19/2006,P8
4/21/2006,D7
4/24/2006,D4
4/24/2006,D6
4/24/2006,D8
4/25/2006,D41
4/25/2006,D41A
5/16/2006,C10A
5/16/2006,C3A
5/17/2006,D19
5/17/2006,D28A
5/18/2006,D26
5/18/2006,MD10A
5/18/2006,P8
5/19/2006,D7
5/22/2006,D4
5/22/2006,D6
5/22/2006,D8
5/23/2006,D41
5/23/2006,D41A
6/14/2006,C10A
6/14/2006,C3A
6/23/2006,D41
6/23/2006,D41A
6/26/2006,D4
6/26/2006,D6
6/26/2006,D8
6/27/2006,D7
6/28/2006,D19
6/28/2006,D28A
6/29/2006,MD10A
6/29/2006,P8
7/12/2006,C10A
7/12/2006,C3A
7/13/2006,D19
7/13/2006,D28A
7/14/2006,MD10A
7/14/2006,P8
7/17/2006,D7
7/18/2006,D6
7/18/2006,D8
7/19/2006,D41
8/14/2006,C10A
8/14/2006,C3A
8/14/2006,D19
8/14/2006,D28A
8/15/2006,D26
8/17/2006,D4
8/17/2006,D41
8/17/2006,D41A
8/17/2006,D6
8/17/2006,D8
8/22/2006,MD10A
8/22/2006,P8
9/11/2006,C10A
9/11/2006,C3A
9/11/2006,D19
9/11/2006,D28A
9/12/2006,D26
9/12/2006,MD10A
9/12/2006,P8
9/13/2006,D7
9/14/2006,D4
9/14/2006,D6
9/14/2006,D8
9/15/2006,D41
10/6/2006,C10A
10/6/2006,C3A
10/10/2006,D19
10/10/2006,D28A
10/11/2006,D26
10/11/2006,MD10A
10/11/2006,P8
10/12/2006,D7
10/16/2006,D4
10/16/2006,D8
10/17/2006,D41
10/17/2006,D41A
11/7/2006,C10A
11/7/2006,C3A
11/8/2006,D19
11/8/2006,D28A
11/9/2006,D26
11/9/2006,MD10A
11/9/2006,P8
11/13/2006,D7
11/14/2006,D4
11/14/2006,D8
11/15/2006,D41
12/6/2006,C10A
12/6/2006,C3A
12/7/2006,D19
12/7/2006,D28A
12/8/2006,D26
12/8/2006,MD10A
12/8/2006,P8
12/12/2006,D4
12/13/2006,D41A
1/9/2007,C10A
1/9/2007,C3A
1/10/2007,D19
1/10/2007,D28A
1/11/2007,D26
1/11/2007,MD10A
1/11/2007,P8
1/12/2007,D7
1/16/2007,D4
1/16/2007,D8
1/17/2007,D41
2/7/2007,C10A
2/7/2007,C3A
2/8/2007,D19
2/8/2007,D28A
2/9/2007,D26
2/9/2007,MD10A
2/9/2007,P8
2/13/2007,D7
2/14/2007,D4
2/14/2007,D8
2/15/2007,D41
2/15/2007,D41A
2/15/2007,D6
3/7/2007,C10A
3/7/2007,C3A
3/8/2007,D19
3/8/2007,D28A
3/9/2007,D26
3/9/2007,MD10A
3/9/2007,P8
3/12/2007,D7
3/13/2007,D4
3/13/2007,D8
3/14/2007,D41
3/14/2007,D41A
3/14/2007,D6
4/6/2007,C10A
4/6/2007,C3A
4/9/2007,D19
4/10/2007,D26
4/10/2007,MD10A
4/10/2007,P8
4/11/2007,D7
4/12/2007,D4
4/12/2007,D8
4/12/2007,EZ2
4/12/2007,EZ6
4/13/2007,D41
5/4/2007,C10A
5/4/2007,C3A
5/8/2007,D19
5/8/2007,D28A
5/9/2007,D7
5/10/2007,D4
5/10/2007,D8
5/10/2007,EZ2
5/10/2007,EZ6
5/11/2007,D41
5/11/2007,D41A
5/11/2007,D6
6/6/2007,C10A
6/6/2007,C3A
6/6/2007,D19
6/6/2007,D28A
6/7/2007,D26
6/7/2007,MD10A
6/11/2007,D4
6/11/2007,D7
6/11/2007,EZ2
6/11/2007,EZ6
6/12/2007,D41
6/12/2007,D41A
6/12/2007,D6
6/27/2007,P8
7/12/2007,15
7/17/2007,C10A
7/17/2007,C3A
7/18/2007,D19
7/18/2007,D28A
7/19/2007,D26
7/19/2007,MD10A
7/19/2007,P8
7/20/2007,D4
7/20/2007,D8
7/20/2007,EZ2
7/20/2007,EZ6
7/24/2007,D41
7/24/2007,D41A
7/24/2007,D6
8/16/2007,D19
8/16/2007,D28A
8/17/2007,C10A
8/17/2007,C3A
8/17/2007,D26
8/17/2007,MD10A
8/17/2007,P8
8/20/2007,D4
8/20/2007,D8
8/20/2007,EZ2
8/20/2007,EZ6
8/22/2007,D41
8/22/2007,D41A
8/22/2007,D6
8/23/2007,15
9/14/2007,C10A
9/14/2007,C3A
9/17/2007,D19
9/17/2007,D28A
9/18/2007,D26
9/18/2007,MD10A
9/18/2007,P8
9/19/2007,D4
9/19/2007,D8
9/19/2007,EZ6
9/20/2007,D7
9/21/2007,D41
9/21/2007,D41A
9/21/2007,D6
