Lab,SampleDate,StationCode,Cells_per_mL
EcoAnalysts,2/18/2009,P8,52.04
EcoAnalysts,2/18/2009,P8,0.87
EcoAnalysts,2/18/2009,P8,5.2
EcoAnalysts,2/18/2009,P8,4.34
EcoAnalysts,2/18/2009,P8,0.87
EcoAnalysts,2/18/2009,P8,2.6
EcoAnalysts,2/18/2009,P8,19.95
EcoAnalysts,2/18/2009,P8,1.73
EcoAnalysts,2/18/2009,P8,169.15
EcoAnalysts,2/18/2009,P8,15.61
EcoAnalysts,2/18/2009,P8,6.94
EcoAnalysts,2/18/2009,P8,30.36
EcoAnalysts,2/18/2009,P8,6.94
EcoAnalysts,2/18/2009,P8,20.82
EcoAnalysts,2/18/2009,P8,17.36
EcoAnalysts,2/18/2009,P8,138.75
EcoAnalysts,2/18/2009,P8,1.73
EcoAnalysts,2/18/2009,P8,2.6
EcoAnalysts,2/18/2009,P8,0.87
EcoAnalysts,2/18/2009,P8,6.92
EcoAnalysts,2/18/2009,P8,3.47
EcoAnalysts,2/18/2009,P8,6.94
EcoAnalysts,2/18/2009,P8,0.87
EcoAnalysts,2/18/2009,P8,6.92
EcoAnalysts,2/18/2009,P8,0.87
EcoAnalysts,2/18/2009,P8,4.34
EcoAnalysts,2/18/2009,P8,2.6
EcoAnalysts,2/19/2009,D4,7.62
EcoAnalysts,2/19/2009,D4,3.39
EcoAnalysts,2/19/2009,D4,4.66
EcoAnalysts,2/19/2009,D4,15.66
EcoAnalysts,2/19/2009,D4,2.96
EcoAnalysts,2/19/2009,D4,13.97
EcoAnalysts,2/19/2009,D4,1.27
EcoAnalysts,2/19/2009,D4,2.12
EcoAnalysts,2/19/2009,D4,2.12
EcoAnalysts,2/19/2009,D4,32.17
EcoAnalysts,2/19/2009,D4,19.89
EcoAnalysts,2/19/2009,D4,7.2
EcoAnalysts,2/19/2009,D4,0.85
EcoAnalysts,2/19/2009,D4,0.42
EcoAnalysts,2/19/2009,D4,7.62
EcoAnalysts,2/19/2009,D4,11.43
EcoAnalysts,2/19/2009,D4,1.69
EcoAnalysts,2/19/2009,D4,5.5
EcoAnalysts,2/19/2009,D4,7.2
EcoAnalysts,2/19/2009,D4,3.39
EcoAnalysts,2/19/2009,D4,1.27
EcoAnalysts,2/19/2009,D4,3.39
EcoAnalysts,2/19/2009,D4,4.66
EcoAnalysts,2/19/2009,D4,0.42
EcoAnalysts,2/19/2009,D4,5.5
EcoAnalysts,2/19/2009,D4,1.27
EcoAnalysts,2/19/2009,D4,0.85
EcoAnalysts,2/19/2009,D4,3.81
EcoAnalysts,2/19/2009,D4,1.69
EcoAnalysts,2/19/2009,D8,5.08
EcoAnalysts,2/19/2009,D8,0.63
EcoAnalysts,2/19/2009,D8,0.63
EcoAnalysts,2/19/2009,D8,1.9
EcoAnalysts,2/19/2009,D8,10.16
EcoAnalysts,2/19/2009,D8,1.26
EcoAnalysts,2/19/2009,D8,0.63
EcoAnalysts,2/19/2009,D8,12.7
EcoAnalysts,2/19/2009,D8,1.27
EcoAnalysts,2/19/2009,D8,19.05
EcoAnalysts,2/19/2009,D8,1.27
EcoAnalysts,2/19/2009,D8,2.54
EcoAnalysts,2/19/2009,D8,3.81
EcoAnalysts,2/19/2009,D8,62.86
EcoAnalysts,2/19/2009,D8,0.63
EcoAnalysts,2/19/2009,D8,1.27
EcoAnalysts,2/19/2009,D8,8.25
EcoAnalysts,2/19/2009,D8,0.63
EcoAnalysts,2/19/2009,D8,1.9
EcoAnalysts,2/19/2009,D8,0.63
EcoAnalysts,2/19/2009,D8,335.28
EcoAnalysts,2/19/2009,D8,6.98
EcoAnalysts,2/19/2009,D8,1.9
EcoAnalysts,2/19/2009,D8,6.98
EcoAnalysts,2/19/2009,D8,9.52
EcoAnalysts,2/19/2009,D8,228.6
EcoAnalysts,2/19/2009,D8,1.9
EcoAnalysts,2/19/2009,D8,0.63
EcoAnalysts,2/19/2009,D8,13.97
EcoAnalysts,2/19/2009,D8,10.79
EcoAnalysts,2/19/2009,D8,6.98
EcoAnalysts,2/19/2009,D8,1.27
EcoAnalysts,2/19/2009,D8,3.17
EcoAnalysts,2/19/2009,D8,3.17
EcoAnalysts,2/19/2009,EZ2,35.56
EcoAnalysts,2/19/2009,EZ2,10.16
EcoAnalysts,2/19/2009,EZ2,30.48
EcoAnalysts,2/19/2009,EZ2,111.75
EcoAnalysts,2/19/2009,EZ2,40.64
EcoAnalysts,2/19/2009,EZ2,35.56
EcoAnalysts,2/19/2009,EZ2,10.16
EcoAnalysts,2/19/2009,EZ2,81.27
EcoAnalysts,2/19/2009,EZ2,299.68
EcoAnalysts,2/19/2009,EZ2,15.24
EcoAnalysts,2/19/2009,EZ2,15.24
EcoAnalysts,2/19/2009,EZ2,30.48
EcoAnalysts,2/19/2009,EZ2,10.16
EcoAnalysts,2/19/2009,EZ2,20.32
EcoAnalysts,2/19/2009,EZ2,81.27
EcoAnalysts,2/19/2009,EZ2,924.44
EcoAnalysts,2/19/2009,EZ2,609.6
EcoAnalysts,2/19/2009,EZ2,76.19
EcoAnalysts,2/19/2009,EZ2,157.46
EcoAnalysts,2/19/2009,EZ2,5.08
EcoAnalysts,2/19/2009,EZ2,111.75
EcoAnalysts,2/19/2009,EZ2,30.48
EcoAnalysts,2/19/2009,EZ2,66.03
EcoAnalysts,2/19/2009,EZ2,81.28
EcoAnalysts,2/19/2009,EZ2,203.2
EcoAnalysts,2/19/2009,EZ2,20.32
EcoAnalysts,2/19/2009,EZ2,2793.67
EcoAnalysts,2/19/2009,EZ2,60.96
EcoAnalysts,2/19/2009,EZ2,5.08
EcoAnalysts,2/19/2009,EZ2,5.08
EcoAnalysts,2/19/2009,EZ2,40.64
EcoAnalysts,2/19/2009,EZ2,10.16
EcoAnalysts,2/19/2009,EZ2,5.08
EcoAnalysts,2/19/2009,EZ2,5.08
EcoAnalysts,2/19/2009,EZ6,5.68
EcoAnalysts,2/19/2009,EZ6,3.41
EcoAnalysts,2/19/2009,EZ6,22.73
EcoAnalysts,2/19/2009,EZ6,5.11
EcoAnalysts,2/19/2009,EZ6,5.68
EcoAnalysts,2/19/2009,EZ6,4.56
EcoAnalysts,2/19/2009,EZ6,11.36
EcoAnalysts,2/19/2009,EZ6,3.41
EcoAnalysts,2/19/2009,EZ6,17.05
EcoAnalysts,2/19/2009,EZ6,1.7
EcoAnalysts,2/19/2009,EZ6,1.7
EcoAnalysts,2/19/2009,EZ6,0.57
EcoAnalysts,2/19/2009,EZ6,14.77
EcoAnalysts,2/19/2009,EZ6,16.48
EcoAnalysts,2/19/2009,EZ6,2.27
EcoAnalysts,2/19/2009,EZ6,5.68
EcoAnalysts,2/19/2009,EZ6,12.5
EcoAnalysts,2/19/2009,EZ6,19.32
EcoAnalysts,2/19/2009,EZ6,3.98
EcoAnalysts,2/19/2009,EZ6,6.25
EcoAnalysts,2/19/2009,EZ6,9.66
EcoAnalysts,2/19/2009,EZ6,2.27
EcoAnalysts,2/19/2009,EZ6,2.84
EcoAnalysts,2/19/2009,EZ6,2.28
EcoAnalysts,2/19/2009,EZ6,0.57
EcoAnalysts,2/19/2009,EZ6,0.57
EcoAnalysts,2/19/2009,EZ6,2.84
EcoAnalysts,2/19/2009,EZ6,3.41
EcoAnalysts,2/20/2009,C3A,914.29
EcoAnalysts,2/20/2009,C3A,228.57
EcoAnalysts,2/20/2009,C3A,457.14
EcoAnalysts,2/20/2009,C3A,2285.71
EcoAnalysts,2/20/2009,C3A,1142.86
EcoAnalysts,2/20/2009,C3A,1371.43
EcoAnalysts,2/20/2009,C3A,66514.29
EcoAnalysts,2/20/2009,C3A,2514.29
EcoAnalysts,2/20/2009,C3A,457.14
EcoAnalysts,2/20/2009,C3A,2514.29
EcoAnalysts,2/20/2009,C3A,3040000
EcoAnalysts,2/20/2009,C3A,5028.57
EcoAnalysts,2/20/2009,C3A,685.71
EcoAnalysts,2/20/2009,C3A,228.57
EcoAnalysts,2/20/2009,C3A,1828.56
EcoAnalysts,2/20/2009,C3A,1828.57
EcoAnalysts,2/20/2009,C3A,1142.86
EcoAnalysts,2/20/2009,C10A,293.88
EcoAnalysts,2/20/2009,C10A,367.35
EcoAnalysts,2/20/2009,C10A,440.82
EcoAnalysts,2/20/2009,C10A,73.47
EcoAnalysts,2/20/2009,C10A,440.82
EcoAnalysts,2/20/2009,C10A,146.94
EcoAnalysts,2/20/2009,C10A,661.22
EcoAnalysts,2/20/2009,C10A,293.88
EcoAnalysts,2/20/2009,C10A,73.47
EcoAnalysts,2/20/2009,C10A,881.63
EcoAnalysts,2/20/2009,C10A,293.88
EcoAnalysts,2/20/2009,C10A,146.94
EcoAnalysts,2/20/2009,C10A,587.76
EcoAnalysts,2/20/2009,C10A,146.94
EcoAnalysts,2/20/2009,C10A,881.63
EcoAnalysts,2/20/2009,C10A,387919.4
EcoAnalysts,2/20/2009,C10A,881.63
EcoAnalysts,2/20/2009,C10A,146.94
EcoAnalysts,2/20/2009,C10A,320840.85
EcoAnalysts,2/20/2009,C10A,146.94
EcoAnalysts,2/20/2009,C10A,73.47
EcoAnalysts,2/20/2009,C10A,293.88
EcoAnalysts,2/20/2009,C10A,367.35
EcoAnalysts,2/20/2009,D7,1.75
EcoAnalysts,2/20/2009,D7,0.75
EcoAnalysts,2/20/2009,D7,1.75
EcoAnalysts,2/20/2009,D7,0.25
EcoAnalysts,2/20/2009,D7,1.75
EcoAnalysts,2/20/2009,D7,2.5
EcoAnalysts,2/20/2009,D7,0.75
EcoAnalysts,2/20/2009,D7,7.01
EcoAnalysts,2/20/2009,D7,0.5
EcoAnalysts,2/20/2009,D7,0.25
EcoAnalysts,2/20/2009,D7,5.51
EcoAnalysts,2/20/2009,D7,2.25
EcoAnalysts,2/20/2009,D7,730.32
EcoAnalysts,2/20/2009,D7,2
EcoAnalysts,2/20/2009,D7,0.75
EcoAnalysts,2/20/2009,D7,2
EcoAnalysts,2/20/2009,D7,4.76
EcoAnalysts,2/20/2009,D7,2
EcoAnalysts,2/20/2009,D7,0.5
EcoAnalysts,2/20/2009,D7,1.75
EcoAnalysts,2/20/2009,D7,1.5
EcoAnalysts,2/23/2009,D6,3.28
EcoAnalysts,2/23/2009,D6,9.17
EcoAnalysts,2/23/2009,D6,2.62
EcoAnalysts,2/23/2009,D6,2.62
EcoAnalysts,2/23/2009,D6,2.29
EcoAnalysts,2/23/2009,D6,0.33
EcoAnalysts,2/23/2009,D6,3.93
EcoAnalysts,2/23/2009,D6,0.66
EcoAnalysts,2/23/2009,D6,19.98
EcoAnalysts,2/23/2009,D6,0.98
EcoAnalysts,2/23/2009,D6,2.62
EcoAnalysts,2/23/2009,D6,0.98
EcoAnalysts,2/23/2009,D6,4.26
EcoAnalysts,2/23/2009,D6,0.98
EcoAnalysts,2/23/2009,D6,6.22
EcoAnalysts,2/23/2009,D6,10.81
EcoAnalysts,2/23/2009,D6,0.33
EcoAnalysts,2/23/2009,D6,2.29
EcoAnalysts,2/23/2009,D6,3.28
EcoAnalysts,2/23/2009,D6,0.33
EcoAnalysts,2/23/2009,D6,0.33
EcoAnalysts,2/23/2009,D6,0.66
EcoAnalysts,2/23/2009,D6,0.98
EcoAnalysts,2/23/2009,D6,13.76
EcoAnalysts,2/23/2009,D6,4.59
EcoAnalysts,2/23/2009,D6,0.33
EcoAnalysts,2/23/2009,D6,3.93
EcoAnalysts,2/23/2009,D6,0.66
EcoAnalysts,2/23/2009,D6,3.93
EcoAnalysts,2/23/2009,D6,1.97
EcoAnalysts,2/23/2009,D6,4.26
EcoAnalysts,2/23/2009,D41,1.02
EcoAnalysts,2/23/2009,D41,1.02
EcoAnalysts,2/23/2009,D41,0.29
EcoAnalysts,2/23/2009,D41,6.82
EcoAnalysts,2/23/2009,D41,3.05
EcoAnalysts,2/23/2009,D41,0.44
EcoAnalysts,2/23/2009,D41,3.92
EcoAnalysts,2/23/2009,D41,0.58
EcoAnalysts,2/23/2009,D41,14.94
EcoAnalysts,2/23/2009,D41,0.29
EcoAnalysts,2/23/2009,D41,0.44
EcoAnalysts,2/23/2009,D41,1.16
EcoAnalysts,2/23/2009,D41,0.15
EcoAnalysts,2/23/2009,D41,0.44
EcoAnalysts,2/23/2009,D41,0.29
EcoAnalysts,2/23/2009,D41,66.12
EcoAnalysts,2/23/2009,D41,6.38
EcoAnalysts,2/23/2009,D41,1.02
EcoAnalysts,2/23/2009,D41,3.34
EcoAnalysts,2/23/2009,D41,4.35
EcoAnalysts,2/23/2009,D41,0.73
EcoAnalysts,2/23/2009,D41,3.92
EcoAnalysts,2/23/2009,D41,0.29
EcoAnalysts,2/23/2009,D41,0.44
EcoAnalysts,2/23/2009,D41A,0.75
EcoAnalysts,2/23/2009,D41A,1.12
EcoAnalysts,2/23/2009,D41A,1.52
EcoAnalysts,2/23/2009,D41A,0.93
EcoAnalysts,2/23/2009,D41A,2.61
EcoAnalysts,2/23/2009,D41A,1.31
EcoAnalysts,2/23/2009,D41A,13.44
EcoAnalysts,2/23/2009,D41A,0.56
EcoAnalysts,2/23/2009,D41A,0.56
EcoAnalysts,2/23/2009,D41A,0.19
EcoAnalysts,2/23/2009,D41A,3.73
EcoAnalysts,2/23/2009,D41A,1.68
EcoAnalysts,2/23/2009,D41A,8.21
EcoAnalysts,2/23/2009,D41A,0.56
EcoAnalysts,2/23/2009,D41A,0.37
EcoAnalysts,2/23/2009,D41A,3.55
EcoAnalysts,2/23/2009,D41A,16.79
EcoAnalysts,2/23/2009,D41A,10.26
EcoAnalysts,2/23/2009,D41A,0.37
EcoAnalysts,2/23/2009,D41A,7.09
EcoAnalysts,2/23/2009,D41A,0.37
EcoAnalysts,3/18/2009,C3A,109.71
EcoAnalysts,3/18/2009,C3A,6.86
EcoAnalysts,3/18/2009,C3A,72
EcoAnalysts,3/18/2009,C3A,13.72
EcoAnalysts,3/18/2009,C3A,6.86
EcoAnalysts,3/18/2009,C3A,126.86
EcoAnalysts,3/18/2009,C3A,30.86
EcoAnalysts,3/18/2009,C3A,27.43
EcoAnalysts,3/18/2009,C3A,6.86
EcoAnalysts,3/18/2009,C3A,486.86
EcoAnalysts,3/18/2009,C3A,78.86
EcoAnalysts,3/18/2009,C3A,6.86
EcoAnalysts,3/18/2009,C3A,96
EcoAnalysts,3/18/2009,C3A,96
EcoAnalysts,3/18/2009,C3A,82.29
EcoAnalysts,3/18/2009,C3A,120
EcoAnalysts,3/18/2009,C3A,20.57
EcoAnalysts,3/18/2009,C3A,13.72
EcoAnalysts,3/18/2009,C3A,41.14
EcoAnalysts,3/18/2009,C10A,41761.5
EcoAnalysts,3/18/2009,C10A,1740.06
EcoAnalysts,3/18/2009,C10A,2088.08
EcoAnalysts,3/18/2009,C10A,174.01
EcoAnalysts,3/18/2009,C10A,10266.38
EcoAnalysts,3/18/2009,C10A,174.01
EcoAnalysts,3/18/2009,C10A,348.01
EcoAnalysts,3/18/2009,C10A,348.01
EcoAnalysts,3/18/2009,C10A,696.03
EcoAnalysts,3/18/2009,C10A,12006.44
EcoAnalysts,3/18/2009,C10A,3480.13
EcoAnalysts,3/18/2009,C10A,1392.05
EcoAnalysts,3/18/2009,C10A,1044.04
EcoAnalysts,3/18/2009,C10A,78302.85
EcoAnalysts,3/18/2009,C10A,313211.6
EcoAnalysts,3/18/2009,C10A,348.01
EcoAnalysts,3/18/2009,C10A,1392.04
EcoAnalysts,3/18/2009,C10A,348.01
EcoAnalysts,3/18/2009,C10A,348.01
EcoAnalysts,3/18/2009,C10A,870.03
EcoAnalysts,3/18/2009,D19,26.43
EcoAnalysts,3/18/2009,D19,26.43
EcoAnalysts,3/18/2009,D19,105.71
EcoAnalysts,3/18/2009,D19,13.21
EcoAnalysts,3/18/2009,D19,26.43
EcoAnalysts,3/18/2009,D19,13.21
EcoAnalysts,3/18/2009,D19,26.43
EcoAnalysts,3/18/2009,D19,66.07
EcoAnalysts,3/18/2009,D19,13.21
EcoAnalysts,3/18/2009,D19,64853.04
EcoAnalysts,3/18/2009,D19,26.43
EcoAnalysts,3/18/2009,D19,13.21
EcoAnalysts,3/18/2009,D19,13.21
EcoAnalysts,3/18/2009,D19,39.64
EcoAnalysts,3/18/2009,D19,39.64
EcoAnalysts,3/18/2009,D19,13.21
EcoAnalysts,3/18/2009,D28A,3.38
EcoAnalysts,3/18/2009,D28A,2.07
EcoAnalysts,3/18/2009,D28A,1.88
EcoAnalysts,3/18/2009,D28A,1.88
EcoAnalysts,3/18/2009,D28A,10.48
EcoAnalysts,3/18/2009,D28A,0.19
EcoAnalysts,3/18/2009,D28A,19.54
EcoAnalysts,3/18/2009,D28A,1.13
EcoAnalysts,3/18/2009,D28A,5.26
EcoAnalysts,3/18/2009,D28A,0.94
EcoAnalysts,3/18/2009,D28A,1.13
EcoAnalysts,3/18/2009,D28A,1.13
EcoAnalysts,3/18/2009,D28A,0.75
EcoAnalysts,3/18/2009,D28A,0.38
EcoAnalysts,3/18/2009,D28A,0.19
EcoAnalysts,3/18/2009,D28A,0.56
EcoAnalysts,3/18/2009,D28A,2.07
EcoAnalysts,3/18/2009,D28A,2.44
EcoAnalysts,3/18/2009,D28A,0.56
EcoAnalysts,3/18/2009,D28A,5.26
EcoAnalysts,3/18/2009,D28A,7.51
EcoAnalysts,3/18/2009,D28A,3.38
EcoAnalysts,3/18/2009,D28A,3.94
EcoAnalysts,3/18/2009,D28A,1.69
EcoAnalysts,3/18/2009,D28A,2.24
EcoAnalysts,3/18/2009,D28A,0.19
EcoAnalysts,3/18/2009,D28A,4.88
EcoAnalysts,3/18/2009,D28A,2.07
EcoAnalysts,3/18/2009,D28A,0.38
EcoAnalysts,3/19/2009,D26,15.56
EcoAnalysts,3/19/2009,D26,0.32
EcoAnalysts,3/19/2009,D26,4.76
EcoAnalysts,3/19/2009,D26,6.67
EcoAnalysts,3/19/2009,D26,5.4
EcoAnalysts,3/19/2009,D26,12.72
EcoAnalysts,3/19/2009,D26,9.52
EcoAnalysts,3/19/2009,D26,1.59
EcoAnalysts,3/19/2009,D26,5.08
EcoAnalysts,3/19/2009,D26,3.17
EcoAnalysts,3/19/2009,D26,9.52
EcoAnalysts,3/19/2009,D26,0.63
EcoAnalysts,3/19/2009,D26,0.32
EcoAnalysts,3/19/2009,D26,7.94
EcoAnalysts,3/19/2009,D26,5.04
EcoAnalysts,3/19/2009,D26,5.71
EcoAnalysts,3/19/2009,D26,0.32
EcoAnalysts,3/19/2009,D26,4.76
EcoAnalysts,3/19/2009,D26,6.03
EcoAnalysts,3/19/2009,D26,3.49
EcoAnalysts,3/19/2009,D26,9.52
EcoAnalysts,3/19/2009,D26,6.67
EcoAnalysts,3/19/2009,D26,1.9
EcoAnalysts,3/19/2009,D26,3.8
EcoAnalysts,3/19/2009,D26,90.45
EcoAnalysts,3/19/2009,D26,0.63
EcoAnalysts,3/19/2009,D26,2.22
EcoAnalysts,3/19/2009,D26,0.32
EcoAnalysts,3/19/2009,D26,2.52
EcoAnalysts,3/19/2009,D26,5.08
EcoAnalysts,3/19/2009,D26,2.86
EcoAnalysts,3/19/2009,D26,5.71
EcoAnalysts,3/19/2009,D26,2.86
EcoAnalysts,3/19/2009,MD10A,31.35
EcoAnalysts,3/19/2009,MD10A,75.25
EcoAnalysts,3/19/2009,MD10A,106.6
EcoAnalysts,3/19/2009,MD10A,464.04
EcoAnalysts,3/19/2009,MD10A,100.32
EcoAnalysts,3/19/2009,MD10A,683.52
EcoAnalysts,3/19/2009,MD10A,156.77
EcoAnalysts,3/19/2009,MD10A,75.25
EcoAnalysts,3/19/2009,MD10A,733.69
EcoAnalysts,3/19/2009,MD10A,12.54
EcoAnalysts,3/19/2009,MD10A,18.81
EcoAnalysts,3/19/2009,MD10A,12.54
EcoAnalysts,3/19/2009,MD10A,50.17
EcoAnalysts,3/19/2009,MD10A,50.17
EcoAnalysts,3/19/2009,MD10A,43.9
EcoAnalysts,3/19/2009,MD10A,25.08
EcoAnalysts,3/19/2009,MD10A,25.08
EcoAnalysts,3/19/2009,MD10A,6.27
EcoAnalysts,3/19/2009,MD10A,31.35
EcoAnalysts,3/19/2009,MD10A,12.54
EcoAnalysts,3/19/2009,MD10A,25.08
EcoAnalysts,3/19/2009,MD10A,12.54
EcoAnalysts,3/19/2009,P8,9.7
EcoAnalysts,3/19/2009,P8,3.53
EcoAnalysts,3/19/2009,P8,7.94
EcoAnalysts,3/19/2009,P8,5.29
EcoAnalysts,3/19/2009,P8,10.6
EcoAnalysts,3/19/2009,P8,2.65
EcoAnalysts,3/19/2009,P8,4.41
EcoAnalysts,3/19/2009,P8,23.81
EcoAnalysts,3/19/2009,P8,11.46
EcoAnalysts,3/19/2009,P8,56.44
EcoAnalysts,3/19/2009,P8,8.82
EcoAnalysts,3/19/2009,P8,2.65
EcoAnalysts,3/19/2009,P8,1.76
EcoAnalysts,3/19/2009,P8,16.75
EcoAnalysts,3/19/2009,P8,10.58
EcoAnalysts,3/19/2009,P8,2.65
EcoAnalysts,3/19/2009,P8,1.76
EcoAnalysts,3/19/2009,P8,5.29
EcoAnalysts,3/19/2009,P8,40.56
EcoAnalysts,3/19/2009,P8,10.58
EcoAnalysts,3/19/2009,P8,1.76
EcoAnalysts,3/19/2009,P8,10.58
EcoAnalysts,3/19/2009,P8,13.23
EcoAnalysts,3/19/2009,P8,282.2
EcoAnalysts,3/19/2009,P8,176.4
EcoAnalysts,3/19/2009,P8,261.04
EcoAnalysts,3/19/2009,P8,1.76
EcoAnalysts,3/19/2009,P8,0.88
EcoAnalysts,3/19/2009,P8,7.04
EcoAnalysts,3/19/2009,P8,1.76
EcoAnalysts,3/19/2009,P8,2.65
EcoAnalysts,3/19/2009,P8,23.81
EcoAnalysts,3/19/2009,P8,0.88
EcoAnalysts,3/19/2009,P8,6.17
EcoAnalysts,3/19/2009,P8,0.88
EcoAnalysts,3/20/2009,D4,127.98
EcoAnalysts,3/20/2009,D4,31.99
EcoAnalysts,3/20/2009,D4,21.33
EcoAnalysts,3/20/2009,D4,10.66
EcoAnalysts,3/20/2009,D4,10.66
EcoAnalysts,3/20/2009,D4,10.66
EcoAnalysts,3/20/2009,D4,309.28
EcoAnalysts,3/20/2009,D4,21.33
EcoAnalysts,3/20/2009,D4,74.65
EcoAnalysts,3/20/2009,D4,41337.24
EcoAnalysts,3/20/2009,D4,31.99
EcoAnalysts,3/20/2009,D4,10.66
EcoAnalysts,3/20/2009,D4,42.66
EcoAnalysts,3/20/2009,D4,21.33
EcoAnalysts,3/20/2009,D4,21.33
EcoAnalysts,3/20/2009,D4,3199.4
EcoAnalysts,3/20/2009,D4,21.33
EcoAnalysts,3/20/2009,D4,42.66
EcoAnalysts,3/20/2009,D8,26.69
EcoAnalysts,3/20/2009,D8,1200.9
EcoAnalysts,3/20/2009,D8,7.51
EcoAnalysts,3/20/2009,D8,11.68
EcoAnalysts,3/20/2009,D8,15.85
EcoAnalysts,3/20/2009,D8,5.84
EcoAnalysts,3/20/2009,D8,30.02
EcoAnalysts,3/20/2009,D8,5
EcoAnalysts,3/20/2009,D8,1.67
EcoAnalysts,3/20/2009,D8,5
EcoAnalysts,3/20/2009,D8,40.03
EcoAnalysts,3/20/2009,D8,17.51
EcoAnalysts,3/20/2009,D8,6.67
EcoAnalysts,3/20/2009,D8,9.17
EcoAnalysts,3/20/2009,D8,17.51
EcoAnalysts,3/20/2009,D8,54.21
EcoAnalysts,3/20/2009,D8,25.85
EcoAnalysts,3/20/2009,D8,13.36
EcoAnalysts,3/20/2009,D8,9.17
EcoAnalysts,3/20/2009,D8,2.5
EcoAnalysts,3/20/2009,D8,0.83
EcoAnalysts,3/20/2009,EZ2,5.71
EcoAnalysts,3/20/2009,EZ2,6.35
EcoAnalysts,3/20/2009,EZ2,1.9
EcoAnalysts,3/20/2009,EZ2,3.81
EcoAnalysts,3/20/2009,EZ2,15.24
EcoAnalysts,3/20/2009,EZ2,6.98
EcoAnalysts,3/20/2009,EZ2,20.32
EcoAnalysts,3/20/2009,EZ2,5.71
EcoAnalysts,3/20/2009,EZ2,5.08
EcoAnalysts,3/20/2009,EZ2,1.27
EcoAnalysts,3/20/2009,EZ2,2.54
EcoAnalysts,3/20/2009,EZ2,1.27
EcoAnalysts,3/20/2009,EZ2,1.9
EcoAnalysts,3/20/2009,EZ2,14.6
EcoAnalysts,3/20/2009,EZ2,8.25
EcoAnalysts,3/20/2009,EZ2,3.81
EcoAnalysts,3/20/2009,EZ2,13.33
EcoAnalysts,3/20/2009,EZ2,12.7
EcoAnalysts,3/20/2009,EZ2,0.63
EcoAnalysts,3/20/2009,EZ2,3.81
EcoAnalysts,3/20/2009,EZ2,1.9
EcoAnalysts,3/20/2009,EZ2,8.89
EcoAnalysts,3/20/2009,EZ2,5.71
EcoAnalysts,3/20/2009,EZ2,1.27
EcoAnalysts,3/20/2009,EZ2,1.27
EcoAnalysts,3/20/2009,EZ2,3.17
EcoAnalysts,3/20/2009,EZ6,1.88
EcoAnalysts,3/20/2009,EZ6,0.63
EcoAnalysts,3/20/2009,EZ6,0.31
EcoAnalysts,3/20/2009,EZ6,2.19
EcoAnalysts,3/20/2009,EZ6,0.94
EcoAnalysts,3/20/2009,EZ6,0.31
EcoAnalysts,3/20/2009,EZ6,0.63
EcoAnalysts,3/20/2009,EZ6,0.94
EcoAnalysts,3/20/2009,EZ6,5.32
EcoAnalysts,3/20/2009,EZ6,0.31
EcoAnalysts,3/20/2009,EZ6,3.13
EcoAnalysts,3/20/2009,EZ6,0.63
EcoAnalysts,3/20/2009,EZ6,2.81
EcoAnalysts,3/20/2009,EZ6,0.63
EcoAnalysts,3/20/2009,EZ6,0.63
EcoAnalysts,3/20/2009,EZ6,8.44
EcoAnalysts,3/20/2009,EZ6,1.25
EcoAnalysts,3/20/2009,EZ6,34.09
EcoAnalysts,3/20/2009,EZ6,4.69
EcoAnalysts,3/20/2009,EZ6,0.94
EcoAnalysts,3/20/2009,EZ6,0.63
EcoAnalysts,3/20/2009,EZ6,0.63
EcoAnalysts,3/20/2009,EZ6,1.88
EcoAnalysts,3/20/2009,EZ6,4.07
EcoAnalysts,3/20/2009,EZ6,5.32
EcoAnalysts,3/20/2009,EZ6,4.38
EcoAnalysts,3/20/2009,EZ6,1.25
EcoAnalysts,3/20/2009,EZ6,1.25
EcoAnalysts,3/20/2009,EZ6,3.44
EcoAnalysts,3/20/2009,EZ6,0.63
EcoAnalysts,3/20/2009,EZ6,0.94
EcoAnalysts,3/23/2009,D7,23.81
EcoAnalysts,3/23/2009,D7,1.49
EcoAnalysts,3/23/2009,D7,8.93
EcoAnalysts,3/23/2009,D7,1.49
EcoAnalysts,3/23/2009,D7,10.42
EcoAnalysts,3/23/2009,D7,1.49
EcoAnalysts,3/23/2009,D7,1.49
EcoAnalysts,3/23/2009,D7,19.35
EcoAnalysts,3/23/2009,D7,1.49
EcoAnalysts,3/23/2009,D7,28.27
EcoAnalysts,3/23/2009,D7,2.98
EcoAnalysts,3/23/2009,D7,11.9
EcoAnalysts,3/23/2009,D7,2.98
EcoAnalysts,3/23/2009,D7,1.49
EcoAnalysts,3/23/2009,D7,2.98
EcoAnalysts,3/23/2009,D7,74.4
EcoAnalysts,3/23/2009,D7,5.95
EcoAnalysts,3/23/2009,D7,4.46
EcoAnalysts,3/23/2009,D7,5.95
EcoAnalysts,3/23/2009,D7,7.44
EcoAnalysts,3/23/2009,D7,4.46
EcoAnalysts,3/23/2009,D7,2.98
EcoAnalysts,3/23/2009,D7,11.9
EcoAnalysts,3/23/2009,D7,32.74
EcoAnalysts,3/23/2009,D7,2.98
EcoAnalysts,3/23/2009,D7,5.95
EcoAnalysts,3/23/2009,D7,5.95
EcoAnalysts,3/23/2009,D7,1.49
EcoAnalysts,3/23/2009,D7,32.74
EcoAnalysts,3/23/2009,D7,1.49
