MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Count Method,Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Algal Type,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1
Phyto,2/6/2024,14:40,E0224B1037,EZ2,3,63,2,3.17%,0.0683,Field,314.159,1.0928,16,143.74,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,1,1,20.4,,,i,BSA.02-10,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,elliptic prism,136.35
Phyto,2/6/2024,14:40,E0224B1037,EZ2,3,63,2,3.17%,0.0683,Field,314.159,1.0928,16,143.74,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,16.7,,,i,BSA.02-10,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,prism on parallelogram,108.13
Phyto,2/6/2024,14:40,E0224B1037,EZ2,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,921,Staurosira sp.,Pennate Diatom,Staurosira,sp.,,16,16,9.3,,,i,BSA.02-10,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,elliptic prism,212.70
Phyto,2/6/2024,14:40,E0224B1037,EZ2,3,63,2,3.17%,0.0683,Field,314.159,1.0928,16,143.74,1037,cf. Chlorella sp.,Green Alga,Chlorella,sp.,,2,2,3.7,,,i,BSA.02-10,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,sphere,20.58
Phyto,2/6/2024,14:40,E0224B1037,EZ2,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,16.7,,,i,BSA.02-10,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,prolate spheroid,478.83
Phyto,2/6/2024,14:40,E0224B1037,EZ2,3,63,2,3.17%,0.0683,Field,314.159,1.0928,16,143.74,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,396,792,0.8,0.8,0.8,c,BSA.02-10,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,sphere,0.18
Phyto,2/6/2024,14:40,E0224B1037,EZ2,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,1709,Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,sp.,,3,36,2,,,i,BSA.02-10,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,cylinder,1.57
Phyto,2/6/2024,14:40,E0224B1037,EZ2,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,1545,Euglena sp.,Euglenoid,Euglena,sp.,,1,1,38.9,,,i,BSA.02-10,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,half ellipsoid + cone on an elliptic base,3153.88
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,5.9000,Transect,314.159,11.8,2,53.25,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,1,1,11,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,elliptic prism,79.83
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,0.0683,Field,314.159,2.732,40,229.98,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7.1,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,cylinder,146.49
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,5.9000,Transect,314.159,11.8,2,53.25,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,1,1,114.8,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,elliptic prism,3130.48
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,5.9000,Transect,314.159,11.8,2,53.25,464,Gomphonema sp.,Pennate Diatom,Gomphonema,sp.,,1,1,25.9,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,gomphonemoid,251.37
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,0.0683,Field,314.159,2.732,40,229.98,713,Nitzschia inconspicua,Pennate Diatom,Nitzschia,inconspicua,,1,1,16.7,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,prism on parallelogram,101.95
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,0.0683,Field,314.159,2.732,40,229.98,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,22,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,prism on parallelogram,138.38
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,5.9000,Transect,314.159,11.8,2,53.25,846,Planothidium sp.,Pennate Diatom,Planothidium,sp.,,1,1,17.8,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,elliptic prism,496.29
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,0.0683,Field,314.159,2.732,40,229.98,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,1,1,1.9,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,sphere,3.59
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,0.0683,Field,314.159,2.732,40,229.98,1761,Drepanochloris nannoselene,Green Alga,Drepanochloris,nannoselene,,1,1,5,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,cylinder + 2 cones,2.87
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,0.0683,Field,314.159,2.732,40,229.98,1324,Ochromonas sp.,Chrysophyte,Ochromonas,sp.,,1,1,5.6,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,cone + half sphere,17.24
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,5.9000,Transect,314.159,11.8,2,53.25,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,1,1,18.5,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,prolate spheroid,837.79
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,0.0683,Field,314.159,2.732,40,229.98,1842,Plagioselmis sp.,Cryptophyte,Plagioselmis,sp.,,1,1,7.4,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,cone + half sphere,74.44
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,0.0683,Field,314.159,2.732,40,229.98,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,396,792,0.8,0.8,0.8,c,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,sphere,0.18
Phyto,2/5/2024,12:50,E0224B0966,D22,3,63,0.5,0.79%,0.0683,Field,314.159,2.732,40,229.98,1611,Gymnodinium sp.,Dinoflagellate,Gymnodinium,sp.,,1,1,27.8,,,i,BSA.02-11,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment.,ellipsoid,6979.91
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,0.0683,Field,314.159,1.2977,19,80.70,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,3,3,13,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,elliptic prism,94.95
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,0.0683,Field,314.159,1.2977,19,80.70,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,1,1,11.1,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,1074.13
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,5.9000,Transect,314.159,11.8,2,8.87,1764,Bacillaria sp.,Pennate Diatom,Bacillaria,sp.,,1,1,59.3,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,box,1271.99
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,0.0683,Field,314.159,1.2977,19,80.70,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,1,1,14.8,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,elliptic prism,195.28
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,0.0683,Field,314.159,1.2977,19,80.70,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,11.1,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,541.91
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,0.0683,Field,314.159,1.2977,19,80.70,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,2,2,53.7,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,elliptic prism,577.39
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,5.9000,Transect,314.159,11.8,2,8.87,464,Gomphonema sp.,Pennate Diatom,Gomphonema,sp.,,2,2,37,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,gomphonemoid,400.78
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,5.9000,Transect,314.159,11.8,2,8.87,481,Gyrosigma sp.,Pennate Diatom,Gyrosigma,sp.,,1,1,133.3,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,prism on parallelogram,1429.64
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,5.9000,Transect,314.159,11.8,2,8.87,545,Meridion sp.,Pennate Diatom,Meridion,sp.,,2,2,25.9,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,gomphonemoid,387.52
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,0.0683,Field,314.159,1.2977,19,80.70,713,Nitzschia inconspicua,Pennate Diatom,Nitzschia,inconspicua,,1,1,9.3,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,prism on parallelogram,102.72
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,0.0683,Field,314.159,1.2977,19,80.70,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,1,1,14.8,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,prism on parallelogram,101.31
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,5.9000,Transect,314.159,11.8,2,8.87,921,cf. Staurosira sp.,Pennate Diatom,Staurosira,sp.,,4,4,13,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,elliptic prism,215.95
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,0.0683,Field,314.159,1.2977,19,80.70,1031,cf. Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,2,2,7.4,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,sphere,143.79
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,5.9000,Transect,314.159,11.8,2,8.87,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,1,1,6.5,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,sphere,143.79
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,5.9000,Transect,314.159,11.8,2,8.87,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,1,1,13,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,2 cones,2.76
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,5.9000,Transect,314.159,11.8,2,8.87,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,4,4,14.8,,,i,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,cone + half sphere,596.74
Phyto,2/6/2024,13:20,E0224B1036,EZ6,3,63,3,4.76%,0.0683,Field,314.159,1.2977,19,80.70,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,413,826,0.8,0.8,0.8,c,BSA.02-12,AS,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,sphere,0.18
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,0.0683,Field,314.159,1.1611,17,135.29,46,Achnanthidium sp.,Pennate Diatom,Achnanthidium,sp.,,1,1,14.8,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,elliptic prism,150.53
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,0.0683,Field,314.159,1.1611,17,135.29,88,Aulacoseira alpigena,Centric Diatom,Aulacoseira,alpigena,,2,2,7.4,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cylinder,182.26
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,95,Aulacoseira sp. ,Centric Diatom,Aulacoseira,sp.,,2,2,10.2,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cylinder,109.67
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,1764,Bacillaria sp.,Pennate Diatom,Bacillaria,sp.,,1,1,92.6,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,box,2592.80
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,0.0683,Field,314.159,1.1611,17,135.29,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,1,1,22.2,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,elliptic prism,884.00
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,0.0683,Field,314.159,1.1611,17,135.29,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,11.1,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cylinder,312.47
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,0.0683,Field,314.159,1.1611,17,135.29,310,Encyonema sp.,Pennate Diatom,Encyonema,sp.,,1,1,22.2,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cymbelloid,101.31
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,326,Epithemia sp.,Pennate Diatom,Epithemia,sp.,,1,1,27.8,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cymbelloid,1666.37
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,464,Gomphonema sp.,Pennate Diatom,Gomphonema,sp.,,2,2,16.7,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,gomphonemoid,170.42
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,0.0683,Field,314.159,1.1611,17,135.29,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,1,1,33.3,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,elliptic prism,716.09
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,749,Nitzschia sp.,Pennate Diatom,Nitzschia,sp.,,6,6,40.7,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,prism on parallelogram,194.09
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,870,Pseudostaurosira sp.,Pennate Diatom,Pseudostaurosira,sp.,,1,1,11.1,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,box,112.90
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,2087,cf. Reimeria sp.,Pennate Diatom,Reimeria,sp.,,1,1,18.5,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,elliptic prism,349.88
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,0.0683,Field,314.159,1.1611,17,135.29,1735,Rhoicosphenia sp.,Pennate Diatom,Rhoicosphenia,sp.,,1,1,24.1,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,gomphonemoid,1026.61
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,1005,Ulnaria sp.,Pennate Diatom,Ulnaria,sp.,,1,1,105.6,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,elliptic prism,2322.26
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,0.0683,Field,314.159,1.1611,17,135.29,1037,cf. Chlorella sp.,Green Alga,Chlorella,sp.,,2,2,3.7,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,sphere,24.43
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,1138,Monoraphidium sp.,Green Alga,Monoraphidium,sp.,,1,1,14.8,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,2 cones,13.99
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,1235,Scenedesmus sp.,Green Alga,Scenedesmus,sp.,,1,4,9.3,,,c,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,prolate spheroid,14.93
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,1692,Kephyrion sp.,Chrysophyte,Kephyrion,sp.,,1,1,7.4,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,prolate spheroid,121.51
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cone + half sphere,133.84
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,0.0683,Field,314.159,1.1611,17,135.29,1657,Teleaulax sp.,Cryptophyte,Teleaulax,sp.,,1,1,5.6,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cone + half sphere,17.24
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,0.0683,Field,314.159,1.1611,17,135.29,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,392,784,0.8,0.8,0.8,c,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,sphere,0.18
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,1709,Planktolyngbya sp.,Cyanobacterium,Planktolyngbya,sp.,,1,12,2,,,f,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cylinder,1.57
Phyto,2/6/2024,12:30,E0224B1110,D8,3,63,2,3.17%,5.9000,Transect,314.159,11.8,2,13.31,1545,Euglena sp.,Euglenoid,Euglena,sp.,,1,1,31.5,,,i,BSA.02-13,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,half ellipsoid + cone on an elliptic base,2032.15
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,5.9000,Transect,314.159,11.8,2,2.66,147,Cocconeis sp.,Pennate Diatom,Cocconeis,sp.,,4,4,29.6,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,elliptic prism,625.60
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,0.0683,Field,314.159,1.7075,25,18.40,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,6,6,6,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,cylinder,75.58
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,5.9000,Transect,314.159,11.8,2,2.66,397,Fragilaria sp.,Pennate Diatom,Fragilaria,sp.,,1,1,25.9,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,elliptic prism,170.26
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,5.9000,Transect,314.159,11.8,2,2.66,540,Melosira varians,Centric Diatom,Melosira,varians,,3,3,27.8,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,cylinder,5086.86
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,5.9000,Transect,314.159,11.8,2,2.66,631,Navicula sp.,Pennate Diatom,Navicula,sp.,,3,3,24.1,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,elliptic prism,541.38
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,0.0683,Field,314.159,1.7075,25,18.40,713,Nitzschia inconspicua,Pennate Diatom,Nitzschia,inconspicua,,2,2,14.8,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,prism on parallelogram,102.79
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,5.9000,Transect,314.159,11.8,2,2.66,750,Nitzschia spp.,Pennate Diatom,Nitzschia,spp.,,2,2,50,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,prism on parallelogram,244.30
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,5.9000,Transect,314.159,11.8,2,2.66,846,Planothidium sp.,Pennate Diatom,Planothidium,sp.,,1,1,18.2,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,elliptic prism,368.22
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,5.9000,Transect,314.159,11.8,2,2.66,1031,Chlamydomonas sp.,Green Alga,Chlamydomonas,sp.,,1,1,7.4,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,sphere,181.80
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,0.0683,Field,314.159,1.7075,25,18.40,1037,Chlorella sp.,Green Alga,Chlorella,sp.,,12,12,2.5,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,sphere,4.19
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,5.9000,Transect,314.159,11.8,2,2.66,2126,Chloromonas sp.,Green Alga,Chloromonas,sp.,,2,2,7.4,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,sphere,84.40
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,0.0683,Field,314.159,1.7075,25,18.40,1774,Desmodesmus sp.,Green Alga,Desmodesmus,sp.,,1,2,5.8,,,c,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,prolate spheroid,31.10
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,5.9000,Transect,314.159,11.8,2,2.66,1134,Monoraphidium contortum,Green Alga,Monoraphidium,contortum,,3,3,18.5,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,2 cones,6.81
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,0.0683,Field,314.159,1.7075,25,18.40,1806,Chrysochromulina sp.,Haptophyte,Chrysochromulina,sp.,,1,1,3.7,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,prolate spheroid,23.73
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,0.0683,Field,314.159,1.7075,25,18.40,1692,Kephyrion sp.,Chrysophyte,Kephyrion,sp.,,1,1,7.2,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,prolate spheroid,79.77
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,5.9000,Transect,314.159,11.8,2,2.66,1352,Cryptomonas sp.,Cryptophyte,Cryptomonas,sp.,,2,2,27.5,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,prolate spheroid,1839.84
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,0.0683,Field,314.159,1.7075,25,18.40,1365,Plagioselmis lacustris,Cryptophyte,Plagioselmis,lacustris,Rhodomonas lacustris,2,2,14.8,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,cone + half sphere,478.04
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,0.0683,Field,314.159,1.7075,25,18.40,1364,Plagioselmis nannoplanctica,Cryptophyte,Plagioselmis,nannoplanctica,,5,5,11.1,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,cone + half sphere,215.03
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,0.0683,Field,314.159,1.7075,25,18.40,1733,Teleaulax amphioxeia,Cryptophyte,Teleaulax,amphioxeia,Plagioselmis prolonga,19,19,7.4,,,i,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,cone + half sphere,34.33
Phyto,2/2/2024,11:35,E0224B0900,MD10A,3,63,10,15.87%,0.0683,Field,314.159,1.7075,25,18.40,1419,Eucapsis microscopica,Cyanobacterium,Eucapsis,microscopica,Chroococcus microscopicus,364,728,0.8,0.8,0.8,c,BSA.02-14,AB,Poorly preserved. Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,sphere,0.18
