MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Algal Type,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,10/3/2023,9:10,E1023B2498,D19,3,63,5,7.94%,0.0683,314.159,3.415,50,18.4,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,10,10,11.1,,,i,BSA.10-03,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cylinder,119.87,,,,,,,,,
Phyto,10/3/2023,7:50,E1023B2497,D12,3,61,3,4.92%,5.9,314.159,11.8,2,8.87,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,14,14,9.3,,,i,BSA.10-04,CB,Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,216.52,,,,,,,,,
Phyto,10/4/2023,8:15,E1023B2531,D16,3,63,2,3.17%,0.0683,314.159,3.415,50,46,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,6,6,11.1,,,i,BSA.10-05,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cylinder,159.13,,,,,,,,,
Phyto,10/2/2023,10:40,E1023B2487,C9,3,61,4,6.56%,0.0683,314.159,3.415,50,23,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,5,5,9.3,,,i,BSA.10-06,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cylinder,142.53,,,,,,,,,
Phyto,10/4/2023,9:10,E1023B2532,D26,3,63,2,3.17%,0.0683,314.159,1.2977,19,121.04,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.10-07,CB,Cannot meet tally in 2 transects. Moderate sediment.,cylinder,380.4,,,,,,,,,
Phyto,10/4/2023,9:10,E1023B2532,D26,3,63,2,3.17%,0.0683,314.159,1.2977,19,121.04,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.10-07,CB,Cannot meet tally in 2 transects. Moderate sediment.,cylinder,159.13,,,,,,,,,
Phyto,10/4/2023,10:55,E1023B2533,MD10A,3,64,5,7.81%,0.0683,314.159,1.0928,16,57.5,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.10-08,CB,Cannot meet tally in 2 transects.,cylinder,159.13,,,,,,,,,
Phyto,10/3/2023,10:30,E1023B2499,D28A,3,61,3,4.92%,0.0683,314.159,1.366,20,76.66,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,5.6,,,i,BSA.10-09,CB,Poorly preserved. Cannot meet tally in 2 transects. Moderate sediment.,cylinder,68.96,,,,,,,,,
Phyto,10/5/2023,9:45,E1023B2559,D4,3,53,3,5.66%,0.0683,314.159,1.0928,16,95.83,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.10-10,CB,Cannot meet tally in 2 transects.,cylinder,93.59,,,,,,,,,
Phyto,10/5/2023,9:45,E1023B2559,D4,3,53,3,5.66%,0.0683,314.159,1.0928,16,95.83,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,24.1,,,i,BSA.10-10,CB,Cannot meet tally in 2 transects.,cylinder,2499.79,,,,,,,,,
Phyto,10/6/2023,9:50,E1023B2625,D6,3,60,3,5.00%,0.0683,314.159,2.1856,32,47.91,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,8,8,14.8,,,i,BSA.10-11,AB,Cannot meet tally in 2 transects. Moderate sediment. Many broken diatoms.,cylinder,185.55,,,,,,,,,
Phyto,10/5/2023,10:45,E1023B2560,D22,3,57,5,8.77%,0.0683,314.159,1.366,20,46,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,22,22,11,,,i,BSA.10-12,AB,Poorly preserved. Cannot meet tally in 2 transects.,cylinder,172.3,,,,,,,,,
Phyto,10/6/2023,11:00,E1023B2626,D8,3,61,3,4.92%,0.0683,314.159,3.415,50,30.66,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,5,5,11.1,,,i,BSA.10-13,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cylinder,109.5,,,,,,,,,
Phyto,10/6/2023,11:45,E1023B2627,D10,3,59,2,3.39%,0.0683,314.159,1.0928,16,143.74,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,5,5,18.5,,,i,BSA.10-14,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment.,cylinder,347.43,,,,,,,,,
Phyto,10/9/2023,12:25,E1023B2668,NZS42,3,61,1,1.64%,5.9,314.159,11.8,2,26.62,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,11.1,,,i,BSA.10-15,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms. ,cylinder,127.11,,,,,,,,,
Phyto,10/5/2023,11:55,E1023B2561,NZ068,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.10-16,CB,Cannot meet tally in 2 transects.,cylinder,93.59,,,,,,,,,
Phyto,10/5/2023,11:55,E1023B2561,NZ068,3,60,5,8.33%,0.0683,314.159,1.2294,18,51.11,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.10-16,CB,Cannot meet tally in 2 transects.,cylinder,159.13,,,,,,,,,
Phyto,10/9/2023,13:30,E1023B2669,NZ032,3,60,1,1.67%,0.0683,314.159,1.1611,17,270.57,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,18.5,,,i,BSA.10-17,CB,Cannot meet tally in 2 transects. Moderate sediment and detritus.,cylinder,862.76,,,,,,,,,
Phyto,10/9/2023,11:05,E1023B2667,D7,3,61,3,4.92%,0.0683,314.159,1.6392,24,63.88,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,5,5,7.1,,,i,BSA.10-18,AB,Cannot meet tally in 2 transects. Moderate detritus.,cylinder,89.83,,,,,,,,,
Phyto,10/10/2023,10:10,E1023B2716,D41,3,61,5,8.20%,0.0683,314.159,1.366,20,46,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.10-19,CB,Poorly preserved. Cannot meet tally in 2 transects. Moderate sediment and detritus. ,cylinder,93.59,,,,,,,,,
Phyto,10/10/2023,10:10,E1023B2716,D41,3,61,5,8.20%,0.0683,314.159,1.366,20,46,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.10-19,CB,Poorly preserved. Cannot meet tally in 2 transects. Moderate sediment and detritus. ,cylinder,1273.05,,,,,,,,,
Phyto,10/4/2023,12:30,E1023B2534,P8,3,63,5,7.94%,0.0683,314.159,3.415,50,18.4,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,23,23,7.4,,,i,BSA.10-20,AB,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cylinder,90.6,,,,,,,,,
Phyto,10/10/2023,11:10,E1023B2718,NZ002,3,62,2,3.23%,0.0683,314.159,3.415,50,46,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.10-22,AB,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects.,cylinder,109.38,,,,,,,,,
Phyto,10/6/2023,13:30,E1023B2592,EZ2,3,60,3,5.00%,0.0683,314.159,1.4343,21,73.01,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,13,13,7.4,,,i,BSA.10-23,AB,Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,cylinder,98.96,,,,,,,,,
Phyto,10/6/2023,12:35,E1023B2591,EZ6,3,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.10-24,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,68.96,,,,,,,,,
Phyto,10/6/2023,12:35,E1023B2591,EZ6,3,60,4,6.67%,0.0683,314.159,0.9562,14,82.14,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.10-24,CB,Poorly preserved. Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,312.47,,,,,,,,,
Phyto,10/10/2023,11:30,E1023B2719,NZ004,3,61,3,4.92%,0.0683,314.159,3.415,50,30.66,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,13,,,i,BSA.10-25,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms.,cylinder,862.76,,,,,,,,,
Phyto,11/6/2023,12:55,E1123B2837,D26,3,57,7,12.28%,0.0683,314.159,1.2294,18,36.51,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.11-01,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cylinder,232.75,,,,,,,,,
Phyto,11/6/2023,12:55,E1123B2837,D26,3,57,7,12.28%,0.0683,314.159,1.2294,18,36.51,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,5.6,,,i,BSA.11-01,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cylinder,68.96,,,,,,,,,
Phyto,11/3/2023,11:05,E1123B2723,D19,3,64,7,10.94%,0.0683,314.159,1.0928,16,41.07,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,8,8,7.4,,,i,BSA.11-02,CB,Poorly preserved. Cannot meet tally in 2 transects.,cylinder,90.48,,,,,,,,,
Phyto,11/3/2023,11:05,E1123B2723,D19,3,64,7,10.94%,0.0683,314.159,1.0928,16,41.07,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,9.3,,,i,BSA.11-02,CB,Poorly preserved. Cannot meet tally in 2 transects.,cylinder,232.75,,,,,,,,,
Phyto,11/6/2023,14:20,E1123B2838,MD10A,3,59,13,22.03%,0.0683,314.159,1.5026,22,16.08,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.11-03,BS,Cannot meet tally in 2 transects. Low sediment and detritus.,cylinder,167.73,,,,,,,,,
Phyto,11/6/2023,11:35,E1123B2386,D16,3,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,8,8,7.4,,,i,BSA.11-04,CB,Cannot meet tally in 2 transects. High sediment and low detritus.,cylinder,134.7,,,,,,,,,
Phyto,11/6/2023,11:35,E1123B2386,D16,3,60,7,11.67%,0.0683,314.159,1.0245,15,43.81,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.11-04,CB,Cannot meet tally in 2 transects. High sediment and low detritus.,cylinder,312.47,,,,,,,,,
Phyto,11/3/2023,9:45,E1123B2722,D12,3,63,4,6.35%,0.0683,314.159,0.9562,14,82.14,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,7.7,,,i,BSA.11-05,BS,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cylinder,123.16,,,,,,,,,
Phyto,11/7/2023,12:20,E1123B2877,D4,3,54,4,7.41%,0.0683,314.159,1.366,20,57.5,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,7.4,,,i,BSA.11-06,AB,Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,cylinder,105.21,,,,,,,,,
Phyto,11/7/2023,12:45,E1123B2922,EZ6,3,52,3,5.77%,0.0683,314.159,1.0928,16,95.83,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.11-07,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cylinder,68.96,,,,,,,,,
Phyto,11/7/2023,12:45,E1123B2922,EZ6,3,52,3,5.77%,0.0683,314.159,1.0928,16,95.83,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.11-07,CB,Cannot meet tally in 2 transects. High sediment and detritus. Many broken diatoms.,cylinder,312.47,,,,,,,,,
Phyto,11/9/2023,11:40,E1123B3024,D7,3,63,2,3.17%,0.0683,314.159,1.5709,23,99.99,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.11-08,CB,Cannot meet tally in 2 transects. Low sediment and detritus.,cylinder,312.47,,,,,,,,,
Phyto,11/9/2023,11:40,E1123B3024,D7,3,63,2,3.17%,0.0683,314.159,1.5709,23,99.99,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.11-08,CB,Cannot meet tally in 2 transects. Low sediment and detritus.,cylinder,159.13,,,,,,,,,
Phyto,11/29/2023,8:15,E1123B3085,C3A,3,62,5,8.06%,0.0683,314.159,1.4343,21,43.81,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,5,5,11.1,,,i,BSA.11-09,CB,Cannot meet tally in 2 transects. Moderate sediment and detritus.,cylinder,273.73,,,,,,,,,
Phyto,11/3/2023,12:05,E1123B2724,D28A,3,63,10,15.87%,0.0683,314.159,1.6392,24,19.17,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,13,13,9,,,i,BSA.11-10,AB,Poorly preserved. Cannot meet tally in 2 transects.,cylinder,197.84,,,,,,,,,
Phyto,11/8/2023,12:00,E1123B2969,D6,3,63,3,4.76%,0.0683,314.159,1.7758,26,58.97,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,7,7,7.4,,,i,BSA.11-11,AB,Cannot meet tally 2 transects. Low sediment and moderate detritus. Many broken diatoms.,cylinder,102.29,,,,,,,,,
Phyto,11/6/2023,16:00,E1123B2839,P8,3,59,4,6.78%,0.0683,314.159,1.0245,15,76.66,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.11-12,CB,Cannot meet tally in 2 transects. High sediment and low detritus.,cylinder,232.75,,,,,,,,,
Phyto,11/8/2023,13:50,E1123B2971,D10,3,62,1,1.61%,5.9,314.159,11.8,2,26.62,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.11-13,CB,Cannot meet tally in 2 transects. Low sediment and detritus.,cylinder,159.13,,,,,,,,,
Phyto,11/7/2023,14:55,E1123B2879,NZ068,3,55,7,12.73%,0.0683,314.159,1.5026,22,29.87,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,7,7,9.3,,,i,BSA.11-14,AB,Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,cylinder,114.72,,,,,,,,,
Phyto,11/7/2023,13:55,E1123B2878,D22,3,54,8,14.81%,0.0683,314.159,3.415,50,11.5,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,26,26,7.4,,,i,BSA.11-16,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,159.13,,,,,,,,,
Phyto,11/8/2023,13:00,E1123B2970,D8,3,62,3,4.84%,0.0683,314.159,3.415,50,30.66,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,14.8,,,i,BSA.11-17,AS,Cannot meet tally in 2 transects. Cannot meet tally in 50 fields. High sediment and detritus.,cylinder,1273.05,,,,,,,,,
Phyto,11/8/2023,13:00,E1123B2970,D8,3,62,3,4.84%,0.0683,314.159,3.415,50,30.66,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.11-17,AS,Cannot meet tally in 2 transects. Cannot meet tally in 50 fields. High sediment and detritus.,cylinder,109.5,,,,,,,,,
Phyto,11/9/2023,13:55,E1123B3026,NZ032,3,62,2,3.23%,5.9,314.159,11.8,2,13.31,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,13,,,i,BSA.11-18,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus. Many broken diatoms.,cylinder,532.23,,,,,,,,,
Phyto,11/13/2023,14:45,E1123B3156,NZ004,3,63,3,4.76%,0.0683,314.159,1.7075,25,61.33,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.11-19,AB,Cannot meet tally in 2 transects. Many broken diatoms.,cylinder,293.71,,,,,,,,,
Phyto,11/9/2023,12:50,E1123B3025,NZS42,3,62,1,1.61%,0.0683,314.159,3.415,50,91.99,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,4.7,,,i,BSA.11-20,AS,Cannot meet tally in 50 fields. Cannot meet tally in 2 transects. Moderate sediment and detritus.,cylinder,39.9,,,,,,,,,
Phyto,11/13/2023,14:25,E1123B3155,NZ002,3,60,2,3.33%,0.0683,314.159,3.415,50,46,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.11-21,AS,Cannot meet tally in 2 transects. Cannot meet tally in 50 fields. Moderate sediment and detritus.,cylinder,319.27,,,,,,,,,
Phyto,11/13/2023,11:55,E1123B3152,D41A,3,62,2,3.23%,0.0683,314.159,3.2101,47,48.93,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,9.3,,,i,BSA.11-22,AB,Cannot meet tally in 2 transects.,cylinder,158.37,,,,,,,,,
Phyto,11/13/2023,14:05,E1123B3154,NZ325,3,63,3,4.76%,0.0683,314.159,1.5709,23,66.66,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.11-23,CB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cylinder,68.96,,,,,,,,,
Phyto,11/13/2023,14:05,E1123B3154,NZ325,3,63,3,4.76%,0.0683,314.159,1.5709,23,66.66,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,11.1,,,i,BSA.11-23,CB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cylinder,532.23,,,,,,,,,
Phyto,12/5/2023,15:55,E1223B3239,P8,3,54,8,14.81%,0.0683,314.159,1.0928,16,35.94,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,8.5,,,i,BSA.12-01,AB,Poorly preserved. Cannot meet tally in 2 transects. Moderate sediment and detritus.,cylinder,131.9,,,,,,,,,
Phyto,12/6/2023,11:25,E1223B3217,D4,3,61,2,3.28%,0.0683,314.159,1.2294,18,127.77,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,11.1,,,i,BSA.12-02,CB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cylinder,532.23,,,,,,,,,
Phyto,12/4/2023,10:55,E1223B3211,EZ6-SJR,3,63,4,6.35%,0.0683,314.159,1.7758,26,44.23,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.12-03,AB,Cannot meet tally in 2 transects. Moderate sediment and low detritus. Many broken diatoms.,cylinder,134.7,,,,,,,,,
Phyto,12/4/2023,14:10,E1223B3172,D28A,3,62,8,12.90%,0.0683,314.159,1.2977,19,30.26,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.12-04,CB,Cannot meet tally in 2 transects. High sediment and low detritus. Many broken diatoms. ,cylinder,68.96,,,,,,,,,
Phyto,12/4/2023,14:10,E1223B3172,D28A,3,62,8,12.90%,0.0683,314.159,1.2977,19,30.26,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.12-04,CB,Cannot meet tally in 2 transects. High sediment and low detritus. Many broken diatoms. ,cylinder,312.47,,,,,,,,,
Phyto,12/4/2023,13:15,E1223B3171,D19,3,62,8,12.90%,0.0683,314.159,2.049,30,19.17,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,7.4,,,i,BSA.12-05,AS,Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,106.19,,,,,,,,,
Phyto,12/5/2023,14:15,E1223B3238,MD10A,3,64,8,12.50%,0.0683,314.159,1.6392,24,23.96,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.12-06,CB,Cannot meet tally in 2 transects. Low sediment and detritus. Many broken diatoms.,cylinder,159.13,,,,,,,,,
Phyto,12/4/2023,12:20,E1223B3212,EZ2-SJR,3,63,4,6.35%,0.0683,314.159,0.9562,14,82.14,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,11.3,,,i,BSA.12-07,BS,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,cylinder,249.38,,,,,,,,,
Phyto,12/5/2023,12:36,E1223B3237,D26,3,64,8,12.50%,0.0683,314.159,1.5709,23,25,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.12-08,CB,Cannot meet tally in 2 transects.,cylinder,312.47,,,,,,,,,
Phyto,12/11/2023,14:50,E1223B3405,NZ032,3,60,1,1.67%,0.0683,314.159,2.5954,38,121.04,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,4,4,16.7,,,i,BSA.12-09,AB,Cannot meet tally in 2 transects. Low detritus.,cylinder,339.03,,,,,,,,,
Phyto,12/6/2023,13:40,E1223B3357,EZ2,3,62,8,12.90%,0.0683,314.159,1.9807,29,19.83,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,9.3,,,i,BSA.12-10,AS,Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,319.27,,,,,,,,,
Phyto,12/4/2023,10:55,E1223B3170,D12,3,61,6,9.84%,0.0683,314.159,1.2294,18,42.59,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,5,5,11.6,,,i,BSA.12-11,AB,Cannot meet tally in 2 transects. Moderate sediment and high detritus. Many broken diatoms.,cylinder,337.17,,,,,,,,,
Phyto,12/11/2023,12:10,E1223B3403,D7,3,62,2,3.23%,0.0683,314.159,1.4343,21,109.52,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,16.7,,,i,BSA.12-12,BS,Cannot meet tally in 2 transects. Moderate sediment and detritus.,cylinder,1839.93,,,,,,,,,
Phyto,12/6/2023,14:20,E1223B3273,NZ068,3,62,8,12.90%,0.0683,314.159,1.0245,15,38.33,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,6,6,7.4,,,i,BSA.12-13,AB,Poorly preserved. Cannot meet tally in 2 transects. Moderate sediment and low detritus. Many broken diatoms.,cylinder,136.85,,,,,,,,,
Phyto,12/5/2023,11:20,E1223B3236,D16,3,51,8,15.69%,0.0683,314.159,1.0928,16,35.94,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.12-14,CB,Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,232.75,,,,,,,,,
Phyto,12/7/2023,10:35,E1223B3312,D8,3,55,3,5.45%,0.0683,314.159,1.0928,16,95.83,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9,,,i,BSA.12-15,BS,Cannot meet tally in 2 transects. High sediment and detritus.,cylinder,211.11,,,,,,,,,
Phyto,12/6/2023,12:45,E1223B3272,D22,3,63,3,4.76%,0.0683,314.159,1.2294,18,85.18,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,6,6,16.2,,,i,BSA.12-16,AB,Cannot meet tally in 2 transects. Low sediment and moderate detritus. Many broken diatoms.,cylinder,313.68,,,,,,,,,
Phyto,12/7/2023,9:35,E1223B3311,D6,3,54,2,3.70%,0.0683,314.159,1.9807,29,79.31,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,5,5,9.3,,,i,BSA.12-17,AB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,cylinder,115.34,,,,,,,,,
Phyto,12/11/2023,13:40,E1223B3404,NZS42,3,61,1,1.64%,0.0683,314.159,3.0735,45,102.22,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,3,3,9.3,,,i,BSA.12-18,AB,Cannot meet tally in 2 transects.,cylinder,145.83,,,,,,,,,
Phyto,12/7/2023,11:25,E1223B3313,D10,3,56,2,3.57%,0.0683,314.159,1.2294,18,127.77,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.12-19,CB,Cannot meet tally in 2 transects.,cylinder,68.96,,,,,,,,,
Phyto,12/7/2023,11:25,E1223B3313,D10,3,56,2,3.57%,0.0683,314.159,1.2294,18,127.77,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.12-19,CB,Cannot meet tally in 2 transects.,cylinder,312.47,,,,,,,,,
Phyto,12/12/2023,12:40,E1223B3461,NZ002,3,60,6,10.00%,0.0683,314.159,1.5709,23,33.33,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,7,7,18.5,,,i,BSA.12-20,AB,Cannot meet tally in 2 transects. Low sediment and moderate detritus.,cylinder,380.4,,,,,,,,,
Phyto,12/4/2023,7:30,E1223B3523,C3A,3,61,10,16.39%,5.9,314.159,11.8,2,2.66,190,cf. Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.12-22,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cylinder,312.47,,,,,,,,,
Phyto,12/4/2023,7:30,E1223B3523,C3A,3,61,10,16.39%,5.9,314.159,11.8,2,2.66,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,1,1,18.5,,,i,BSA.12-22,CB,Cannot meet tally in 2 transects. High sediment and moderate detritus.,cylinder,2499.86,,,,,,,,,
Phyto,12/14/2023,11:00,E1223B3525,C10A,3,63,6,9.52%,0.0683,314.159,1.1611,17,45.1,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,27,27,11.1,,,i,BSA.12-23,CB,Cannot meet tally in 2 transects. Moderate sediment and low detritus.,cylinder,312.47,,,,,,,,,
Phyto,12/6/2023,12:15,E1223B3356,EZ6,3,61,3,4.92%,0.0683,314.159,2.3905,35,43.81,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,15,15,9.3,,,i,BSA.12-24,AS,Cannot meet tally in 2 transects. Moderate sediment and detritus.,cylinder,146.57,,,,,,,,,
Phyto,12/12/2023,11:40,E1223B3459,D41,3,60,6,10.00%,0.0683,314.159,1.9124,28,27.38,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,7,7,11,,,i,BSA.12-25,AB,Cannot meet tally in 2 transects. Moderate detritus. Many broken diatoms.,cylinder,267.96,,,,,,,,,
Phyto,12/12/2023,10:10,E1223B3458,D41A,3,62,6,9.68%,0.0683,314.159,1.9124,28,27.38,190,Cyclotella sp.,Centric Diatom,Cyclotella,sp.,,8,8,9.3,,,i,BSA.12-26,AB,Cannot meet tally in 2 transects. Moderate sediment and detritus. Many broken diatoms. ,cylinder,148.08,,,,,,,,,
