SampleID,Genus,Units.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2018-10-12-D4-Regular,Chlorella,321.96,,10/12/2018,Fall,Oct,D4,Confluence,CON,Regular
2018-10-12-D4-Regular,Eucapsis,65518.86,,10/12/2018,Fall,Oct,D4,Confluence,CON,Regular
2018-10-12-D4-Regular,Plagioselmis,321.96,,10/12/2018,Fall,Oct,D4,Confluence,CON,Regular
2018-10-12-D4-Surface,Eucapsis,142235.64,,10/12/2018,Fall,Oct,D4,Confluence,CON,Surface
2018-10-12-EZ2-Regular,Chlorella,1213.52,,10/12/2018,Fall,Oct,EZ2,Low Salinity Zone,LSZ,Regular
2018-10-12-EZ2-Regular,Coccomyxa,520.08,,10/12/2018,Fall,Oct,EZ2,Low Salinity Zone,LSZ,Regular
2018-10-12-EZ2-Regular,Eucapsis,66570.24,,10/12/2018,Fall,Oct,EZ2,Low Salinity Zone,LSZ,Regular
2018-10-12-EZ2-Regular,Ochromonas,173.36,,10/12/2018,Fall,Oct,EZ2,Low Salinity Zone,LSZ,Regular
2018-10-12-EZ2-Regular,Plagioselmis,173.36,,10/12/2018,Fall,Oct,EZ2,Low Salinity Zone,LSZ,Regular
2018-10-12-EZ2-Regular,Seminavis,173.36,,10/12/2018,Fall,Oct,EZ2,Low Salinity Zone,LSZ,Regular
2018-10-12-EZ2-Regular,Snowella,346.72,,10/12/2018,Fall,Oct,EZ2,Low Salinity Zone,LSZ,Regular
2018-10-12-NZ068-Regular,Chlorella,593.05,,10/12/2018,Fall,Oct,NZ068,Northern Interior Delta,NID,Regular
2018-10-12-NZ068-Regular,Cyclotella,355.83,,10/12/2018,Fall,Oct,NZ068,Northern Interior Delta,NID,Regular
2018-10-12-NZ068-Regular,Eucapsis,46257.9,,10/12/2018,Fall,Oct,NZ068,Northern Interior Delta,NID,Regular
2018-10-12-NZ068-Regular,Hemiselmis,118.61,,10/12/2018,Fall,Oct,NZ068,Northern Interior Delta,NID,Regular
2018-10-12-NZ068-Regular,Nitzschia,237.22,,10/12/2018,Fall,Oct,NZ068,Northern Interior Delta,NID,Regular
2018-10-12-NZ068-Regular,Plagioselmis,118.61,,10/12/2018,Fall,Oct,NZ068,Northern Interior Delta,NID,Regular
2018-10-12-NZ068-Regular,Thalassiosira,237.22,,10/12/2018,Fall,Oct,NZ068,Northern Interior Delta,NID,Regular
2018-10-12-NZ068-Surface,Chlorella,693.44,,10/12/2018,Fall,Oct,NZ068,Northern Interior Delta,NID,Surface
2018-10-12-NZ068-Surface,Eucapsis,139034.72,,10/12/2018,Fall,Oct,NZ068,Northern Interior Delta,NID,Surface
2018-10-12-NZ068-Surface,Nitzschia,346.72,,10/12/2018,Fall,Oct,NZ068,Northern Interior Delta,NID,Surface
2018-10-12-NZ068-Surface,Ochromonas,346.72,,10/12/2018,Fall,Oct,NZ068,Northern Interior Delta,NID,Surface
2018-10-15-D12-Regular,Chlorella,321.96,,10/15/2018,Fall,Oct,D12,Confluence,CON,Regular
2018-10-15-D12-Regular,Chroococcus,160.98,,10/15/2018,Fall,Oct,D12,Confluence,CON,Regular
2018-10-15-D12-Regular,Coccomyxa,1126.86,,10/15/2018,Fall,Oct,D12,Confluence,CON,Regular
2018-10-15-D12-Regular,Entomoneis,160.98,,10/15/2018,Fall,Oct,D12,Confluence,CON,Regular
2018-10-15-D12-Regular,Eucapsis,66162.78,,10/15/2018,Fall,Oct,D12,Confluence,CON,Regular
2018-10-15-D12-Regular,Gyrosigma,160.98,,10/15/2018,Fall,Oct,D12,Confluence,CON,Regular
2018-10-15-D12-Regular,Microcystis,160.98,,10/15/2018,Fall,Oct,D12,Confluence,CON,Regular
2018-10-15-D12-Regular,Nitzschia,160.98,,10/15/2018,Fall,Oct,D12,Confluence,CON,Regular
2018-10-15-D12-Surface,Chlorella,511.08,,10/15/2018,Fall,Oct,D12,Confluence,CON,Surface
2018-10-15-D12-Surface,Chroococcus,3577.56,,10/15/2018,Fall,Oct,D12,Confluence,CON,Surface
2018-10-15-D12-Surface,Eucapsis,200854.44,,10/15/2018,Fall,Oct,D12,Confluence,CON,Surface
2018-10-15-D12-Surface,Nitzschia,511.08,,10/15/2018,Fall,Oct,D12,Confluence,CON,Surface
2018-10-15-D19-Regular,Chlorella,662.85,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Regular
2018-10-15-D19-Regular,Chroococcus,132.57,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Regular
2018-10-15-D19-Regular,Cocconeis,132.57,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Regular
2018-10-15-D19-Regular,Eucapsis,51039.45,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Regular
2018-10-15-D19-Regular,Microcystis,397.71,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Regular
2018-10-15-D19-Regular,Navicula,132.57,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Regular
2018-10-15-D19-Regular,Nitzschia,265.14,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Regular
2018-10-15-D19-Regular,Plagioselmis,662.85,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Regular
2018-10-15-D19-Regular,Pseudanabaena,132.57,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Regular
2018-10-15-D19-Regular,Snowella,265.14,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Regular
2018-10-15-D19-Surface,Chlorella,862.44,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Surface
2018-10-15-D19-Surface,Cocconeis,143.74,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Surface
2018-10-15-D19-Surface,Eucapsis,57639.74,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Surface
2018-10-15-D19-Surface,Plagioselmis,574.96,,10/15/2018,Fall,Oct,D19,Central Delta,CED,Surface
2018-10-15-D28A-Regular,Chlorella,1201.92,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Regular
2018-10-15-D28A-Regular,Cocconeis,225.36,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Regular
2018-10-15-D28A-Regular,Cryptomonas,150.24,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Regular
2018-10-15-D28A-Regular,Cyclotella,75.12,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Regular
2018-10-15-D28A-Regular,Eucapsis,27719.28,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Regular
2018-10-15-D28A-Regular,Hemiselmis,150.24,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Regular
2018-10-15-D28A-Regular,Microcystis,600.96,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Regular
2018-10-15-D28A-Regular,Nitzschia,150.24,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Regular
2018-10-15-D28A-Regular,Plagioselmis,901.44,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Regular
2018-10-15-D28A-Regular,Skeletonema,300.48,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Regular
2018-10-15-D28A-Surface,Chlorella,1303.22,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Surface
2018-10-15-D28A-Surface,Cocconeis,76.66,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Surface
2018-10-15-D28A-Surface,Cyclotella,76.66,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Surface
2018-10-15-D28A-Surface,Eucapsis,28977.48,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Surface
2018-10-15-D28A-Surface,Monoraphidium,76.66,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Surface
2018-10-15-D28A-Surface,Plagioselmis,919.92,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Surface
2018-10-15-D28A-Surface,Planothidium,76.66,,10/15/2018,Fall,Oct,D28A,Central Delta,CED,Surface
2018-10-15-EZ2-SJR-Regular,Chlorella,1287.84,,10/15/2018,Fall,Oct,EZ2-SJR,NA,NA,Regular
2018-10-15-EZ2-SJR-Regular,Chroococcus,160.98,,10/15/2018,Fall,Oct,EZ2-SJR,NA,NA,Regular
2018-10-15-EZ2-SJR-Regular,Eucapsis,64392,,10/15/2018,Fall,Oct,EZ2-SJR,NA,NA,Regular
2018-10-15-EZ2-SJR-Regular,Microcystis,160.98,,10/15/2018,Fall,Oct,EZ2-SJR,NA,NA,Regular
2018-10-15-EZ2-SJR-Regular,Plagioselmis,160.98,,10/15/2018,Fall,Oct,EZ2-SJR,NA,NA,Regular
2018-10-15-EZ2-SJR-Regular,Skeletonema,321.96,,10/15/2018,Fall,Oct,EZ2-SJR,NA,NA,Regular
2018-10-15-EZ2-SJR-Surface,Chlorella,958.25,,10/15/2018,Fall,Oct,EZ2-SJR,NA,NA,Surface
2018-10-15-EZ2-SJR-Surface,Chroococcus,191.65,,10/15/2018,Fall,Oct,EZ2-SJR,NA,NA,Surface
2018-10-15-EZ2-SJR-Surface,Eucapsis,76468.35,,10/15/2018,Fall,Oct,EZ2-SJR,NA,NA,Surface
2018-10-15-EZ6-SJR-Regular,Chlorella,321.95,,10/15/2018,Fall,Oct,EZ6-SJR,NA,NA,Regular
2018-10-15-EZ6-SJR-Regular,Eucapsis,132321.45,,10/15/2018,Fall,Oct,EZ6-SJR,NA,NA,Regular
2018-10-15-EZ6-SJR-Regular,Hemiselmis,643.9,,10/15/2018,Fall,Oct,EZ6-SJR,NA,NA,Regular
2018-10-15-EZ6-SJR-Regular,Nitzschia,321.95,,10/15/2018,Fall,Oct,EZ6-SJR,NA,NA,Regular
2018-10-15-EZ6-SJR-Surface,Chlorella,383.31,,10/15/2018,Fall,Oct,EZ6-SJR,NA,NA,Surface
2018-10-15-EZ6-SJR-Surface,Cocconeis,383.31,,10/15/2018,Fall,Oct,EZ6-SJR,NA,NA,Surface
2018-10-15-EZ6-SJR-Surface,Cyclotella,766.62,,10/15/2018,Fall,Oct,EZ6-SJR,NA,NA,Surface
2018-10-15-EZ6-SJR-Surface,Eucapsis,160223.58,,10/15/2018,Fall,Oct,EZ6-SJR,NA,NA,Surface
2018-10-16-D16-Regular,Chlorella,1045.4,,10/16/2018,Fall,Oct,D16,Central Delta,CED,Regular
2018-10-16-D16-Regular,Coccomyxa,1045.4,,10/16/2018,Fall,Oct,D16,Central Delta,CED,Regular
2018-10-16-D16-Regular,Eucapsis,89486.24,,10/16/2018,Fall,Oct,D16,Central Delta,CED,Regular
2018-10-16-D16-Regular,Plagioselmis,209.08,,10/16/2018,Fall,Oct,D16,Central Delta,CED,Regular
2018-10-16-D16-Surface,Chlorella,1811.94,,10/16/2018,Fall,Oct,D16,Central Delta,CED,Surface
2018-10-16-D16-Surface,Cyclotella,278.76,,10/16/2018,Fall,Oct,D16,Central Delta,CED,Surface
2018-10-16-D16-Surface,Eucapsis,58400.22,,10/16/2018,Fall,Oct,D16,Central Delta,CED,Surface
2018-10-16-D16-Surface,Nitzschia,139.38,,10/16/2018,Fall,Oct,D16,Central Delta,CED,Surface
2018-10-16-D16-Surface,Plagioselmis,278.76,,10/16/2018,Fall,Oct,D16,Central Delta,CED,Surface
2018-10-16-D26-Regular,Chlorella,919.92,,10/16/2018,Fall,Oct,D26,Central Delta,CED,Regular
2018-10-16-D26-Regular,Coccomyxa,2069.82,,10/16/2018,Fall,Oct,D26,Central Delta,CED,Regular
2018-10-16-D26-Regular,Cyclotella,459.96,,10/16/2018,Fall,Oct,D26,Central Delta,CED,Regular
2018-10-16-D26-Regular,Eucapsis,94751.76,,10/16/2018,Fall,Oct,D26,Central Delta,CED,Regular
2018-10-16-D26-Regular,Plagioselmis,459.96,,10/16/2018,Fall,Oct,D26,Central Delta,CED,Regular
2018-10-16-D26-Surface,Chlorella,1291.2,,10/16/2018,Fall,Oct,D26,Central Delta,CED,Surface
2018-10-16-D26-Surface,Cyclotella,403.5,,10/16/2018,Fall,Oct,D26,Central Delta,CED,Surface
2018-10-16-D26-Surface,Eucapsis,31150.2,,10/16/2018,Fall,Oct,D26,Central Delta,CED,Surface
2018-10-16-D26-Surface,Plagioselmis,484.2,,10/16/2018,Fall,Oct,D26,Central Delta,CED,Surface
2018-10-16-MD10A-Regular,Achnanthidium,176.91,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Regular
2018-10-16-MD10A-Regular,Chlorella,707.64,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Regular
2018-10-16-MD10A-Regular,Chroococcus,1061.46,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Regular
2018-10-16-MD10A-Regular,Coccomyxa,2299.83,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Regular
2018-10-16-MD10A-Regular,Drepanochloris,176.91,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Regular
2018-10-16-MD10A-Regular,Eucapsis,68641.08,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Regular
2018-10-16-MD10A-Regular,Plagioselmis,176.91,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Regular
2018-10-16-MD10A-Surface,Aphanizomenon,204.88,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Surface
2018-10-16-MD10A-Surface,Chlorella,6761.04,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Surface
2018-10-16-MD10A-Surface,Chroococcus,5326.88,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Surface
2018-10-16-MD10A-Surface,Cyclotella,409.76,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Surface
2018-10-16-MD10A-Surface,Eucapsis,69249.44,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Surface
2018-10-16-MD10A-Surface,Gloeoactinium,204.88,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Surface
2018-10-16-MD10A-Surface,Monoraphidium,409.76,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Surface
2018-10-16-MD10A-Surface,Ochromonas,204.88,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Surface
2018-10-16-MD10A-Surface,Plagioselmis,204.88,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Surface
2018-10-16-MD10A-Surface,Pseudanabaena,204.88,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Surface
2018-10-16-MD10A-Surface,Scenedesmus,204.88,,10/16/2018,Fall,Oct,MD10A,Southern Interior Delta,SID,Surface
2018-10-16-P8-Regular,Achnanthidium,88.38,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Chlorella,5037.66,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Chroococcus,1237.32,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Coccomyxa,353.52,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Cryptomonas,88.38,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Cyclotella,176.76,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Desmodesmus,88.38,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Eucapsis,27221.04,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Lemmermannia,88.38,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Monoraphidium,176.76,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Nitzschia,88.38,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Plagioselmis,795.42,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Skeletonema,441.9,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Regular,Snowella,176.76,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Regular
2018-10-16-P8-Surface,Chlamydomonas,250.41,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Surface
2018-10-16-P8-Surface,Chlorella,5258.61,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Surface
2018-10-16-P8-Surface,Chroococcus,2253.69,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Surface
2018-10-16-P8-Surface,Cryptomonas,250.41,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Surface
2018-10-16-P8-Surface,Cyclotella,500.82,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Surface
2018-10-16-P8-Surface,Eucapsis,93653.34,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Surface
2018-10-16-P8-Surface,Euglena,250.41,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Surface
2018-10-16-P8-Surface,Kephyrion,250.41,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Surface
2018-10-16-P8-Surface,Nitzschia,250.41,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Surface
2018-10-16-P8-Surface,Plagioselmis,1252.05,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Surface
2018-10-16-P8-Surface,Skeletonema,500.82,,10/16/2018,Fall,Oct,P8,Southern Interior Delta,SID,Surface
2018-10-17-D10-Regular,Chlorella,346.72,,10/17/2018,Fall,Oct,D10,Confluence,CON,Regular
2018-10-17-D10-Regular,Coccomyxa,7281.12,,10/17/2018,Fall,Oct,D10,Confluence,CON,Regular
2018-10-17-D10-Regular,Eucapsis,131060.16,,10/17/2018,Fall,Oct,D10,Confluence,CON,Regular
2018-10-17-D10-Regular,Skeletonema,1040.16,,10/17/2018,Fall,Oct,D10,Confluence,CON,Regular
2018-10-17-D10-Regular,Snowella,346.72,,10/17/2018,Fall,Oct,D10,Confluence,CON,Regular
2018-10-17-D10-Regular,Synechococcus,346.72,,10/17/2018,Fall,Oct,D10,Confluence,CON,Regular
2018-10-17-D10-Surface,Chlorella,1802.92,,10/17/2018,Fall,Oct,D10,Confluence,CON,Surface
2018-10-17-D10-Surface,Eucapsis,208687.99,,10/17/2018,Fall,Oct,D10,Confluence,CON,Surface
2018-10-17-D10-Surface,Plagioselmis,450.73,,10/17/2018,Fall,Oct,D10,Confluence,CON,Surface
2018-10-17-D8-Regular,Chlorella,459.97,,10/17/2018,Fall,Oct,D8,Grizzly.Suisun Bay,GSB,Regular
2018-10-17-D8-Regular,Coccomyxa,1839.88,,10/17/2018,Fall,Oct,D8,Grizzly.Suisun Bay,GSB,Regular
2018-10-17-D8-Regular,Eucapsis,194567.31,,10/17/2018,Fall,Oct,D8,Grizzly.Suisun Bay,GSB,Regular
2018-10-17-D8-Regular,Plagioselmis,919.94,,10/17/2018,Fall,Oct,D8,Grizzly.Suisun Bay,GSB,Regular
2018-10-17-D8-Surface,Chlorella,901.46,,10/17/2018,Fall,Oct,D8,Grizzly.Suisun Bay,GSB,Surface
2018-10-17-D8-Surface,Eucapsis,197419.74,,10/17/2018,Fall,Oct,D8,Grizzly.Suisun Bay,GSB,Surface
2018-10-17-EZ2-Surface,Chlorella,1931.7,,10/17/2018,Fall,Oct,EZ2,Low Salinity Zone,LSZ,Surface
2018-10-17-EZ2-Surface,Eucapsis,265286.8,,10/17/2018,Fall,Oct,EZ2,Low Salinity Zone,LSZ,Surface
2018-10-17-EZ6-Regular,Coccomyxa,1878,,10/17/2018,Fall,Oct,EZ6,Low Salinity Zone,LSZ,Regular
2018-10-17-EZ6-Regular,Cocconeis,187.8,,10/17/2018,Fall,Oct,EZ6,Low Salinity Zone,LSZ,Regular
2018-10-17-EZ6-Regular,Entomoneis,187.8,,10/17/2018,Fall,Oct,EZ6,Low Salinity Zone,LSZ,Regular
2018-10-17-EZ6-Regular,Eucapsis,74744.4,,10/17/2018,Fall,Oct,EZ6,Low Salinity Zone,LSZ,Regular
2018-10-17-EZ6-Regular,Nitzschia,375.6,,10/17/2018,Fall,Oct,EZ6,Low Salinity Zone,LSZ,Regular
2018-10-17-EZ6-Regular,Plagioselmis,375.6,,10/17/2018,Fall,Oct,EZ6,Low Salinity Zone,LSZ,Regular
2018-10-17-EZ6-Regular,Snowella,563.4,,10/17/2018,Fall,Oct,EZ6,Low Salinity Zone,LSZ,Regular
2018-10-17-EZ6-Surface,Cyclotella,836.3,,10/17/2018,Fall,Oct,EZ6,Low Salinity Zone,LSZ,Surface
2018-10-17-EZ6-Surface,Eucapsis,169768.9,,10/17/2018,Fall,Oct,EZ6,Low Salinity Zone,LSZ,Surface
2018-10-17-EZ6-Surface,Ochromonas,418.15,,10/17/2018,Fall,Oct,EZ6,Low Salinity Zone,LSZ,Surface
2018-10-18-D6-Regular,Coccomyxa,7974.56,,10/18/2018,Fall,Oct,D6,San Pablo Bay,SPB,Regular
2018-10-18-D6-Regular,Eucapsis,61022.72,,10/18/2018,Fall,Oct,D6,San Pablo Bay,SPB,Regular
2018-10-18-D6-Regular,Microcystis,173.36,,10/18/2018,Fall,Oct,D6,San Pablo Bay,SPB,Regular
2018-10-18-D6-Regular,Plagioselmis,346.72,,10/18/2018,Fall,Oct,D6,San Pablo Bay,SPB,Regular
2018-10-18-D6-Surface,Eucapsis,186602.22,,10/18/2018,Fall,Oct,D6,San Pablo Bay,SPB,Surface
2018-10-18-D6-Surface,Plagioselmis,450.73,,10/18/2018,Fall,Oct,D6,San Pablo Bay,SPB,Surface
2018-10-18-D6-Surface,Teleaulax,901.46,,10/18/2018,Fall,Oct,D6,San Pablo Bay,SPB,Surface
2018-10-18-D7-Regular,Chlorella,328.55,,10/18/2018,Fall,Oct,D7,Grizzly.Suisun Bay,GSB,Regular
2018-10-18-D7-Regular,Coccomyxa,3614.05,,10/18/2018,Fall,Oct,D7,Grizzly.Suisun Bay,GSB,Regular
2018-10-18-D7-Regular,Eucapsis,142262.15,,10/18/2018,Fall,Oct,D7,Grizzly.Suisun Bay,GSB,Regular
2018-10-18-D7-Surface,Chlorella,901.46,,10/18/2018,Fall,Oct,D7,Grizzly.Suisun Bay,GSB,Surface
2018-10-18-D7-Surface,Eucapsis,182996.38,,10/18/2018,Fall,Oct,D7,Grizzly.Suisun Bay,GSB,Surface
2018-10-18-NZ032-Regular,Coccomyxa,862.44,,10/18/2018,Fall,Oct,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-10-18-NZ032-Regular,Eucapsis,117004.36,,10/18/2018,Fall,Oct,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-10-18-NZ032-Surface,Eucapsis,417375.98,,10/18/2018,Fall,Oct,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-10-18-NZS42-Regular,Chlorella,766.62,,10/18/2018,Fall,Oct,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-10-18-NZS42-Regular,Coccomyxa,1533.24,,10/18/2018,Fall,Oct,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-10-18-NZS42-Regular,Eucapsis,174022.74,,10/18/2018,Fall,Oct,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-10-18-NZS42-Surface,Cryptomonas,643.9,,10/18/2018,Fall,Oct,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-10-18-NZS42-Surface,Eucapsis,267862.4,,10/18/2018,Fall,Oct,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-10-18-NZS42-Surface,Plagioselmis,1287.8,,10/18/2018,Fall,Oct,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-10-18-NZS42-Surface,Synedra,643.9,,10/18/2018,Fall,Oct,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-10-19-D41-Regular,Chlorella,804.9,,10/19/2018,Fall,Oct,D41,San Pablo Bay,SPB,Regular
2018-10-19-D41-Regular,Coccomyxa,1609.8,,10/19/2018,Fall,Oct,D41,San Pablo Bay,SPB,Regular
2018-10-19-D41-Regular,Cyclotella,321.96,,10/19/2018,Fall,Oct,D41,San Pablo Bay,SPB,Regular
2018-10-19-D41-Regular,Eucapsis,61816.32,,10/19/2018,Fall,Oct,D41,San Pablo Bay,SPB,Regular
2018-10-19-D41-Regular,Microcystis,321.96,,10/19/2018,Fall,Oct,D41,San Pablo Bay,SPB,Regular
2018-10-19-D41-Regular,Plagioselmis,1931.76,,10/19/2018,Fall,Oct,D41,San Pablo Bay,SPB,Regular
2018-10-19-D41-Surface,Chlorella,2299.8,,10/19/2018,Fall,Oct,D41,San Pablo Bay,SPB,Surface
2018-10-19-D41-Surface,Eucapsis,60254.76,,10/19/2018,Fall,Oct,D41,San Pablo Bay,SPB,Surface
2018-10-19-D41-Surface,Plagioselmis,1379.88,,10/19/2018,Fall,Oct,D41,San Pablo Bay,SPB,Surface
2018-10-19-D41-Surface,Teleaulax,459.96,,10/19/2018,Fall,Oct,D41,San Pablo Bay,SPB,Surface
2018-10-19-D41A-Regular,Chlorella,328.55,,10/19/2018,Fall,Oct,D41A,San Pablo Bay,SPB,Regular
2018-10-19-D41A-Regular,Coccomyxa,2956.95,,10/19/2018,Fall,Oct,D41A,San Pablo Bay,SPB,Regular
2018-10-19-D41A-Regular,Eucapsis,138648.1,,10/19/2018,Fall,Oct,D41A,San Pablo Bay,SPB,Regular
2018-10-19-D41A-Regular,Plagioselmis,985.65,,10/19/2018,Fall,Oct,D41A,San Pablo Bay,SPB,Regular
2018-10-19-D41A-Surface,Eucapsis,234378.56,,10/19/2018,Fall,Oct,D41A,San Pablo Bay,SPB,Surface
2018-10-19-D41A-Surface,Plagioselmis,563.41,,10/19/2018,Fall,Oct,D41A,San Pablo Bay,SPB,Surface
2018-10-19-NZ002-Regular,Chlorella,676.11,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Regular
2018-10-19-NZ002-Regular,Coccomyxa,1802.96,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Regular
2018-10-19-NZ002-Regular,Eucapsis,93077.81,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Regular
2018-10-19-NZ002-Regular,Hemiselmis,225.37,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Regular
2018-10-19-NZ002-Regular,Microcystis,225.37,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Regular
2018-10-19-NZ002-Regular,Plagioselmis,1802.96,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Regular
2018-10-19-NZ002-Surface,Chlorella,1839.9,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Surface
2018-10-19-NZ002-Surface,Chrysochromulina,306.65,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Surface
2018-10-19-NZ002-Surface,Cryptomonas,306.65,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Surface
2018-10-19-NZ002-Surface,Cyclotella,919.95,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Surface
2018-10-19-NZ002-Surface,Eucapsis,120513.45,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Surface
2018-10-19-NZ002-Surface,Plagioselmis,1226.6,,10/19/2018,Fall,Oct,NZ002,San Pablo Bay,SPB,Surface
2018-10-19-NZ004-Regular,Chlorella,500.82,,10/19/2018,Fall,Oct,NZ004,San Pablo Bay,SPB,Regular
2018-10-19-NZ004-Regular,Coccomyxa,3505.74,,10/19/2018,Fall,Oct,NZ004,San Pablo Bay,SPB,Regular
2018-10-19-NZ004-Regular,Eucapsis,95155.8,,10/19/2018,Fall,Oct,NZ004,San Pablo Bay,SPB,Regular
