SampleID,AlgalType,BV.um3.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2018-11-09-C3A-Regular,Green Alga,9788.7724,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Regular
2018-11-09-C3A-Regular,Pennate Diatom,77398.3056,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Regular
2018-11-09-C3A-Surface,Centric Diatom,7762.4534,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Surface
2018-11-09-C3A-Surface,Cyanobacterium,16410.7788,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Surface
2018-11-09-C3A-Surface,Green Alga,11754.84,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Surface
2018-11-09-C3A-Surface,Pennate Diatom,7069.0882,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Surface
2018-11-09-C9-Regular,Centric Diatom,200167.7568,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Cryptophyte,49068.384,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Cyanobacterium,12391.7952,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Green Alga,16653.3528,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Pennate Diatom,87423.1536,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Surface,Cryptophyte,131773.0014,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Surface
2018-11-09-C9-Surface,Cyanobacterium,27924.6278,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Surface
2018-11-09-C9-Surface,Green Alga,9834.3176,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Surface
2018-11-09-C9-Surface,Pennate Diatom,33785.174,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Surface
2018-11-13-D4-Regular,Cryptophyte,88665.4054,,11/13/2018,Fall,Nov,D4,Confluence,CON,Regular
2018-11-13-D4-Regular,Cyanobacterium,42898.7988,,11/13/2018,Fall,Nov,D4,Confluence,CON,Regular
2018-11-13-D4-Regular,Green Alga,23091.7687,,11/13/2018,Fall,Nov,D4,Confluence,CON,Regular
2018-11-13-D4-Surface,Centric Diatom,20330.7624,,11/13/2018,Fall,Nov,D4,Confluence,CON,Surface
2018-11-13-D4-Surface,Cryptophyte,152490.9396,,11/13/2018,Fall,Nov,D4,Confluence,CON,Surface
2018-11-13-D4-Surface,Cyanobacterium,38131.6788,,11/13/2018,Fall,Nov,D4,Confluence,CON,Surface
2018-11-13-D4-Surface,Green Alga,4957.476,,11/13/2018,Fall,Nov,D4,Confluence,CON,Surface
2018-11-14-D12-Regular,Cryptophyte,65542.6486,,11/14/2018,Fall,Nov,D12,Confluence,CON,Regular
2018-11-14-D12-Regular,Cyanobacterium,39653.4996,,11/14/2018,Fall,Nov,D12,Confluence,CON,Regular
2018-11-14-D12-Regular,Green Alga,19237.9759,,11/14/2018,Fall,Nov,D12,Confluence,CON,Regular
2018-11-14-D12-Regular,Pennate Diatom,639842.2888,,11/14/2018,Fall,Nov,D12,Confluence,CON,Regular
2018-11-14-D19-Regular,Cyanobacterium,54358.2792,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D19-Regular,Green Alga,23569.5275,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D19-Regular,Pennate Diatom,12379467.06,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Cryptophyte,87130.749,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Cyanobacterium,13621.134,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Green Alga,7516.695,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Pennate Diatom,179309.562,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-15-D16-Regular,Cyanobacterium,20282.4,,11/15/2018,Fall,Nov,D16,Central Delta,CED,Regular
2018-11-15-D16-Regular,Green Alga,26732.2032,,11/15/2018,Fall,Nov,D16,Central Delta,CED,Regular
2018-11-15-D26-Regular,Centric Diatom,26791.572,,11/15/2018,Fall,Nov,D26,Central Delta,CED,Regular
2018-11-15-D26-Regular,Cyanobacterium,10205.307,,11/15/2018,Fall,Nov,D26,Central Delta,CED,Regular
2018-11-15-D26-Regular,Green Alga,2982.0062,,11/15/2018,Fall,Nov,D26,Central Delta,CED,Regular
2018-11-15-MD10A-Regular,Cyanobacterium,11532.6072,,11/15/2018,Fall,Nov,MD10A,Southern Interior Delta,SID,Regular
2018-11-15-MD10A-Regular,Green Alga,2600.6319,,11/15/2018,Fall,Nov,MD10A,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Centric Diatom,17419.6458,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Cryptophyte,56136.1407,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Cyanobacterium,11601.8286,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Green Alga,2586.1437,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Pennate Diatom,42765.9468,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-16-D10-Regular,Cyanobacterium,88891.8626,,11/16/2018,Fall,Nov,D10,Confluence,CON,Regular
2018-11-16-D10-Regular,Green Alga,64056.5294,,11/16/2018,Fall,Nov,D10,Confluence,CON,Regular
2018-11-16-D8-Regular,Cryptophyte,18462.2596,,11/16/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular
2018-11-16-D8-Regular,Cyanobacterium,15144.9984,,11/16/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular
2018-11-16-D8-Regular,Green Alga,8759.4584,,11/16/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-D22-Regular,Centric Diatom,239331.8656,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Cryptophyte,88782.4632,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Cyanobacterium,18634.9752,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Green Alga,16978.2598,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Pennate Diatom,38180.939,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D6-Regular,Cryptophyte,247989.9,,11/19/2018,Fall,Nov,D6,San Pablo Bay,SPB,Regular
2018-11-19-D6-Regular,Cyanobacterium,21439.248,,11/19/2018,Fall,Nov,D6,San Pablo Bay,SPB,Regular
2018-11-19-D6-Regular,Green Alga,17050.988,,11/19/2018,Fall,Nov,D6,San Pablo Bay,SPB,Regular
2018-11-19-NZ032-Regular,Cyanobacterium,32992.9236,,11/19/2018,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZ032-Regular,Green Alga,9746.3483,,11/19/2018,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZ032-Regular,Pennate Diatom,502817.9936,,11/19/2018,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZ068-Regular,Cyanobacterium,26840.376,,11/19/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular
2018-11-19-NZ068-Regular,Green Alga,7217.154,,11/19/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular
2018-11-19-NZ068-Regular,Pennate Diatom,1347752.334,,11/19/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular
2018-11-19-NZS42-Regular,Cyanobacterium,67014.5364,,11/19/2018,Fall,Nov,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZS42-Regular,Green Alga,91385.5075,,11/19/2018,Fall,Nov,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-11-20-D10-Surface,Cryptophyte,185700.76,,11/20/2018,Fall,Nov,D10,Confluence,CON,Surface
2018-11-20-D10-Surface,Cyanobacterium,50765.076,,11/20/2018,Fall,Nov,D10,Confluence,CON,Surface
2018-11-20-D10-Surface,Green Alga,2311.601,,11/20/2018,Fall,Nov,D10,Confluence,CON,Surface
2018-11-20-D22-Surface,Cyanobacterium,73919.556,,11/20/2018,Fall,Nov,D22,Confluence,CON,Surface
2018-11-20-D22-Surface,Green Alga,1797.9079,,11/20/2018,Fall,Nov,D22,Confluence,CON,Surface
2018-11-20-D41-Regular,Ciliate,400132.1472,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41-Regular,Cryptophyte,133307.5284,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41-Regular,Cyanobacterium,13143.096,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41-Regular,Green Alga,7505.4828,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Cyanobacterium,16382.1696,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Euglenoid,67361.6064,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Green Alga,26032.0848,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D6-Surface,Cryptophyte,368434.4235,,11/20/2018,Fall,Nov,D6,San Pablo Bay,SPB,Surface
2018-11-20-D6-Surface,Cyanobacterium,41073.318,,11/20/2018,Fall,Nov,D6,San Pablo Bay,SPB,Surface
2018-11-20-D6-Surface,Pennate Diatom,78450.6008,,11/20/2018,Fall,Nov,D6,San Pablo Bay,SPB,Surface
2018-11-20-D8-Surface,Cryptophyte,234110.2008,,11/20/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface
2018-11-20-D8-Surface,Cyanobacterium,56927.4516,,11/20/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface
2018-11-20-D8-Surface,Green Alga,1348.4399,,11/20/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface
2018-11-20-EZ2-Regular,Cyanobacterium,23094.8928,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ2-Regular,Green Alga,17681.7456,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ2-Surface,Cyanobacterium,44217.2016,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ2-Surface,Green Alga,2022.6778,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Regular,Centric Diatom,912991.578,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Cyanobacterium,32496.912,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Green Alga,29664.888,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Pennate Diatom,522258.654,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Surface,Centric Diatom,482475.3459,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Surface,Cryptophyte,168963.2778,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Surface,Cyanobacterium,78607.1376,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Surface,Green Alga,14503.4576,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-NZ068-Surface,Cyanobacterium,51801.755,,11/20/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface
2018-11-20-NZ068-Surface,Green Alga,1155.8005,,11/20/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface
2018-11-20-NZ068-Surface,Pennate Diatom,187001.438,,11/20/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface
2018-11-28-D7-Regular,Cyanobacterium,16850.106,,11/28/2018,Fall,Nov,D7,Grizzly.Suisun Bay,GSB,Regular
2018-11-28-D7-Regular,Green Alga,10622.0387,,11/28/2018,Fall,Nov,D7,Grizzly.Suisun Bay,GSB,Regular
2018-12-10-C10A-Regular,Centric Diatom,995124.5392,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Cyanobacterium,23902.8768,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Green Alga,180450.424,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Pennate Diatom,893986.3152,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Surface,Centric Diatom,11435.9544,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C10A-Surface,Cyanobacterium,43415.2296,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C10A-Surface,Green Alga,3096.1596,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C10A-Surface,Pennate Diatom,91134.0348,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C3A-Regular,Cyanobacterium,23934.5064,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Regular,Green Alga,13356.5106,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Regular,Pennate Diatom,2598746.824,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Surface,Centric Diatom,46574.7204,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C3A-Surface,Cyanobacterium,37165.7376,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C3A-Surface,Green Alga,4277.7396,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C3A-Surface,Pennate Diatom,60890.0712,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C9-Regular,Centric Diatom,19127.1996,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Cyanobacterium,14593.3056,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Green Alga,9900.3276,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Pennate Diatom,31366.062,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Surface,Cryptophyte,60614.577,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Surface
2018-12-10-C9-Surface,Cyanobacterium,11475.54,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Surface
2018-12-10-C9-Surface,Green Alga,5842.68,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Surface
2018-12-11-D22-Regular,Centric Diatom,121933.1922,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Regular,Cyanobacterium,81333.8676,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Regular,Green Alga,8839.9029,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Regular,Pennate Diatom,33269.3605,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Surface,Centric Diatom,71092.9632,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D22-Surface,Cyanobacterium,67560.3936,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D22-Surface,Green Alga,1651.2923,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D22-Surface,Pennate Diatom,527098.0218,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D4-Regular,Cyanobacterium,68799.4272,,12/11/2018,Winter,Dec,D4,Confluence,CON,Regular
2018-12-11-D4-Surface,Chrysophyte,37650.487,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-D4-Surface,Cyanobacterium,45316.737,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-D4-Surface,Green Alga,4440.292,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-D4-Surface,Pennate Diatom,33066.0695,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-EZ2-Regular,Cyanobacterium,726937.344,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ2-Regular,Pennate Diatom,2709878.906,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ2-Surface,Cyanobacterium,75435.408,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ2-Surface,Pennate Diatom,54062.0424,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ6-Regular,Centric Diatom,81289.5162,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ6-Regular,Cyanobacterium,58009.2084,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ6-Surface,Centric Diatom,10165.3812,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ6-Surface,Cyanobacterium,38315.6676,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ6-Surface,Green Alga,1834.7772,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface
2018-12-11-NZ068-Regular,Centric Diatom,281577.3896,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Regular,Cyanobacterium,30983.9868,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Regular,Green Alga,28322.5748,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Regular,Pennate Diatom,81207.4068,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Surface,Cryptophyte,75690.8672,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Surface
2018-12-11-NZ068-Surface,Cyanobacterium,30609.072,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Surface
2018-12-12-D12-Regular,Cyanobacterium,44773.308,,12/12/2018,Winter,Dec,D12,Confluence,CON,Regular
2018-12-12-D12-Regular,Green Alga,76805.7552,,12/12/2018,Winter,Dec,D12,Confluence,CON,Regular
2018-12-12-D12-Surface,Cryptophyte,114300.721,,12/12/2018,Winter,Dec,D12,Confluence,CON,Surface
2018-12-12-D12-Surface,Cyanobacterium,44819.964,,12/12/2018,Winter,Dec,D12,Confluence,CON,Surface
2018-12-12-D12-Surface,Pennate Diatom,2467499.09,,12/12/2018,Winter,Dec,D12,Confluence,CON,Surface
2018-12-12-D19-Regular,Centric Diatom,210001.716,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Regular
2018-12-12-D19-Regular,Cryptophyte,202328.208,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Regular
2018-12-12-D19-Regular,Cyanobacterium,24778.332,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Regular
2018-12-12-D19-Regular,Green Alga,87751.428,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Regular
2018-12-12-D19-Regular,Pennate Diatom,112067.772,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Regular
2018-12-12-D19-Surface,Cyanobacterium,17843.7168,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Surface
2018-12-12-D19-Surface,Green Alga,2026.2096,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Surface
2018-12-12-D19-Surface,Pennate Diatom,1103543.467,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Surface
2018-12-12-D28A-Regular,Cryptophyte,551188.8684,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Regular
2018-12-12-D28A-Regular,Cyanobacterium,17037.216,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Regular
2018-12-12-D28A-Regular,Green Alga,35849.142,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Regular
2018-12-12-D28A-Surface,Cryptophyte,344662.2036,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Surface
2018-12-12-D28A-Surface,Cyanobacterium,15941.9664,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Surface
2018-12-12-D28A-Surface,Green Alga,3640.6908,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Surface
2018-12-12-D28A-Surface,Pennate Diatom,120957.4728,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Surface
2018-12-12-EZ2-SJR-Regular,Cyanobacterium,50649.174,,12/12/2018,Winter,Dec,EZ2-SJR,NA,NA,Regular
2018-12-12-EZ2-SJR-Regular,Green Alga,7417.728,,12/12/2018,Winter,Dec,EZ2-SJR,NA,NA,Regular
2018-12-12-EZ2-SJR-Surface,Cyanobacterium,25984.5408,,12/12/2018,Winter,Dec,EZ2-SJR,NA,NA,Surface
2018-12-12-EZ2-SJR-Surface,Green Alga,2032.6959,,12/12/2018,Winter,Dec,EZ2-SJR,NA,NA,Surface
2018-12-13-D16-Regular,Cyanobacterium,27786.888,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Regular
2018-12-13-D16-Regular,Green Alga,6531.684,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Regular
2018-12-13-D16-Regular,Pennate Diatom,235093.674,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Regular
2018-12-13-D16-Surface,Centric Diatom,32269.2576,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Surface
2018-12-13-D16-Surface,Cryptophyte,118949.6796,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Surface
2018-12-13-D16-Surface,Cyanobacterium,20472.1344,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Surface
2018-12-13-D16-Surface,Green Alga,3420.3852,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Surface
2018-12-13-D26-Regular,Cryptophyte,278616.1824,,12/13/2018,Winter,Dec,D26,Central Delta,CED,Regular
2018-12-13-D26-Regular,Cyanobacterium,25121.1312,,12/13/2018,Winter,Dec,D26,Central Delta,CED,Regular
2018-12-13-D26-Regular,Green Alga,2619.2886,,12/13/2018,Winter,Dec,D26,Central Delta,CED,Regular
2018-12-13-D26-Surface,Cyanobacterium,39845.2392,,12/13/2018,Winter,Dec,D26,Central Delta,CED,Surface
2018-12-13-D26-Surface,Green Alga,1797.9438,,12/13/2018,Winter,Dec,D26,Central Delta,CED,Surface
2018-12-13-MD10A-Regular,Cryptophyte,14125.064,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Regular
2018-12-13-MD10A-Regular,Cyanobacterium,20760.664,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Regular
2018-12-13-MD10A-Regular,Green Alga,28057.32,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Regular
2018-12-13-MD10A-Surface,Cyanobacterium,19067.7726,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Surface
2018-12-13-MD10A-Surface,Green Alga,18097.7433,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Surface
2018-12-13-MD10A-Surface,Pennate Diatom,189588.6415,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Surface
2018-12-13-P8-Regular,Cryptophyte,419235.7056,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Regular
2018-12-13-P8-Regular,Cyanobacterium,22013.1648,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Regular
2018-12-13-P8-Regular,Green Alga,5226.8496,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Regular
2018-12-13-P8-Regular,Pennate Diatom,13805.5536,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Regular
2018-12-13-P8-Surface,Cyanobacterium,31575.2616,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Surface
2018-12-13-P8-Surface,Green Alga,5130.8232,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Surface
2018-12-13-P8-Surface,Pennate Diatom,9097.0708,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Surface
2018-12-14-D10-Regular,Cyanobacterium,82145.178,,12/14/2018,Winter,Dec,D10,Confluence,CON,Regular
2018-12-14-D10-Regular,Green Alga,7882.1059,,12/14/2018,Winter,Dec,D10,Confluence,CON,Regular
2018-12-14-D8-Regular,Cyanobacterium,46824.408,,12/14/2018,Winter,Dec,D8,Grizzly.Suisun Bay,GSB,Regular
2018-12-14-D8-Regular,Green Alga,2337.357,,12/14/2018,Winter,Dec,D8,Grizzly.Suisun Bay,GSB,Regular
2018-12-17-D10-Surface,Cyanobacterium,60713.6004,,12/17/2018,Winter,Dec,D10,Confluence,CON,Surface
2018-12-17-D10-Surface,Green Alga,2719.4164,,12/17/2018,Winter,Dec,D10,Confluence,CON,Surface
2018-12-17-D10-Surface,Pennate Diatom,836877.8605,,12/17/2018,Winter,Dec,D10,Confluence,CON,Surface
2018-12-17-D6-Regular,Cyanobacterium,12302.334,,12/17/2018,Winter,Dec,D6,San Pablo Bay,SPB,Regular
2018-12-17-D6-Regular,Green Alga,188.485,,12/17/2018,Winter,Dec,D6,San Pablo Bay,SPB,Regular
2018-12-17-D6-Surface,Cyanobacterium,49490.154,,12/17/2018,Winter,Dec,D6,San Pablo Bay,SPB,Surface
2018-12-17-D6-Surface,Green Alga,3467.4015,,12/17/2018,Winter,Dec,D6,San Pablo Bay,SPB,Surface
2018-12-17-D6-Surface,Pennate Diatom,21937.673,,12/17/2018,Winter,Dec,D6,San Pablo Bay,SPB,Surface
2018-12-17-D8-Surface,Cryptophyte,11105.9872,,12/17/2018,Winter,Dec,D8,Grizzly.Suisun Bay,GSB,Surface
2018-12-17-D8-Surface,Cyanobacterium,74316.3624,,12/17/2018,Winter,Dec,D8,Grizzly.Suisun Bay,GSB,Surface
2018-12-17-D8-Surface,Green Alga,1618.1207,,12/17/2018,Winter,Dec,D8,Grizzly.Suisun Bay,GSB,Surface
2018-12-18-D7-Regular,Cyanobacterium,68150.376,,12/18/2018,Winter,Dec,D7,Grizzly.Suisun Bay,GSB,Regular
2018-12-18-D7-Regular,Green Alga,22833.9818,,12/18/2018,Winter,Dec,D7,Grizzly.Suisun Bay,GSB,Regular
2018-12-18-D7-Surface,Cryptophyte,221282.8985,,12/18/2018,Winter,Dec,D7,Grizzly.Suisun Bay,GSB,Surface
