SampleID,Genus,BV.um3.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2018-11-09-C10A-Regular,Planothidium,78420.8553,,11/9/2018,Fall,Nov,C10A,Southern Interior Delta,SID,Regular
2018-11-09-C10A-Surface,Chlorella,26425.2765,,11/9/2018,Fall,Nov,C10A,Southern Interior Delta,SID,Surface
2018-11-09-C10A-Surface,Cocconeis,59881.523,,11/9/2018,Fall,Nov,C10A,Southern Interior Delta,SID,Surface
2018-11-09-C10A-Surface,Cyclotella,1367582.804,,11/9/2018,Fall,Nov,C10A,Southern Interior Delta,SID,Surface
2018-11-09-C10A-Surface,Desmodesmus,243153.284,,11/9/2018,Fall,Nov,C10A,Southern Interior Delta,SID,Surface
2018-11-09-C10A-Surface,Eucapsis,53993.907,,11/9/2018,Fall,Nov,C10A,Southern Interior Delta,SID,Surface
2018-11-09-C10A-Surface,Nitzschia,10970.2845,,11/9/2018,Fall,Nov,C10A,Southern Interior Delta,SID,Surface
2018-11-09-C10A-Surface,Oocystis,52751.988,,11/9/2018,Fall,Nov,C10A,Southern Interior Delta,SID,Surface
2018-11-09-C10A-Surface,Planothidium,59349.272,,11/9/2018,Fall,Nov,C10A,Southern Interior Delta,SID,Surface
2018-11-09-C10A-Surface,Rhoicosphenia,127339.409,,11/9/2018,Fall,Nov,C10A,Southern Interior Delta,SID,Surface
2018-11-09-C3A-Regular,Aulacoseira,39709.8416,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Regular
2018-11-09-C3A-Regular,Chlorella,4624.378,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Regular
2018-11-09-C3A-Regular,Coccomyxa,5164.3944,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Regular
2018-11-09-C3A-Regular,Cocconeis,72695.0488,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Regular
2018-11-09-C3A-Regular,Eucapsis,12481.92,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Regular
2018-11-09-C3A-Regular,Nitzschia,4703.2568,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Regular
2018-11-09-C3A-Surface,Achnanthidium,7069.0882,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Surface
2018-11-09-C3A-Surface,Chlorella,11754.84,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Surface
2018-11-09-C3A-Surface,Chroococcus,3914.8728,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Surface
2018-11-09-C3A-Surface,Cyclotella,7762.4534,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Surface
2018-11-09-C3A-Surface,Eucapsis,12495.906,,11/9/2018,Fall,Nov,C3A,Northern Interior Delta,NID,Surface
2018-11-09-C9-Regular,Chlamydomonas,10801.5048,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Chlorella,5665.5504,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Coccomyxa,186.2976,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Cocconeis,35730.828,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Cyclotella,200167.7568,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Eucapsis,10114.1568,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Microcystis,1992.1824,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Navicula,51692.3256,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Plagioselmis,49068.384,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Regular,Snowella,285.456,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Regular
2018-11-09-C9-Surface,Chlorella,9192.1648,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Surface
2018-11-09-C9-Surface,Chroococcus,15083.3756,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Surface
2018-11-09-C9-Surface,Cocconeis,33785.174,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Surface
2018-11-09-C9-Surface,Eucapsis,12841.2522,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Surface
2018-11-09-C9-Surface,Monoraphidium,642.1528,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Surface
2018-11-09-C9-Surface,Plagioselmis,131773.0014,,11/9/2018,Fall,Nov,C9,Southern Interior Delta,SID,Surface
2018-11-13-D4-Regular,Coccomyxa,23091.7687,,11/13/2018,Fall,Nov,D4,Confluence,CON,Regular
2018-11-13-D4-Regular,Eucapsis,42898.7988,,11/13/2018,Fall,Nov,D4,Confluence,CON,Regular
2018-11-13-D4-Regular,Plagioselmis,88665.4054,,11/13/2018,Fall,Nov,D4,Confluence,CON,Regular
2018-11-13-D4-Surface,Chlorella,4957.476,,11/13/2018,Fall,Nov,D4,Confluence,CON,Surface
2018-11-13-D4-Surface,Cyclotella,20330.7624,,11/13/2018,Fall,Nov,D4,Confluence,CON,Surface
2018-11-13-D4-Surface,Eucapsis,38131.6788,,11/13/2018,Fall,Nov,D4,Confluence,CON,Surface
2018-11-13-D4-Surface,Plagioselmis,152490.9396,,11/13/2018,Fall,Nov,D4,Confluence,CON,Surface
2018-11-14-D12-Regular,Chlorella,1011.3389,,11/14/2018,Fall,Nov,D12,Confluence,CON,Regular
2018-11-14-D12-Regular,Coccomyxa,18226.637,,11/14/2018,Fall,Nov,D12,Confluence,CON,Regular
2018-11-14-D12-Regular,Entomoneis,622576.2829,,11/14/2018,Fall,Nov,D12,Confluence,CON,Regular
2018-11-14-D12-Regular,Eucapsis,39653.4996,,11/14/2018,Fall,Nov,D12,Confluence,CON,Regular
2018-11-14-D12-Regular,Navicula,17266.0059,,11/14/2018,Fall,Nov,D12,Confluence,CON,Regular
2018-11-14-D12-Regular,Plagioselmis,65542.6486,,11/14/2018,Fall,Nov,D12,Confluence,CON,Regular
2018-11-14-D19-Regular,Coccomyxa,23569.5275,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D19-Regular,Cocconeis,5146311.488,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D19-Regular,Eucapsis,54358.2792,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D19-Regular,Eunotia,2253536.049,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D19-Regular,Nitzschia,3276547.445,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D19-Regular,Rhoicosphenia,217587.1169,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D19-Regular,Ulnaria,1485484.965,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Chlorella,3137.199,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Chroococcus,674.202,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Coccomyxa,4379.496,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Cocconeis,179309.562,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Eucapsis,12946.932,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Plagioselmis,87130.749,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-15-D16-Regular,Chlorella,11960.6064,,11/15/2018,Fall,Nov,D16,Central Delta,CED,Regular
2018-11-15-D16-Regular,Coccomyxa,14771.5968,,11/15/2018,Fall,Nov,D16,Central Delta,CED,Regular
2018-11-15-D16-Regular,Eucapsis,20282.4,,11/15/2018,Fall,Nov,D16,Central Delta,CED,Regular
2018-11-15-D26-Regular,Chlorella,1011.3748,,11/15/2018,Fall,Nov,D26,Central Delta,CED,Regular
2018-11-15-D26-Regular,Coccomyxa,1970.6314,,11/15/2018,Fall,Nov,D26,Central Delta,CED,Regular
2018-11-15-D26-Regular,Cyclotella,26791.572,,11/15/2018,Fall,Nov,D26,Central Delta,CED,Regular
2018-11-15-D26-Regular,Eucapsis,10205.307,,11/15/2018,Fall,Nov,D26,Central Delta,CED,Regular
2018-11-15-MD10A-Regular,Chlorella,2600.6319,,11/15/2018,Fall,Nov,MD10A,Southern Interior Delta,SID,Regular
2018-11-15-MD10A-Regular,Eucapsis,11532.6072,,11/15/2018,Fall,Nov,MD10A,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Chlorella,1733.7546,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Chroococcus,185.127,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Coccomyxa,852.3891,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Cyclotella,17419.6458,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Eucapsis,11416.7016,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Nitzschia,14639.5212,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Plagioselmis,56136.1407,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Ulnaria,28126.4256,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-16-D10-Regular,Chlorella,4045.3197,,11/16/2018,Fall,Nov,D10,Confluence,CON,Regular
2018-11-16-D10-Regular,Coccomyxa,60011.2097,,11/16/2018,Fall,Nov,D10,Confluence,CON,Regular
2018-11-16-D10-Regular,Eucapsis,53546.9616,,11/16/2018,Fall,Nov,D10,Confluence,CON,Regular
2018-11-16-D10-Regular,Microcystis,35344.901,,11/16/2018,Fall,Nov,D10,Confluence,CON,Regular
2018-11-16-D8-Regular,Coccomyxa,8759.4584,,11/16/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular
2018-11-16-D8-Regular,Eucapsis,15144.9984,,11/16/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular
2018-11-16-D8-Regular,Plagioselmis,18462.2596,,11/16/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-D22-Regular,Chlorella,2338.2496,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Coccomyxa,14640.0102,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Cocconeis,38180.939,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Eucapsis,18634.9752,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Hemiselmis,2578.6304,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Plagioselmis,86203.8328,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Thalassiosira,239331.8656,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D6-Regular,Chlorella,449.468,,11/19/2018,Fall,Nov,D6,San Pablo Bay,SPB,Regular
2018-11-19-D6-Regular,Coccomyxa,16601.52,,11/19/2018,Fall,Nov,D6,San Pablo Bay,SPB,Regular
2018-11-19-D6-Regular,Eucapsis,18118.944,,11/19/2018,Fall,Nov,D6,San Pablo Bay,SPB,Regular
2018-11-19-D6-Regular,Microcystis,3320.304,,11/19/2018,Fall,Nov,D6,San Pablo Bay,SPB,Regular
2018-11-19-D6-Regular,Plagioselmis,247989.9,,11/19/2018,Fall,Nov,D6,San Pablo Bay,SPB,Regular
2018-11-19-NZ032-Regular,Chlorella,6934.6953,,11/19/2018,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZ032-Regular,Coccomyxa,2811.653,,11/19/2018,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZ032-Regular,Entomoneis,502817.9936,,11/19/2018,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZ032-Regular,Eucapsis,32992.9236,,11/19/2018,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZ068-Regular,Chlorella,674.202,,11/19/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular
2018-11-19-NZ068-Regular,Coccomyxa,6542.952,,11/19/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular
2018-11-19-NZ068-Regular,Entomoneis,1347752.334,,11/19/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular
2018-11-19-NZ068-Regular,Eucapsis,26840.376,,11/19/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular
2018-11-19-NZS42-Regular,Chlorella,5791.8805,,11/19/2018,Fall,Nov,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZS42-Regular,Coccomyxa,85593.627,,11/19/2018,Fall,Nov,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZS42-Regular,Eucapsis,67014.5364,,11/19/2018,Fall,Nov,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-11-20-D10-Surface,Chlorella,2311.601,,11/20/2018,Fall,Nov,D10,Confluence,CON,Surface
2018-11-20-D10-Surface,Eucapsis,50765.076,,11/20/2018,Fall,Nov,D10,Confluence,CON,Surface
2018-11-20-D10-Surface,Plagioselmis,185700.76,,11/20/2018,Fall,Nov,D10,Confluence,CON,Surface
2018-11-20-D22-Surface,Chlorella,1797.9079,,11/20/2018,Fall,Nov,D22,Confluence,CON,Surface
2018-11-20-D22-Surface,Eucapsis,73919.556,,11/20/2018,Fall,Nov,D22,Confluence,CON,Surface
2018-11-20-D41-Regular,Chlorella,609.7068,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41-Regular,Coccomyxa,6895.776,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41-Regular,Eucapsis,11045.8944,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41-Regular,Microcystis,2097.2016,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41-Regular,Plagioselmis,133307.5284,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41-Regular,Strombidium,400132.1472,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Chlorella,539.3616,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Chroococcus,2175.4752,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Coccomyxa,25492.7232,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Eucapsis,10222.3296,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Microcystis,3984.3648,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Trachelomonas,67361.6064,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D6-Surface,Eucapsis,41073.318,,11/20/2018,Fall,Nov,D6,San Pablo Bay,SPB,Surface
2018-11-20-D6-Surface,Plagioselmis,368434.4235,,11/20/2018,Fall,Nov,D6,San Pablo Bay,SPB,Surface
2018-11-20-D6-Surface,Synedra,78450.6008,,11/20/2018,Fall,Nov,D6,San Pablo Bay,SPB,Surface
2018-11-20-D8-Surface,Chlorella,1348.4399,,11/20/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface
2018-11-20-D8-Surface,Eucapsis,56927.4516,,11/20/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface
2018-11-20-D8-Surface,Plagioselmis,234110.2008,,11/20/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface
2018-11-20-EZ2-Regular,Chlorella,1618.0848,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ2-Regular,Coccomyxa,16063.6608,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ2-Regular,Eucapsis,23094.8928,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ2-Surface,Chlorella,2022.6778,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ2-Surface,Eucapsis,44217.2016,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Regular,Chlorella,1348.404,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Coccomyxa,28316.484,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Entomoneis,472099.152,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Eucapsis,27516.456,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Microcystis,4980.456,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Nitzschia,27238.512,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Planothidium,22920.99,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Thalassiosira,912991.578,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Surface,Chlorella,14503.4576,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Surface,Cyclotella,482475.3459,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Surface,Eucapsis,78607.1376,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Surface,Plagioselmis,168963.2778,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-NZ068-Surface,Chlorella,1155.8005,,11/20/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface
2018-11-20-NZ068-Surface,Chroococcus,2311.601,,11/20/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface
2018-11-20-NZ068-Surface,Eucapsis,49490.154,,11/20/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface
2018-11-20-NZ068-Surface,Nitzschia,187001.438,,11/20/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface
2018-11-28-D7-Regular,Coccomyxa,10622.0387,,11/28/2018,Fall,Nov,D7,Grizzly.Suisun Bay,GSB,Regular
2018-11-28-D7-Regular,Eucapsis,16850.106,,11/28/2018,Fall,Nov,D7,Grizzly.Suisun Bay,GSB,Regular
2018-12-10-C10A-Regular,Chlorella,622.3624,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Coccomyxa,50598.5832,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Cyclotella,995124.5392,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Desmodesmus,129229.4784,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Diploneis,269744.6928,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Eucapsis,23902.8768,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Navicula,344182.0096,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Nitzschia,78518.2112,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Surirella,201541.4016,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Surface,Chlorella,3096.1596,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C10A-Surface,Cyclotella,11435.9544,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C10A-Surface,Eucapsis,43415.2296,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C10A-Surface,Nitzschia,91134.0348,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C3A-Regular,Achnanthidium,94192.6176,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Regular,Chlorella,577.9182,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Regular,Coccomyxa,12778.5924,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Regular,Encyonema,103036.8588,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Regular,Eucapsis,23934.5064,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Regular,Frustulia,2389794.784,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Regular,Nitzschia,11722.5636,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Surface,Chlorella,4277.7396,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C3A-Surface,Cyclotella,46574.7204,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C3A-Surface,Eucapsis,37165.7376,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C3A-Surface,Nitzschia,60890.0712,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C9-Regular,Chlorella,938.5956,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Coccomyxa,8961.732,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Cocconeis,25618.7106,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Cyclotella,19127.1996,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Eucapsis,12249.468,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Microcystis,2343.8376,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Nitzschia,5747.3514,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Surface,Chlorella,5842.68,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Surface
2018-12-10-C9-Surface,Eucapsis,11475.54,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Surface
2018-12-10-C9-Surface,Plagioselmis,60614.577,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Surface
2018-12-11-D22-Regular,Coccomyxa,8839.9029,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Regular,Cyclotella,121933.1922,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Regular,Eucapsis,81333.8676,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Regular,Nitzschia,33269.3605,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Surface,Chlorella,1651.2923,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D22-Surface,Cyclotella,71092.9632,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D22-Surface,Encyonema,527098.0218,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D22-Surface,Eucapsis,67560.3936,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D4-Regular,Eucapsis,68799.4272,,12/11/2018,Winter,Dec,D4,Confluence,CON,Regular
2018-12-11-D4-Surface,Chlorella,4440.292,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-D4-Surface,Eucapsis,45316.737,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-D4-Surface,Nitzschia,33066.0695,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-D4-Surface,Ochromonas,37650.487,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-EZ2-Regular,Eucapsis,726937.344,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ2-Regular,Nitzschia,2709878.906,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ2-Surface,Achnanthidium,54062.0424,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ2-Surface,Eucapsis,75435.408,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ6-Regular,Cyclotella,81289.5162,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ6-Regular,Eucapsis,58009.2084,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ6-Surface,Chlorella,1834.7772,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ6-Surface,Cyclotella,10165.3812,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ6-Surface,Eucapsis,38315.6676,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface
2018-12-11-NZ068-Regular,Coccomyxa,28322.5748,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Regular,Cocconeis,81207.4068,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Regular,Cyclotella,281577.3896,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Regular,Eucapsis,30983.9868,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Surface,Cryptomonas,75690.8672,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Surface
2018-12-11-NZ068-Surface,Eucapsis,30609.072,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Surface
2018-12-12-D12-Regular,Coccomyxa,76805.7552,,12/12/2018,Winter,Dec,D12,Confluence,CON,Regular
2018-12-12-D12-Regular,Eucapsis,38132.4348,,12/12/2018,Winter,Dec,D12,Confluence,CON,Regular
