SampleID,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType,AlgalType,Units.per.mL,BV.um3.per.mL
2018-11-09-C10A-Surface,2018-11-09,Fall,Nov,C10A,Southern Interior Delta,SID,Surface,Green Alga,2956.95,322330.54850000003
2018-11-09-C10A-Surface,2018-11-09,Fall,Nov,C10A,Southern Interior Delta,SID,Surface,Pennate Diatom,1314.2,257540.4885
2018-11-09-C3A-Regular,2018-11-09,Fall,Nov,C3A,Northern Interior Delta,NID,Regular,Centric Diatom,173.36,39709.84160000001
2018-11-09-C3A-Regular,2018-11-09,Fall,Nov,C3A,Northern Interior Delta,NID,Regular,Cyanobacterium,34411.96,12481.920000000002
2018-11-09-C3A-Regular,2018-11-09,Fall,Nov,C3A,Northern Interior Delta,NID,Regular,Green Alga,1213.52,9788.7724
2018-11-09-C3A-Regular,2018-11-09,Fall,Nov,C3A,Northern Interior Delta,NID,Regular,Pennate Diatom,173.36,77398.3056
2018-11-09-C3A-Surface,2018-11-09,Fall,Nov,C3A,Northern Interior Delta,NID,Surface,Centric Diatom,85.18,7762.4534
2018-11-09-C3A-Surface,2018-11-09,Fall,Nov,C3A,Northern Interior Delta,NID,Surface,Cyanobacterium,33646.100000000006,16410.7788
2018-11-09-C3A-Surface,2018-11-09,Fall,Nov,C3A,Northern Interior Delta,NID,Surface,Green Alga,1277.7,11754.84
2018-11-09-C3A-Surface,2018-11-09,Fall,Nov,C3A,Northern Interior Delta,NID,Surface,Pennate Diatom,85.18,7069.0882
2018-11-09-C9-Regular,2018-11-09,Fall,Nov,C9,Southern Interior Delta,SID,Regular,Centric Diatom,75.12,200167.7568
2018-11-09-C9-Regular,2018-11-09,Fall,Nov,C9,Southern Interior Delta,SID,Regular,Cryptophyte,300.48,49068.384000000005
2018-11-09-C9-Regular,2018-11-09,Fall,Nov,C9,Southern Interior Delta,SID,Regular,Cyanobacterium,28019.760000000002,12391.795199999999
2018-11-09-C9-Regular,2018-11-09,Fall,Nov,C9,Southern Interior Delta,SID,Regular,Green Alga,1502.4,16653.3528
2018-11-09-C9-Regular,2018-11-09,Fall,Nov,C9,Southern Interior Delta,SID,Regular,Pennate Diatom,150.24,87423.1536
2018-11-09-C9-Surface,2018-11-09,Fall,Nov,C9,Southern Interior Delta,SID,Surface,Cryptophyte,360.76,131773.00139999998
2018-11-09-C9-Surface,2018-11-09,Fall,Nov,C9,Southern Interior Delta,SID,Surface,Cyanobacterium,35715.24,27924.6278
2018-11-09-C9-Surface,2018-11-09,Fall,Nov,C9,Southern Interior Delta,SID,Surface,Green Alga,1623.42,9834.3176
2018-11-09-C9-Surface,2018-11-09,Fall,Nov,C9,Southern Interior Delta,SID,Surface,Pennate Diatom,90.19,33785.174
2018-11-13-D4-Regular,2018-11-13,Fall,Nov,D4,Confluence,CON,Regular,Cryptophyte,281.71,88665.4054
2018-11-13-D4-Regular,2018-11-13,Fall,Nov,D4,Confluence,CON,Regular,Cyanobacterium,118036.48999999999,42898.7988
2018-11-13-D4-Regular,2018-11-13,Fall,Nov,D4,Confluence,CON,Regular,Green Alga,1971.9699999999998,23091.768699999997
2018-11-13-D4-Surface,2018-11-13,Fall,Nov,D4,Confluence,CON,Surface,Centric Diatom,511.08,20330.7624
2018-11-13-D4-Surface,2018-11-13,Fall,Nov,D4,Confluence,CON,Surface,Cryptophyte,255.54,152490.93959999998
2018-11-13-D4-Surface,2018-11-13,Fall,Nov,D4,Confluence,CON,Surface,Cyanobacterium,104004.78,38131.6788
2018-11-13-D4-Surface,2018-11-13,Fall,Nov,D4,Confluence,CON,Surface,Green Alga,1022.16,4957.476
2018-11-14-D12-Regular,2018-11-14,Fall,Nov,D12,Confluence,CON,Regular,Cryptophyte,281.71,65542.6486
2018-11-14-D12-Regular,2018-11-14,Fall,Nov,D12,Confluence,CON,Regular,Cyanobacterium,108458.34999999999,39653.499599999996
2018-11-14-D12-Regular,2018-11-14,Fall,Nov,D12,Confluence,CON,Regular,Green Alga,3098.81,19237.975899999998
2018-11-14-D12-Regular,2018-11-14,Fall,Nov,D12,Confluence,CON,Regular,Pennate Diatom,563.42,639842.2887999999
2018-11-14-D19-Regular,2018-11-14,Fall,Nov,D19,Central Delta,CED,Regular,Cyanobacterium,145736.68,54358.279200000004
2018-11-14-D19-Regular,2018-11-14,Fall,Nov,D19,Central Delta,CED,Regular,Green Alga,1878.0500000000002,23569.5275
2018-11-14-D19-Regular,2018-11-14,Fall,Nov,D19,Central Delta,CED,Regular,Pennate Diatom,11643.91,12379467.063000001
2018-11-14-D28A-Regular,2018-11-14,Fall,Nov,D28A,Central Delta,CED,Regular,Cryptophyte,281.70000000000005,87130.74900000001
2018-11-14-D28A-Regular,2018-11-14,Fall,Nov,D28A,Central Delta,CED,Regular,Cyanobacterium,35869.8,13621.134
2018-11-14-D28A-Regular,2018-11-14,Fall,Nov,D28A,Central Delta,CED,Regular,Green Alga,1596.3000000000002,7516.695
2018-11-14-D28A-Regular,2018-11-14,Fall,Nov,D28A,Central Delta,CED,Regular,Pennate Diatom,187.8,179309.562
2018-11-15-D16-Regular,2018-11-15,Fall,Nov,D16,Central Delta,CED,Regular,Cyanobacterium,55889.280000000006,20282.4
2018-11-15-D16-Regular,2018-11-15,Fall,Nov,D16,Central Delta,CED,Regular,Green Alga,4056.4800000000005,26732.203200000004
2018-11-15-D26-Regular,2018-11-15,Fall,Nov,D26,Central Delta,CED,Regular,Centric Diatom,70.43,26791.572
2018-11-15-D26-Regular,2018-11-15,Fall,Nov,D26,Central Delta,CED,Regular,Cyanobacterium,27890.280000000002,10205.307
2018-11-15-D26-Regular,2018-11-15,Fall,Nov,D26,Central Delta,CED,Regular,Green Alga,422.58000000000004,2982.0062000000003
2018-11-15-MD10A-Regular,2018-11-15,Fall,Nov,MD10A,Southern Interior Delta,SID,Regular,Cyanobacterium,31874.039999999997,11532.607199999999
2018-11-15-MD10A-Regular,2018-11-15,Fall,Nov,MD10A,Southern Interior Delta,SID,Regular,Green Alga,724.41,2600.6319
2018-11-15-P8-Regular,2018-11-15,Fall,Nov,P8,Southern Interior Delta,SID,Regular,Centric Diatom,80.49,17419.6458
2018-11-15-P8-Regular,2018-11-15,Fall,Nov,P8,Southern Interior Delta,SID,Regular,Cryptophyte,80.49,56136.14069999999
2018-11-15-P8-Regular,2018-11-15,Fall,Nov,P8,Southern Interior Delta,SID,Regular,Cyanobacterium,31230.12,11601.8286
2018-11-15-P8-Regular,2018-11-15,Fall,Nov,P8,Southern Interior Delta,SID,Regular,Green Alga,563.43,2586.1437
2018-11-15-P8-Regular,2018-11-15,Fall,Nov,P8,Southern Interior Delta,SID,Regular,Pennate Diatom,241.46999999999997,42765.9468
2018-11-16-D10-Regular,2018-11-16,Fall,Nov,D10,Confluence,CON,Regular,Cyanobacterium,147614.72999999998,88891.8626
2018-11-16-D10-Regular,2018-11-16,Fall,Nov,D10,Confluence,CON,Regular,Green Alga,6009.76,64056.52939999999
2018-11-16-D8-Regular,2018-11-16,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular,Cryptophyte,107.32,18462.259599999998
2018-11-16-D8-Regular,2018-11-16,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,42069.439999999995,15144.9984
2018-11-16-D8-Regular,2018-11-16,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular,Green Alga,1180.52,8759.4584
2018-11-19-D22-Regular,2018-11-19,Fall,Nov,D22,Confluence,CON,Regular,Centric Diatom,136.58,239331.86560000002
2018-11-19-D22-Regular,2018-11-19,Fall,Nov,D22,Confluence,CON,Regular,Cryptophyte,409.74,88782.4632
2018-11-19-D22-Regular,2018-11-19,Fall,Nov,D22,Confluence,CON,Regular,Cyanobacterium,51763.82000000001,18634.9752
2018-11-19-D22-Regular,2018-11-19,Fall,Nov,D22,Confluence,CON,Regular,Green Alga,2321.86,16978.2598
2018-11-19-D22-Regular,2018-11-19,Fall,Nov,D22,Confluence,CON,Regular,Pennate Diatom,136.58,38180.939000000006
2018-11-19-D6-Regular,2018-11-19,Fall,Nov,D6,San Pablo Bay,SPB,Regular,Cryptophyte,1126.8,247989.90000000002
2018-11-19-D6-Regular,2018-11-19,Fall,Nov,D6,San Pablo Bay,SPB,Regular,Cyanobacterium,50455.6,21439.248
2018-11-19-D6-Regular,2018-11-19,Fall,Nov,D6,San Pablo Bay,SPB,Regular,Green Alga,1627.6000000000001,17050.988000000005
2018-11-19-NZ032-Regular,2018-11-19,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,89929.97,32992.9236
2018-11-19-NZ032-Regular,2018-11-19,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular,Green Alga,2360.9300000000003,9746.3483
2018-11-19-NZ032-Regular,2018-11-19,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular,Pennate Diatom,214.63,502817.9935999999
2018-11-19-NZ068-Regular,2018-11-19,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular,Cyanobacterium,73617.6,26840.376
2018-11-19-NZ068-Regular,2018-11-19,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular,Green Alga,939,7217.154000000001
2018-11-19-NZ068-Regular,2018-11-19,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular,Pennate Diatom,375.6,1347752.3340000003
2018-11-19-NZS42-Regular,2018-11-19,Fall,Nov,NZS42,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,184348.57,67014.53640000001
2018-11-19-NZS42-Regular,2018-11-19,Fall,Nov,NZS42,Grizzly.Suisun Bay,GSB,Regular,Green Alga,9014.6,91385.5075
2018-11-20-D10-Surface,2018-11-20,Fall,Nov,D10,Confluence,CON,Surface,Cryptophyte,643.9,185700.75999999998
2018-11-20-D10-Surface,2018-11-20,Fall,Nov,D10,Confluence,CON,Surface,Cyanobacterium,138760.44999999998,50765.076
2018-11-20-D10-Surface,2018-11-20,Fall,Nov,D10,Confluence,CON,Surface,Green Alga,643.9,2311.6009999999997
2018-11-20-D22-Surface,2018-11-20,Fall,Nov,D22,Confluence,CON,Surface,Cyanobacterium,201325.62,73919.556
2018-11-20-D22-Surface,2018-11-20,Fall,Nov,D22,Confluence,CON,Surface,Green Alga,500.81,1797.9079
2018-11-20-D41-Regular,2018-11-20,Fall,Nov,D41,San Pablo Bay,SPB,Regular,Ciliate,79.08,400132.1472
2018-11-20-D41-Regular,2018-11-20,Fall,Nov,D41,San Pablo Bay,SPB,Regular,Cryptophyte,553.56,133307.5284
2018-11-20-D41-Regular,2018-11-20,Fall,Nov,D41,San Pablo Bay,SPB,Regular,Cyanobacterium,30762.120000000003,13143.096000000001
2018-11-20-D41-Regular,2018-11-20,Fall,Nov,D41,San Pablo Bay,SPB,Regular,Green Alga,1028.04,7505.4828
2018-11-20-D41A-Regular,2018-11-20,Fall,Nov,D41A,San Pablo Bay,SPB,Regular,Cyanobacterium,28470.48,16382.1696
2018-11-20-D41A-Regular,2018-11-20,Fall,Nov,D41A,San Pablo Bay,SPB,Regular,Euglenoid,75.12,67361.6064
2018-11-20-D41A-Regular,2018-11-20,Fall,Nov,D41A,San Pablo Bay,SPB,Regular,Green Alga,1727.76,26032.084800000004
2018-11-20-D6-Surface,2018-11-20,Fall,Nov,D6,San Pablo Bay,SPB,Surface,Cryptophyte,1408.55,368434.4235
2018-11-20-D6-Surface,2018-11-20,Fall,Nov,D6,San Pablo Bay,SPB,Surface,Cyanobacterium,111557.15999999999,41073.31799999999
2018-11-20-D6-Surface,2018-11-20,Fall,Nov,D6,San Pablo Bay,SPB,Surface,Pennate Diatom,281.71,78450.6008
2018-11-20-D8-Surface,2018-11-20,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface,Cryptophyte,1126.83,234110.2008
2018-11-20-D8-Surface,2018-11-20,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface,Cyanobacterium,154375.71,56927.4516
2018-11-20-D8-Surface,2018-11-20,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface,Green Alga,375.61,1348.4399
2018-11-20-EZ2-Regular,2018-11-20,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Regular,Cyanobacterium,63701.76,23094.8928
2018-11-20-EZ2-Regular,2018-11-20,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Regular,Green Alga,1802.88,17681.745600000002
2018-11-20-EZ2-Surface,2018-11-20,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Surface,Cyanobacterium,120008.45999999999,44217.2016
2018-11-20-EZ2-Surface,2018-11-20,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Surface,Green Alga,563.42,2022.6777999999997
2018-11-20-EZ6-Regular,2018-11-20,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular,Centric Diatom,187.8,912991.5780000001
2018-11-20-EZ6-Regular,2018-11-20,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular,Cyanobacterium,74932.20000000001,32496.911999999997
2018-11-20-EZ6-Regular,2018-11-20,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular,Green Alga,1502.4,29664.888
2018-11-20-EZ6-Regular,2018-11-20,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular,Pennate Diatom,563.4000000000001,522258.65400000004
2018-11-20-EZ6-Surface,2018-11-20,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface,Centric Diatom,500.81,482475.3459
2018-11-20-EZ6-Surface,2018-11-20,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface,Cryptophyte,500.81,168963.2778
2018-11-20-EZ6-Surface,2018-11-20,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface,Cyanobacterium,215348.3,78607.1376
2018-11-20-EZ6-Surface,2018-11-20,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface,Green Alga,2003.24,14503.4576
2018-11-20-NZ068-Surface,2018-11-20,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface,Cyanobacterium,135219,51801.755
2018-11-20-NZ068-Surface,2018-11-20,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface,Green Alga,321.95,1155.8004999999998
2018-11-20-NZ068-Surface,2018-11-20,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface,Pennate Diatom,321.95,187001.438
2018-11-28-D7-Regular,2018-11-28,Fall,Nov,D7,Grizzly.Suisun Bay,GSB,Regular,Cyanobacterium,46459.14,16850.105999999996
2018-11-28-D7-Regular,2018-11-28,Fall,Nov,D7,Grizzly.Suisun Bay,GSB,Regular,Green Alga,1502.4099999999999,10622.0387
2018-12-10-C10A-Regular,2018-12-10,Winter,Dec,C10A,Southern Interior Delta,SID,Regular,Centric Diatom,866.8000000000001,995124.5392000001
2018-12-10-C10A-Regular,2018-12-10,Winter,Dec,C10A,Southern Interior Delta,SID,Regular,Cyanobacterium,65876.8,23902.876800000002
2018-12-10-C10A-Regular,2018-12-10,Winter,Dec,C10A,Southern Interior Delta,SID,Regular,Green Alga,1906.9600000000003,180450.42400000003
2018-12-10-C10A-Regular,2018-12-10,Winter,Dec,C10A,Southern Interior Delta,SID,Regular,Pennate Diatom,1560.2400000000002,893986.3152000001
2018-12-10-C10A-Surface,2018-12-10,Winter,Dec,C10A,Southern Interior Delta,SID,Surface,Centric Diatom,287.48,11435.9544
2018-12-10-C10A-Surface,2018-12-10,Winter,Dec,C10A,Southern Interior Delta,SID,Surface,Cyanobacterium,117866.8,43415.2296
2018-12-10-C10A-Surface,2018-12-10,Winter,Dec,C10A,Southern Interior Delta,SID,Surface,Green Alga,862.44,3096.1596
2018-12-10-C10A-Surface,2018-12-10,Winter,Dec,C10A,Southern Interior Delta,SID,Surface,Pennate Diatom,862.44,91134.03480000001
2018-12-10-C3A-Regular,2018-12-10,Winter,Dec,C3A,Northern Interior Delta,NID,Regular,Cyanobacterium,65357.88,23934.5064
2018-12-10-C3A-Regular,2018-12-10,Winter,Dec,C3A,Northern Interior Delta,NID,Regular,Green Alga,1126.86,13356.510599999998
2018-12-10-C3A-Regular,2018-12-10,Winter,Dec,C3A,Northern Interior Delta,NID,Regular,Pennate Diatom,965.8799999999999,2598746.8242
2018-12-10-C3A-Surface,2018-12-10,Winter,Dec,C3A,Northern Interior Delta,NID,Surface,Centric Diatom,511.08,46574.7204
2018-12-10-C3A-Surface,2018-12-10,Winter,Dec,C3A,Northern Interior Delta,NID,Surface,Cyanobacterium,100938.3,37165.7376
2018-12-10-C3A-Surface,2018-12-10,Winter,Dec,C3A,Northern Interior Delta,NID,Surface,Green Alga,766.62,4277.739600000001
2018-12-10-C3A-Surface,2018-12-10,Winter,Dec,C3A,Northern Interior Delta,NID,Surface,Pennate Diatom,255.54,60890.0712
2018-12-10-C9-Regular,2018-12-10,Winter,Dec,C9,Southern Interior Delta,SID,Regular,Centric Diatom,88.38,19127.199599999996
2018-12-10-C9-Regular,2018-12-10,Winter,Dec,C9,Southern Interior Delta,SID,Regular,Cyanobacterium,34291.439999999995,14593.3056
2018-12-10-C9-Regular,2018-12-10,Winter,Dec,C9,Southern Interior Delta,SID,Regular,Green Alga,1414.08,9900.3276
2018-12-10-C9-Regular,2018-12-10,Winter,Dec,C9,Southern Interior Delta,SID,Regular,Pennate Diatom,176.76,31366.061999999998
2018-12-10-C9-Surface,2018-12-10,Winter,Dec,C9,Southern Interior Delta,SID,Surface,Cryptophyte,242.10000000000002,60614.577
2018-12-10-C9-Surface,2018-12-10,Winter,Dec,C9,Southern Interior Delta,SID,Surface,Cyanobacterium,31473,11475.539999999999
2018-12-10-C9-Surface,2018-12-10,Winter,Dec,C9,Southern Interior Delta,SID,Surface,Green Alga,807,5842.68
2018-12-11-D22-Regular,2018-12-11,Winter,Dec,D22,Confluence,CON,Regular,Centric Diatom,563.41,121933.19219999999
2018-12-11-D22-Regular,2018-12-11,Winter,Dec,D22,Confluence,CON,Regular,Cyanobacterium,225364,81333.86759999998
2018-12-11-D22-Regular,2018-12-11,Winter,Dec,D22,Confluence,CON,Regular,Green Alga,563.41,8839.9029
2018-12-11-D22-Regular,2018-12-11,Winter,Dec,D22,Confluence,CON,Regular,Pennate Diatom,563.41,33269.360499999995
2018-12-11-D22-Surface,2018-12-11,Winter,Dec,D22,Confluence,CON,Surface,Centric Diatom,459.97,71092.9632
2018-12-11-D22-Surface,2018-12-11,Winter,Dec,D22,Confluence,CON,Surface,Cyanobacterium,183528.03,67560.3936
2018-12-11-D22-Surface,2018-12-11,Winter,Dec,D22,Confluence,CON,Surface,Green Alga,459.97,1651.2923
2018-12-11-D22-Surface,2018-12-11,Winter,Dec,D22,Confluence,CON,Surface,Pennate Diatom,459.97,527098.0218000001
2018-12-11-D4-Regular,2018-12-11,Winter,Dec,D4,Confluence,CON,Regular,Cyanobacterium,189306.6,68799.42719999999
2018-12-11-D4-Surface,2018-12-11,Winter,Dec,D4,Confluence,CON,Surface,Chrysophyte,306.65,37650.487
2018-12-11-D4-Surface,2018-12-11,Winter,Dec,D4,Confluence,CON,Surface,Cyanobacterium,124499.9,45316.736999999994
2018-12-11-D4-Surface,2018-12-11,Winter,Dec,D4,Confluence,CON,Surface,Green Alga,613.3,4440.2919999999995
2018-12-11-D4-Surface,2018-12-11,Winter,Dec,D4,Confluence,CON,Surface,Pennate Diatom,613.3,33066.0695
2018-12-11-EZ2-Regular,2018-12-11,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Regular,Cyanobacterium,2010255.8,726937.344
2018-12-11-EZ2-Regular,2018-12-11,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Regular,Pennate Diatom,4507.3,2709878.9060000004
2018-12-11-EZ2-Surface,2018-12-11,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Surface,Cyanobacterium,209031.72,75435.408
2018-12-11-EZ2-Surface,2018-12-11,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Surface,Pennate Diatom,511.08,54062.0424
2018-12-11-EZ6-Regular,2018-12-11,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Regular,Centric Diatom,375.61,81289.5162
2018-12-11-EZ6-Regular,2018-12-11,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Regular,Cyanobacterium,159258.64,58009.2084
2018-12-11-EZ6-Surface,2018-12-11,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface,Centric Diatom,255.54,10165.3812
2018-12-11-EZ6-Surface,2018-12-11,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface,Cyanobacterium,106304.64,38315.6676
2018-12-11-EZ6-Surface,2018-12-11,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface,Green Alga,511.08,1834.7771999999998
2018-12-11-NZ068-Regular,2018-12-11,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular,Centric Diatom,429.26,281577.3896
2018-12-11-NZ068-Regular,2018-12-11,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular,Cyanobacterium,85852,30983.986799999995
2018-12-11-NZ068-Regular,2018-12-11,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular,Green Alga,858.52,28322.574800000002
2018-12-11-NZ068-Regular,2018-12-11,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular,Pennate Diatom,214.63,81207.4068
2018-12-11-NZ068-Surface,2018-12-11,Winter,Dec,NZ068,Northern Interior Delta,NID,Surface,Cryptophyte,204.88,75690.8672
2018-12-11-NZ068-Surface,2018-12-11,Winter,Dec,NZ068,Northern Interior Delta,NID,Surface,Cyanobacterium,81747.12,30609.072
2018-12-12-D12-Regular,2018-12-12,Winter,Dec,D12,Confluence,CON,Regular,Cyanobacterium,105422.61,44773.308000000005
2018-12-12-D12-Regular,2018-12-12,Winter,Dec,D12,Confluence,CON,Regular,Green Alga,4006.56,76805.7552
2018-12-12-D12-Surface,2018-12-12,Winter,Dec,D12,Confluence,CON,Surface,Cryptophyte,306.65,114300.72099999999
2018-12-12-D12-Surface,2018-12-12,Winter,Dec,D12,Confluence,CON,Surface,Cyanobacterium,123273.29999999999,44819.96399999999
2018-12-12-D12-Surface,2018-12-12,Winter,Dec,D12,Confluence,CON,Surface,Pennate Diatom,306.65,2467499.0895
2018-12-12-D19-Regular,2018-12-12,Winter,Dec,D19,Central Delta,CED,Regular,Centric Diatom,187.8,210001.71600000001
2018-12-12-D19-Regular,2018-12-12,Winter,Dec,D19,Central Delta,CED,Regular,Cryptophyte,375.6,202328.20799999998
2018-12-12-D19-Regular,2018-12-12,Winter,Dec,D19,Central Delta,CED,Regular,Cyanobacterium,67983.6,24778.332000000002
2018-12-12-D19-Regular,2018-12-12,Winter,Dec,D19,Central Delta,CED,Regular,Green Alga,7136.4000000000005,87751.428
2018-12-12-D19-Regular,2018-12-12,Winter,Dec,D19,Central Delta,CED,Regular,Pennate Diatom,187.8,112067.77200000001
2018-12-12-D19-Surface,2018-12-12,Winter,Dec,D19,Central Delta,CED,Surface,Cyanobacterium,47931.840000000004,17843.7168
2018-12-12-D19-Surface,2018-12-12,Winter,Dec,D19,Central Delta,CED,Surface,Green Alga,363.12,2026.2096000000004
2018-12-12-D19-Surface,2018-12-12,Winter,Dec,D19,Central Delta,CED,Surface,Pennate Diatom,363.12,1103543.4671999998
2018-12-12-D28A-Regular,2018-12-12,Winter,Dec,D28A,Central Delta,CED,Regular,Cryptophyte,1014.1200000000001,551188.8684
2018-12-12-D28A-Regular,2018-12-12,Winter,Dec,D28A,Central Delta,CED,Regular,Cyanobacterium,46086.12,17037.216
2018-12-12-D28A-Regular,2018-12-12,Winter,Dec,D28A,Central Delta,CED,Regular,Green Alga,563.4000000000001,35849.142
2018-12-12-D28A-Surface,2018-12-12,Winter,Dec,D28A,Central Delta,CED,Surface,Cryptophyte,1014.1200000000001,344662.2036
2018-12-12-D28A-Surface,2018-12-12,Winter,Dec,D28A,Central Delta,CED,Surface,Cyanobacterium,43156.44,15941.9664
2018-12-12-D28A-Surface,2018-12-12,Winter,Dec,D28A,Central Delta,CED,Surface,Green Alga,1014.1200000000001,3640.6908000000003
2018-12-12-D28A-Surface,2018-12-12,Winter,Dec,D28A,Central Delta,CED,Surface,Pennate Diatom,225.36,120957.47280000002
2018-12-12-EZ2-SJR-Regular,2018-12-12,Winter,Dec,EZ2-SJR,NA,NA,Regular,Cyanobacterium,138116.55,50649.174
2018-12-12-EZ2-SJR-Regular,2018-12-12,Winter,Dec,EZ2-SJR,NA,NA,Regular,Green Alga,1931.6999999999998,7417.727999999999
2018-12-12-EZ2-SJR-Surface,2018-12-12,Winter,Dec,EZ2-SJR,NA,NA,Surface,Cyanobacterium,71294.73,25984.5408
2018-12-12-EZ2-SJR-Surface,2018-12-12,Winter,Dec,EZ2-SJR,NA,NA,Surface,Green Alga,176.91,2032.6959
2018-12-13-D16-Regular,2018-12-13,Winter,Dec,D16,Central Delta,CED,Regular,Cyanobacterium,76622.40000000001,27786.888000000003
2018-12-13-D16-Regular,2018-12-13,Winter,Dec,D16,Central Delta,CED,Regular,Green Alga,751.2,6531.684000000001
2018-12-13-D16-Regular,2018-12-13,Winter,Dec,D16,Central Delta,CED,Regular,Pennate Diatom,563.4000000000001,235093.674
2018-12-13-D16-Surface,2018-12-13,Winter,Dec,D16,Central Delta,CED,Surface,Centric Diatom,278.76,32269.2576
2018-12-13-D16-Surface,2018-12-13,Winter,Dec,D16,Central Delta,CED,Surface,Cryptophyte,278.76,118949.67959999997
2018-12-13-D16-Surface,2018-12-13,Winter,Dec,D16,Central Delta,CED,Surface,Cyanobacterium,55612.619999999995,20472.1344
2018-12-13-D16-Surface,2018-12-13,Winter,Dec,D16,Central Delta,CED,Surface,Green Alga,418.14,3420.3851999999997
2018-12-13-D26-Regular,2018-12-13,Winter,Dec,D26,Central Delta,CED,Regular,Cryptophyte,333.88,278616.1824
2018-12-13-D26-Regular,2018-12-13,Winter,Dec,D26,Central Delta,CED,Regular,Cyanobacterium,69447.04,25121.131199999996
2018-12-13-D26-Regular,2018-12-13,Winter,Dec,D26,Central Delta,CED,Regular,Green Alga,166.94,2619.2886
2018-12-13-D26-Surface,2018-12-13,Winter,Dec,D26,Central Delta,CED,Surface,Cyanobacterium,107175.48,39845.2392
2018-12-13-D26-Surface,2018-12-13,Winter,Dec,D26,Central Delta,CED,Surface,Green Alga,500.82,1797.9438
2018-12-13-MD10A-Regular,2018-12-13,Winter,Dec,MD10A,Southern Interior Delta,SID,Regular,Cryptophyte,125.2,14125.064
2018-12-13-MD10A-Regular,2018-12-13,Winter,Dec,MD10A,Southern Interior Delta,SID,Regular,Cyanobacterium,45948.4,20760.664000000004
2018-12-13-MD10A-Regular,2018-12-13,Winter,Dec,MD10A,Southern Interior Delta,SID,Regular,Green Alga,7261.5999999999995,28057.32
2018-12-13-MD10A-Surface,2018-12-13,Winter,Dec,MD10A,Southern Interior Delta,SID,Surface,Cyanobacterium,51816.07,19067.7726
2018-12-13-MD10A-Surface,2018-12-13,Winter,Dec,MD10A,Southern Interior Delta,SID,Surface,Green Alga,2841.0899999999997,18097.743300000002
