SampleID,AlgalType,Units.per.mL,,SampleDate,Season,Month,StationCode,Region,RegionAbbreviation,SampleType
2018-11-14-D19-Regular,Green Alga,1878.05,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D19-Regular,Pennate Diatom,11643.91,,11/14/2018,Fall,Nov,D19,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Cryptophyte,281.7,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Cyanobacterium,35869.8,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Green Alga,1596.3,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-14-D28A-Regular,Pennate Diatom,187.8,,11/14/2018,Fall,Nov,D28A,Central Delta,CED,Regular
2018-11-15-D16-Regular,Cyanobacterium,55889.28,,11/15/2018,Fall,Nov,D16,Central Delta,CED,Regular
2018-11-15-D16-Regular,Green Alga,4056.48,,11/15/2018,Fall,Nov,D16,Central Delta,CED,Regular
2018-11-15-D26-Regular,Centric Diatom,70.43,,11/15/2018,Fall,Nov,D26,Central Delta,CED,Regular
2018-11-15-D26-Regular,Cyanobacterium,27890.28,,11/15/2018,Fall,Nov,D26,Central Delta,CED,Regular
2018-11-15-D26-Regular,Green Alga,422.58,,11/15/2018,Fall,Nov,D26,Central Delta,CED,Regular
2018-11-15-MD10A-Regular,Cyanobacterium,31874.04,,11/15/2018,Fall,Nov,MD10A,Southern Interior Delta,SID,Regular
2018-11-15-MD10A-Regular,Green Alga,724.41,,11/15/2018,Fall,Nov,MD10A,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Centric Diatom,80.49,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Cryptophyte,80.49,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Cyanobacterium,31230.12,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Green Alga,563.43,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-15-P8-Regular,Pennate Diatom,241.47,,11/15/2018,Fall,Nov,P8,Southern Interior Delta,SID,Regular
2018-11-16-D10-Regular,Cyanobacterium,147614.73,,11/16/2018,Fall,Nov,D10,Confluence,CON,Regular
2018-11-16-D10-Regular,Green Alga,6009.76,,11/16/2018,Fall,Nov,D10,Confluence,CON,Regular
2018-11-16-D8-Regular,Cryptophyte,107.32,,11/16/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular
2018-11-16-D8-Regular,Cyanobacterium,42069.44,,11/16/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular
2018-11-16-D8-Regular,Green Alga,1180.52,,11/16/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-D22-Regular,Centric Diatom,136.58,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Cryptophyte,409.74,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Cyanobacterium,51763.82,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Green Alga,2321.86,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D22-Regular,Pennate Diatom,136.58,,11/19/2018,Fall,Nov,D22,Confluence,CON,Regular
2018-11-19-D6-Regular,Cryptophyte,1126.8,,11/19/2018,Fall,Nov,D6,San Pablo Bay,SPB,Regular
2018-11-19-D6-Regular,Cyanobacterium,50455.6,,11/19/2018,Fall,Nov,D6,San Pablo Bay,SPB,Regular
2018-11-19-D6-Regular,Green Alga,1627.6,,11/19/2018,Fall,Nov,D6,San Pablo Bay,SPB,Regular
2018-11-19-NZ032-Regular,Cyanobacterium,89929.97,,11/19/2018,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZ032-Regular,Green Alga,2360.93,,11/19/2018,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZ032-Regular,Pennate Diatom,214.63,,11/19/2018,Fall,Nov,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZ068-Regular,Cyanobacterium,73617.6,,11/19/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular
2018-11-19-NZ068-Regular,Green Alga,939,,11/19/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular
2018-11-19-NZ068-Regular,Pennate Diatom,375.6,,11/19/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Regular
2018-11-19-NZS42-Regular,Cyanobacterium,184348.57,,11/19/2018,Fall,Nov,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-11-19-NZS42-Regular,Green Alga,9014.6,,11/19/2018,Fall,Nov,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-11-20-D10-Surface,Cryptophyte,643.9,,11/20/2018,Fall,Nov,D10,Confluence,CON,Surface
2018-11-20-D10-Surface,Cyanobacterium,138760.45,,11/20/2018,Fall,Nov,D10,Confluence,CON,Surface
2018-11-20-D10-Surface,Green Alga,643.9,,11/20/2018,Fall,Nov,D10,Confluence,CON,Surface
2018-11-20-D22-Surface,Cyanobacterium,201325.62,,11/20/2018,Fall,Nov,D22,Confluence,CON,Surface
2018-11-20-D22-Surface,Green Alga,500.81,,11/20/2018,Fall,Nov,D22,Confluence,CON,Surface
2018-11-20-D41-Regular,Ciliate,79.08,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41-Regular,Cryptophyte,553.56,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41-Regular,Cyanobacterium,30762.12,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41-Regular,Green Alga,1028.04,,11/20/2018,Fall,Nov,D41,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Cyanobacterium,28470.48,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Euglenoid,75.12,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D41A-Regular,Green Alga,1727.76,,11/20/2018,Fall,Nov,D41A,San Pablo Bay,SPB,Regular
2018-11-20-D6-Surface,Cryptophyte,1408.55,,11/20/2018,Fall,Nov,D6,San Pablo Bay,SPB,Surface
2018-11-20-D6-Surface,Cyanobacterium,111557.16,,11/20/2018,Fall,Nov,D6,San Pablo Bay,SPB,Surface
2018-11-20-D6-Surface,Pennate Diatom,281.71,,11/20/2018,Fall,Nov,D6,San Pablo Bay,SPB,Surface
2018-11-20-D8-Surface,Cryptophyte,1126.83,,11/20/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface
2018-11-20-D8-Surface,Cyanobacterium,154375.71,,11/20/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface
2018-11-20-D8-Surface,Green Alga,375.61,,11/20/2018,Fall,Nov,D8,Grizzly.Suisun Bay,GSB,Surface
2018-11-20-EZ2-Regular,Cyanobacterium,63701.76,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ2-Regular,Green Alga,1802.88,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ2-Surface,Cyanobacterium,120008.46,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ2-Surface,Green Alga,563.42,,11/20/2018,Fall,Nov,EZ2,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Regular,Centric Diatom,187.8,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Cyanobacterium,74932.2,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Green Alga,1502.4,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Regular,Pennate Diatom,563.4,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Regular
2018-11-20-EZ6-Surface,Centric Diatom,500.81,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Surface,Cryptophyte,500.81,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Surface,Cyanobacterium,215348.3,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-EZ6-Surface,Green Alga,2003.24,,11/20/2018,Fall,Nov,EZ6,Low Salinity Zone,LSZ,Surface
2018-11-20-NZ068-Surface,Cyanobacterium,135219,,11/20/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface
2018-11-20-NZ068-Surface,Green Alga,321.95,,11/20/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface
2018-11-20-NZ068-Surface,Pennate Diatom,321.95,,11/20/2018,Fall,Nov,NZ068,Northern Interior Delta,NID,Surface
2018-11-28-D7-Regular,Cyanobacterium,46459.14,,11/28/2018,Fall,Nov,D7,Grizzly.Suisun Bay,GSB,Regular
2018-11-28-D7-Regular,Green Alga,1502.41,,11/28/2018,Fall,Nov,D7,Grizzly.Suisun Bay,GSB,Regular
2018-12-10-C10A-Regular,Centric Diatom,866.8,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Cyanobacterium,65876.8,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Green Alga,1906.96,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Regular,Pennate Diatom,1560.24,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Regular
2018-12-10-C10A-Surface,Centric Diatom,287.48,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C10A-Surface,Cyanobacterium,117866.8,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C10A-Surface,Green Alga,862.44,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C10A-Surface,Pennate Diatom,862.44,,12/10/2018,Winter,Dec,C10A,Southern Interior Delta,SID,Surface
2018-12-10-C3A-Regular,Cyanobacterium,65357.88,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Regular,Green Alga,1126.86,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Regular,Pennate Diatom,965.88,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Regular
2018-12-10-C3A-Surface,Centric Diatom,511.08,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C3A-Surface,Cyanobacterium,100938.3,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C3A-Surface,Green Alga,766.62,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C3A-Surface,Pennate Diatom,255.54,,12/10/2018,Winter,Dec,C3A,Northern Interior Delta,NID,Surface
2018-12-10-C9-Regular,Centric Diatom,88.38,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Cyanobacterium,34291.44,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Green Alga,1414.08,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Regular,Pennate Diatom,176.76,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Regular
2018-12-10-C9-Surface,Cryptophyte,242.1,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Surface
2018-12-10-C9-Surface,Cyanobacterium,31473,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Surface
2018-12-10-C9-Surface,Green Alga,807,,12/10/2018,Winter,Dec,C9,Southern Interior Delta,SID,Surface
2018-12-11-D22-Regular,Centric Diatom,563.41,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Regular,Cyanobacterium,225364,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Regular,Green Alga,563.41,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Regular,Pennate Diatom,563.41,,12/11/2018,Winter,Dec,D22,Confluence,CON,Regular
2018-12-11-D22-Surface,Centric Diatom,459.97,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D22-Surface,Cyanobacterium,183528.03,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D22-Surface,Green Alga,459.97,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D22-Surface,Pennate Diatom,459.97,,12/11/2018,Winter,Dec,D22,Confluence,CON,Surface
2018-12-11-D4-Regular,Cyanobacterium,189306.6,,12/11/2018,Winter,Dec,D4,Confluence,CON,Regular
2018-12-11-D4-Surface,Chrysophyte,306.65,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-D4-Surface,Cyanobacterium,124499.9,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-D4-Surface,Green Alga,613.3,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-D4-Surface,Pennate Diatom,613.3,,12/11/2018,Winter,Dec,D4,Confluence,CON,Surface
2018-12-11-EZ2-Regular,Cyanobacterium,2010255.8,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ2-Regular,Pennate Diatom,4507.3,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ2-Surface,Cyanobacterium,209031.72,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ2-Surface,Pennate Diatom,511.08,,12/11/2018,Winter,Dec,EZ2,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ6-Regular,Centric Diatom,375.61,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ6-Regular,Cyanobacterium,159258.64,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Regular
2018-12-11-EZ6-Surface,Centric Diatom,255.54,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ6-Surface,Cyanobacterium,106304.64,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface
2018-12-11-EZ6-Surface,Green Alga,511.08,,12/11/2018,Winter,Dec,EZ6,Low Salinity Zone,LSZ,Surface
2018-12-11-NZ068-Regular,Centric Diatom,429.26,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Regular,Cyanobacterium,85852,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Regular,Green Alga,858.52,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Regular,Pennate Diatom,214.63,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Regular
2018-12-11-NZ068-Surface,Cryptophyte,204.88,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Surface
2018-12-11-NZ068-Surface,Cyanobacterium,81747.12,,12/11/2018,Winter,Dec,NZ068,Northern Interior Delta,NID,Surface
2018-12-12-D12-Regular,Cyanobacterium,105422.61,,12/12/2018,Winter,Dec,D12,Confluence,CON,Regular
2018-12-12-D12-Regular,Green Alga,4006.56,,12/12/2018,Winter,Dec,D12,Confluence,CON,Regular
2018-12-12-D12-Surface,Cryptophyte,306.65,,12/12/2018,Winter,Dec,D12,Confluence,CON,Surface
2018-12-12-D12-Surface,Cyanobacterium,123273.3,,12/12/2018,Winter,Dec,D12,Confluence,CON,Surface
2018-12-12-D12-Surface,Pennate Diatom,306.65,,12/12/2018,Winter,Dec,D12,Confluence,CON,Surface
2018-12-12-D19-Regular,Centric Diatom,187.8,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Regular
2018-12-12-D19-Regular,Cryptophyte,375.6,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Regular
2018-12-12-D19-Regular,Cyanobacterium,67983.6,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Regular
2018-12-12-D19-Regular,Green Alga,7136.4,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Regular
2018-12-12-D19-Regular,Pennate Diatom,187.8,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Regular
2018-12-12-D19-Surface,Cyanobacterium,47931.84,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Surface
2018-12-12-D19-Surface,Green Alga,363.12,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Surface
2018-12-12-D19-Surface,Pennate Diatom,363.12,,12/12/2018,Winter,Dec,D19,Central Delta,CED,Surface
2018-12-12-D28A-Regular,Cryptophyte,1014.12,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Regular
2018-12-12-D28A-Regular,Cyanobacterium,46086.12,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Regular
2018-12-12-D28A-Regular,Green Alga,563.4,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Regular
2018-12-12-D28A-Surface,Cryptophyte,1014.12,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Surface
2018-12-12-D28A-Surface,Cyanobacterium,43156.44,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Surface
2018-12-12-D28A-Surface,Green Alga,1014.12,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Surface
2018-12-12-D28A-Surface,Pennate Diatom,225.36,,12/12/2018,Winter,Dec,D28A,Central Delta,CED,Surface
2018-12-12-EZ2-SJR-Regular,Cyanobacterium,138116.55,,12/12/2018,Winter,Dec,EZ2-SJR,NA,NA,Regular
2018-12-12-EZ2-SJR-Regular,Green Alga,1931.7,,12/12/2018,Winter,Dec,EZ2-SJR,NA,NA,Regular
2018-12-12-EZ2-SJR-Surface,Cyanobacterium,71294.73,,12/12/2018,Winter,Dec,EZ2-SJR,NA,NA,Surface
2018-12-12-EZ2-SJR-Surface,Green Alga,176.91,,12/12/2018,Winter,Dec,EZ2-SJR,NA,NA,Surface
2018-12-13-D16-Regular,Cyanobacterium,76622.4,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Regular
2018-12-13-D16-Regular,Green Alga,751.2,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Regular
2018-12-13-D16-Regular,Pennate Diatom,563.4,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Regular
2018-12-13-D16-Surface,Centric Diatom,278.76,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Surface
2018-12-13-D16-Surface,Cryptophyte,278.76,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Surface
2018-12-13-D16-Surface,Cyanobacterium,55612.62,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Surface
2018-12-13-D16-Surface,Green Alga,418.14,,12/13/2018,Winter,Dec,D16,Central Delta,CED,Surface
2018-12-13-D26-Regular,Cryptophyte,333.88,,12/13/2018,Winter,Dec,D26,Central Delta,CED,Regular
2018-12-13-D26-Regular,Cyanobacterium,69447.04,,12/13/2018,Winter,Dec,D26,Central Delta,CED,Regular
2018-12-13-D26-Regular,Green Alga,166.94,,12/13/2018,Winter,Dec,D26,Central Delta,CED,Regular
2018-12-13-D26-Surface,Cyanobacterium,107175.48,,12/13/2018,Winter,Dec,D26,Central Delta,CED,Surface
2018-12-13-D26-Surface,Green Alga,500.82,,12/13/2018,Winter,Dec,D26,Central Delta,CED,Surface
2018-12-13-MD10A-Regular,Cryptophyte,125.2,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Regular
2018-12-13-MD10A-Regular,Cyanobacterium,45948.4,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Regular
2018-12-13-MD10A-Regular,Green Alga,7261.6,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Regular
2018-12-13-MD10A-Surface,Cyanobacterium,51816.07,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Surface
2018-12-13-MD10A-Surface,Green Alga,2841.09,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Surface
2018-12-13-MD10A-Surface,Pennate Diatom,135.29,,12/13/2018,Winter,Dec,MD10A,Southern Interior Delta,SID,Surface
2018-12-13-P8-Regular,Cryptophyte,600.96,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Regular
2018-12-13-P8-Regular,Cyanobacterium,60546.72,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Regular
2018-12-13-P8-Regular,Green Alga,600.96,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Regular
2018-12-13-P8-Regular,Pennate Diatom,150.24,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Regular
2018-12-13-P8-Surface,Cyanobacterium,86140.96,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Surface
2018-12-13-P8-Surface,Green Alga,627.24,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Surface
2018-12-13-P8-Surface,Pennate Diatom,209.08,,12/13/2018,Winter,Dec,P8,Southern Interior Delta,SID,Surface
2018-12-14-D10-Regular,Cyanobacterium,227054.23,,12/14/2018,Winter,Dec,D10,Confluence,CON,Regular
2018-12-14-D10-Regular,Green Alga,563.41,,12/14/2018,Winter,Dec,D10,Confluence,CON,Regular
2018-12-14-D8-Regular,Cyanobacterium,129423.9,,12/14/2018,Winter,Dec,D8,Grizzly.Suisun Bay,GSB,Regular
2018-12-14-D8-Regular,Green Alga,965.85,,12/14/2018,Winter,Dec,D8,Grizzly.Suisun Bay,GSB,Regular
2018-12-17-D10-Surface,Cyanobacterium,163390.35,,12/17/2018,Winter,Dec,D10,Confluence,CON,Surface
2018-12-17-D10-Surface,Green Alga,375.61,,12/17/2018,Winter,Dec,D10,Confluence,CON,Surface
2018-12-17-D10-Surface,Pennate Diatom,375.61,,12/17/2018,Winter,Dec,D10,Confluence,CON,Surface
2018-12-17-D6-Regular,Cyanobacterium,33681.45,,12/17/2018,Winter,Dec,D6,San Pablo Bay,SPB,Regular
2018-12-17-D6-Regular,Green Alga,163.9,,12/17/2018,Winter,Dec,D6,San Pablo Bay,SPB,Regular
2018-12-17-D6-Surface,Cyanobacterium,133287.3,,12/17/2018,Winter,Dec,D6,San Pablo Bay,SPB,Surface
2018-12-17-D6-Surface,Green Alga,965.85,,12/17/2018,Winter,Dec,D6,San Pablo Bay,SPB,Surface
2018-12-17-D6-Surface,Pennate Diatom,321.95,,12/17/2018,Winter,Dec,D6,San Pablo Bay,SPB,Surface
2018-12-17-D8-Surface,Cryptophyte,901.46,,12/17/2018,Winter,Dec,D8,Grizzly.Suisun Bay,GSB,Surface
2018-12-17-D8-Surface,Cyanobacterium,201025.58,,12/17/2018,Winter,Dec,D8,Grizzly.Suisun Bay,GSB,Surface
2018-12-17-D8-Surface,Green Alga,450.73,,12/17/2018,Winter,Dec,D8,Grizzly.Suisun Bay,GSB,Surface
2018-12-18-D7-Regular,Cyanobacterium,187954.41,,12/18/2018,Winter,Dec,D7,Grizzly.Suisun Bay,GSB,Regular
2018-12-18-D7-Regular,Green Alga,901.46,,12/18/2018,Winter,Dec,D7,Grizzly.Suisun Bay,GSB,Regular
2018-12-18-D7-Surface,Cryptophyte,1001.62,,12/18/2018,Winter,Dec,D7,Grizzly.Suisun Bay,GSB,Surface
2018-12-18-D7-Surface,Cyanobacterium,206834.53,,12/18/2018,Winter,Dec,D7,Grizzly.Suisun Bay,GSB,Surface
2018-12-18-D7-Surface,Green Alga,500.81,,12/18/2018,Winter,Dec,D7,Grizzly.Suisun Bay,GSB,Surface
2018-12-18-NZ032-Regular,Cyanobacterium,258847.8,,12/18/2018,Winter,Dec,NZ032,Grizzly.Suisun Bay,GSB,Regular
2018-12-18-NZ032-Surface,Cyanobacterium,238608.4,,12/18/2018,Winter,Dec,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-12-18-NZ032-Surface,Green Alga,1724.88,,12/18/2018,Winter,Dec,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-12-18-NZ032-Surface,Pennate Diatom,574.96,,12/18/2018,Winter,Dec,NZ032,Grizzly.Suisun Bay,GSB,Surface
2018-12-18-NZS42-Regular,Cyanobacterium,413770.14,,12/18/2018,Winter,Dec,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-12-18-NZS42-Regular,Green Alga,6310.22,,12/18/2018,Winter,Dec,NZS42,Grizzly.Suisun Bay,GSB,Regular
2018-12-18-NZS42-Surface,Centric Diatom,751.22,,12/18/2018,Winter,Dec,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-12-18-NZS42-Surface,Cyanobacterium,335795.34,,12/18/2018,Winter,Dec,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-12-18-NZS42-Surface,Green Alga,1502.44,,12/18/2018,Winter,Dec,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-12-18-NZS42-Surface,Pennate Diatom,751.22,,12/18/2018,Winter,Dec,NZS42,Grizzly.Suisun Bay,GSB,Surface
2018-12-19-D41-Regular,Cyanobacterium,34208.25,,12/19/2018,Winter,Dec,D41,San Pablo Bay,SPB,Regular
2018-12-19-D41-Surface,Centric Diatom,150.24,,12/19/2018,Winter,Dec,D41,San Pablo Bay,SPB,Surface
2018-12-19-D41-Surface,Cryptophyte,150.24,,12/19/2018,Winter,Dec,D41,San Pablo Bay,SPB,Surface
2018-12-19-D41-Surface,Cyanobacterium,63401.28,,12/19/2018,Winter,Dec,D41,San Pablo Bay,SPB,Surface
2018-12-19-D41-Surface,Green Alga,300.48,,12/19/2018,Winter,Dec,D41,San Pablo Bay,SPB,Surface
2018-12-19-D41A-Regular,Centric Diatom,136.58,,12/19/2018,Winter,Dec,D41A,San Pablo Bay,SPB,Regular
2018-12-19-D41A-Regular,Cyanobacterium,58046.5,,12/19/2018,Winter,Dec,D41A,San Pablo Bay,SPB,Regular
2018-12-19-D41A-Regular,Green Alga,273.16,,12/19/2018,Winter,Dec,D41A,San Pablo Bay,SPB,Regular
2018-12-19-D41A-Regular,Pennate Diatom,136.58,,12/19/2018,Winter,Dec,D41A,San Pablo Bay,SPB,Regular
2018-12-19-D41A-Surface,Cyanobacterium,177587.62,,12/19/2018,Winter,Dec,D41A,San Pablo Bay,SPB,Surface
2018-12-19-D41A-Surface,Pennate Diatom,3155.11,,12/19/2018,Winter,Dec,D41A,San Pablo Bay,SPB,Surface
2018-12-19-NZ002-Regular,Cyanobacterium,101916.87,,12/19/2018,Winter,Dec,NZ002,San Pablo Bay,SPB,Regular
2018-12-19-NZ002-Regular,Green Alga,250.41,,12/19/2018,Winter,Dec,NZ002,San Pablo Bay,SPB,Regular
2018-12-19-NZ002-Surface,Centric Diatom,242.09,,12/19/2018,Winter,Dec,NZ002,San Pablo Bay,SPB,Surface
2018-12-19-NZ002-Surface,Cyanobacterium,100225.26,,12/19/2018,Winter,Dec,NZ002,San Pablo Bay,SPB,Surface
2018-12-19-NZ002-Surface,Green Alga,484.18,,12/19/2018,Winter,Dec,NZ002,San Pablo Bay,SPB,Surface
2018-12-19-NZ004-Regular,Cyanobacterium,101416.05,,12/19/2018,Winter,Dec,NZ004,San Pablo Bay,SPB,Regular
