Station,Region,Date,Month,Year,Analyte,Measurement,Sign,RL
D12,Confluence,2/13/2019,2,2019,DissNitrateNitrite,0.48,,
D10,Confluence,2/19/2019,2,2019,DissNitrateNitrite,0.377,,
D22,Confluence,3/12/2019,3,2019,DissNitrateNitrite,0.224,,
D4,Confluence,3/12/2019,3,2019,DissNitrateNitrite,0.27,,
D12,Confluence,3/13/2019,3,2019,DissNitrateNitrite,0.34,,
D10,Confluence,3/15/2019,3,2019,DissNitrateNitrite,0.28,,
D22,Confluence,4/10/2019,4,2019,DissNitrateNitrite,0.15,,
D4,Confluence,4/10/2019,4,2019,DissNitrateNitrite,0.183,,
D12,Confluence,4/11/2019,4,2019,DissNitrateNitrite,0.217,,
D10,Confluence,4/15/2019,4,2019,DissNitrateNitrite,0.161,,
D22,Confluence,5/9/2019,5,2019,DissNitrateNitrite,0.151,,
D4,Confluence,5/9/2019,5,2019,DissNitrateNitrite,0.152,,
D12,Confluence,5/10/2019,5,2019,DissNitrateNitrite,0.15,,
D10,Confluence,5/14/2019,5,2019,DissNitrateNitrite,0.151,,
D12,Confluence,6/7/2019,6,2019,DissNitrateNitrite,0.17,,
D10,Confluence,6/11/2019,6,2019,DissNitrateNitrite,0.14,,
D22,Confluence,6/11/2019,6,2019,DissNitrateNitrite,0.14,,
D4,Confluence,6/11/2019,6,2019,DissNitrateNitrite,0.15,,
D22,Confluence,7/8/2019,7,2019,DissNitrateNitrite,0.264,,
D4,Confluence,7/8/2019,7,2019,DissNitrateNitrite,0.223,,
D12,Confluence,7/9/2019,7,2019,DissNitrateNitrite,0.186,,
D10,Confluence,7/11/2019,7,2019,DissNitrateNitrite,0.246,,
D12,Confluence,8/6/2019,8,2019,DissNitrateNitrite,0.193,,
D10,Confluence,8/8/2019,8,2019,DissNitrateNitrite,0.203,,
D22,Confluence,8/8/2019,8,2019,DissNitrateNitrite,0.228,,
D4,Confluence,8/8/2019,8,2019,DissNitrateNitrite,0.211,,
D12,Confluence,9/4/2019,9,2019,DissNitrateNitrite,0.212,,
D10,Confluence,9/6/2019,9,2019,DissNitrateNitrite,0.236,,
D22,Confluence,9/6/2019,9,2019,DissNitrateNitrite,0.209,,
D4,Confluence,9/6/2019,9,2019,DissNitrateNitrite,0.223,,
D12,Confluence,10/3/2019,10,2019,DissNitrateNitrite,0.23,,
D10,Confluence,10/7/2019,10,2019,DissNitrateNitrite,,<,1.5
D22,Confluence,10/7/2019,10,2019,DissNitrateNitrite,0.24,,
D4,Confluence,10/7/2019,10,2019,DissNitrateNitrite,0.2,,
D12,Confluence,11/4/2019,11,2019,DissNitrateNitrite,0.32,,
D22,Confluence,11/6/2019,11,2019,DissNitrateNitrite,0.31,,
D4,Confluence,11/6/2019,11,2019,DissNitrateNitrite,0.83,,
D12,Confluence,12/3/2019,12,2019,DissNitrateNitrite,,<,1.5
D22,Confluence,12/5/2019,12,2019,DissNitrateNitrite,0.29,,
D4,Confluence,12/5/2019,12,2019,DissNitrateNitrite,,<,3
D10,Confluence,12/6/2019,12,2019,DissNitrateNitrite,,<,7.5
C3A,Northern Interior Delta,1/4/2018,1,2018,DissNitrateNitrite,0.15,,
NZ068 ,Northern Interior Delta,1/5/2018,1,2018,DissNitrateNitrite,0.33,,
NZ068 ,Northern Interior Delta,2/5/2018,2,2018,DissNitrateNitrite,0.39,,
C3A,Northern Interior Delta,2/9/2018,2,2018,DissNitrateNitrite,0.18,,
C3A,Northern Interior Delta,3/5/2018,3,2018,DissNitrateNitrite,0.23,,
NZ068 ,Northern Interior Delta,3/9/2018,3,2018,DissNitrateNitrite,0.35,,
C3A,Northern Interior Delta,4/6/2018,4,2018,DissNitrateNitrite,0.08,,
NZ068 ,Northern Interior Delta,4/6/2018,4,2018,DissNitrateNitrite,0.16,,
C3A,Northern Interior Delta,5/4/2018,5,2018,DissNitrateNitrite,0.05,,
NZ068 ,Northern Interior Delta,5/10/2018,5,2018,DissNitrateNitrite,0.26,,
C3A,Northern Interior Delta,6/5/2018,6,2018,DissNitrateNitrite,0.08,,
NZ068 ,Northern Interior Delta,6/5/2018,6,2018,DissNitrateNitrite,0.25,,
C3A,Northern Interior Delta,7/17/2018,7,2018,DissNitrateNitrite,0.05,,
NZ068 ,Northern Interior Delta,7/18/2018,7,2018,DissNitrateNitrite,0.24,,
C3A,Northern Interior Delta,8/2/2018,8,2018,DissNitrateNitrite,0.08,,
NZ068 ,Northern Interior Delta,8/2/2018,8,2018,DissNitrateNitrite,0.21,,
C3A,Northern Interior Delta,9/7/2018,9,2018,DissNitrateNitrite,0.07,,
NZ068 ,Northern Interior Delta,9/13/2018,9,2018,DissNitrateNitrite,0.21,,
C3A,Northern Interior Delta,10/12/2018,10,2018,DissNitrateNitrite,0.2,,
NZ068 ,Northern Interior Delta,10/12/2018,10,2018,DissNitrateNitrite,0.313,,
C3A,Northern Interior Delta,11/9/2018,11,2018,DissNitrateNitrite,0.156,,
NZ068 ,Northern Interior Delta,11/20/2018,11,2018,DissNitrateNitrite,0.509,,
C3A,Northern Interior Delta,12/10/2018,12,2018,DissNitrateNitrite,0.259,,
NZ068 ,Northern Interior Delta,12/11/2018,12,2018,DissNitrateNitrite,0.583,,
C3A,Northern Interior Delta,1/9/2019,1,2019,DissNitrateNitrite,0.46,,
NZ068,Northern Interior Delta,1/10/2019,1,2019,DissNitrateNitrite,0.497,,
C3A,Northern Interior Delta,2/7/2019,2,2019,DissNitrateNitrite,0.3,,
NZ068,Northern Interior Delta,2/12/2019,2,2019,DissNitrateNitrite,0.39,,
C3A,Northern Interior Delta,3/11/2019,3,2019,DissNitrateNitrite,0.18,,
NZ068,Northern Interior Delta,3/12/2019,3,2019,DissNitrateNitrite,0.23,,
C3A,Northern Interior Delta,4/9/2019,4,2019,DissNitrateNitrite,0.105,,
NZ068,Northern Interior Delta,4/10/2019,4,2019,DissNitrateNitrite,0.15,,
C3A,Northern Interior Delta,5/8/2019,5,2019,DissNitrateNitrite,0.094,,
NZ068,Northern Interior Delta,5/9/2019,5,2019,DissNitrateNitrite,0.14,,
C3A,Northern Interior Delta,6/6/2019,6,2019,DissNitrateNitrite,0.09,,
NZ068,Northern Interior Delta,6/11/2019,6,2019,DissNitrateNitrite,0.14,,
C3A,Northern Interior Delta,7/8/2019,7,2019,DissNitrateNitrite,0.089,,
NZ068,Northern Interior Delta,7/8/2019,7,2019,DissNitrateNitrite,0.22,,
C3A,Northern Interior Delta,8/2/2019,8,2019,DissNitrateNitrite,0.091,,
NZ068,Northern Interior Delta,8/8/2019,8,2019,DissNitrateNitrite,0.193,,
C3A,Northern Interior Delta,9/3/2019,9,2019,DissNitrateNitrite,0.083,,
NZ068,Northern Interior Delta,9/6/2019,9,2019,DissNitrateNitrite,0.183,,
C3A,Northern Interior Delta,10/1/2019,10,2019,DissNitrateNitrite,0.1,,
NZ068,Northern Interior Delta,10/7/2019,10,2019,DissNitrateNitrite,0.19,,
C3A,Northern Interior Delta,11/1/2019,11,2019,DissNitrateNitrite,0.12,,
NZ068,Northern Interior Delta,11/6/2019,11,2019,DissNitrateNitrite,0.32,,
C3A,Northern Interior Delta,12/2/2019,12,2019,DissNitrateNitrite,0.13,,
NZ068,Northern Interior Delta,12/5/2019,12,2019,DissNitrateNitrite,0.29,,
D6 ,San Pablo Bay,1/11/2018,1,2018,DissNitrateNitrite,0.45,,
D41 ,San Pablo Bay,1/16/2018,1,2018,DissNitrateNitrite,0.4,,
D41A ,San Pablo Bay,1/16/2018,1,2018,DissNitrateNitrite,0.45,,
NZ002,San Pablo Bay,1/16/2018,1,2018,DissNitrateNitrite,0.48,,
NZ004 ,San Pablo Bay,1/16/2018,1,2018,DissNitrateNitrite,0.48,,
NZ325 ,San Pablo Bay,1/16/2018,1,2018,DissNitrateNitrite,0.47,,
D6 ,San Pablo Bay,2/12/2018,2,2018,DissNitrateNitrite,0.51,,
D41 ,San Pablo Bay,2/13/2018,2,2018,DissNitrateNitrite,0.38,,
D41A ,San Pablo Bay,2/13/2018,2,2018,DissNitrateNitrite,0.44,,
NZ002,San Pablo Bay,2/13/2018,2,2018,DissNitrateNitrite,0.47,,
NZ004 ,San Pablo Bay,2/13/2018,2,2018,DissNitrateNitrite,0.52,,
NZ325 ,San Pablo Bay,2/13/2018,2,2018,DissNitrateNitrite,0.47,,
D6 ,San Pablo Bay,3/15/2018,3,2018,DissNitrateNitrite,0.49,,
D41 ,San Pablo Bay,3/16/2018,3,2018,DissNitrateNitrite,0.37,,
D41A ,San Pablo Bay,3/16/2018,3,2018,DissNitrateNitrite,0.42,,
NZ002,San Pablo Bay,3/16/2018,3,2018,DissNitrateNitrite,0.44,,
NZ004 ,San Pablo Bay,3/16/2018,3,2018,DissNitrateNitrite,0.5,,
NZ325 ,San Pablo Bay,3/16/2018,3,2018,DissNitrateNitrite,0.44,,
D6 ,San Pablo Bay,4/12/2018,4,2018,DissNitrateNitrite,0.24,,
D41 ,San Pablo Bay,4/16/2018,4,2018,DissNitrateNitrite,0.25,,
D41A ,San Pablo Bay,4/16/2018,4,2018,DissNitrateNitrite,0.27,,
NZ002,San Pablo Bay,4/16/2018,4,2018,DissNitrateNitrite,0.5,,
NZ004 ,San Pablo Bay,4/16/2018,4,2018,DissNitrateNitrite,0.26,,
NZ325 ,San Pablo Bay,4/16/2018,4,2018,DissNitrateNitrite,0.26,,
D6 ,San Pablo Bay,5/11/2018,5,2018,DissNitrateNitrite,0.38,,
D41 ,San Pablo Bay,5/12/2018,5,2018,DissNitrateNitrite,0.29,,
D41A ,San Pablo Bay,5/12/2018,5,2018,DissNitrateNitrite,0.28,,
NZ002,San Pablo Bay,5/12/2018,5,2018,DissNitrateNitrite,0.31,,
NZ004 ,San Pablo Bay,5/12/2018,5,2018,DissNitrateNitrite,0.34,,
NZ325 ,San Pablo Bay,5/12/2018,5,2018,DissNitrateNitrite,0.32,,
D6 ,San Pablo Bay,6/11/2018,6,2018,DissNitrateNitrite,0.43,,
D41 ,San Pablo Bay,6/12/2018,6,2018,DissNitrateNitrite,0.35,,
D41A ,San Pablo Bay,6/12/2018,6,2018,DissNitrateNitrite,0.36,,
NZ002,San Pablo Bay,6/12/2018,6,2018,DissNitrateNitrite,0.38,,
NZ004 ,San Pablo Bay,6/12/2018,6,2018,DissNitrateNitrite,0.42,,
NZ325 ,San Pablo Bay,6/12/2018,6,2018,DissNitrateNitrite,0.36,,
D6 ,San Pablo Bay,7/11/2018,7,2018,DissNitrateNitrite,0.46,,
D41 ,San Pablo Bay,7/12/2018,7,2018,DissNitrateNitrite,0.33,,
D41A ,San Pablo Bay,7/12/2018,7,2018,DissNitrateNitrite,0.39,,
NZ002,San Pablo Bay,7/12/2018,7,2018,DissNitrateNitrite,0.39,,
NZ004 ,San Pablo Bay,7/12/2018,7,2018,DissNitrateNitrite,0.45,,
NZ325 ,San Pablo Bay,7/12/2018,7,2018,DissNitrateNitrite,0.39,,
D6 ,San Pablo Bay,8/8/2018,8,2018,DissNitrateNitrite,0.376,,
D41 ,San Pablo Bay,8/9/2018,8,2018,DissNitrateNitrite,0.34,,
D41A ,San Pablo Bay,8/9/2018,8,2018,DissNitrateNitrite,0.39,,
NZ002,San Pablo Bay,8/9/2018,8,2018,DissNitrateNitrite,0.38,,
NZ004 ,San Pablo Bay,8/9/2018,8,2018,DissNitrateNitrite,0.38,,
NZ325 ,San Pablo Bay,8/9/2018,8,2018,DissNitrateNitrite,0.374,,
D6 ,San Pablo Bay,9/19/2018,9,2018,DissNitrateNitrite,0.36,,
D41 ,San Pablo Bay,9/20/2018,9,2018,DissNitrateNitrite,0.32,,
D41A ,San Pablo Bay,9/20/2018,9,2018,DissNitrateNitrite,0.37,,
NZ002,San Pablo Bay,9/20/2018,9,2018,DissNitrateNitrite,0.35,,
NZ004 ,San Pablo Bay,9/20/2018,9,2018,DissNitrateNitrite,0.36,,
NZ325 ,San Pablo Bay,9/20/2018,9,2018,DissNitrateNitrite,0.34,,
D6 ,San Pablo Bay,10/18/2018,10,2018,DissNitrateNitrite,0.34,,
D41 ,San Pablo Bay,10/19/2018,10,2018,DissNitrateNitrite,0.26,,
D41A ,San Pablo Bay,10/19/2018,10,2018,DissNitrateNitrite,0.315,,
NZ002,San Pablo Bay,10/19/2018,10,2018,DissNitrateNitrite,0.31,,
NZ004 ,San Pablo Bay,10/19/2018,10,2018,DissNitrateNitrite,0.33,,
NZ325 ,San Pablo Bay,10/19/2018,10,2018,DissNitrateNitrite,0.3,,
D6 ,San Pablo Bay,11/20/2018,11,2018,DissNitrateNitrite,0.359,,
D41 ,San Pablo Bay,11/21/2018,11,2018,DissNitrateNitrite,0.412,,
D41A ,San Pablo Bay,11/21/2018,11,2018,DissNitrateNitrite,0.323,,
D6 ,San Pablo Bay,12/17/2018,12,2018,DissNitrateNitrite,0.41,,
D41 ,San Pablo Bay,12/19/2018,12,2018,DissNitrateNitrite,0.296,,
D41A ,San Pablo Bay,12/19/2018,12,2018,DissNitrateNitrite,0.367,,
NZ002,San Pablo Bay,12/19/2018,12,2018,DissNitrateNitrite,0.38,,
NZ004 ,San Pablo Bay,12/19/2018,12,2018,DissNitrateNitrite,0.396,,
NZ325 ,San Pablo Bay,12/19/2018,12,2018,DissNitrateNitrite,0.401,,
D6,San Pablo Bay,1/16/2019,1,2019,DissNitrateNitrite,0.49,,
D41,San Pablo Bay,1/18/2019,1,2019,DissNitrateNitrite,0.441,,
D41A,San Pablo Bay,1/18/2019,1,2019,DissNitrateNitrite,0.54,,
NZ002 ,San Pablo Bay,1/18/2019,1,2019,DissNitrateNitrite,0.55,,
NZ004,San Pablo Bay,1/18/2019,1,2019,DissNitrateNitrite,0.55,,
NZ325,San Pablo Bay,1/18/2019,1,2019,DissNitrateNitrite,0.58,,
D6,San Pablo Bay,2/19/2019,2,2019,DissNitrateNitrite,0.49,,
D41,San Pablo Bay,2/21/2019,2,2019,DissNitrateNitrite,0.45,,
D41A,San Pablo Bay,2/21/2019,2,2019,DissNitrateNitrite,0.49,,
NZ002 ,San Pablo Bay,2/21/2019,2,2019,DissNitrateNitrite,0.46,,
NZ004,San Pablo Bay,2/21/2019,2,2019,DissNitrateNitrite,0.43,,
NZ325,San Pablo Bay,2/21/2019,2,2019,DissNitrateNitrite,0.5,,
D6,San Pablo Bay,3/15/2019,3,2019,DissNitrateNitrite,0.28,,
D41,San Pablo Bay,3/19/2019,3,2019,DissNitrateNitrite,0.28,,
D41A,San Pablo Bay,3/19/2019,3,2019,DissNitrateNitrite,0.29,,
NZ002 ,San Pablo Bay,3/19/2019,3,2019,DissNitrateNitrite,0.3,,
NZ004,San Pablo Bay,3/19/2019,3,2019,DissNitrateNitrite,0.314,,
NZ325,San Pablo Bay,3/19/2019,3,2019,DissNitrateNitrite,0.311,,
D6,San Pablo Bay,4/15/2019,4,2019,DissNitrateNitrite,0.184,,
D41,San Pablo Bay,4/17/2019,4,2019,DissNitrateNitrite,0.2,,
D41A,San Pablo Bay,4/17/2019,4,2019,DissNitrateNitrite,0.2,,
NZ002 ,San Pablo Bay,4/17/2019,4,2019,DissNitrateNitrite,0.19,,
NZ004,San Pablo Bay,4/17/2019,4,2019,DissNitrateNitrite,0.19,,
NZ325,San Pablo Bay,4/17/2019,4,2019,DissNitrateNitrite,0.19,,
D6,San Pablo Bay,5/14/2019,5,2019,DissNitrateNitrite,0.17,,
D41,San Pablo Bay,5/16/2019,5,2019,DissNitrateNitrite,0.1,,
D41A,San Pablo Bay,5/16/2019,5,2019,DissNitrateNitrite,0.14,,
NZ002 ,San Pablo Bay,5/16/2019,5,2019,DissNitrateNitrite,0.14,,
NZ004,San Pablo Bay,5/16/2019,5,2019,DissNitrateNitrite,0.17,,
NZ325,San Pablo Bay,5/16/2019,5,2019,DissNitrateNitrite,0.14,,
D6,San Pablo Bay,6/12/2019,6,2019,DissNitrateNitrite,0.183,,
D41,San Pablo Bay,6/13/2019,6,2019,DissNitrateNitrite,0.248,,
D41A,San Pablo Bay,6/13/2019,6,2019,DissNitrateNitrite,0.24,,
NZ002 ,San Pablo Bay,6/13/2019,6,2019,DissNitrateNitrite,0.23,,
NZ004,San Pablo Bay,6/13/2019,6,2019,DissNitrateNitrite,0.223,,
NZ325,San Pablo Bay,6/13/2019,6,2019,DissNitrateNitrite,0.24,,
D6,San Pablo Bay,7/11/2019,7,2019,DissNitrateNitrite,0.257,,
D41,San Pablo Bay,7/15/2019,7,2019,DissNitrateNitrite,0.241,,
D41A,San Pablo Bay,7/15/2019,7,2019,DissNitrateNitrite,0.256,,
NZ002 ,San Pablo Bay,7/15/2019,7,2019,DissNitrateNitrite,0.262,,
NZ004,San Pablo Bay,7/15/2019,7,2019,DissNitrateNitrite,0.277,,
NZ325,San Pablo Bay,7/15/2019,7,2019,DissNitrateNitrite,0.252,,
D6,San Pablo Bay,8/9/2019,8,2019,DissNitrateNitrite,0.22,,
D41,San Pablo Bay,8/13/2019,8,2019,DissNitrateNitrite,0.204,,
D41A,San Pablo Bay,8/13/2019,8,2019,DissNitrateNitrite,0.22,,
NZ002 ,San Pablo Bay,8/13/2019,8,2019,DissNitrateNitrite,0.206,,
NZ004,San Pablo Bay,8/13/2019,8,2019,DissNitrateNitrite,0.196,,
NZ325,San Pablo Bay,8/13/2019,8,2019,DissNitrateNitrite,0.207,,
D6,San Pablo Bay,9/6/2019,9,2019,DissNitrateNitrite,0.262,,
D41,San Pablo Bay,9/10/2019,9,2019,DissNitrateNitrite,0.212,,
D41A,San Pablo Bay,9/10/2019,9,2019,DissNitrateNitrite,0.244,,
NZ002 ,San Pablo Bay,9/10/2019,9,2019,DissNitrateNitrite,0.256,,
NZ004,San Pablo Bay,9/10/2019,9,2019,DissNitrateNitrite,0.283,,
NZ325,San Pablo Bay,9/10/2019,9,2019,DissNitrateNitrite,0.248,,
D6,San Pablo Bay,10/7/2019,10,2019,DissNitrateNitrite,,<,7.5
D41,San Pablo Bay,10/9/2019,10,2019,DissNitrateNitrite,,<,15
D41A,San Pablo Bay,10/9/2019,10,2019,DissNitrateNitrite,,<,15
NZ002 ,San Pablo Bay,10/9/2019,10,2019,DissNitrateNitrite,,<,15
NZ004,San Pablo Bay,10/9/2019,10,2019,DissNitrateNitrite,,<,15
NZ325,San Pablo Bay,10/9/2019,10,2019,DissNitrateNitrite,,<,15
D6,San Pablo Bay,11/6/2019,11,2019,DissNitrateNitrite,,<,15
D41,San Pablo Bay,11/12/2019,11,2019,DissNitrateNitrite,,<,15
D41A,San Pablo Bay,11/12/2019,11,2019,DissNitrateNitrite,,<,15
NZ002 ,San Pablo Bay,11/12/2019,11,2019,DissNitrateNitrite,,<,15
NZ004,San Pablo Bay,11/12/2019,11,2019,DissNitrateNitrite,,<,15
NZ325,San Pablo Bay,11/12/2019,11,2019,DissNitrateNitrite,,<,15
D6,San Pablo Bay,12/6/2019,12,2019,DissNitrateNitrite,,<,15
D41,San Pablo Bay,12/10/2019,12,2019,DissNitrateNitrite,,<,15
D41A,San Pablo Bay,12/10/2019,12,2019,DissNitrateNitrite,,<,15
NZ002 ,San Pablo Bay,12/10/2019,12,2019,DissNitrateNitrite,,<,15
NZ004,San Pablo Bay,12/10/2019,12,2019,DissNitrateNitrite,,<,15
NZ325,San Pablo Bay,12/10/2019,12,2019,DissNitrateNitrite,,<,15
C10A ,Southern Interior Delta,1/3/2018,1,2018,DissNitrateNitrite,0.84,,
C9,Southern Interior Delta,1/3/2018,1,2018,DissNitrateNitrite,0.65,,
MD10A,Southern Interior Delta,1/9/2018,1,2018,DissNitrateNitrite,0.52,,
P8 ,Southern Interior Delta,1/9/2018,1,2018,DissNitrateNitrite,1.78,,
C10A ,Southern Interior Delta,2/6/2018,2,2018,DissNitrateNitrite,1.22,,
C9,Southern Interior Delta,2/6/2018,2,2018,DissNitrateNitrite,0.94,,
MD10A,Southern Interior Delta,2/7/2018,2,2018,DissNitrateNitrite,0.76,,
P8 ,Southern Interior Delta,2/7/2018,2,2018,DissNitrateNitrite,2.3,,
C10A ,Southern Interior Delta,3/5/2018,3,2018,DissNitrateNitrite,1.45,,
C9,Southern Interior Delta,3/5/2018,3,2018,DissNitrateNitrite,0.79,,
MD10A,Southern Interior Delta,3/13/2018,3,2018,DissNitrateNitrite,0.55,,
P8 ,Southern Interior Delta,3/13/2018,3,2018,DissNitrateNitrite,1.89,,
C10A ,Southern Interior Delta,4/5/2018,4,2018,DissNitrateNitrite,0.22,,
C9,Southern Interior Delta,4/5/2018,4,2018,DissNitrateNitrite,0.62,,
MD10A,Southern Interior Delta,4/10/2018,4,2018,DissNitrateNitrite,0.43,,
P8 ,Southern Interior Delta,4/10/2018,4,2018,DissNitrateNitrite,0.53,,
C10A ,Southern Interior Delta,5/3/2018,5,2018,DissNitrateNitrite,0.31,,
C9,Southern Interior Delta,5/3/2018,5,2018,DissNitrateNitrite,0.46,,
MD10A,Southern Interior Delta,5/9/2018,5,2018,DissNitrateNitrite,0.06,,
P8 ,Southern Interior Delta,5/9/2018,5,2018,DissNitrateNitrite,0.42,,
C10A ,Southern Interior Delta,6/6/2018,6,2018,DissNitrateNitrite,0.75,,
C9,Southern Interior Delta,6/6/2018,6,2018,DissNitrateNitrite,0.24,,
MD10A,Southern Interior Delta,6/7/2018,6,2018,DissNitrateNitrite,0.1,,
P8 ,Southern Interior Delta,6/7/2018,6,2018,DissNitrateNitrite,0.86,,
MD10A,Southern Interior Delta,7/9/2018,7,2018,DissNitrateNitrite,0.14,,
P8 ,Southern Interior Delta,7/9/2018,7,2018,DissNitrateNitrite,1.09,,
C10A ,Southern Interior Delta,7/16/2018,7,2018,DissNitrateNitrite,1.03,,
C9,Southern Interior Delta,7/16/2018,7,2018,DissNitrateNitrite,0.12,,
C10A ,Southern Interior Delta,8/1/2018,8,2018,DissNitrateNitrite,1.29,,
C9,Southern Interior Delta,8/1/2018,8,2018,DissNitrateNitrite,0.11,,
MD10A,Southern Interior Delta,8/6/2018,8,2018,DissNitrateNitrite,,<,0.01
P8 ,Southern Interior Delta,8/6/2018,8,2018,DissNitrateNitrite,0.7,,
C10A ,Southern Interior Delta,9/14/2018,9,2018,DissNitrateNitrite,1.49,,
C9,Southern Interior Delta,9/14/2018,9,2018,DissNitrateNitrite,0.12,,
MD10A,Southern Interior Delta,9/17/2018,9,2018,DissNitrateNitrite,0.06,,
P8 ,Southern Interior Delta,9/17/2018,9,2018,DissNitrateNitrite,1.14,,
C10A ,Southern Interior Delta,10/11/2018,10,2018,DissNitrateNitrite,1.84,,
C9,Southern Interior Delta,10/11/2018,10,2018,DissNitrateNitrite,0.248,,
MD10A,Southern Interior Delta,10/16/2018,10,2018,DissNitrateNitrite,0.161,,
P8 ,Southern Interior Delta,10/16/2018,10,2018,DissNitrateNitrite,2.44,,
C10A ,Southern Interior Delta,11/9/2018,11,2018,DissNitrateNitrite,1.94,,
C9,Southern Interior Delta,11/9/2018,11,2018,DissNitrateNitrite,0.427,,
MD10A,Southern Interior Delta,11/27/2018,11,2018,DissNitrateNitrite,0.441,,
P8 ,Southern Interior Delta,11/27/2018,11,2018,DissNitrateNitrite,2.03,,
C10A ,Southern Interior Delta,12/10/2018,12,2018,DissNitrateNitrite,1.68,,
C9,Southern Interior Delta,12/10/2018,12,2018,DissNitrateNitrite,0.636,,
MD10A,Southern Interior Delta,12/13/2018,12,2018,DissNitrateNitrite,0.575,,
P8 ,Southern Interior Delta,12/13/2018,12,2018,DissNitrateNitrite,2.45,,
C10A,Southern Interior Delta,1/9/2019,1,2019,DissNitrateNitrite,2.73,,
C9,Southern Interior Delta,1/9/2019,1,2019,DissNitrateNitrite,0.9,,
MD10A,Southern Interior Delta,1/15/2019,1,2019,DissNitrateNitrite,0.96,,
P8,Southern Interior Delta,1/15/2019,1,2019,DissNitrateNitrite,3.6,,
C10A,Southern Interior Delta,2/7/2019,2,2019,DissNitrateNitrite,0.92,,
C9,Southern Interior Delta,2/7/2019,2,2019,DissNitrateNitrite,1.25,,
MD10A,Southern Interior Delta,2/15/2019,2,2019,DissNitrateNitrite,0.94,,
P8,Southern Interior Delta,2/15/2019,2,2019,DissNitrateNitrite,1.03,,
C10A,Southern Interior Delta,3/11/2019,3,2019,DissNitrateNitrite,0.4,,
C9,Southern Interior Delta,3/11/2019,3,2019,DissNitrateNitrite,0.438,,
MD10A,Southern Interior Delta,3/14/2019,3,2019,DissNitrateNitrite,0.73,,
P8,Southern Interior Delta,3/14/2019,3,2019,DissNitrateNitrite,0.54,,
C10A,Southern Interior Delta,4/9/2019,4,2019,DissNitrateNitrite,0.32,,
C9,Southern Interior Delta,4/9/2019,4,2019,DissNitrateNitrite,0.28,,
MD10A,Southern Interior Delta,4/12/2019,4,2019,DissNitrateNitrite,0.08,,
P8,Southern Interior Delta,4/12/2019,4,2019,DissNitrateNitrite,0.42,,
C10A,Southern Interior Delta,5/8/2019,5,2019,DissNitrateNitrite,0.33,,
C9,Southern Interior Delta,5/8/2019,5,2019,DissNitrateNitrite,0.308,,
MD10A,Southern Interior Delta,5/13/2019,5,2019,DissNitrateNitrite,,<,0.05
P8,Southern Interior Delta,5/13/2019,5,2019,DissNitrateNitrite,0.36,,
C10A,Southern Interior Delta,6/6/2019,6,2019,DissNitrateNitrite,0.11,,
C9,Southern Interior Delta,6/6/2019,6,2019,DissNitrateNitrite,0.248,,
MD10A,Southern Interior Delta,6/10/2019,6,2019,DissNitrateNitrite,,<,0.05
P8,Southern Interior Delta,6/10/2019,6,2019,DissNitrateNitrite,0.18,,
C10A,Southern Interior Delta,7/8/2019,7,2019,DissNitrateNitrite,0.794,,
C9,Southern Interior Delta,7/8/2019,7,2019,DissNitrateNitrite,0.131,,
MD10A,Southern Interior Delta,7/10/2019,7,2019,DissNitrateNitrite,0.064,,
P8,Southern Interior Delta,7/10/2019,7,2019,DissNitrateNitrite,0.63,,
C10A,Southern Interior Delta,8/2/2019,8,2019,DissNitrateNitrite,0.539,,
C9,Southern Interior Delta,8/2/2019,8,2019,DissNitrateNitrite,0.146,,
MD10A,Southern Interior Delta,8/7/2019,8,2019,DissNitrateNitrite,0.071,,
P8,Southern Interior Delta,8/7/2019,8,2019,DissNitrateNitrite,0.595,,
C10A,Southern Interior Delta,9/3/2019,9,2019,DissNitrateNitrite,1.01,,
C9,Southern Interior Delta,9/3/2019,9,2019,DissNitrateNitrite,0.118,,
MD10A,Southern Interior Delta,9/5/2019,9,2019,DissNitrateNitrite,0.061,,
P8,Southern Interior Delta,9/5/2019,9,2019,DissNitrateNitrite,0.74,,
C10A,Southern Interior Delta,10/1/2019,10,2019,DissNitrateNitrite,0.61,,
C9,Southern Interior Delta,10/1/2019,10,2019,DissNitrateNitrite,0.16,,
MD10A,Southern Interior Delta,10/4/2019,10,2019,DissNitrateNitrite,,<,
P8,Southern Interior Delta,10/4/2019,10,2019,DissNitrateNitrite,,<,
C10A,Southern Interior Delta,11/1/2019,11,2019,DissNitrateNitrite,1.2,,
C9,Southern Interior Delta,11/1/2019,11,2019,DissNitrateNitrite,0.45,,
MD10A,Southern Interior Delta,11/5/2019,11,2019,DissNitrateNitrite,0.26,,
P8,Southern Interior Delta,11/5/2019,11,2019,DissNitrateNitrite,1.3,,
C10A,Southern Interior Delta,12/2/2019,12,2019,DissNitrateNitrite,1.3,,
C9,Southern Interior Delta,12/2/2019,12,2019,DissNitrateNitrite,0.45,,
MD10A,Southern Interior Delta,12/4/2019,12,2019,DissNitrateNitrite,0.64,,
P8,Southern Interior Delta,12/4/2019,12,2019,DissNitrateNitrite,2.9,,
D8,Suisun & Grizzly Bays,1/10/2018,1,2018,DissNitrateNitrite,0.46,,
D7 ,Suisun & Grizzly Bays,1/11/2018,1,2018,DissNitrateNitrite,0.47,,
