SampleID,Genus,Units.per.L,,Year,Month,Region,StationCode
EMP.D4.2014.10.03,Cryptomonas,150140,,2014,Oct,Confluence,D4
EMP.D4.2014.10.03,Chroococcus,3603360,,2014,Oct,Confluence,D4
EMP.D4.2014.10.03,Eucapsis,61557400,,2014,Oct,Confluence,D4
EMP.D4.2014.10.03,Cyclotella,300280,,2014,Oct,Confluence,D4
EMP.D4.2014.10.03,Nitzschia,150140,,2014,Oct,Confluence,D4
EMP.EZ6.2014.10.03,Cryptomonas,214490,,2014,Oct,Entrapment Zone,EZ6
EMP.EZ6.2014.10.03,Hemiselmis,428980,,2014,Oct,Entrapment Zone,EZ6
EMP.EZ6.2014.10.03,Chroococcus,1930410,,2014,Oct,Entrapment Zone,EZ6
EMP.EZ6.2014.10.03,Eucapsis,83865590,,2014,Oct,Entrapment Zone,EZ6
EMP.EZ6.2014.10.03,Cyclotella,214490,,2014,Oct,Entrapment Zone,EZ6
EMP.EZ6.2014.10.03,Entomoneis,214490,,2014,Oct,Entrapment Zone,EZ6
EMP.EZ6.2014.10.03,Nitzschia,428980,,2014,Oct,Entrapment Zone,EZ6
EMP.EZ6.2014.10.03,Thalassiosira,428980,,2014,Oct,Entrapment Zone,EZ6
EMP.EZ2.2014.10.03,Cryptomonas,250240,,2014,Oct,Entrapment Zone,EZ2
EMP.EZ2.2014.10.03,Hemiselmis,5255040,,2014,Oct,Entrapment Zone,EZ2
EMP.EZ2.2014.10.03,Chroococcus,8758400,,2014,Oct,Entrapment Zone,EZ2
EMP.EZ2.2014.10.03,Eucapsis,87834240,,2014,Oct,Entrapment Zone,EZ2
EMP.EZ2.2014.10.03,Pseudanabaena,250240,,2014,Oct,Entrapment Zone,EZ2
EMP.EZ2.2014.10.03,Cyclotella,750720,,2014,Oct,Entrapment Zone,EZ2
EMP.EZ2.2014.10.03,Nitzschia,250240,,2014,Oct,Entrapment Zone,EZ2
EMP.EZ2.2014.10.03,Synedra,500480,,2014,Oct,Entrapment Zone,EZ2
EMP.EZ2.2014.10.03,Thalassiosira,500480,,2014,Oct,Entrapment Zone,EZ2
EMP.EZ2.2014.10.03,Chlorella,500480,,2014,Oct,Entrapment Zone,EZ2
EMP.EZ2.2014.10.03,Lagerheimia,250240,,2014,Oct,Entrapment Zone,EZ2
EMP.D7.2014.10.06,Cryptomonas,166830,,2014,Oct,Grizzly and Suisun Bay,D7
EMP.D7.2014.10.06,Plagioselmis,166830,,2014,Oct,Grizzly and Suisun Bay,D7
EMP.D7.2014.10.06,Eucapsis,71736900,,2014,Oct,Grizzly and Suisun Bay,D7
EMP.D7.2014.10.06,Synechococcus,333660,,2014,Oct,Grizzly and Suisun Bay,D7
EMP.D7.2014.10.06,Cyclotella,166830,,2014,Oct,Grizzly and Suisun Bay,D7
EMP.D41A.2014.10.07,Eucapsis,83436610,,2014,Oct,San Pablo Bay,D41A
EMP.D41A.2014.10.07,Cocconeis,214490,,2014,Oct,San Pablo Bay,D41A
EMP.D41A.2014.10.07,Nitzschia,214490,,2014,Oct,San Pablo Bay,D41A
EMP.D41A.2014.10.07,Thalassiosira,2573880,,2014,Oct,San Pablo Bay,D41A
EMP.D41A.2014.10.07,Chlamydomonas,214490,,2014,Oct,San Pablo Bay,D41A
EMP.D41.2014.10.07,Hemiselmis,112600,,2014,Oct,San Pablo Bay,D41
EMP.D41.2014.10.07,Chroococcus,56300,,2014,Oct,San Pablo Bay,D41
EMP.D41.2014.10.07,Eucapsis,23195600,,2014,Oct,San Pablo Bay,D41
EMP.D41.2014.10.07,Cyclotella,225200,,2014,Oct,San Pablo Bay,D41
EMP.D41.2014.10.07,Eunotogramma,56300,,2014,Oct,San Pablo Bay,D41
EMP.D41.2014.10.07,Thalassiosira,394100,,2014,Oct,San Pablo Bay,D41
EMP.D41.2014.10.07,Pseudokephyrion,112600,,2014,Oct,San Pablo Bay,D41
EMP.D41.2014.10.07,Chlamydomonas,56300,,2014,Oct,San Pablo Bay,D41
EMP.D6.2014.10.07,Cryptomonas,150140,,2014,Oct,San Pablo Bay,D6
EMP.D6.2014.10.07,Rhodomonas,300280,,2014,Oct,San Pablo Bay,D6
EMP.D6.2014.10.07,Chroococcus,150140,,2014,Oct,San Pablo Bay,D6
EMP.D6.2014.10.07,Eucapsis,64710340,,2014,Oct,San Pablo Bay,D6
EMP.D6.2014.10.07,Cocconeis,300280,,2014,Oct,San Pablo Bay,D6
EMP.D6.2014.10.07,Cyclotella,150140,,2014,Oct,San Pablo Bay,D6
EMP.D6.2014.10.07,Thalassiosira,150140,,2014,Oct,San Pablo Bay,D6
EMP.D6.2014.10.07,Pseudokephyrion,150140,,2014,Oct,San Pablo Bay,D6
EMP.EZ6-SJR.2014.11.12,Hillea,300290,,2014,Nov,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2014.11.12,Plagioselmis,600580,,2014,Nov,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2014.11.12,Rhodomonas,600580,,2014,Nov,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2014.11.12,Chroococcus,3303190,,2014,Nov,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2014.11.12,Eucapsis,114710780,,2014,Nov,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2014.11.12,Synechococcus,34833640,,2014,Nov,Entrapment Zone,EZ6-SJR
EMP.EZ6-SJR.2014.11.12,Planothidium,300290,,2014,Nov,Entrapment Zone,EZ6-SJR
EMP.EZ2-SJR.2014.11.12,Hemiselmis,772140,,2014,Nov,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2014.11.12,Plagioselmis,514760,,2014,Nov,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2014.11.12,Rhodomonas,128690,,2014,Nov,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2014.11.12,Aphanizomenon,128690,,2014,Nov,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2014.11.12,Chroococcus,2059040,,2014,Nov,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2014.11.12,Eucapsis,45942330,,2014,Nov,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2014.11.12,Synechococcus,5018910,,2014,Nov,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2014.11.12,Cyclotella,128690,,2014,Nov,Entrapment Zone,EZ2-SJR
EMP.EZ2-SJR.2014.11.12,Kephyrion,128690,,2014,Nov,Entrapment Zone,EZ2-SJR
EMP.D19.2014.11.12,Hemiselmis,1501440,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Rhodomonas,375360,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Anabaena,187680,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Aphanizomenon,187680,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Chroococcus,1313760,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Eucapsis,49735200,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Pseudanabaena,187680,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Synechococcus,20457120,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Cocconeis,187680,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Cyclotella,375360,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Synedra,187680,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Chlamydomonas,187680,,2014,Nov,Central Delta,D19
EMP.D19.2014.11.12,Eutreptia,187680,,2014,Nov,Central Delta,D19
EMP.D28A.2014.11.12,Cryptomonas,39510,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Hemiselmis,908730,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Hillea,434610,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Plagioselmis,395100,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Rhodomonas,39510,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Aphanizomenon,118530,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Aphanocapsa,158040,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Aphanothece,39510,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Chroococcus,2291580,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Eucapsis,10825740,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Synechococcus,829710,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Cocconeis,39510,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Nitzschia,39510,,2014,Nov,Central Delta,D28A
EMP.D28A.2014.11.12,Chlamydomonas,39510,,2014,Nov,Central Delta,D28A
EMP.D26.2014.11.13,Hemiselmis,772140,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Hillea,128690,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Plagioselmis,514760,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Rhodomonas,128690,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Aphanizomenon,128690,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Eucapsis,43754600,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Synechococcus,10166510,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Aulacoseira,128690,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Cocconeis,257380,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Cyclotella,128690,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Rhoicosphenia,128690,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Stephanodiscus,128690,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Synedra,128690,,2014,Nov,Central Delta,D26
EMP.D26.2014.11.13,Kirchneriella,128690,,2014,Nov,Central Delta,D26
EMP.MD10A.2014.11.13,Cryptomonas,90080,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Hemiselmis,945840,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Plagioselmis,630560,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Aphanizomenon,45040,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Chroococcus,495440,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Eucapsis,13962400,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Synechococcus,2792480,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Achnanthes,45040,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Aulacoseira,405360,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Cocconeis,45040,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Cyclotella,45040,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Pseudostaurosira,135120,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Rhoicosphenia,45040,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Dinobryon,90080,,2014,Nov,Southern Interior Delta,MD10A
EMP.MD10A.2014.11.13,Monoraphidium,90080,,2014,Nov,Southern Interior Delta,MD10A
EMP.P8.2014.11.13,Hillea,300290,,2014,Nov,Southern Interior Delta,P8
EMP.P8.2014.11.13,Eucapsis,148643550,,2014,Nov,Southern Interior Delta,P8
EMP.P8.2014.11.13,Synechococcus,19218560,,2014,Nov,Southern Interior Delta,P8
EMP.P8.2014.11.13,Bacillaria,300290,,2014,Nov,Southern Interior Delta,P8
EMP.P8.2014.11.13,Cyclotella,1201160,,2014,Nov,Southern Interior Delta,P8
EMP.P8.2014.11.13,Nitzschia,300290,,2014,Nov,Southern Interior Delta,P8
EMP.P8.2014.11.13,Synedra,600580,,2014,Nov,Southern Interior Delta,P8
EMP.P8.2014.11.13,Chlamydomonas,300290,,2014,Nov,Southern Interior Delta,P8
EMP.C10A.2014.11.14,Cryptomonas,80430,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Hemiselmis,80430,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Hillea,80430,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Plagioselmis,160860,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Rhodomonas,80430,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Chroococcus,241290,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Eucapsis,28150500,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Adlafia,80430,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Ceratoneis,402150,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Cocconeis,80430,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Cyclotella,1689030,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Navicula,482580,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Synedra,160860,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Chrysococcus,321720,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Ochromonas,1849890,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Chlamydomonas,563010,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Chlorella,80430,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Monoraphidium,80430,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Nephroselmis,160860,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Scenedesmus,80430,,2014,Nov,Southern Interior Delta,C10A
EMP.C10A.2014.11.14,Tetrastrum,80430,,2014,Nov,Southern Interior Delta,C10A
EMP.D8.2014.11.14,Plagioselmis,643470,,2014,Nov,Grizzly and Suisun Bay,D8
EMP.D8.2014.11.14,Chroococcus,214490,,2014,Nov,Grizzly and Suisun Bay,D8
EMP.D8.2014.11.14,Eucapsis,84080080,,2014,Nov,Grizzly and Suisun Bay,D8
EMP.D8.2014.11.14,Synechococcus,13298380,,2014,Nov,Grizzly and Suisun Bay,D8
EMP.D8.2014.11.14,Cyclotella,214490,,2014,Nov,Grizzly and Suisun Bay,D8
EMP.D8.2014.11.14,Synedra,214490,,2014,Nov,Grizzly and Suisun Bay,D8
EMP.D4.2014.11.14,Eucapsis,69816960,,2014,Nov,Confluence,D4
EMP.D4.2014.11.14,Synechococcus,11448480,,2014,Nov,Confluence,D4
EMP.D4.2014.11.14,Aulacoseira,187680,,2014,Nov,Confluence,D4
EMP.D4.2014.11.14,Coscinodiscus,187680,,2014,Nov,Confluence,D4
EMP.D4.2014.11.14,Cyclotella,375360,,2014,Nov,Confluence,D4
EMP.EZ6.2014.11.14,Chroococcus,500480,,2014,Nov,Entrapment Zone,EZ6
EMP.EZ6.2014.11.14,Eucapsis,87834240,,2014,Nov,Entrapment Zone,EZ6
EMP.EZ6.2014.11.14,Synechococcus,12762240,,2014,Nov,Entrapment Zone,EZ6
EMP.EZ6.2014.11.14,Nitzschia,250240,,2014,Nov,Entrapment Zone,EZ6
EMP.EZ2.2014.11.14,Hemiselmis,643470,,2014,Nov,Entrapment Zone,EZ2
EMP.EZ2.2014.11.14,Chroococcus,214490,,2014,Nov,Entrapment Zone,EZ2
EMP.EZ2.2014.11.14,Eucapsis,51477600,,2014,Nov,Entrapment Zone,EZ2
EMP.EZ2.2014.11.14,Synechococcus,40324120,,2014,Nov,Entrapment Zone,EZ2
EMP.EZ2.2014.11.14,Aulacoseira,428980,,2014,Nov,Entrapment Zone,EZ2
EMP.EZ2.2014.11.14,Nitzschia,214490,,2014,Nov,Entrapment Zone,EZ2
EMP.C3A.2014.11.14,Eucapsis,67778840,,2014,Nov,Northern Interior Delta,C3A
EMP.C3A.2014.11.14,Pseudanabaena,214490,,2014,Nov,Northern Interior Delta,C3A
EMP.C3A.2014.11.14,Synechococcus,17588180,,2014,Nov,Northern Interior Delta,C3A
EMP.C3A.2014.11.14,Amphora,428980,,2014,Nov,Northern Interior Delta,C3A
EMP.C3A.2014.11.14,Cocconeis,428980,,2014,Nov,Northern Interior Delta,C3A
EMP.C3A.2014.11.14,Navicula,214490,,2014,Nov,Northern Interior Delta,C3A
EMP.C3A.2014.11.14,Nitzschia,214490,,2014,Nov,Northern Interior Delta,C3A
EMP.C3A.2014.11.14,Planothidium,214490,,2014,Nov,Northern Interior Delta,C3A
EMP.C3A.2014.11.14,Rhoicosphenia,214490,,2014,Nov,Northern Interior Delta,C3A
EMP.C3A.2014.11.14,Synedra,1286940,,2014,Nov,Northern Interior Delta,C3A
EMP.D6.2014.11.17,Cryptomonas,62560,,2014,Nov,San Pablo Bay,D6
EMP.D6.2014.11.17,Hillea,250240,,2014,Nov,San Pablo Bay,D6
EMP.D6.2014.11.17,Plagioselmis,250240,,2014,Nov,San Pablo Bay,D6
EMP.D6.2014.11.17,Eucapsis,24085600,,2014,Nov,San Pablo Bay,D6
EMP.D6.2014.11.17,Planktolyngbya,62560,,2014,Nov,San Pablo Bay,D6
EMP.D6.2014.11.17,Synechococcus,2001920,,2014,Nov,San Pablo Bay,D6
EMP.D6.2014.11.17,Nitzschia,62560,,2014,Nov,San Pablo Bay,D6
EMP.D6.2014.11.17,Thalassiosira,62560,,2014,Nov,San Pablo Bay,D6
EMP.D6.2014.11.17,Gymnodinium,62560,,2014,Nov,San Pablo Bay,D6
EMP.D7.2014.11.17,Plagioselmis,214490,,2014,Nov,Grizzly and Suisun Bay,D7
EMP.D7.2014.11.17,Eucapsis,76787420,,2014,Nov,Grizzly and Suisun Bay,D7
EMP.D7.2014.11.17,Synechococcus,10510010,,2014,Nov,Grizzly and Suisun Bay,D7
EMP.D7.2014.11.17,Cyclotella,214490,,2014,Nov,Grizzly and Suisun Bay,D7
EMP.D7.2014.11.17,Thalassionema,214490,,2014,Nov,Grizzly and Suisun Bay,D7
EMP.D7.2014.11.17,Thalassiosira,214490,,2014,Nov,Grizzly and Suisun Bay,D7
EMP.D41A.2014.11.18,Teleaulax,250240,,2014,Nov,San Pablo Bay,D41A
EMP.D41A.2014.11.18,Chroococcus,750720,,2014,Nov,San Pablo Bay,D41A
EMP.D41A.2014.11.18,Eucapsis,98344320,,2014,Nov,San Pablo Bay,D41A
EMP.D41A.2014.11.18,Synechococcus,23522560,,2014,Nov,San Pablo Bay,D41A
EMP.D41.2014.11.18,Hemiselmis,270270,,2014,Nov,San Pablo Bay,D41
EMP.D41.2014.11.18,Hillea,90090,,2014,Nov,San Pablo Bay,D41
EMP.D41.2014.11.18,Plagioselmis,450450,,2014,Nov,San Pablo Bay,D41
EMP.D41.2014.11.18,Rhodomonas,180180,,2014,Nov,San Pablo Bay,D41
EMP.D41.2014.11.18,Eucapsis,39819780,,2014,Nov,San Pablo Bay,D41
EMP.D41.2014.11.18,Synechococcus,6486480,,2014,Nov,San Pablo Bay,D41
EMP.D41.2014.11.18,Cyclotella,270270,,2014,Nov,San Pablo Bay,D41
EMP.D41.2014.11.18,Thalassiosira,180180,,2014,Nov,San Pablo Bay,D41
EMP.D41.2014.11.18,Protoperidinium,90090,,2014,Nov,San Pablo Bay,D41
EMP.D41.2014.11.18,Pseudoscourfieldia,270270,,2014,Nov,San Pablo Bay,D41
EMP.D8.2014.12.17,Eucapsis,129725280,,2014,Dec,Grizzly and Suisun Bay,D8
EMP.D8.2014.12.17,Synechococcus,13813340,,2014,Dec,Grizzly and Suisun Bay,D8
EMP.D8.2014.12.17,Nitzschia,300290,,2014,Dec,Grizzly and Suisun Bay,D8
EMP.D8.2014.12.17,Synedra,600580,,2014,Dec,Grizzly and Suisun Bay,D8
EMP.EZ2.2014.12.17,Eucapsis,497274720,,2014,Dec,Entrapment Zone,EZ2
EMP.EZ2.2014.12.17,Synechococcus,57655040,,2014,Dec,Entrapment Zone,EZ2
EMP.EZ2.2014.12.17,Cocconeis,1801720,,2014,Dec,Entrapment Zone,EZ2
EMP.EZ2.2014.12.17,Cyclotella,6306020,,2014,Dec,Entrapment Zone,EZ2
EMP.EZ2.2014.12.17,Synedra,3603440,,2014,Dec,Entrapment Zone,EZ2
EMP.D41A.2014.12.19,Eucapsis,146241230,,2014,Dec,San Pablo Bay,D41A
EMP.D41A.2014.12.19,Synechococcus,26425520,,2014,Dec,San Pablo Bay,D41A
EMP.D41A.2014.12.19,Cocconeis,300290,,2014,Dec,San Pablo Bay,D41A
EMP.D41A.2014.12.19,Coscinodiscus,300290,,2014,Dec,San Pablo Bay,D41A
EMP.D41A.2014.12.19,Cyclotella,300290,,2014,Dec,San Pablo Bay,D41A
EMP.D41A.2014.12.19,Gymnodinium,300290,,2014,Dec,San Pablo Bay,D41A
EMP.D41.2014.12.19,Hillea,150140,,2014,Dec,San Pablo Bay,D41
EMP.D41.2014.12.19,Eucapsis,28901950,,2014,Dec,San Pablo Bay,D41
EMP.D41.2014.12.19,Synechococcus,4278990,,2014,Dec,San Pablo Bay,D41
EMP.D41.2014.12.19,Achnanthidium,75070,,2014,Dec,San Pablo Bay,D41
EMP.D41.2014.12.19,Cyclotella,375350,,2014,Dec,San Pablo Bay,D41
EMP.D41.2014.12.19,Nitzschia,75070,,2014,Dec,San Pablo Bay,D41
EMP.D41.2014.12.19,Eutreptia,75070,,2014,Dec,San Pablo Bay,D41
EMP.D41.2014.12.19,Trachelomonas,150140,,2014,Dec,San Pablo Bay,D41
EMP.C10A.2015.01.12,Cryptomonas,112610,,2015,Jan,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Hemiselmis,337830,,2015,Jan,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Plagioselmis,112610,,2015,Jan,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Eucapsis,46958370,,2015,Jan,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Synechococcus,1238710,,2015,Jan,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Achnanthidium,112610,,2015,Jan,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Cyclotella,788270,,2015,Jan,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Navicula,337830,,2015,Jan,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Nitzschia,450440,,2015,Jan,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Synedra,225220,,2015,Jan,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Chlamydomonas,450440,,2015,Jan,Southern Interior Delta,C10A
EMP.C10A.2015.01.12,Tetrastrum,112610,,2015,Jan,Southern Interior Delta,C10A
EMP.C3A.2015.01.12,Eucapsis,67732980,,2015,Jan,Northern Interior Delta,C3A
EMP.C3A.2015.01.12,Pseudanabaena,166830,,2015,Jan,Northern Interior Delta,C3A
EMP.C3A.2015.01.12,Synechococcus,3837090,,2015,Jan,Northern Interior Delta,C3A
EMP.C3A.2015.01.12,Adlafia,166830,,2015,Jan,Northern Interior Delta,C3A
EMP.C3A.2015.01.12,Cyclotella,166830,,2015,Jan,Northern Interior Delta,C3A
EMP.C3A.2015.01.12,Nitzschia,333660,,2015,Jan,Northern Interior Delta,C3A
EMP.C3A.2015.01.12,Sellaphora,166830,,2015,Jan,Northern Interior Delta,C3A
EMP.C3A.2015.01.12,Synedra,500490,,2015,Jan,Northern Interior Delta,C3A
EMP.C3A.2015.01.12,Chloroidium,333660,,2015,Jan,Northern Interior Delta,C3A
EMP.D19.2015.01.14,Plagioselmis,675630,,2015,Jan,Central Delta,D19
EMP.D19.2015.01.14,Eucapsis,188050350,,2015,Jan,Central Delta,D19
EMP.D19.2015.01.14,Synechococcus,13062180,,2015,Jan,Central Delta,D19
EMP.D19.2015.01.14,Achnanthes,225210,,2015,Jan,Central Delta,D19
EMP.D19.2015.01.14,Achnanthidium,225210,,2015,Jan,Central Delta,D19
EMP.D19.2015.01.14,Cocconeis,225210,,2015,Jan,Central Delta,D19
EMP.D19.2015.01.14,Cyclotella,225210,,2015,Jan,Central Delta,D19
EMP.D19.2015.01.14,Diatoma,225210,,2015,Jan,Central Delta,D19
EMP.D19.2015.01.14,Gomphonema,225210,,2015,Jan,Central Delta,D19
EMP.D19.2015.01.14,Pseudostaurosira,225210,,2015,Jan,Central Delta,D19
EMP.D19.2015.01.14,Synedra,225210,,2015,Jan,Central Delta,D19
EMP.D19.2015.01.14,Chlamydomonas,225210,,2015,Jan,Central Delta,D19
EMP.D28A.2015.01.14,Hemiselmis,300280,,2015,Jan,Central Delta,D28A
EMP.D28A.2015.01.14,Plagioselmis,450420,,2015,Jan,Central Delta,D28A
EMP.D28A.2015.01.14,Eucapsis,68764120,,2015,Jan,Central Delta,D28A
EMP.D28A.2015.01.14,Synechococcus,4203920,,2015,Jan,Central Delta,D28A
EMP.D28A.2015.01.14,Cocconeis,600560,,2015,Jan,Central Delta,D28A
EMP.D28A.2015.01.14,Cyclotella,150140,,2015,Jan,Central Delta,D28A
EMP.D28A.2015.01.14,Synedra,150140,,2015,Jan,Central Delta,D28A
EMP.D26.2015.01.15,Rhodomonas,360340,,2015,Jan,Central Delta,D26
EMP.D26.2015.01.15,Eucapsis,82878200,,2015,Jan,Central Delta,D26
EMP.D26.2015.01.15,Phormidium,180170,,2015,Jan,Central Delta,D26
EMP.D26.2015.01.15,Synechococcus,4143910,,2015,Jan,Central Delta,D26
EMP.D26.2015.01.15,Achnanthidium,360340,,2015,Jan,Central Delta,D26
EMP.D26.2015.01.15,Aulacoseira,180170,,2015,Jan,Central Delta,D26
EMP.D26.2015.01.15,Cocconeis,540510,,2015,Jan,Central Delta,D26
EMP.D26.2015.01.15,Gomphoneis,180170,,2015,Jan,Central Delta,D26
EMP.D26.2015.01.15,Nitzschia,180170,,2015,Jan,Central Delta,D26
EMP.D26.2015.01.15,Surirella,180170,,2015,Jan,Central Delta,D26
EMP.D26.2015.01.15,Synedra,540510,,2015,Jan,Central Delta,D26
EMP.MD10A.2015.01.15,Cryptomonas,100100,,2015,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2015.01.15,Plagioselmis,450450,,2015,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2015.01.15,Eucapsis,19419400,,2015,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2015.01.15,Planktolyngbya,50050,,2015,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2015.01.15,Synechococcus,950950,,2015,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2015.01.15,Aulacoseira,50050,,2015,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2015.01.15,Cyclotella,50050,,2015,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2015.01.15,Nitzschia,100100,,2015,Jan,Southern Interior Delta,MD10A
EMP.MD10A.2015.01.15,Pseudokephyrion,50050,,2015,Jan,Southern Interior Delta,MD10A
EMP.P8.2015.01.15,Hemiselmis,750720,,2015,Jan,Southern Interior Delta,P8
EMP.P8.2015.01.15,Plagioselmis,563040,,2015,Jan,Southern Interior Delta,P8
EMP.P8.2015.01.15,Rhodomonas,187680,,2015,Jan,Southern Interior Delta,P8
EMP.P8.2015.01.15,Chroococcus,187680,,2015,Jan,Southern Interior Delta,P8
EMP.P8.2015.01.15,Eucapsis,65124960,,2015,Jan,Southern Interior Delta,P8
EMP.P8.2015.01.15,Synechococcus,14263680,,2015,Jan,Southern Interior Delta,P8
EMP.P8.2015.01.15,Cyclotella,375360,,2015,Jan,Southern Interior Delta,P8
