SampleID,Genus,BV.um3.per.L,,Year,Month,Region,StationCode
EMP.C10A.2016.04.12,Eucapsis,101499896.2,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Snowella,7783430.4,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Synechococcus,3313363080,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Aulacoseira,288446363.4,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Cyclotella,55783449298,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Gomphoneis,7951440790,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Hydrosera,57124154193,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Navicula,706616566.8,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Nitzschia,1276428534,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Drepanochloris,4531325.8,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Monoraphidium,60790032.8,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Scenedesmus,215683901.2,,2016,Apr,Southern Interior Delta,C10A
EMP.C10A.2016.04.12,Tetradesmus,192315592.8,,2016,Apr,Southern Interior Delta,C10A
EMP.D19.2016.04.13,Plagioselmis,101635025.2,,2016,Apr,Central Delta,D19
EMP.D19.2016.04.13,Eucapsis,70690484.2,,2016,Apr,Central Delta,D19
EMP.D19.2016.04.13,Ulnaria,323516843.2,,2016,Apr,Central Delta,D19
EMP.D28A.2016.04.13,Plagioselmis,23677078,,2016,Apr,Central Delta,D28A
EMP.D28A.2016.04.13,Eucapsis,25103408,,2016,Apr,Central Delta,D28A
EMP.D28A.2016.04.13,Synechococcus,246866193.6,,2016,Apr,Central Delta,D28A
EMP.D28A.2016.04.13,Aulacoseira,9392590243,,2016,Apr,Central Delta,D28A
EMP.D28A.2016.04.13,Bacillaria,113743061.2,,2016,Apr,Central Delta,D28A
EMP.D28A.2016.04.13,Cyclotella,27900516.2,,2016,Apr,Central Delta,D28A
EMP.D28A.2016.04.13,Navicula,40803547.8,,2016,Apr,Central Delta,D28A
EMP.D28A.2016.04.13,Chlorella,15926851.2,,2016,Apr,Central Delta,D28A
EMP.D26.2016.04.14,Plagioselmis,251309353.4,,2016,Apr,Central Delta,D26
EMP.D26.2016.04.14,Rhodomonas,296425180,,2016,Apr,Central Delta,D26
EMP.D26.2016.04.14,Eucapsis,30483318.8,,2016,Apr,Central Delta,D26
EMP.D26.2016.04.14,Planktolyngbya,1507864.7,,2016,Apr,Central Delta,D26
EMP.D26.2016.04.14,Synechococcus,364049587.2,,2016,Apr,Central Delta,D26
EMP.MD10A.2016.04.14,Cryptomonas,247349644.4,,2016,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2016.04.14,Hillea,3013309.8,,2016,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2016.04.14,Plagioselmis,26605558.7,,2016,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2016.04.14,Rhodomonas,85160909.4,,2016,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2016.04.14,Chroococcus,2156010.4,,2016,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2016.04.14,Eucapsis,16174582.2,,2016,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2016.04.14,Achnanthidium,11945889.1,,2016,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2016.04.14,Aulacoseira,909181778.4,,2016,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2016.04.14,Cocconeis,35837667.3,,2016,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2016.04.14,Navicula,38905027.5,,2016,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2016.04.14,Chlorella,2425511.7,,2016,Apr,Southern Interior Delta,MD10A
EMP.MD10A.2016.04.14,Monoraphidium,11578796.8,,2016,Apr,Southern Interior Delta,MD10A
EMP.P8.2016.04.14,Rhodomonas,222014192.4,,2016,Apr,Southern Interior Delta,P8
EMP.P8.2016.04.14,Chroococcus,2910807.9,,2016,Apr,Southern Interior Delta,P8
EMP.P8.2016.04.14,Eucapsis,18982863.9,,2016,Apr,Southern Interior Delta,P8
EMP.P8.2016.04.14,Synechococcus,8283775.5,,2016,Apr,Southern Interior Delta,P8
EMP.P8.2016.04.14,Aulacoseira,21504483,,2016,Apr,Southern Interior Delta,P8
EMP.P8.2016.04.14,Bacillaria,16033317.3,,2016,Apr,Southern Interior Delta,P8
EMP.P8.2016.04.14,Cyclotella,713220908.4,,2016,Apr,Southern Interior Delta,P8
EMP.P8.2016.04.14,Thalassiosira,1054053,,2016,Apr,Southern Interior Delta,P8
EMP.P8.2016.04.14,Chlamydomonas,161832270.6,,2016,Apr,Southern Interior Delta,P8
EMP.P8.2016.04.14,Desmodesmus,16569352.8,,2016,Apr,Southern Interior Delta,P8
EMP.P8.2016.04.14,Drepanochloris,8364856.5,,2016,Apr,Southern Interior Delta,P8
EMP.P8.2016.04.14,Monoraphidium,21011690.7,,2016,Apr,Southern Interior Delta,P8
EMP.EZ6.2016.04.15,Eucapsis,187680668.1,,2016,Apr,Entrapment Zone,EZ6
EMP.EZ6.2016.04.15,Planktolyngbya,16431686.4,,2016,Apr,Entrapment Zone,EZ6
EMP.EZ6.2016.04.15,Synechococcus,3727533465,,2016,Apr,Entrapment Zone,EZ6
EMP.EZ6.2016.04.15,Entomoneis,6241743639,,2016,Apr,Entrapment Zone,EZ6
EMP.EZ6.2016.04.15,Gomphonema,178757649.8,,2016,Apr,Entrapment Zone,EZ6
EMP.EZ6.2016.04.15,Nitzschia,196995560.5,,2016,Apr,Entrapment Zone,EZ6
EMP.EZ6.2016.04.15,Ulnaria,79127038.1,,2016,Apr,Entrapment Zone,EZ6
EMP.EZ6.2016.04.15,Chlamydomonas,95567733.1,,2016,Apr,Entrapment Zone,EZ6
EMP.EZ6.2016.04.15,Chlorella,31052644.2,,2016,Apr,Entrapment Zone,EZ6
EMP.EZ2.2016.04.15,Plagioselmis,334354189,,2016,Apr,Entrapment Zone,EZ2
EMP.EZ2.2016.04.15,Rhodomonas,563731162.2,,2016,Apr,Entrapment Zone,EZ2
EMP.EZ2.2016.04.15,Chroococcus,3234087.4,,2016,Apr,Entrapment Zone,EZ2
EMP.EZ2.2016.04.15,Eucapsis,83099830.7,,2016,Apr,Entrapment Zone,EZ2
EMP.EZ2.2016.04.15,Planktolyngbya,4364666.7,,2016,Apr,Entrapment Zone,EZ2
EMP.EZ2.2016.04.15,Synechococcus,453925336.8,,2016,Apr,Entrapment Zone,EZ2
EMP.EZ2.2016.04.15,Aulacoseira,296391948.6,,2016,Apr,Entrapment Zone,EZ2
EMP.EZ2.2016.04.15,Entomoneis,4601430725,,2016,Apr,Entrapment Zone,EZ2
EMP.EZ2.2016.04.15,Navicula,784869770.7,,2016,Apr,Entrapment Zone,EZ2
EMP.EZ2.2016.04.15,Dinobryon,679257448.6,,2016,Apr,Entrapment Zone,EZ2
EMP.D8.2016.04.15,Plagioselmis,283536676.4,,2016,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2016.04.15,Eucapsis,109886902.8,,2016,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2016.04.15,Planktolyngbya,6675372.6,,2016,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2016.04.15,Synechococcus,477816144,,2016,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2016.04.15,Bacillaria,155857788.6,,2016,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2016.04.15,Cyclotella,160789997.1,,2016,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2016.04.15,Entomoneis,3381688807,,2016,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2016.04.15,Nitzschia,104463725.6,,2016,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2016.04.15,Thalassiosira,18404569.8,,2016,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2016.04.15,Chlorella,23890807.2,,2016,Apr,Grizzly and Suisun Bay,D8
EMP.D8.2016.04.15,Desmodesmus,19080214.8,,2016,Apr,Grizzly and Suisun Bay,D8
EMP.D4.2016.04.15,Chroococcus,3234087.4,,2016,Apr,Confluence,D4
EMP.D4.2016.04.15,Eucapsis,61618824,,2016,Apr,Confluence,D4
EMP.D4.2016.04.15,Synechococcus,2485022310,,2016,Apr,Confluence,D4
EMP.D4.2016.04.15,Asterionella,549258846.3,,2016,Apr,Confluence,D4
EMP.D4.2016.04.15,Aulacoseira,125922210.8,,2016,Apr,Confluence,D4
EMP.D4.2016.04.15,Cyclotella,108486065.5,,2016,Apr,Confluence,D4
EMP.D4.2016.04.15,Chlamydomonas,95567733.1,,2016,Apr,Confluence,D4
EMP.D4.2016.04.15,Drepanochloris,15584878,,2016,Apr,Confluence,D4
EMP.D7.2016.04.18,Komma,141768338.2,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2016.04.18,Plagioselmis,50817512.6,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2016.04.18,Rhodomonas,1147578528,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2016.04.18,Chroococcus,19404524.4,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2016.04.18,Eucapsis,169794092.8,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2016.04.18,Synechococcus,107508632.4,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2016.04.18,Actinoptychus,433939757.7,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2016.04.18,Cyclotella,732277563.9,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2016.04.18,Entomoneis,16144834559,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2016.04.18,Nitzschia,116287513.1,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2016.04.18,Thalassiosira,110607590.8,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D7.2016.04.18,Chlamydomonas,23890807.2,,2016,Apr,Grizzly and Suisun Bay,D7
EMP.D41A.2016.04.19,Hillea,7071735.3,,2016,Apr,San Pablo Bay,D41A
EMP.D41A.2016.04.19,Plagioselmis,266902776.4,,2016,Apr,San Pablo Bay,D41A
EMP.D41A.2016.04.19,Eucapsis,36351765.2,,2016,Apr,San Pablo Bay,D41A
EMP.D41A.2016.04.19,Synechococcus,1341120174,,2016,Apr,San Pablo Bay,D41A
EMP.D41A.2016.04.19,Cyclotella,19546473.7,,2016,Apr,San Pablo Bay,D41A
EMP.D41.2016.04.19,Hemiselmis,5992622.4,,2016,Apr,San Pablo Bay,D41
EMP.D41.2016.04.19,Plagioselmis,170975541.6,,2016,Apr,San Pablo Bay,D41
EMP.D41.2016.04.19,Rhodomonas,423490536,,2016,Apr,San Pablo Bay,D41
EMP.D41.2016.04.19,Eucapsis,15939662.4,,2016,Apr,San Pablo Bay,D41
EMP.D41.2016.04.19,Synechococcus,12443184,,2016,Apr,San Pablo Bay,D41
EMP.D41.2016.04.19,Cyclotella,14932759.2,,2016,Apr,San Pablo Bay,D41
EMP.D41.2016.04.19,Thalassiosira,5751453.6,,2016,Apr,San Pablo Bay,D41
EMP.D41.2016.04.19,Carteria,55245484.8,,2016,Apr,San Pablo Bay,D41
EMP.D41.2016.04.19,Chlamydomonas,19910032.8,,2016,Apr,San Pablo Bay,D41
EMP.D41.2016.04.19,Chlorella,673771.2,,2016,Apr,San Pablo Bay,D41
EMP.D41.2016.04.19,Eutreptia,269527248,,2016,Apr,San Pablo Bay,D41
EMP.D6.2016.04.19,Eucapsis,63331161,,2016,Apr,San Pablo Bay,D6
EMP.D6.2016.04.19,Synechococcus,414111921.6,,2016,Apr,San Pablo Bay,D6
EMP.D6.2016.04.19,Chlamydomonas,27611665.5,,2016,Apr,San Pablo Bay,D6
EMP.D6.2016.04.19,Chlorella,3234123.3,,2016,Apr,San Pablo Bay,D6
EMP.C3A.2016.05.10,Cryptomonas,37715235.6,,2016,May,Northern Interior Delta,C3A
EMP.C3A.2016.05.10,Eucapsis,18762710.4,,2016,May,Northern Interior Delta,C3A
EMP.C3A.2016.05.10,Synechococcus,24592276.8,,2016,May,Northern Interior Delta,C3A
EMP.C3A.2016.05.10,Achnanthidium,4929554.7,,2016,May,Northern Interior Delta,C3A
EMP.C3A.2016.05.10,Nitzschia,1430045.4,,2016,May,Northern Interior Delta,C3A
EMP.C3A.2016.05.10,Ulnaria,112076792.1,,2016,May,Northern Interior Delta,C3A
EMP.C3A.2016.05.10,Chlamydomonas,4098712.8,,2016,May,Northern Interior Delta,C3A
EMP.C3A.2016.05.10,Monoraphidium,1138888.8,,2016,May,Northern Interior Delta,C3A
EMP.D28A.2016.05.10,Plagioselmis,100587884.8,,2016,May,Central Delta,D28A
EMP.D28A.2016.05.10,Eucapsis,29281449.6,,2016,May,Central Delta,D28A
EMP.D28A.2016.05.10,Melosira,3469548555,,2016,May,Central Delta,D28A
EMP.D28A.2016.05.10,Chlorella,20594537.6,,2016,May,Central Delta,D28A
EMP.C10A.2016.05.10,Cryptomonas,1257891418,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Plagioselmis,236281612.8,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Eucapsis,261475776,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Merismopedia,17536819.2,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Cyclotella,3962405261,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Nitzschia,143890502.4,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Carteria,817293849.6,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Chlamydomonas,1433522362,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Cosmarium,99012460.8,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Desmodesmus,42010291.2,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Klebsormidium,4053482611,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Lagerheimia,32581248,,2016,May,Southern Interior Delta,C10A
EMP.C10A.2016.05.10,Monoraphidium,210449337.6,,2016,May,Southern Interior Delta,C10A
EMP.D19.2016.05.11,Eucapsis,60301584,,2016,May,Central Delta,D19
EMP.D19.2016.05.11,Synechococcus,1065136550,,2016,May,Central Delta,D19
EMP.D19.2016.05.11,Aulacoseira,33893127446,,2016,May,Central Delta,D19
EMP.D19.2016.05.11,Cocconeis,223992326.4,,2016,May,Central Delta,D19
EMP.D19.2016.05.11,Surirella,7395001142,,2016,May,Central Delta,D19
EMP.D28A.2016.05.11,Eucapsis,17664075,,2016,May,Central Delta,D28A
EMP.D28A.2016.05.11,Aulacoseira,59713262895,,2016,May,Central Delta,D28A
EMP.D28A.2016.05.11,Drepanochloris,1156155,,2016,May,Central Delta,D28A
EMP.D26.2016.05.12,Eucapsis,33783075,,2016,May,Central Delta,D26
EMP.D26.2016.05.12,Aulacoseira,24104389174,,2016,May,Central Delta,D26
EMP.D26.2016.05.12,Staurosira,15526868.1,,2016,May,Central Delta,D26
EMP.MD10A.2016.05.12,Cryptomonas,88424622,,2016,May,Southern Interior Delta,MD10A
EMP.MD10A.2016.05.12,Rhodomonas,138656232,,2016,May,Southern Interior Delta,MD10A
EMP.MD10A.2016.05.12,Eucapsis,16262532,,2016,May,Southern Interior Delta,MD10A
EMP.MD10A.2016.05.12,Achnanthidium,11554686,,2016,May,Southern Interior Delta,MD10A
EMP.MD10A.2016.05.12,Aulacoseira,94808785.5,,2016,May,Southern Interior Delta,MD10A
EMP.MD10A.2016.05.12,Cocconeis,66698775,,2016,May,Southern Interior Delta,MD10A
EMP.MD10A.2016.05.12,Cyclotella,45268938,,2016,May,Southern Interior Delta,MD10A
EMP.MD10A.2016.05.12,Kephyrion,6630624,,2016,May,Southern Interior Delta,MD10A
EMP.MD10A.2016.05.12,Monoraphidium,530244,,2016,May,Southern Interior Delta,MD10A
EMP.P8.2016.05.12,Chroomonas,11463189,,2016,May,Southern Interior Delta,P8
EMP.P8.2016.05.12,Rhodomonas,179189087.2,,2016,May,Southern Interior Delta,P8
EMP.P8.2016.05.12,Chroococcus,7007033.8,,2016,May,Southern Interior Delta,P8
EMP.P8.2016.05.12,Dolichospermum,138053730,,2016,May,Southern Interior Delta,P8
EMP.P8.2016.05.12,Eucapsis,41916085.2,,2016,May,Southern Interior Delta,P8
EMP.P8.2016.05.12,Microcystis,3981712.8,,2016,May,Southern Interior Delta,P8
EMP.P8.2016.05.12,Planktolyngbya,1626016.2,,2016,May,Southern Interior Delta,P8
EMP.P8.2016.05.12,Aulacoseira,28766824,,2016,May,Southern Interior Delta,P8
EMP.P8.2016.05.12,Cyclotella,162724734.8,,2016,May,Southern Interior Delta,P8
EMP.P8.2016.05.12,Navicula,45201148.4,,2016,May,Southern Interior Delta,P8
EMP.P8.2016.05.12,Chlamydomonas,31855203.8,,2016,May,Southern Interior Delta,P8
EMP.P8.2016.05.12,Chlorella,23890276.8,,2016,May,Southern Interior Delta,P8
EMP.D8.2016.05.13,Eucapsis,151047196.2,,2016,May,Grizzly and Suisun Bay,D8
EMP.D8.2016.05.13,Synechococcus,229620205.4,,2016,May,Grizzly and Suisun Bay,D8
EMP.D8.2016.05.13,Aulacoseira,8063710468,,2016,May,Grizzly and Suisun Bay,D8
EMP.D8.2016.05.13,Cocconeis,40633290.3,,2016,May,Grizzly and Suisun Bay,D8
EMP.D8.2016.05.13,Cyclotella,41047685.9,,2016,May,Grizzly and Suisun Bay,D8
EMP.D8.2016.05.13,Psammothidium,35840715.1,,2016,May,Grizzly and Suisun Bay,D8
EMP.EZ6.2016.05.13,Eucapsis,54280114.2,,2016,May,Entrapment Zone,EZ6
EMP.EZ6.2016.05.13,Planktolyngbya,770218.2,,2016,May,Entrapment Zone,EZ6
EMP.EZ6.2016.05.13,Synechococcus,12936062.4,,2016,May,Entrapment Zone,EZ6
EMP.EZ6.2016.05.13,Aulacoseira,68782136.8,,2016,May,Entrapment Zone,EZ6
EMP.EZ6.2016.05.13,Nitzschia,22815274.4,,2016,May,Entrapment Zone,EZ6
EMP.EZ2.2016.05.13,Eucapsis,136331648.1,,2016,May,Entrapment Zone,EZ2
EMP.EZ2.2016.05.13,Pseudanabaena,86311396.6,,2016,May,Entrapment Zone,EZ2
EMP.EZ2.2016.05.13,Aulacoseira,17696809141,,2016,May,Entrapment Zone,EZ2
EMP.EZ2.2016.05.13,Cyclotella,55393881.4,,2016,May,Entrapment Zone,EZ2
EMP.EZ2.2016.05.13,Thalassiosira,1026309259,,2016,May,Entrapment Zone,EZ2
EMP.D4.2016.05.13,Plagioselmis,101635025.2,,2016,May,Confluence,D4
EMP.D4.2016.05.13,Eucapsis,144966391.2,,2016,May,Confluence,D4
EMP.D4.2016.05.13,Achnanthidium,62961105.4,,2016,May,Confluence,D4
EMP.D4.2016.05.13,Aulacoseira,35393636299,,2016,May,Confluence,D4
EMP.D4.2016.05.13,Cocconeis,180162991.4,,2016,May,Confluence,D4
EMP.D4.2016.05.13,Entomoneis,5185746538,,2016,May,Confluence,D4
EMP.D4.2016.05.13,Gyrodinium,215679396.9,,2016,May,Confluence,D4
EMP.D4.2016.05.13,Peridinium,8975813200,,2016,May,Confluence,D4
EMP.D4.2016.05.13,Phalacroma,1053853054,,2016,May,Confluence,D4
EMP.D4.2016.05.13,Chlorella,23890807.2,,2016,May,Confluence,D4
EMP.D4.2016.05.13,Trachelomonas,665622932.5,,2016,May,Confluence,D4
EMP.D7.2016.05.16,Eucapsis,136088415.9,,2016,May,Grizzly and Suisun Bay,D7
EMP.D7.2016.05.16,Synechococcus,30723830.3,,2016,May,Grizzly and Suisun Bay,D7
EMP.D7.2016.05.16,Aulacoseira,1534281692,,2016,May,Grizzly and Suisun Bay,D7
EMP.D7.2016.05.16,Cocconeis,268789598.2,,2016,May,Grizzly and Suisun Bay,D7
EMP.D7.2016.05.16,Cyclotella,375852304.9,,2016,May,Grizzly and Suisun Bay,D7
EMP.D7.2016.05.16,Thalassiosira,334804619,,2016,May,Grizzly and Suisun Bay,D7
EMP.D41A.2016.05.17,Cryptomonas,231082946.4,,2016,May,San Pablo Bay,D41A
EMP.D41A.2016.05.17,Plagioselmis,39974501.3,,2016,May,San Pablo Bay,D41A
EMP.D41A.2016.05.17,Eucapsis,47661822.9,,2016,May,San Pablo Bay,D41A
EMP.D41A.2016.05.17,Cyclotella,460780287.4,,2016,May,San Pablo Bay,D41A
EMP.D41A.2016.05.17,Thalassiosira,135780749.6,,2016,May,San Pablo Bay,D41A
EMP.D41A.2016.05.17,Kephyrion,17219257.2,,2016,May,San Pablo Bay,D41A
EMP.D41A.2016.05.17,Chlamydomonas,19722355.5,,2016,May,San Pablo Bay,D41A
EMP.D41.2016.05.17,Plagioselmis,33877589.6,,2016,May,San Pablo Bay,D41
EMP.D41.2016.05.17,Rhodomonas,242632245.6,,2016,May,San Pablo Bay,D41
EMP.D41.2016.05.17,Eucapsis,32957231.4,,2016,May,San Pablo Bay,D41
EMP.D41.2016.05.17,Thalassiosira,27364516.4,,2016,May,San Pablo Bay,D41
EMP.D41.2016.05.17,Kephyrion,6026619.6,,2016,May,San Pablo Bay,D41
EMP.D6.2016.05.17,Eucapsis,54930182.4,,2016,May,San Pablo Bay,D6
EMP.D6.2016.05.17,Cocconeis,125112492.8,,2016,May,San Pablo Bay,D6
EMP.D6.2016.05.17,Paralia,135607558.4,,2016,May,San Pablo Bay,D6
EMP.C3A.2016.06.08,Eucapsis,22280718.6,,2016,Jun,Northern Interior Delta,C3A
EMP.C3A.2016.06.08,Planktolyngbya,412605.9,,2016,Jun,Northern Interior Delta,C3A
EMP.C3A.2016.06.08,Synechococcus,27729046.8,,2016,Jun,Northern Interior Delta,C3A
EMP.C3A.2016.06.08,Nitzschia,4073779.5,,2016,Jun,Northern Interior Delta,C3A
EMP.C3A.2016.06.08,Synedra,2486895.6,,2016,Jun,Northern Interior Delta,C3A
EMP.C3A.2016.06.08,Chlamydomonas,14791077,,2016,Jun,Northern Interior Delta,C3A
EMP.C3A.2016.06.08,Chlorella,2133003.6,,2016,Jun,Northern Interior Delta,C3A
EMP.C3A.2016.06.08,Klebsormidium,6399815.1,,2016,Jun,Northern Interior Delta,C3A
EMP.C3A.2016.06.08,Monoraphidium,378825.3,,2016,Jun,Northern Interior Delta,C3A
EMP.C10A.2016.06.08,Chroococcus,3144265.6,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Eucapsis,23411203.2,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Planktolyngbya,927139.2,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Snowella,1616550.4,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Synechococcus,73000012.8,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Cocconeis,179194361.6,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Cyclotella,29444926269,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Frustulia,305420422.4,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Navicula,84753785.6,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Nitzschia,176387920,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Chlorella,16590912,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Klebsormidium,95031142.4,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Monoraphidium,7000464,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Schroederia,104665382.4,,2016,Jun,Southern Interior Delta,C10A
EMP.C10A.2016.06.08,Sphaerocystis,71964019.2,,2016,Jun,Southern Interior Delta,C10A
EMP.D12.2016.06.09,Eucapsis,152380469,,2016,Jun,Confluence,D12
EMP.D12.2016.06.09,Cyclotella,70753544.4,,2016,Jun,Confluence,D12
EMP.D12.2016.06.09,Entomoneis,9298685929,,2016,Jun,Confluence,D12
EMP.D12.2016.06.09,Chlorella,476140544.4,,2016,Jun,Confluence,D12
EMP.D19.2016.06.09,Plagioselmis,172275683,,2016,Jun,Central Delta,D19
EMP.D19.2016.06.09,Eucapsis,80180825.4,,2016,Jun,Central Delta,D19
EMP.D19.2016.06.09,Synechococcus,62845474.2,,2016,Jun,Central Delta,D19
EMP.D19.2016.06.09,Aulacoseira,117280664.8,,2016,Jun,Central Delta,D19
EMP.D19.2016.06.09,Cocconeis,89942417,,2016,Jun,Central Delta,D19
EMP.D19.2016.06.09,Nitzschia,7551237.8,,2016,Jun,Central Delta,D19
EMP.D19.2016.06.09,Chlorella,17065089.6,,2016,Jun,Central Delta,D19
EMP.D28A.2016.06.09,Plagioselmis,50816384.4,,2016,Jun,Central Delta,D28A
EMP.D28A.2016.06.09,Rhodomonas,109806390.4,,2016,Jun,Central Delta,D28A
EMP.D28A.2016.06.09,Eucapsis,45361798.2,,2016,Jun,Central Delta,D28A
EMP.D28A.2016.06.09,Microcystis,11053306.8,,2016,Jun,Central Delta,D28A
EMP.D28A.2016.06.09,Synechococcus,50002625.6,,2016,Jun,Central Delta,D28A
EMP.D28A.2016.06.09,Aulacoseira,270209960.8,,2016,Jun,Central Delta,D28A
EMP.D28A.2016.06.09,Synedra,18079858.8,,2016,Jun,Central Delta,D28A
EMP.D28A.2016.06.09,Chlorella,15525977.4,,2016,Jun,Central Delta,D28A
EMP.D28A.2016.06.09,Lagerheimia,3094385.4,,2016,Jun,Central Delta,D28A
EMP.D28A.2016.06.09,Monoraphidium,8861262.8,,2016,Jun,Central Delta,D28A
EMP.D16.2016.06.10,Eucapsis,116902118.4,,2016,Jun,Central Delta,D16
EMP.D16.2016.06.10,Chlorella,120760819.2,,2016,Jun,Central Delta,D16
EMP.D26.2016.06.10,Plagioselmis,93184996.8,,2016,Jun,Central Delta,D26
EMP.D26.2016.06.10,Eucapsis,43781990.4,,2016,Jun,Central Delta,D26
EMP.D26.2016.06.10,Synechococcus,53911080,,2016,Jun,Central Delta,D26
EMP.D26.2016.06.10,Aulacoseira,89596555.2,,2016,Jun,Central Delta,D26
EMP.D26.2016.06.10,Cyclotella,6471206.4,,2016,Jun,Central Delta,D26
EMP.D26.2016.06.10,Nitzschia,35970748.8,,2016,Jun,Central Delta,D26
EMP.D26.2016.06.10,Synedra,62306006.4,,2016,Jun,Central Delta,D26
EMP.D26.2016.06.10,Chlorella,19909094.4,,2016,Jun,Central Delta,D26
EMP.MD10A.2016.06.10,Hemiselmis,13559292,,2016,Jun,Southern Interior Delta,MD10A
EMP.MD10A.2016.06.10,Plagioselmis,147766106,,2016,Jun,Southern Interior Delta,MD10A
EMP.MD10A.2016.06.10,Rhodomonas,33596462,,2016,Jun,Southern Interior Delta,MD10A
EMP.MD10A.2016.06.10,Chroococcus,404234,,2016,Jun,Southern Interior Delta,MD10A
EMP.MD10A.2016.06.10,Eucapsis,14547357,,2016,Jun,Southern Interior Delta,MD10A
EMP.MD10A.2016.06.10,Synechococcus,1293774,,2016,Jun,Southern Interior Delta,MD10A
EMP.MD10A.2016.06.10,Aulacoseira,12896078,,2016,Jun,Southern Interior Delta,MD10A
EMP.MD10A.2016.06.10,Bacillaria,59600306,,2016,Jun,Southern Interior Delta,MD10A
EMP.MD10A.2016.06.10,Cocconeis,100970672,,2016,Jun,Southern Interior Delta,MD10A
EMP.MD10A.2016.06.10,Nitzschia,945277,,2016,Jun,Southern Interior Delta,MD10A
